samplename	family	nreads
ClaidentTutorial__Sample02__MiFish	038_Bothidae	456
ClaidentTutorial__Sample02__MiFish	009_Cichlidae	443
ClaidentTutorial__Sample02__MiFish	083_Labridae	254
ClaidentTutorial__Sample02__MiFish	108_Acipenseridae	240
ClaidentTutorial__Sample02__MiFish	022_Bathyclupeidae	233
ClaidentTutorial__Sample02__MiFish	025_Odacidae	233
ClaidentTutorial__Sample02__MiFish	050_unidentified_Acropomatiformes	231
ClaidentTutorial__Sample02__MiFish	057_Samaridae	231
ClaidentTutorial__Sample02__MiFish	098_Trachipteridae	231
ClaidentTutorial__Sample02__MiFish	002_Nothobranchiidae	230
ClaidentTutorial__Sample02__MiFish	026_Channidae	230
ClaidentTutorial__Sample02__MiFish	082_unidentified_Cyprinoidei	230
ClaidentTutorial__Sample02__MiFish	087_Moronidae	230
ClaidentTutorial__Sample02__MiFish	111_Pseudochromidae	230
ClaidentTutorial__Sample02__MiFish	028_Xenocyprididae	229
ClaidentTutorial__Sample02__MiFish	049_Nemacheilidae	229
ClaidentTutorial__Sample02__MiFish	055_Adrianichthyidae	229
ClaidentTutorial__Sample02__MiFish	061_Lebiasinidae	229
ClaidentTutorial__Sample02__MiFish	068_unidentified_Anguilliformes	229
ClaidentTutorial__Sample02__MiFish	096_Loricariidae	229
ClaidentTutorial__Sample02__MiFish	053_Acanthuridae	228
ClaidentTutorial__Sample02__MiFish	071_Diplomystidae	228
ClaidentTutorial__Sample02__MiFish	011_Sciaenidae	227
ClaidentTutorial__Sample02__MiFish	036_Lepidosirenidae	227
ClaidentTutorial__Sample02__MiFish	033_Osphronemidae	226
ClaidentTutorial__Sample02__MiFish	056_Chlopsidae	226
ClaidentTutorial__Sample02__MiFish	003_unidentified_Osteoglossiformes	225
ClaidentTutorial__Sample02__MiFish	058_Poeciliidae	225
ClaidentTutorial__Sample02__MiFish	012_Nototheniidae	224
ClaidentTutorial__Sample02__MiFish	091_Odontobutidae	224
ClaidentTutorial__Sample02__MiFish	119_Percidae	224
ClaidentTutorial__Sample02__MiFish	010_Carangidae	223
ClaidentTutorial__Sample02__MiFish	023_Atherinopsidae	223
ClaidentTutorial__Sample02__MiFish	051_Characidae	223
ClaidentTutorial__Sample02__MiFish	092_Sinipercidae	223
ClaidentTutorial__Sample02__MiFish	006_Clupeidae	222
ClaidentTutorial__Sample02__MiFish	063_Bryconidae	222
ClaidentTutorial__Sample02__MiFish	008_Gobiidae	221
ClaidentTutorial__Sample02__MiFish	018_Echeneidae	221
ClaidentTutorial__Sample02__MiFish	043_Pristolepididae	220
ClaidentTutorial__Sample02__MiFish	104_Sparidae	219
ClaidentTutorial__Sample02__MiFish	039_Eleotridae	218
ClaidentTutorial__Sample02__MiFish	040_Zenarchopteridae	217
ClaidentTutorial__Sample02__MiFish	014_Mormyridae	215
ClaidentTutorial__Sample03__MiFish	038_Bothidae	454
ClaidentTutorial__Sample03__MiFish	004_Cyprinidae	448
ClaidentTutorial__Sample03__MiFish	033_Osphronemidae	249
ClaidentTutorial__Sample03__MiFish	003_unidentified_Osteoglossiformes	239
ClaidentTutorial__Sample03__MiFish	012_Nototheniidae	236
ClaidentTutorial__Sample03__MiFish	007_Tetraodontidae	235
ClaidentTutorial__Sample03__MiFish	020_Callionymidae	235
ClaidentTutorial__Sample03__MiFish	036_Lepidosirenidae	234
ClaidentTutorial__Sample03__MiFish	085_Danionidae	233
ClaidentTutorial__Sample03__MiFish	011_Sciaenidae	232
ClaidentTutorial__Sample03__MiFish	021_Fundulidae	232
ClaidentTutorial__Sample03__MiFish	043_Pristolepididae	232
ClaidentTutorial__Sample03__MiFish	056_Chlopsidae	231
ClaidentTutorial__Sample03__MiFish	061_Lebiasinidae	231
ClaidentTutorial__Sample03__MiFish	071_Diplomystidae	231
ClaidentTutorial__Sample03__MiFish	025_Odacidae	230
ClaidentTutorial__Sample03__MiFish	040_Zenarchopteridae	229
ClaidentTutorial__Sample03__MiFish	050_unidentified_Acropomatiformes	229
ClaidentTutorial__Sample03__MiFish	051_Characidae	229
ClaidentTutorial__Sample03__MiFish	024_Scatophagidae	228
ClaidentTutorial__Sample03__MiFish	026_Channidae	228
ClaidentTutorial__Sample03__MiFish	047_Pimelodidae	228
ClaidentTutorial__Sample03__MiFish	103_Sillaginidae	228
ClaidentTutorial__Sample03__MiFish	009_Cichlidae	227
ClaidentTutorial__Sample03__MiFish	087_Moronidae	227
ClaidentTutorial__Sample03__MiFish	091_Odontobutidae	227
ClaidentTutorial__Sample03__MiFish	039_Eleotridae	226
ClaidentTutorial__Sample03__MiFish	068_unidentified_Anguilliformes	226
ClaidentTutorial__Sample03__MiFish	096_Loricariidae	226
ClaidentTutorial__Sample03__MiFish	098_Trachipteridae	226
ClaidentTutorial__Sample03__MiFish	010_Carangidae	225
ClaidentTutorial__Sample03__MiFish	022_Bathyclupeidae	225
ClaidentTutorial__Sample03__MiFish	049_Nemacheilidae	225
ClaidentTutorial__Sample03__MiFish	063_Bryconidae	225
ClaidentTutorial__Sample03__MiFish	067_Zeidae	225
ClaidentTutorial__Sample03__MiFish	006_Clupeidae	224
ClaidentTutorial__Sample03__MiFish	015_Muraenesocidae	224
ClaidentTutorial__Sample03__MiFish	055_Adrianichthyidae	224
ClaidentTutorial__Sample03__MiFish	057_Samaridae	224
ClaidentTutorial__Sample03__MiFish	083_Labridae	224
ClaidentTutorial__Sample03__MiFish	014_Mormyridae	223
ClaidentTutorial__Sample03__MiFish	008_Gobiidae	222
ClaidentTutorial__Sample03__MiFish	082_unidentified_Cyprinoidei	222
ClaidentTutorial__Sample03__MiFish	104_Sparidae	221
ClaidentTutorial__Sample03__MiFish	005_Acheilognathidae	220
ClaidentTutorial__Sample03__MiFish	092_Sinipercidae	220
ClaidentTutorial__Sample03__MiFish	037_Monacanthidae	217
ClaidentTutorial__Sample03__MiFish	058_Poeciliidae	217
ClaidentTutorial__Sample04__MiFish	011_Sciaenidae	442
ClaidentTutorial__Sample04__MiFish	068_unidentified_Anguilliformes	245
ClaidentTutorial__Sample04__MiFish	026_Channidae	236
ClaidentTutorial__Sample04__MiFish	007_Tetraodontidae	235
ClaidentTutorial__Sample04__MiFish	009_Cichlidae	235
ClaidentTutorial__Sample04__MiFish	044_Acropomatidae	235
ClaidentTutorial__Sample04__MiFish	049_Nemacheilidae	235
ClaidentTutorial__Sample04__MiFish	043_Pristolepididae	234
ClaidentTutorial__Sample04__MiFish	038_Bothidae	233
ClaidentTutorial__Sample04__MiFish	126_Anabantidae	233
ClaidentTutorial__Sample04__MiFish	010_Carangidae	232
ClaidentTutorial__Sample04__MiFish	071_Diplomystidae	232
ClaidentTutorial__Sample04__MiFish	021_Fundulidae	231
ClaidentTutorial__Sample04__MiFish	063_Bryconidae	230
ClaidentTutorial__Sample04__MiFish	083_Labridae	230
ClaidentTutorial__Sample04__MiFish	087_Moronidae	230
ClaidentTutorial__Sample04__MiFish	129_Lepisosteidae	230
ClaidentTutorial__Sample04__MiFish	014_Mormyridae	229
ClaidentTutorial__Sample04__MiFish	018_Echeneidae	229
ClaidentTutorial__Sample04__MiFish	006_Clupeidae	228
ClaidentTutorial__Sample04__MiFish	008_Gobiidae	228
ClaidentTutorial__Sample04__MiFish	035_Melanotaeniidae	228
ClaidentTutorial__Sample04__MiFish	092_Sinipercidae	228
ClaidentTutorial__Sample04__MiFish	115_Kyphosidae	228
ClaidentTutorial__Sample04__MiFish	005_Acheilognathidae	227
ClaidentTutorial__Sample04__MiFish	022_Bathyclupeidae	227
ClaidentTutorial__Sample04__MiFish	025_Odacidae	227
ClaidentTutorial__Sample04__MiFish	004_Cyprinidae	226
ClaidentTutorial__Sample04__MiFish	036_Lepidosirenidae	226
ClaidentTutorial__Sample04__MiFish	039_Eleotridae	226
ClaidentTutorial__Sample04__MiFish	082_unidentified_Cyprinoidei	226
ClaidentTutorial__Sample04__MiFish	103_Sillaginidae	226
ClaidentTutorial__Sample04__MiFish	033_Osphronemidae	225
ClaidentTutorial__Sample04__MiFish	037_Monacanthidae	225
ClaidentTutorial__Sample04__MiFish	055_Adrianichthyidae	225
ClaidentTutorial__Sample04__MiFish	020_Callionymidae	224
ClaidentTutorial__Sample04__MiFish	024_Scatophagidae	224
ClaidentTutorial__Sample04__MiFish	047_Pimelodidae	224
ClaidentTutorial__Sample04__MiFish	062_Polymixiidae	224
ClaidentTutorial__Sample04__MiFish	094_Ophichthidae	224
ClaidentTutorial__Sample04__MiFish	098_Trachipteridae	224
ClaidentTutorial__Sample04__MiFish	050_unidentified_Acropomatiformes	223
ClaidentTutorial__Sample04__MiFish	067_Zeidae	223
ClaidentTutorial__Sample04__MiFish	012_Nototheniidae	222
ClaidentTutorial__Sample04__MiFish	003_unidentified_Osteoglossiformes	221
ClaidentTutorial__Sample04__MiFish	040_Zenarchopteridae	221
ClaidentTutorial__Sample04__MiFish	015_Muraenesocidae	220
ClaidentTutorial__Sample04__MiFish	057_Samaridae	220
ClaidentTutorial__Sample04__MiFish	058_Poeciliidae	219
ClaidentTutorial__Sample05__MiFish	006_Clupeidae	461
ClaidentTutorial__Sample05__MiFish	005_Acheilognathidae	455
ClaidentTutorial__Sample05__MiFish	011_Sciaenidae	438
ClaidentTutorial__Sample05__MiFish	083_Labridae	245
ClaidentTutorial__Sample05__MiFish	020_Callionymidae	240
ClaidentTutorial__Sample05__MiFish	033_Osphronemidae	237
ClaidentTutorial__Sample05__MiFish	061_Lebiasinidae	235
ClaidentTutorial__Sample05__MiFish	007_Tetraodontidae	233
ClaidentTutorial__Sample05__MiFish	025_Odacidae	233
ClaidentTutorial__Sample05__MiFish	022_Bathyclupeidae	232
ClaidentTutorial__Sample05__MiFish	037_Monacanthidae	231
ClaidentTutorial__Sample05__MiFish	043_Pristolepididae	231
ClaidentTutorial__Sample05__MiFish	063_Bryconidae	231
ClaidentTutorial__Sample05__MiFish	112_unidentified_Esociformes	231
ClaidentTutorial__Sample05__MiFish	004_Cyprinidae	230
ClaidentTutorial__Sample05__MiFish	012_Nototheniidae	230
ClaidentTutorial__Sample05__MiFish	035_Melanotaeniidae	230
ClaidentTutorial__Sample05__MiFish	009_Cichlidae	229
ClaidentTutorial__Sample05__MiFish	015_Muraenesocidae	229
ClaidentTutorial__Sample05__MiFish	050_unidentified_Acropomatiformes	229
ClaidentTutorial__Sample05__MiFish	057_Samaridae	229
ClaidentTutorial__Sample05__MiFish	062_Polymixiidae	229
ClaidentTutorial__Sample05__MiFish	024_Scatophagidae	228
ClaidentTutorial__Sample05__MiFish	026_Channidae	228
ClaidentTutorial__Sample05__MiFish	067_Zeidae	228
ClaidentTutorial__Sample05__MiFish	071_Diplomystidae	227
ClaidentTutorial__Sample05__MiFish	008_Gobiidae	226
ClaidentTutorial__Sample05__MiFish	014_Mormyridae	226
ClaidentTutorial__Sample05__MiFish	017_Macrouridae	226
ClaidentTutorial__Sample05__MiFish	018_Echeneidae	226
ClaidentTutorial__Sample05__MiFish	049_Nemacheilidae	226
ClaidentTutorial__Sample05__MiFish	133_Balistidae	226
ClaidentTutorial__Sample05__MiFish	100_Scombridae	225
ClaidentTutorial__Sample05__MiFish	003_unidentified_Osteoglossiformes	222
ClaidentTutorial__Sample05__MiFish	010_Carangidae	222
ClaidentTutorial__Sample05__MiFish	080_Galaxiidae	222
ClaidentTutorial__Sample05__MiFish	021_Fundulidae	221
ClaidentTutorial__Sample05__MiFish	039_Eleotridae	221
ClaidentTutorial__Sample05__MiFish	040_Zenarchopteridae	221
ClaidentTutorial__Sample05__MiFish	044_Acropomatidae	221
ClaidentTutorial__Sample05__MiFish	055_Adrianichthyidae	221
ClaidentTutorial__Sample05__MiFish	036_Lepidosirenidae	220
ClaidentTutorial__Sample05__MiFish	103_Sillaginidae	220
ClaidentTutorial__Sample05__MiFish	023_Atherinopsidae	217
ClaidentTutorial__Sample05__MiFish	047_Pimelodidae	217
ClaidentTutorial__Sample05__MiFish	082_unidentified_Cyprinoidei	217
ClaidentTutorial__Sample05__MiFish	094_Ophichthidae	215
ClaidentTutorial__Sample06__MiFish	005_Acheilognathidae	460
ClaidentTutorial__Sample06__MiFish	011_Sciaenidae	457
ClaidentTutorial__Sample06__MiFish	007_Tetraodontidae	454
ClaidentTutorial__Sample06__MiFish	006_Clupeidae	448
ClaidentTutorial__Sample06__MiFish	032_Gonorynchidae	248
ClaidentTutorial__Sample06__MiFish	035_Melanotaeniidae	234
ClaidentTutorial__Sample06__MiFish	067_Zeidae	233
ClaidentTutorial__Sample06__MiFish	036_Lepidosirenidae	232
ClaidentTutorial__Sample06__MiFish	059_Megalopidae	232
ClaidentTutorial__Sample06__MiFish	014_Mormyridae	231
ClaidentTutorial__Sample06__MiFish	047_Pimelodidae	231
ClaidentTutorial__Sample06__MiFish	100_Scombridae	231
ClaidentTutorial__Sample06__MiFish	024_Scatophagidae	230
ClaidentTutorial__Sample06__MiFish	043_Pristolepididae	230
ClaidentTutorial__Sample06__MiFish	062_Polymixiidae	230
ClaidentTutorial__Sample06__MiFish	105_Percopsidae	230
ClaidentTutorial__Sample06__MiFish	002_Nothobranchiidae	229
ClaidentTutorial__Sample06__MiFish	010_Carangidae	229
ClaidentTutorial__Sample06__MiFish	018_Echeneidae	229
ClaidentTutorial__Sample06__MiFish	022_Bathyclupeidae	229
ClaidentTutorial__Sample06__MiFish	033_Osphronemidae	229
ClaidentTutorial__Sample06__MiFish	055_Adrianichthyidae	229
ClaidentTutorial__Sample06__MiFish	049_Nemacheilidae	228
ClaidentTutorial__Sample06__MiFish	080_Galaxiidae	228
ClaidentTutorial__Sample06__MiFish	021_Fundulidae	227
ClaidentTutorial__Sample06__MiFish	044_Acropomatidae	227
ClaidentTutorial__Sample06__MiFish	065_Belonidae	227
ClaidentTutorial__Sample06__MiFish	003_unidentified_Osteoglossiformes	226
ClaidentTutorial__Sample06__MiFish	023_Atherinopsidae	226
ClaidentTutorial__Sample06__MiFish	040_Zenarchopteridae	226
ClaidentTutorial__Sample06__MiFish	041_Centropomidae	226
ClaidentTutorial__Sample06__MiFish	050_unidentified_Acropomatiformes	226
ClaidentTutorial__Sample06__MiFish	012_Nototheniidae	225
ClaidentTutorial__Sample06__MiFish	015_Muraenesocidae	225
ClaidentTutorial__Sample06__MiFish	016_Synbranchidae	225
ClaidentTutorial__Sample06__MiFish	017_Macrouridae	225
ClaidentTutorial__Sample06__MiFish	025_Odacidae	225
ClaidentTutorial__Sample06__MiFish	061_Lebiasinidae	225
ClaidentTutorial__Sample06__MiFish	063_Bryconidae	225
ClaidentTutorial__Sample06__MiFish	008_Gobiidae	224
ClaidentTutorial__Sample06__MiFish	020_Callionymidae	224
ClaidentTutorial__Sample06__MiFish	037_Monacanthidae	224
ClaidentTutorial__Sample06__MiFish	082_unidentified_Cyprinoidei	224
ClaidentTutorial__Sample06__MiFish	094_Ophichthidae	223
ClaidentTutorial__Sample06__MiFish	057_Samaridae	219
ClaidentTutorial__Sample06__MiFish	077_Pomacanthidae	219
ClaidentTutorial__Sample07__MiFish	007_Tetraodontidae	680
ClaidentTutorial__Sample07__MiFish	002_Nothobranchiidae	460
ClaidentTutorial__Sample07__MiFish	008_Gobiidae	450
ClaidentTutorial__Sample07__MiFish	006_Clupeidae	443
ClaidentTutorial__Sample07__MiFish	047_Pimelodidae	258
ClaidentTutorial__Sample07__MiFish	021_Fundulidae	239
ClaidentTutorial__Sample07__MiFish	048_Berycidae	239
ClaidentTutorial__Sample07__MiFish	025_Odacidae	236
ClaidentTutorial__Sample07__MiFish	010_Carangidae	233
ClaidentTutorial__Sample07__MiFish	020_Callionymidae	232
ClaidentTutorial__Sample07__MiFish	003_unidentified_Osteoglossiformes	231
ClaidentTutorial__Sample07__MiFish	022_Bathyclupeidae	231
ClaidentTutorial__Sample07__MiFish	094_Ophichthidae	231
ClaidentTutorial__Sample07__MiFish	018_Echeneidae	229
ClaidentTutorial__Sample07__MiFish	032_Gonorynchidae	229
ClaidentTutorial__Sample07__MiFish	061_Lebiasinidae	229
ClaidentTutorial__Sample07__MiFish	090_Synodontidae	229
ClaidentTutorial__Sample07__MiFish	024_Scatophagidae	228
ClaidentTutorial__Sample07__MiFish	036_Lepidosirenidae	228
ClaidentTutorial__Sample07__MiFish	005_Acheilognathidae	227
ClaidentTutorial__Sample07__MiFish	023_Atherinopsidae	227
ClaidentTutorial__Sample07__MiFish	035_Melanotaeniidae	227
ClaidentTutorial__Sample07__MiFish	065_Belonidae	227
ClaidentTutorial__Sample07__MiFish	112_unidentified_Esociformes	227
ClaidentTutorial__Sample07__MiFish	015_Muraenesocidae	226
ClaidentTutorial__Sample07__MiFish	037_Monacanthidae	226
ClaidentTutorial__Sample07__MiFish	044_Acropomatidae	226
ClaidentTutorial__Sample07__MiFish	118_Osmeridae	226
ClaidentTutorial__Sample07__MiFish	014_Mormyridae	225
ClaidentTutorial__Sample07__MiFish	016_Synbranchidae	225
ClaidentTutorial__Sample07__MiFish	041_Centropomidae	225
ClaidentTutorial__Sample07__MiFish	046_Salmonidae	225
ClaidentTutorial__Sample07__MiFish	051_Characidae	225
ClaidentTutorial__Sample07__MiFish	057_Samaridae	225
ClaidentTutorial__Sample07__MiFish	077_Pomacanthidae	225
ClaidentTutorial__Sample07__MiFish	040_Zenarchopteridae	224
ClaidentTutorial__Sample07__MiFish	049_Nemacheilidae	224
ClaidentTutorial__Sample07__MiFish	033_Osphronemidae	223
ClaidentTutorial__Sample07__MiFish	105_Percopsidae	223
ClaidentTutorial__Sample07__MiFish	080_Galaxiidae	222
ClaidentTutorial__Sample07__MiFish	017_Macrouridae	221
ClaidentTutorial__Sample07__MiFish	050_unidentified_Acropomatiformes	220
ClaidentTutorial__Sample07__MiFish	100_Scombridae	220
ClaidentTutorial__Sample07__MiFish	067_Zeidae	218
ClaidentTutorial__Sample07__MiFish	088_Myctophidae	215
ClaidentTutorial__Sample08__MiFish	007_Tetraodontidae	678
ClaidentTutorial__Sample08__MiFish	002_Nothobranchiidae	471
ClaidentTutorial__Sample08__MiFish	027_Cynoglossidae	454
ClaidentTutorial__Sample08__MiFish	006_Clupeidae	452
ClaidentTutorial__Sample08__MiFish	005_Acheilognathidae	449
ClaidentTutorial__Sample08__MiFish	001_Serranidae	445
ClaidentTutorial__Sample08__MiFish	088_Myctophidae	247
ClaidentTutorial__Sample08__MiFish	008_Gobiidae	235
ClaidentTutorial__Sample08__MiFish	021_Fundulidae	233
ClaidentTutorial__Sample08__MiFish	051_Characidae	233
ClaidentTutorial__Sample08__MiFish	018_Echeneidae	232
ClaidentTutorial__Sample08__MiFish	020_Callionymidae	232
ClaidentTutorial__Sample08__MiFish	025_Odacidae	232
ClaidentTutorial__Sample08__MiFish	093_Callichthyidae	232
ClaidentTutorial__Sample08__MiFish	037_Monacanthidae	231
ClaidentTutorial__Sample08__MiFish	044_Acropomatidae	231
ClaidentTutorial__Sample08__MiFish	024_Scatophagidae	230
ClaidentTutorial__Sample08__MiFish	048_Berycidae	230
ClaidentTutorial__Sample08__MiFish	077_Pomacanthidae	230
ClaidentTutorial__Sample08__MiFish	004_Cyprinidae	229
ClaidentTutorial__Sample08__MiFish	010_Carangidae	229
ClaidentTutorial__Sample08__MiFish	017_Macrouridae	229
ClaidentTutorial__Sample08__MiFish	023_Atherinopsidae	229
ClaidentTutorial__Sample08__MiFish	046_Salmonidae	229
ClaidentTutorial__Sample08__MiFish	022_Bathyclupeidae	228
ClaidentTutorial__Sample08__MiFish	032_Gonorynchidae	228
ClaidentTutorial__Sample08__MiFish	011_Sciaenidae	227
ClaidentTutorial__Sample08__MiFish	012_Nototheniidae	227
ClaidentTutorial__Sample08__MiFish	061_Lebiasinidae	227
ClaidentTutorial__Sample08__MiFish	041_Centropomidae	226
ClaidentTutorial__Sample08__MiFish	065_Belonidae	225
ClaidentTutorial__Sample08__MiFish	014_Mormyridae	224
ClaidentTutorial__Sample08__MiFish	016_Synbranchidae	223
ClaidentTutorial__Sample08__MiFish	040_Zenarchopteridae	223
ClaidentTutorial__Sample08__MiFish	080_Galaxiidae	223
ClaidentTutorial__Sample08__MiFish	118_Osmeridae	223
ClaidentTutorial__Sample08__MiFish	003_unidentified_Osteoglossiformes	222
ClaidentTutorial__Sample08__MiFish	035_Melanotaeniidae	222
ClaidentTutorial__Sample08__MiFish	067_Zeidae	222
ClaidentTutorial__Sample08__MiFish	090_Synodontidae	222
ClaidentTutorial__Sample08__MiFish	047_Pimelodidae	221
ClaidentTutorial__Sample08__MiFish	057_Samaridae	219
ClaidentTutorial__Sample08__MiFish	105_Percopsidae	217
ClaidentTutorial__Sample09__MiFish	002_Nothobranchiidae	687
ClaidentTutorial__Sample09__MiFish	027_Cynoglossidae	467
ClaidentTutorial__Sample09__MiFish	005_Acheilognathidae	461
ClaidentTutorial__Sample09__MiFish	001_Serranidae	460
ClaidentTutorial__Sample09__MiFish	003_unidentified_Osteoglossiformes	452
ClaidentTutorial__Sample09__MiFish	007_Tetraodontidae	450
ClaidentTutorial__Sample09__MiFish	016_Synbranchidae	250
ClaidentTutorial__Sample09__MiFish	068_unidentified_Anguilliformes	239
ClaidentTutorial__Sample09__MiFish	070_Cyclopsettidae	234
ClaidentTutorial__Sample09__MiFish	018_Echeneidae	233
ClaidentTutorial__Sample09__MiFish	077_Pomacanthidae	231
ClaidentTutorial__Sample09__MiFish	022_Bathyclupeidae	230
ClaidentTutorial__Sample09__MiFish	045_Catostomidae	230
ClaidentTutorial__Sample09__MiFish	020_Callionymidae	229
ClaidentTutorial__Sample09__MiFish	024_Scatophagidae	229
ClaidentTutorial__Sample09__MiFish	044_Acropomatidae	229
ClaidentTutorial__Sample09__MiFish	080_Galaxiidae	229
ClaidentTutorial__Sample09__MiFish	004_Cyprinidae	228
ClaidentTutorial__Sample09__MiFish	035_Melanotaeniidae	228
ClaidentTutorial__Sample09__MiFish	037_Monacanthidae	228
ClaidentTutorial__Sample09__MiFish	011_Sciaenidae	227
ClaidentTutorial__Sample09__MiFish	012_Nototheniidae	227
ClaidentTutorial__Sample09__MiFish	047_Pimelodidae	227
ClaidentTutorial__Sample09__MiFish	006_Clupeidae	226
ClaidentTutorial__Sample09__MiFish	010_Carangidae	226
ClaidentTutorial__Sample09__MiFish	015_Muraenesocidae	226
ClaidentTutorial__Sample09__MiFish	017_Macrouridae	225
ClaidentTutorial__Sample09__MiFish	038_Bothidae	225
ClaidentTutorial__Sample09__MiFish	040_Zenarchopteridae	225
ClaidentTutorial__Sample09__MiFish	025_Odacidae	224
ClaidentTutorial__Sample09__MiFish	032_Gonorynchidae	224
ClaidentTutorial__Sample09__MiFish	008_Gobiidae	223
ClaidentTutorial__Sample09__MiFish	051_Characidae	223
ClaidentTutorial__Sample09__MiFish	065_Belonidae	223
ClaidentTutorial__Sample09__MiFish	021_Fundulidae	222
ClaidentTutorial__Sample09__MiFish	046_Salmonidae	222
ClaidentTutorial__Sample09__MiFish	088_Myctophidae	222
ClaidentTutorial__Sample09__MiFish	053_Acanthuridae	221
ClaidentTutorial__Sample09__MiFish	090_Synodontidae	220
ClaidentTutorial__Sample09__MiFish	093_Callichthyidae	220
ClaidentTutorial__Sample09__MiFish	041_Centropomidae	218
ClaidentTutorial__Sample09__MiFish	048_Berycidae	218
ClaidentTutorial__Sample09__MiFish	023_Atherinopsidae	217
ClaidentTutorial__Sample10__MiFish	001_Serranidae	918
ClaidentTutorial__Sample10__MiFish	002_Nothobranchiidae	674
ClaidentTutorial__Sample10__MiFish	027_Cynoglossidae	471
ClaidentTutorial__Sample10__MiFish	003_unidentified_Osteoglossiformes	454
ClaidentTutorial__Sample10__MiFish	007_Tetraodontidae	234
ClaidentTutorial__Sample10__MiFish	037_Monacanthidae	234
ClaidentTutorial__Sample10__MiFish	012_Nototheniidae	233
ClaidentTutorial__Sample10__MiFish	015_Muraenesocidae	233
ClaidentTutorial__Sample10__MiFish	021_Fundulidae	233
ClaidentTutorial__Sample10__MiFish	045_Catostomidae	233
ClaidentTutorial__Sample10__MiFish	054_Lateolabracidae	233
ClaidentTutorial__Sample10__MiFish	004_Cyprinidae	232
ClaidentTutorial__Sample10__MiFish	040_Zenarchopteridae	232
ClaidentTutorial__Sample10__MiFish	090_Synodontidae	232
ClaidentTutorial__Sample10__MiFish	016_Synbranchidae	229
ClaidentTutorial__Sample10__MiFish	024_Scatophagidae	229
ClaidentTutorial__Sample10__MiFish	032_Gonorynchidae	229
ClaidentTutorial__Sample10__MiFish	035_Melanotaeniidae	229
ClaidentTutorial__Sample10__MiFish	030_Sebastidae	228
ClaidentTutorial__Sample10__MiFish	041_Centropomidae	228
ClaidentTutorial__Sample10__MiFish	044_Acropomatidae	228
ClaidentTutorial__Sample10__MiFish	070_Cyclopsettidae	228
