samplename	species	nreads
ClaidentTutorial__Sample05__MiFish	22_unidentified_Osteoglossiformes	168
ClaidentTutorial__Sample05__MiFish	04_unidentified_Rhodeus	162
ClaidentTutorial__Sample05__MiFish	12_Polypterus_retropinnis	162
ClaidentTutorial__Sample05__MiFish	28_unidentified_Engraulinae	155
ClaidentTutorial__Sample05__MiFish	03_unidentified_Xiphophorus	147
ClaidentTutorial__Sample05__MiFish	27_Aphredoderus_sayanus	147
ClaidentTutorial__Sample05__MiFish	21_Cirrhitichthys_aprinus	144
ClaidentTutorial__Sample05__MiFish	47_unidentified_Callionymidae	144
ClaidentTutorial__Sample05__MiFish	02_unidentified_Danioninae	142
ClaidentTutorial__Sample05__MiFish	15_Henicorhynchus_siamensis	137
ClaidentTutorial__Sample05__MiFish	30_Spratelloides_delicatulus	135
ClaidentTutorial__Sample05__MiFish	19_unidentified_Aspasma	122
ClaidentTutorial__Sample05__MiFish	38_unidentified_Conger	121
ClaidentTutorial__Sample05__MiFish	08_unidentified_Elops	106
ClaidentTutorial__Sample06__MiFish	51_others	2744
ClaidentTutorial__Sample06__MiFish	24_Amia_calva	291
ClaidentTutorial__Sample06__MiFish	50_unidentified_Harpadontinae	267
ClaidentTutorial__Sample06__MiFish	35_unidentified_Lophiidae	254
ClaidentTutorial__Sample06__MiFish	20_Salarias_fasciatus	235
ClaidentTutorial__Sample06__MiFish	23_Symphurus_orientalis	228
ClaidentTutorial__Sample06__MiFish	25_unidentified_Characoidei	226
ClaidentTutorial__Sample06__MiFish	42_unidentified_Priacanthus	221
ClaidentTutorial__Sample06__MiFish	26_Arnoglossus_tenuis	214
ClaidentTutorial__Sample06__MiFish	16_Scolopsis_ciliata	210
ClaidentTutorial__Sample06__MiFish	06_unidentified_Electrona	209
ClaidentTutorial__Sample06__MiFish	02_unidentified_Danioninae	204
ClaidentTutorial__Sample06__MiFish	09_Arripis_trutta	202
ClaidentTutorial__Sample06__MiFish	18_unidentified_Linophrynidae	202
ClaidentTutorial__Sample06__MiFish	05_Pseudorhombus_dupliciocellatus	199
ClaidentTutorial__Sample06__MiFish	08_unidentified_Elops	199
ClaidentTutorial__Sample06__MiFish	45_Triacanthus_biaculeatus	193
ClaidentTutorial__Sample06__MiFish	03_unidentified_Xiphophorus	191
ClaidentTutorial__Sample06__MiFish	46_Cynoponticus_ferox	191
ClaidentTutorial__Sample06__MiFish	48_Agonostomus_monticola	182
ClaidentTutorial__Sample06__MiFish	11_Jenkinsia_lamprotaenia	179
ClaidentTutorial__Sample06__MiFish	21_Cirrhitichthys_aprinus	179
ClaidentTutorial__Sample06__MiFish	47_unidentified_Callionymidae	174
ClaidentTutorial__Sample06__MiFish	13_unidentified_Synaphobranchus	173
ClaidentTutorial__Sample06__MiFish	27_Aphredoderus_sayanus	166
ClaidentTutorial__Sample06__MiFish	10_unidentified_Chrysichthys	164
ClaidentTutorial__Sample06__MiFish	19_unidentified_Aspasma	164
ClaidentTutorial__Sample06__MiFish	17_Morone_americana	157
ClaidentTutorial__Sample06__MiFish	29_unidentified_Johnius	157
ClaidentTutorial__Sample06__MiFish	04_unidentified_Rhodeus	155
ClaidentTutorial__Sample06__MiFish	12_Polypterus_retropinnis	150
ClaidentTutorial__Sample06__MiFish	30_Spratelloides_delicatulus	143
ClaidentTutorial__Sample06__MiFish	38_unidentified_Conger	124
ClaidentTutorial__Sample07__MiFish	51_others	2236
ClaidentTutorial__Sample07__MiFish	05_Pseudorhombus_dupliciocellatus	277
ClaidentTutorial__Sample07__MiFish	19_unidentified_Aspasma	257
ClaidentTutorial__Sample07__MiFish	04_unidentified_Rhodeus	256
ClaidentTutorial__Sample07__MiFish	39_Pterois_miles	251
ClaidentTutorial__Sample07__MiFish	16_Scolopsis_ciliata	248
ClaidentTutorial__Sample07__MiFish	09_Arripis_trutta	240
ClaidentTutorial__Sample07__MiFish	20_Salarias_fasciatus	232
ClaidentTutorial__Sample07__MiFish	28_unidentified_Engraulinae	220
ClaidentTutorial__Sample07__MiFish	29_unidentified_Johnius	211
ClaidentTutorial__Sample07__MiFish	30_Spratelloides_delicatulus	204
ClaidentTutorial__Sample07__MiFish	12_Polypterus_retropinnis	200
ClaidentTutorial__Sample07__MiFish	18_unidentified_Linophrynidae	197
ClaidentTutorial__Sample07__MiFish	34_unidentified_Gobionellinae	196
ClaidentTutorial__Sample07__MiFish	46_Cynoponticus_ferox	196
ClaidentTutorial__Sample07__MiFish	45_Triacanthus_biaculeatus	194
ClaidentTutorial__Sample07__MiFish	14_unidentified_Gobiopterus	186
ClaidentTutorial__Sample07__MiFish	10_unidentified_Chrysichthys	179
ClaidentTutorial__Sample07__MiFish	42_unidentified_Priacanthus	178
ClaidentTutorial__Sample07__MiFish	33_unidentified_Champsodon	176
ClaidentTutorial__Sample07__MiFish	27_Aphredoderus_sayanus	174
ClaidentTutorial__Sample07__MiFish	13_unidentified_Synaphobranchus	172
ClaidentTutorial__Sample07__MiFish	23_Symphurus_orientalis	170
ClaidentTutorial__Sample07__MiFish	32_unidentified_Aphyosemion	170
ClaidentTutorial__Sample07__MiFish	08_unidentified_Elops	169
ClaidentTutorial__Sample07__MiFish	48_Agonostomus_monticola	166
ClaidentTutorial__Sample07__MiFish	50_unidentified_Harpadontinae	166
ClaidentTutorial__Sample07__MiFish	02_unidentified_Danioninae	162
ClaidentTutorial__Sample07__MiFish	11_Jenkinsia_lamprotaenia	157
ClaidentTutorial__Sample07__MiFish	17_Morone_americana	153
ClaidentTutorial__Sample07__MiFish	25_unidentified_Characoidei	151
ClaidentTutorial__Sample07__MiFish	06_unidentified_Electrona	150
ClaidentTutorial__Sample07__MiFish	21_Cirrhitichthys_aprinus	150
ClaidentTutorial__Sample07__MiFish	47_unidentified_Callionymidae	147
ClaidentTutorial__Sample07__MiFish	26_Arnoglossus_tenuis	146
ClaidentTutorial__Sample07__MiFish	44_Hemigrammus_bleheri	134
ClaidentTutorial__Sample07__MiFish	38_unidentified_Conger	130
ClaidentTutorial__Sample07__MiFish	35_unidentified_Lophiidae	111
ClaidentTutorial__Sample08__MiFish	51_others	1887
ClaidentTutorial__Sample08__MiFish	21_Cirrhitichthys_aprinus	339
ClaidentTutorial__Sample08__MiFish	20_Salarias_fasciatus	248
ClaidentTutorial__Sample08__MiFish	10_unidentified_Chrysichthys	240
ClaidentTutorial__Sample08__MiFish	46_Cynoponticus_ferox	228
ClaidentTutorial__Sample08__MiFish	19_unidentified_Aspasma	227
ClaidentTutorial__Sample08__MiFish	02_unidentified_Danioninae	224
ClaidentTutorial__Sample08__MiFish	42_unidentified_Priacanthus	224
ClaidentTutorial__Sample08__MiFish	38_unidentified_Conger	219
ClaidentTutorial__Sample08__MiFish	06_unidentified_Electrona	218
ClaidentTutorial__Sample08__MiFish	09_Arripis_trutta	218
ClaidentTutorial__Sample08__MiFish	44_Hemigrammus_bleheri	217
ClaidentTutorial__Sample08__MiFish	14_unidentified_Gobiopterus	205
ClaidentTutorial__Sample08__MiFish	36_unidentified_Synodus	199
ClaidentTutorial__Sample08__MiFish	34_unidentified_Gobionellinae	196
ClaidentTutorial__Sample08__MiFish	13_unidentified_Synaphobranchus	195
ClaidentTutorial__Sample08__MiFish	49_unidentified_Acipenser	195
ClaidentTutorial__Sample08__MiFish	37_Parazen_pacificus	194
ClaidentTutorial__Sample08__MiFish	28_unidentified_Engraulinae	193
ClaidentTutorial__Sample08__MiFish	48_Agonostomus_monticola	190
ClaidentTutorial__Sample08__MiFish	29_unidentified_Johnius	188
ClaidentTutorial__Sample08__MiFish	07_Samariscus_latus	173
ClaidentTutorial__Sample08__MiFish	08_unidentified_Elops	173
ClaidentTutorial__Sample08__MiFish	17_Morone_americana	173
ClaidentTutorial__Sample08__MiFish	25_unidentified_Characoidei	168
ClaidentTutorial__Sample08__MiFish	01_unidentified_Euteleosteomorpha	167
ClaidentTutorial__Sample08__MiFish	35_unidentified_Lophiidae	166
ClaidentTutorial__Sample08__MiFish	16_Scolopsis_ciliata	164
ClaidentTutorial__Sample08__MiFish	11_Jenkinsia_lamprotaenia	160
ClaidentTutorial__Sample08__MiFish	26_Arnoglossus_tenuis	159
ClaidentTutorial__Sample08__MiFish	04_unidentified_Rhodeus	157
ClaidentTutorial__Sample08__MiFish	27_Aphredoderus_sayanus	156
ClaidentTutorial__Sample08__MiFish	23_Symphurus_orientalis	153
ClaidentTutorial__Sample08__MiFish	05_Pseudorhombus_dupliciocellatus	143
ClaidentTutorial__Sample08__MiFish	32_unidentified_Aphyosemion	136
ClaidentTutorial__Sample08__MiFish	12_Polypterus_retropinnis	133
ClaidentTutorial__Sample08__MiFish	40_unidentified_Chlorurus	126
ClaidentTutorial__Sample08__MiFish	39_Pterois_miles	119
ClaidentTutorial__Sample08__MiFish	30_Spratelloides_delicatulus	118
ClaidentTutorial__Sample08__MiFish	18_unidentified_Linophrynidae	116
ClaidentTutorial__Sample09__MiFish	51_others	2316
ClaidentTutorial__Sample09__MiFish	23_Symphurus_orientalis	269
ClaidentTutorial__Sample09__MiFish	46_Cynoponticus_ferox	262
ClaidentTutorial__Sample09__MiFish	40_unidentified_Chlorurus	251
ClaidentTutorial__Sample09__MiFish	44_Hemigrammus_bleheri	247
ClaidentTutorial__Sample09__MiFish	13_unidentified_Synaphobranchus	242
ClaidentTutorial__Sample09__MiFish	18_unidentified_Linophrynidae	240
ClaidentTutorial__Sample09__MiFish	43_Exyrias_puntang	218
ClaidentTutorial__Sample09__MiFish	25_unidentified_Characoidei	213
ClaidentTutorial__Sample09__MiFish	17_Morone_americana	207
ClaidentTutorial__Sample09__MiFish	49_unidentified_Acipenser	205
ClaidentTutorial__Sample09__MiFish	07_Samariscus_latus	199
ClaidentTutorial__Sample09__MiFish	29_unidentified_Johnius	198
ClaidentTutorial__Sample09__MiFish	02_unidentified_Danioninae	195
ClaidentTutorial__Sample09__MiFish	47_unidentified_Callionymidae	188
ClaidentTutorial__Sample09__MiFish	31_unidentified_Liparis	186
ClaidentTutorial__Sample09__MiFish	39_Pterois_miles	185
ClaidentTutorial__Sample09__MiFish	41_Synanceia_verrucosa	185
ClaidentTutorial__Sample09__MiFish	45_Triacanthus_biaculeatus	185
ClaidentTutorial__Sample09__MiFish	34_unidentified_Gobionellinae	181
ClaidentTutorial__Sample09__MiFish	28_unidentified_Engraulinae	176
ClaidentTutorial__Sample09__MiFish	01_unidentified_Euteleosteomorpha	174
ClaidentTutorial__Sample09__MiFish	21_Cirrhitichthys_aprinus	171
ClaidentTutorial__Sample09__MiFish	48_Agonostomus_monticola	171
ClaidentTutorial__Sample09__MiFish	35_unidentified_Lophiidae	164
ClaidentTutorial__Sample09__MiFish	27_Aphredoderus_sayanus	162
ClaidentTutorial__Sample09__MiFish	03_unidentified_Xiphophorus	160
ClaidentTutorial__Sample09__MiFish	11_Jenkinsia_lamprotaenia	156
ClaidentTutorial__Sample09__MiFish	12_Polypterus_retropinnis	153
ClaidentTutorial__Sample09__MiFish	06_unidentified_Electrona	148
ClaidentTutorial__Sample09__MiFish	42_unidentified_Priacanthus	145
ClaidentTutorial__Sample09__MiFish	10_unidentified_Chrysichthys	141
ClaidentTutorial__Sample09__MiFish	09_Arripis_trutta	140
ClaidentTutorial__Sample09__MiFish	14_unidentified_Gobiopterus	136
ClaidentTutorial__Sample09__MiFish	32_unidentified_Aphyosemion	130
ClaidentTutorial__Sample09__MiFish	05_Pseudorhombus_dupliciocellatus	113
ClaidentTutorial__Sample09__MiFish	04_unidentified_Rhodeus	101
ClaidentTutorial__Sample09__MiFish	26_Arnoglossus_tenuis	89
ClaidentTutorial__Sample10__MiFish	51_others	1808
ClaidentTutorial__Sample10__MiFish	01_unidentified_Euteleosteomorpha	331
ClaidentTutorial__Sample10__MiFish	39_Pterois_miles	297
ClaidentTutorial__Sample10__MiFish	04_unidentified_Rhodeus	280
ClaidentTutorial__Sample10__MiFish	46_Cynoponticus_ferox	266
ClaidentTutorial__Sample10__MiFish	45_Triacanthus_biaculeatus	246
ClaidentTutorial__Sample10__MiFish	03_unidentified_Xiphophorus	244
ClaidentTutorial__Sample10__MiFish	11_Jenkinsia_lamprotaenia	238
ClaidentTutorial__Sample10__MiFish	34_unidentified_Gobionellinae	237
ClaidentTutorial__Sample10__MiFish	10_unidentified_Chrysichthys	233
ClaidentTutorial__Sample10__MiFish	35_unidentified_Lophiidae	233
ClaidentTutorial__Sample10__MiFish	25_unidentified_Characoidei	224
ClaidentTutorial__Sample10__MiFish	02_unidentified_Danioninae	219
ClaidentTutorial__Sample10__MiFish	47_unidentified_Callionymidae	210
ClaidentTutorial__Sample10__MiFish	27_Aphredoderus_sayanus	209
ClaidentTutorial__Sample10__MiFish	18_unidentified_Linophrynidae	206
ClaidentTutorial__Sample10__MiFish	14_unidentified_Gobiopterus	203
ClaidentTutorial__Sample10__MiFish	43_Exyrias_puntang	199
ClaidentTutorial__Sample10__MiFish	28_unidentified_Engraulinae	192
ClaidentTutorial__Sample10__MiFish	42_unidentified_Priacanthus	191
ClaidentTutorial__Sample10__MiFish	06_unidentified_Electrona	187
ClaidentTutorial__Sample10__MiFish	12_Polypterus_retropinnis	184
ClaidentTutorial__Sample10__MiFish	36_unidentified_Synodus	176
ClaidentTutorial__Sample10__MiFish	05_Pseudorhombus_dupliciocellatus	174
ClaidentTutorial__Sample10__MiFish	41_Synanceia_verrucosa	170
ClaidentTutorial__Sample10__MiFish	31_unidentified_Liparis	164
ClaidentTutorial__Sample10__MiFish	21_Cirrhitichthys_aprinus	150
ClaidentTutorial__Sample10__MiFish	32_unidentified_Aphyosemion	149
ClaidentTutorial__Sample10__MiFish	26_Arnoglossus_tenuis	147
ClaidentTutorial__Sample10__MiFish	44_Hemigrammus_bleheri	145
ClaidentTutorial__Sample10__MiFish	30_Spratelloides_delicatulus	144
ClaidentTutorial__Sample10__MiFish	07_Samariscus_latus	137
ClaidentTutorial__Sample10__MiFish	17_Morone_americana	137
ClaidentTutorial__Sample10__MiFish	37_Parazen_pacificus	132
ClaidentTutorial__Sample10__MiFish	09_Arripis_trutta	110
ClaidentTutorial__Sample10__MiFish	48_Agonostomus_monticola	105
ClaidentTutorial__Sample10__MiFish	49_unidentified_Acipenser	104
ClaidentTutorial__Sample11__MiFish	51_others	2627
ClaidentTutorial__Sample11__MiFish	25_unidentified_Characoidei	285
ClaidentTutorial__Sample11__MiFish	01_unidentified_Euteleosteomorpha	281
ClaidentTutorial__Sample11__MiFish	09_Arripis_trutta	251
ClaidentTutorial__Sample11__MiFish	17_Morone_americana	247
ClaidentTutorial__Sample11__MiFish	45_Triacanthus_biaculeatus	245
ClaidentTutorial__Sample11__MiFish	02_unidentified_Danioninae	238
ClaidentTutorial__Sample11__MiFish	04_unidentified_Rhodeus	235
ClaidentTutorial__Sample11__MiFish	33_unidentified_Champsodon	231
ClaidentTutorial__Sample11__MiFish	06_unidentified_Electrona	220
ClaidentTutorial__Sample11__MiFish	28_unidentified_Engraulinae	215
ClaidentTutorial__Sample11__MiFish	39_Pterois_miles	215
ClaidentTutorial__Sample11__MiFish	36_unidentified_Synodus	214
ClaidentTutorial__Sample11__MiFish	49_unidentified_Acipenser	209
ClaidentTutorial__Sample11__MiFish	07_Samariscus_latus	198
ClaidentTutorial__Sample11__MiFish	31_unidentified_Liparis	197
ClaidentTutorial__Sample11__MiFish	24_Amia_calva	192
ClaidentTutorial__Sample11__MiFish	11_Jenkinsia_lamprotaenia	182
ClaidentTutorial__Sample11__MiFish	10_unidentified_Chrysichthys	178
ClaidentTutorial__Sample11__MiFish	35_unidentified_Lophiidae	175
ClaidentTutorial__Sample11__MiFish	47_unidentified_Callionymidae	173
ClaidentTutorial__Sample11__MiFish	40_unidentified_Chlorurus	172
ClaidentTutorial__Sample11__MiFish	37_Parazen_pacificus	171
ClaidentTutorial__Sample11__MiFish	14_unidentified_Gobiopterus	170
ClaidentTutorial__Sample11__MiFish	22_unidentified_Osteoglossiformes	170
ClaidentTutorial__Sample11__MiFish	43_Exyrias_puntang	170
ClaidentTutorial__Sample11__MiFish	32_unidentified_Aphyosemion	164
ClaidentTutorial__Sample11__MiFish	12_Polypterus_retropinnis	161
ClaidentTutorial__Sample11__MiFish	16_Scolopsis_ciliata	156
ClaidentTutorial__Sample11__MiFish	44_Hemigrammus_bleheri	140
ClaidentTutorial__Sample11__MiFish	18_unidentified_Linophrynidae	123
ClaidentTutorial__Sample11__MiFish	03_unidentified_Xiphophorus	122
ClaidentTutorial__Sample11__MiFish	34_unidentified_Gobionellinae	121
ClaidentTutorial__Sample11__MiFish	48_Agonostomus_monticola	112
ClaidentTutorial__Sample11__MiFish	20_Salarias_fasciatus	5
ClaidentTutorial__Sample12__MiFish	51_others	2831
ClaidentTutorial__Sample12__MiFish	01_unidentified_Euteleosteomorpha	544
ClaidentTutorial__Sample12__MiFish	11_Jenkinsia_lamprotaenia	326
ClaidentTutorial__Sample12__MiFish	49_unidentified_Acipenser	314
ClaidentTutorial__Sample12__MiFish	06_unidentified_Electrona	245
ClaidentTutorial__Sample12__MiFish	03_unidentified_Xiphophorus	233
ClaidentTutorial__Sample12__MiFish	18_unidentified_Linophrynidae	227
ClaidentTutorial__Sample12__MiFish	31_unidentified_Liparis	214
ClaidentTutorial__Sample12__MiFish	33_unidentified_Champsodon	204
ClaidentTutorial__Sample12__MiFish	39_Pterois_miles	204
ClaidentTutorial__Sample12__MiFish	32_unidentified_Aphyosemion	200
ClaidentTutorial__Sample12__MiFish	21_Cirrhitichthys_aprinus	191
ClaidentTutorial__Sample12__MiFish	15_Henicorhynchus_siamensis	184
ClaidentTutorial__Sample12__MiFish	10_unidentified_Chrysichthys	179
ClaidentTutorial__Sample12__MiFish	25_unidentified_Characoidei	178
ClaidentTutorial__Sample12__MiFish	02_unidentified_Danioninae	177
ClaidentTutorial__Sample12__MiFish	22_unidentified_Osteoglossiformes	177
ClaidentTutorial__Sample12__MiFish	28_unidentified_Engraulinae	177
ClaidentTutorial__Sample12__MiFish	05_Pseudorhombus_dupliciocellatus	173
ClaidentTutorial__Sample12__MiFish	40_unidentified_Chlorurus	168
ClaidentTutorial__Sample12__MiFish	50_unidentified_Harpadontinae	164
ClaidentTutorial__Sample12__MiFish	24_Amia_calva	162
ClaidentTutorial__Sample12__MiFish	12_Polypterus_retropinnis	160
ClaidentTutorial__Sample12__MiFish	43_Exyrias_puntang	159
ClaidentTutorial__Sample12__MiFish	36_unidentified_Synodus	153
