query	superkingdom	kingdom	phylum	subphylum	superclass	class	subclass	infraclass	cohort	subcohort	superorder	order	suborder	infraorder	superfamily	family	subfamily	tribe	genus	species
otu_011	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Johnius	Johnius	Johnius	Johnius borneensis
otu_012	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Beloniformes	Adrianichthyoidei	Adrianichthyidae	Adrianichthyidae	Adrianichthyidae	Oryziinae	Oryzias	Oryzias	Oryzias minutillus
otu_013	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Spariformes	Spariformes	Spariformes	Nemipteridae	Nemipteridae	Nemipteridae	Nemipteridae	Nemipterus	Nemipterus	Nemipterus	Nemipterus bathybius
otu_014	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Perciformes	Perciformes	Perciformes	Cottioidei	Gasterosteales	Gasterosteidae	Gasterosteidae	Pungitius	Pungitius	Pungitius	Pungitius sinensis
otu_015	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Cyprinidae	Cyprinidae	Cyprinidae	Smiliogastrinae	Osteobrama	Osteobrama	Osteobrama belangeri
otu_016	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Danionidae	Danionidae	Danionidae	Rasborinae	Rasbora	Rasbora	Rasbora sumatrana
otu_017	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Beryciformes	Beryciformes	Beryciformes	Melamphaidae	Melamphaidae	Melamphaidae	Melamphaidae	Scopelogadus	Scopelogadus	Scopelogadus	Scopelogadus mizolepis
otu_018	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Tetraodontiformes	Tetraodontiformes	Tetraodontiformes	Tetraodontoidei	Tetradontoidea	Tetradontoidea	Tetraodontidae	Carinotetraodon	Carinotetraodon	Carinotetraodon	Carinotetraodon lorteti
otu_019	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gobiiformes	Gobiiformes	Gobiiformes	Eleotroidei	Eleotridae	Eleotridae	Eleotridae	Eleotrinae	Gobiomorus	Gobiomorus	Gobiomorus maculatus
otu_020	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Labriformes	Labriformes	Labriformes	Labridae	Labridae	Labridae	Labridae	Pseudolabrus	Pseudolabrus	Pseudolabrus	Pseudolabrus eoethinus
otu_021	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Acanthuriformes	Acanthuriformes	Acanthuriformes	Acanthuridae	Acanthuridae	Acanthuridae	Acanthuridae	Nasinae	Naso	Naso	unidentified Naso
otu_022	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Tetraodontiformes	Tetraodontiformes	Tetraodontiformes	Triacanthoidea	Triacanthoidea	Triacanthoidea	Triacanthidae	Trixiphichthys	Trixiphichthys	Trixiphichthys	Trixiphichthys weberi
otu_023	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Cichlomorphae	Cichlomorphae	Cichliformes	Cichlidae	Cichlidae	Cichlidae	Cichlidae	Astronotinae	Astronotini	Astronotus	Astronotus ocellatus
otu_024	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Soleidae	Soleidae	Soleidae	Solea	Solea	Solea	Solea ovata
otu_025	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Xenocyprididae	Xenocyprididae	Xenocyprididae	Opsariichthyinae	Opsariichthys	Opsariichthys	Opsariichthys bidens
otu_026	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Osteoglossiformes	Osteoglossiformes	Osteoglossiformes	Osteoglossiformes	unidentified Osteoglossiformes	unidentified Osteoglossiformes	unidentified Osteoglossiformes	unidentified Osteoglossiformes	unidentified Osteoglossiformes	unidentified Osteoglossiformes	unidentified Osteoglossiformes	unidentified Osteoglossiformes
otu_027	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Elopiformes	Elopiformes	Elopiformes	Elopiformes	Elopidae	Elopidae	Elopidae	Elopidae	Elops	Elops	Elops	unidentified Elops
otu_028	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Anguilliformes	Anguilliformes	Anguilliformes	Anguilliformes	Anguillidae	Anguillidae	Anguillidae	Anguillidae	Anguilla	Anguilla	Anguilla	unidentified Anguilla
otu_029	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cobitoidei	Ellopostomatidae	Ellopostomatidae	Ellopostomatidae	Ellopostoma	Ellopostoma	Ellopostoma	Ellopostoma mystax
otu_030	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Clupei	Clupeiformes	Clupeiformes	Clupeoidei	Engraulidae	Engraulidae	Engraulidae	Engraulinae	Stolephorus	Stolephorus	Stolephorus commersonnii
otu_031	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Carangiformes	Carangiformes	Carangiformes	Echeneidae	Echeneidae	Echeneidae	Echeneidae	Echeneis	Echeneis	Echeneis	unidentified Echeneis
otu_032	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Tetraodontiformes	Tetraodontiformes	Tetraodontiformes	Moloidei	Molidae	Molidae	Molidae	Masturus	Masturus	Masturus	Masturus lanceolatus
otu_033	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Cyprinodontiformes	Aplocheiloidei	Nothobranchiidae	Nothobranchiidae	Nothobranchiidae	Aphyosemion	Aphyosemion	Aphyosemion	Aphyosemion kouamense
otu_034	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Cichlomorphae	Cichlomorphae	Cichliformes	Cichlidae	Cichlidae	Cichlidae	Cichlidae	Etroplinae	Paratilapia	Paratilapia	Paratilapia polleni
otu_035	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Siluriformes	Siluroidei	Bagridae	Bagridae	Bagridae	Mystus	Mystus	Mystus	Mystus vittatus
otu_036	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Perciformes	Perciformes	Perciformes	Notothenioidei	Nototheniidae	Nototheniidae	Nototheniidae	Pagothenia	Pagothenia	Pagothenia	Pagothenia borchgrevinki
otu_037	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Osmeriformes	Osmeriformes	Osmeriformes	Retropinnidae	Retropinnidae	Retropinnidae	Retropinnidae	Retropinna	Retropinna	Retropinna	Retropinna retropinna
otu_038	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Characiformes	Characoidei	Chilodontidae	Chilodontidae	Chilodontidae	Chilodus	Chilodus	Chilodus	Chilodus punctatus
otu_039	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Sciaenidae	Johnius	Johnius	Johnius	Johnius belangerii
otu_040	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Labriformes	Labriformes	Labriformes	Labridae	Labridae	Labridae	Labridae	Halichoeres	Halichoeres	Halichoeres	Halichoeres tenuispinis
otu_041	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Aulopiformes	Aulopiformes	Aulopiformes	Aulopoidei	Synodontidae	Synodontidae	Synodontidae	Harpadontinae	Harpadon	Harpadon	Harpadon microchir
otu_042	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Syngnathiformes	Syngnathiformes	Syngnathiformes	Dactylopteroidei	Dactylopteridae	Dactylopteridae	Dactylopteridae	Dactyloptena	Dactyloptena	Dactyloptena	unidentified Dactyloptena
otu_043	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Synbranchiformes	Synbranchiformes	Synbranchiformes	Indostomoidei	Indostomidae	Indostomidae	Indostomidae	Indostomus	Indostomus	Indostomus	Indostomus paradoxus
otu_044	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Scombriformes	Scombriformes	Scombriformes	Stromateidae	Stromateidae	Stromateidae	Stromateidae	Pampus	Pampus	Pampus	unidentified Pampus
otu_045	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Cynoglossidae	Cynoglossidae	Cynoglossidae	Cynoglossinae	Cynoglossus	Cynoglossus	Cynoglossus abbreviatus
otu_046	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Centrarchiformes	Centrarchiformes	Centrarchiformes	Terapontoidei	Terapontoidei	Terapontoidei	Kyphosidae	Kyphosinae	Kyphosus	Kyphosus	unidentified Kyphosus
otu_047	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Paralichthyidae	Paralichthyidae	Paralichthyidae	Pseudorhombus	Pseudorhombus	Pseudorhombus	unidentified Pseudorhombus
otu_048	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Tetraodontiformes	Tetraodontiformes	Tetraodontiformes	Tetraodontoidei	Tetradontoidea	Tetradontoidea	Tetraodontidae	Auriglobus	Auriglobus	Auriglobus	Auriglobus modestus
otu_049	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Anabantiformes	Anabantiformes	Anabantiformes	Anabantoidei	Osphronemidae	Osphronemidae	Osphronemidae	Macropodinae	Macropodus	Macropodus	unidentified Macropodus
otu_050	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Syngnathiformes	Syngnathiformes	Syngnathiformes	Callionymoidei	Callionymidae	Callionymidae	Callionymidae	Callionymus	Callionymus	Callionymus	Callionymus olidus
otu_051	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cobitoidei	Nemacheilidae	Nemacheilidae	Nemacheilidae	Tuberoschistura	Tuberoschistura	Tuberoschistura	Tuberoschistura baenzigeri
otu_052	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Anguilliformes	Anguilliformes	Anguilliformes	Anguilliformes	Muraenidae	Muraenidae	Muraenidae	Muraenidae	Uropterygiinae	Anarchias	Anarchias	Anarchias seychellensis
otu_053	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Gobiiformes	Gobiiformes	Gobiiformes	Eleotroidei	Eleotridae	Eleotridae	Eleotridae	Eleotrinae	Eleotris	Eleotris	unidentified Eleotris
otu_054	Eukaryota	Metazoa	Chordata	Craniata	Sarcopterygii	Coelacanthimorpha	Coelacanthiformes	Coelacanthiformes	Coelacanthiformes	Coelacanthiformes	Coelacanthiformes	Coelacanthiformes	Coelacanthidae	Coelacanthidae	Coelacanthidae	Coelacanthidae	Latimeria	Latimeria	Latimeria	Latimeria chalumnae
otu_055	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Clupei	Clupeiformes	Clupeiformes	Clupeoidei	Clupeidae	Clupeidae	Clupeidae	Spratelloidinae	Jenkinsia	Jenkinsia	Jenkinsia lamprotaenia
otu_056	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Syngnathiformes	Syngnathiformes	Syngnathiformes	Aulostomidae	Aulostomidae	Aulostomidae	Aulostomidae	Aulostomus	Aulostomus	Aulostomus	Aulostomus chinensis
otu_057	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Perciformes	Perciformes	Perciformes	Percoidei	Percidae	Percidae	Percidae	Percinae	Perca	Perca	Perca flavescens
otu_058	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Atheriniformes	Atherinidae	Atherinidae	Atherinidae	Atherinidae	Atherininae	Atherinomorus	Atherinomorus	Atherinomorus lacunosus
otu_059	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Siluriformes	Siluroidei	Doradidae	Doradidae	Doradidae	Amblydoras	Amblydoras	Amblydoras	Amblydoras gonzalezi
otu_060	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Esociformes	Esociformes	Esociformes	Esocidae	Esocidae	Esocidae	Esocidae	Esox	Esox	Esox	Esox lucius
otu_061	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Cyprinidae	Cyprinidae	Cyprinidae	Smiliogastrinae	Puntigrus	Puntigrus	Puntigrus partipentazona
otu_062	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Perciformes	Perciformes	Perciformes	Cottioidei	Cottales	Cottidae	Cottidae	Trachidermus	Trachidermus	Trachidermus	Trachidermus fasciatus
otu_063	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Centrarchiformes	Centrarchiformes	Centrarchiformes	Centrarchoidei	Centrarchoidei	Centrarchoidei	Elassomatidae	Elassoma	Elassoma	Elassoma	Elassoma evergladei
otu_064	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Beloniformes	Belonoidei	Belonidae	Belonidae	Belonidae	Ablennes	Ablennes	Ablennes	Ablennes hians
otu_065	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Centrarchiformes	Centrarchiformes	Centrarchiformes	Terapontoidei	Terapontoidei	Terapontoidei	Kyphosidae	Microcanthinae	Microcanthus	Microcanthus	Microcanthus strigatus
otu_066	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Polymixiiformes	Polymixiiformes	Polymixiiformes	Polymixiidae	Polymixiidae	Polymixiidae	Polymixiidae	Polymixia	Polymixia	Polymixia	Polymixia japonica
otu_067	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Centrarchiformes	Centrarchiformes	Centrarchiformes	Terapontoidei	Terapontoidei	Terapontoidei	Kyphosidae	Girellinae	Girella	Girella	Girella punctata
otu_068	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Ophidiiformes	Ophidiiformes	Ophidiiformes	Bythitoidei	Bythitidae	Bythitidae	Bythitidae	Bythitinae	Diplacanthopoma	Diplacanthopoma	Diplacanthopoma brachysoma
otu_069	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Cyprinodontiformes	Aplocheiloidei	Nothobranchiidae	Nothobranchiidae	Nothobranchiidae	Epiplatys	Epiplatys	Epiplatys	Epiplatys grahami
otu_070	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Siluriformes	Siluroidei	Ariidae	Ariidae	Ariidae	unidentified Ariidae	unidentified Ariidae	unidentified Ariidae	unidentified Ariidae
otu_071	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Cypriniphysae	Cypriniformes	Cyprinoidei	Xenocyprididae	Xenocyprididae	Xenocyprididae	Xenocypridinae	Macrochirichthys	Macrochirichthys	Macrochirichthys macrochirus
otu_072	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Cyprinodontiformes	Aplocheiloidei	Nothobranchiidae	Nothobranchiidae	Nothobranchiidae	Nothobranchius	Nothobranchius	Nothobranchius	Nothobranchius vosseleri
otu_073	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Syngnathiformes	Syngnathiformes	Syngnathiformes	Callionymoidei	Callionymidae	Callionymidae	Callionymidae	Synchiropus	Synchiropus	Synchiropus	Synchiropus splendidus
otu_074	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Embiotocidae	Embiotocidae	Embiotocidae	Embiotocidae	Embiotocidae	Embiotocidae	Embiotocidae	Embiotoca	Embiotoca	Embiotoca	Embiotoca jacksoni
otu_075	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pseudochromidae	Pseudochromidae	Pseudochromidae	Pseudochromidae	Pseudochromidae	Pseudochromidae	Pseudochromidae	Pseudochrominae	Pictichromis	Pictichromis	Pictichromis paccagnellae
otu_076	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Cyprinodontiformes	Aplocheiloidei	Nothobranchiidae	Nothobranchiidae	Nothobranchiidae	Scriptaphyosemion	Scriptaphyosemion	Scriptaphyosemion	Scriptaphyosemion bertholdi
otu_077	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Galaxiiformes	Galaxiiformes	Galaxiiformes	Galaxiidae	Galaxiidae	Galaxiidae	Galaxiidae	Galaxiinae	Galaxiini	Galaxias	Galaxias gollumoides
otu_078	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Clupei	Clupeiformes	Clupeiformes	Clupeoidei	Engraulidae	Engraulidae	Engraulidae	Engraulinae	Stolephorus	Stolephorus	Stolephorus insularis
otu_079	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Bothidae	Bothidae	Bothidae	Bothus	Bothus	Bothus	Bothus pantherinus
otu_080	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Perciformes	Perciformes	Perciformes	Cottioidei	Gasterosteales	Aulorhynchidae	Aulorhynchidae	Aulorhynchus	Aulorhynchus	Aulorhynchus	Aulorhynchus flavidus
otu_081	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Scombriformes	Scombriformes	Scombriformes	Trichiuridae	Trichiuridae	Trichiuridae	Trichiuridae	Lepidopodinae	unidentified Lepidopodinae	unidentified Lepidopodinae	unidentified Lepidopodinae
otu_082	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Blenniiformes	Blenniiformes	Blenniiformes	Gobiesocoidei	Gobiesocidae	Gobiesocidae	Gobiesocidae	Gobiesocinae	Arcos	Arcos	Arcos sp. KU 149
otu_083	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Cyprinodontiformes	Aplocheiloidei	Rivulidae	Rivulidae	Rivulidae	Austrolebias	Austrolebias	Austrolebias	Austrolebias charrua
otu_084	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Atherinomorphae	Atherinomorphae	Beloniformes	Adrianichthyoidei	Adrianichthyidae	Adrianichthyidae	Adrianichthyidae	Oryziinae	Oryzias	Oryzias	unidentified Oryzias
otu_085	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Otomorpha	Ostariophysi	Characiphysae	Characiformes	Citharinoidei	Citharinidae	Citharinidae	Citharinidae	Citharininae	Citharinus	Citharinus	Citharinus congicus
otu_086	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Osteoglossiformes	Osteoglossiformes	Osteoglossiformes	Osteoglossiformes	Osteoglossidae	Osteoglossidae	Osteoglossidae	Osteoglossidae	Arapaima	Arapaima	Arapaima	Arapaima gigas
otu_087	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Syngnathiformes	Syngnathiformes	Syngnathiformes	Mulloidea	Mullidae	Mullidae	Mullidae	Parupeneus	Parupeneus	Parupeneus	Parupeneus chrysopleuron
otu_088	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Perciformes	Perciformes	Perciformes	Serranoidei	Serranidae	Serranidae	Serranidae	Epinephelinae	Epinephelini	Variola	Variola albimarginata
otu_089	Eukaryota	Metazoa	Chordata	Craniata	Actinopterygii	Actinopteri	Neopterygii	Teleostei	Euteleosteomorpha	Pleuronectiformes	Pleuronectiformes	Pleuronectiformes	Pleuronectoidei	Soleidae	Soleidae	Soleidae	Zebrias	Zebrias	Zebrias	Zebrias quagga
