samplename	species	nreads
ClaidentTutorial__Sample08__MiFish	30_Amia_calva	165
ClaidentTutorial__Sample08__MiFish	04_Uranoscopus_cognatus	155
ClaidentTutorial__Sample08__MiFish	07_Acentrogobius_pflaumii	151
ClaidentTutorial__Sample08__MiFish	39_Spratelloides_delicatulus	143
ClaidentTutorial__Sample08__MiFish	49_unidentified_Osteobrama	134
ClaidentTutorial__Sample08__MiFish	03_Kaupichthys_hyoproroides	112
ClaidentTutorial__Sample09__MiFish	51_others	4160
ClaidentTutorial__Sample09__MiFish	01_unidentified_Tetraodontidae	410
ClaidentTutorial__Sample09__MiFish	14_Pristipomoides_multidens	407
ClaidentTutorial__Sample09__MiFish	10_unidentified_Centromochlinae	307
ClaidentTutorial__Sample09__MiFish	13_Doryichthys_boaja	304
ClaidentTutorial__Sample09__MiFish	06_Squalogadus_modificatus	276
ClaidentTutorial__Sample09__MiFish	31_unidentified_Rasborinae	257
ClaidentTutorial__Sample09__MiFish	15_unidentified_Smiliogastrinae	237
ClaidentTutorial__Sample09__MiFish	08_Rhinichthys_atratulus	234
ClaidentTutorial__Sample09__MiFish	24_unidentified_Campylomormyrus	223
ClaidentTutorial__Sample09__MiFish	27_unidentified_Branchiostegus	207
ClaidentTutorial__Sample09__MiFish	16_unidentified_Rhaphiodontinae	198
ClaidentTutorial__Sample09__MiFish	23_unidentified_Luciosoma	191
ClaidentTutorial__Sample09__MiFish	05_unidentified_Eleotris	189
ClaidentTutorial__Sample09__MiFish	07_Acentrogobius_pflaumii	186
ClaidentTutorial__Sample09__MiFish	36_Odontobutis_platycephala	180
ClaidentTutorial__Sample09__MiFish	29_unidentified_Callionymidae	176
ClaidentTutorial__Sample09__MiFish	30_Amia_calva	176
ClaidentTutorial__Sample09__MiFish	04_Uranoscopus_cognatus	175
ClaidentTutorial__Sample09__MiFish	21_unidentified_Gobionellinae	170
ClaidentTutorial__Sample09__MiFish	03_Kaupichthys_hyoproroides	167
ClaidentTutorial__Sample09__MiFish	34_unidentified_Muraeninae	157
ClaidentTutorial__Sample09__MiFish	40_Benthodesmus_tenuis	152
ClaidentTutorial__Sample09__MiFish	20_unidentified_Salminus	148
ClaidentTutorial__Sample09__MiFish	11_unidentified_Pterois	143
ClaidentTutorial__Sample09__MiFish	37_unidentified_Glyptosterninae	141
ClaidentTutorial__Sample09__MiFish	19_Triphoturus_mexicanus	112
ClaidentTutorial__Sample09__MiFish	17_unidentified_Gymnorhamphichthys	106
ClaidentTutorial__Sample09__MiFish	09_unidentified_Opsaridium	89
ClaidentTutorial__Sample09__MiFish	39_Spratelloides_delicatulus	2
ClaidentTutorial__Sample10__MiFish	51_others	3505
ClaidentTutorial__Sample10__MiFish	05_unidentified_Eleotris	560
ClaidentTutorial__Sample10__MiFish	01_unidentified_Tetraodontidae	400
ClaidentTutorial__Sample10__MiFish	15_unidentified_Smiliogastrinae	399
ClaidentTutorial__Sample10__MiFish	16_unidentified_Rhaphiodontinae	272
ClaidentTutorial__Sample10__MiFish	28_unidentified_Cyprinidae	265
ClaidentTutorial__Sample10__MiFish	27_unidentified_Branchiostegus	261
ClaidentTutorial__Sample10__MiFish	30_Amia_calva	249
ClaidentTutorial__Sample10__MiFish	36_Odontobutis_platycephala	246
ClaidentTutorial__Sample10__MiFish	29_unidentified_Callionymidae	243
ClaidentTutorial__Sample10__MiFish	03_Kaupichthys_hyoproroides	230
ClaidentTutorial__Sample10__MiFish	09_unidentified_Opsaridium	229
ClaidentTutorial__Sample10__MiFish	46_unidentified_Paraplagusia	221
ClaidentTutorial__Sample10__MiFish	10_unidentified_Centromochlinae	217
ClaidentTutorial__Sample10__MiFish	07_Acentrogobius_pflaumii	213
ClaidentTutorial__Sample10__MiFish	17_unidentified_Gymnorhamphichthys	208
ClaidentTutorial__Sample10__MiFish	24_unidentified_Campylomormyrus	208
ClaidentTutorial__Sample10__MiFish	08_Rhinichthys_atratulus	189
ClaidentTutorial__Sample10__MiFish	31_unidentified_Rasborinae	184
ClaidentTutorial__Sample10__MiFish	14_Pristipomoides_multidens	178
ClaidentTutorial__Sample10__MiFish	11_unidentified_Pterois	174
ClaidentTutorial__Sample10__MiFish	12_Denticeps_clupeoides	174
ClaidentTutorial__Sample10__MiFish	13_Doryichthys_boaja	151
ClaidentTutorial__Sample10__MiFish	20_unidentified_Salminus	151
ClaidentTutorial__Sample10__MiFish	06_Squalogadus_modificatus	146
ClaidentTutorial__Sample10__MiFish	21_unidentified_Gobionellinae	146
ClaidentTutorial__Sample10__MiFish	40_Benthodesmus_tenuis	136
ClaidentTutorial__Sample10__MiFish	04_Uranoscopus_cognatus	125
ClaidentTutorial__Sample10__MiFish	37_unidentified_Glyptosterninae	121
ClaidentTutorial__Sample10__MiFish	44_unidentified_Siluroidei	66
ClaidentTutorial__Sample10__MiFish	35_unidentified_Tariqilabeo	1
ClaidentTutorial__Sample11__MiFish	51_others	3717
ClaidentTutorial__Sample11__MiFish	01_unidentified_Tetraodontidae	500
ClaidentTutorial__Sample11__MiFish	43_Bothus_pantherinus	324
ClaidentTutorial__Sample11__MiFish	26_unidentified_Poecilia	284
ClaidentTutorial__Sample11__MiFish	27_unidentified_Branchiostegus	255
ClaidentTutorial__Sample11__MiFish	05_unidentified_Eleotris	254
ClaidentTutorial__Sample11__MiFish	08_Rhinichthys_atratulus	253
ClaidentTutorial__Sample11__MiFish	17_unidentified_Gymnorhamphichthys	245
ClaidentTutorial__Sample11__MiFish	04_Uranoscopus_cognatus	231
ClaidentTutorial__Sample11__MiFish	12_Denticeps_clupeoides	231
ClaidentTutorial__Sample11__MiFish	30_Amia_calva	231
ClaidentTutorial__Sample11__MiFish	10_unidentified_Centromochlinae	227
ClaidentTutorial__Sample11__MiFish	28_unidentified_Cyprinidae	220
ClaidentTutorial__Sample11__MiFish	21_unidentified_Gobionellinae	218
ClaidentTutorial__Sample11__MiFish	20_unidentified_Salminus	211
ClaidentTutorial__Sample11__MiFish	07_Acentrogobius_pflaumii	201
ClaidentTutorial__Sample11__MiFish	16_unidentified_Rhaphiodontinae	196
ClaidentTutorial__Sample11__MiFish	15_unidentified_Smiliogastrinae	195
ClaidentTutorial__Sample11__MiFish	46_unidentified_Paraplagusia	186
ClaidentTutorial__Sample11__MiFish	03_Kaupichthys_hyoproroides	170
ClaidentTutorial__Sample11__MiFish	09_unidentified_Opsaridium	160
ClaidentTutorial__Sample11__MiFish	14_Pristipomoides_multidens	153
ClaidentTutorial__Sample11__MiFish	31_unidentified_Rasborinae	153
ClaidentTutorial__Sample11__MiFish	29_unidentified_Callionymidae	151
ClaidentTutorial__Sample11__MiFish	11_unidentified_Pterois	142
ClaidentTutorial__Sample11__MiFish	40_Benthodesmus_tenuis	140
ClaidentTutorial__Sample11__MiFish	44_unidentified_Siluroidei	140
ClaidentTutorial__Sample11__MiFish	06_Squalogadus_modificatus	129
ClaidentTutorial__Sample11__MiFish	13_Doryichthys_boaja	129
ClaidentTutorial__Sample11__MiFish	37_unidentified_Glyptosterninae	119
ClaidentTutorial__Sample11__MiFish	49_unidentified_Osteobrama	1
ClaidentTutorial__Sample12__MiFish	51_others	3020
ClaidentTutorial__Sample12__MiFish	47_Poromitra_oscitans	413
ClaidentTutorial__Sample12__MiFish	38_Acentrogobius_caninus	361
ClaidentTutorial__Sample12__MiFish	15_unidentified_Smiliogastrinae	347
ClaidentTutorial__Sample12__MiFish	02_unidentified_Euteleosteomorpha	306
ClaidentTutorial__Sample12__MiFish	31_unidentified_Rasborinae	274
ClaidentTutorial__Sample12__MiFish	17_unidentified_Gymnorhamphichthys	273
ClaidentTutorial__Sample12__MiFish	10_unidentified_Centromochlinae	263
ClaidentTutorial__Sample12__MiFish	01_unidentified_Tetraodontidae	240
ClaidentTutorial__Sample12__MiFish	14_Pristipomoides_multidens	238
ClaidentTutorial__Sample12__MiFish	04_Uranoscopus_cognatus	233
ClaidentTutorial__Sample12__MiFish	07_Acentrogobius_pflaumii	233
ClaidentTutorial__Sample12__MiFish	44_unidentified_Siluroidei	222
ClaidentTutorial__Sample12__MiFish	12_Denticeps_clupeoides	210
ClaidentTutorial__Sample12__MiFish	30_Amia_calva	205
ClaidentTutorial__Sample12__MiFish	11_unidentified_Pterois	202
ClaidentTutorial__Sample12__MiFish	43_Bothus_pantherinus	196
ClaidentTutorial__Sample12__MiFish	16_unidentified_Rhaphiodontinae	187
ClaidentTutorial__Sample12__MiFish	26_unidentified_Poecilia	187
ClaidentTutorial__Sample12__MiFish	29_unidentified_Callionymidae	182
ClaidentTutorial__Sample12__MiFish	37_unidentified_Glyptosterninae	179
ClaidentTutorial__Sample12__MiFish	20_unidentified_Salminus	173
ClaidentTutorial__Sample12__MiFish	21_unidentified_Gobionellinae	169
ClaidentTutorial__Sample12__MiFish	46_unidentified_Paraplagusia	169
ClaidentTutorial__Sample12__MiFish	08_Rhinichthys_atratulus	166
ClaidentTutorial__Sample12__MiFish	03_Kaupichthys_hyoproroides	162
ClaidentTutorial__Sample12__MiFish	05_unidentified_Eleotris	161
ClaidentTutorial__Sample12__MiFish	06_Squalogadus_modificatus	159
ClaidentTutorial__Sample12__MiFish	09_unidentified_Opsaridium	154
ClaidentTutorial__Sample12__MiFish	28_unidentified_Cyprinidae	147
ClaidentTutorial__Sample12__MiFish	27_unidentified_Branchiostegus	131
ClaidentTutorial__Sample12__MiFish	13_Doryichthys_boaja	130
ClaidentTutorial__Sample12__MiFish	40_Benthodesmus_tenuis	123
ClaidentTutorial__Sample12__MiFish	35_unidentified_Tariqilabeo	1
ClaidentTutorial__Sample12__MiFish	49_unidentified_Osteobrama	1
ClaidentTutorial__Sample13__MiFish	51_others	3435
ClaidentTutorial__Sample13__MiFish	15_unidentified_Smiliogastrinae	381
ClaidentTutorial__Sample13__MiFish	12_Denticeps_clupeoides	274
ClaidentTutorial__Sample13__MiFish	38_Acentrogobius_caninus	254
ClaidentTutorial__Sample13__MiFish	13_Doryichthys_boaja	249
ClaidentTutorial__Sample13__MiFish	04_Uranoscopus_cognatus	247
ClaidentTutorial__Sample13__MiFish	27_unidentified_Branchiostegus	245
ClaidentTutorial__Sample13__MiFish	07_Acentrogobius_pflaumii	241
ClaidentTutorial__Sample13__MiFish	16_unidentified_Rhaphiodontinae	219
ClaidentTutorial__Sample13__MiFish	44_unidentified_Siluroidei	218
ClaidentTutorial__Sample13__MiFish	14_Pristipomoides_multidens	217
ClaidentTutorial__Sample13__MiFish	06_Squalogadus_modificatus	214
ClaidentTutorial__Sample13__MiFish	17_unidentified_Gymnorhamphichthys	214
ClaidentTutorial__Sample13__MiFish	10_unidentified_Centromochlinae	211
ClaidentTutorial__Sample13__MiFish	08_Rhinichthys_atratulus	208
ClaidentTutorial__Sample13__MiFish	37_unidentified_Glyptosterninae	201
ClaidentTutorial__Sample13__MiFish	21_unidentified_Gobionellinae	200
ClaidentTutorial__Sample13__MiFish	03_Kaupichthys_hyoproroides	198
ClaidentTutorial__Sample13__MiFish	31_unidentified_Rasborinae	197
ClaidentTutorial__Sample13__MiFish	22_Hoplias_intermedius	194
ClaidentTutorial__Sample13__MiFish	26_unidentified_Poecilia	190
ClaidentTutorial__Sample13__MiFish	47_Poromitra_oscitans	183
ClaidentTutorial__Sample13__MiFish	05_unidentified_Eleotris	170
ClaidentTutorial__Sample13__MiFish	46_unidentified_Paraplagusia	163
ClaidentTutorial__Sample13__MiFish	09_unidentified_Opsaridium	154
ClaidentTutorial__Sample13__MiFish	02_unidentified_Euteleosteomorpha	146
ClaidentTutorial__Sample13__MiFish	33_Eumegistus_illustris	145
ClaidentTutorial__Sample13__MiFish	43_Bothus_pantherinus	144
ClaidentTutorial__Sample13__MiFish	29_unidentified_Callionymidae	143
ClaidentTutorial__Sample13__MiFish	30_Amia_calva	140
ClaidentTutorial__Sample13__MiFish	11_unidentified_Pterois	139
ClaidentTutorial__Sample13__MiFish	40_Benthodesmus_tenuis	139
ClaidentTutorial__Sample13__MiFish	01_unidentified_Tetraodontidae	115
ClaidentTutorial__Sample13__MiFish	25_unidentified_Characoidei	66
ClaidentTutorial__Sample14__MiFish	51_others	3898
ClaidentTutorial__Sample14__MiFish	12_Denticeps_clupeoides	268
ClaidentTutorial__Sample14__MiFish	30_Amia_calva	254
ClaidentTutorial__Sample14__MiFish	41_unidentified_Triacanthidae	242
ClaidentTutorial__Sample14__MiFish	03_Kaupichthys_hyoproroides	238
ClaidentTutorial__Sample14__MiFish	38_Acentrogobius_caninus	235
ClaidentTutorial__Sample14__MiFish	08_Rhinichthys_atratulus	228
ClaidentTutorial__Sample14__MiFish	27_unidentified_Branchiostegus	228
ClaidentTutorial__Sample14__MiFish	43_Bothus_pantherinus	223
ClaidentTutorial__Sample14__MiFish	40_Benthodesmus_tenuis	218
ClaidentTutorial__Sample14__MiFish	14_Pristipomoides_multidens	217
ClaidentTutorial__Sample14__MiFish	04_Uranoscopus_cognatus	214
ClaidentTutorial__Sample14__MiFish	46_unidentified_Paraplagusia	209
ClaidentTutorial__Sample14__MiFish	15_unidentified_Smiliogastrinae	206
ClaidentTutorial__Sample14__MiFish	10_unidentified_Centromochlinae	199
ClaidentTutorial__Sample14__MiFish	02_unidentified_Euteleosteomorpha	197
ClaidentTutorial__Sample14__MiFish	28_unidentified_Cyprinidae	196
ClaidentTutorial__Sample14__MiFish	05_unidentified_Eleotris	191
ClaidentTutorial__Sample14__MiFish	33_Eumegistus_illustris	187
ClaidentTutorial__Sample14__MiFish	25_unidentified_Characoidei	185
ClaidentTutorial__Sample14__MiFish	47_Poromitra_oscitans	182
ClaidentTutorial__Sample14__MiFish	16_unidentified_Rhaphiodontinae	181
ClaidentTutorial__Sample14__MiFish	29_unidentified_Callionymidae	166
ClaidentTutorial__Sample14__MiFish	26_unidentified_Poecilia	164
ClaidentTutorial__Sample14__MiFish	13_Doryichthys_boaja	163
ClaidentTutorial__Sample14__MiFish	06_Squalogadus_modificatus	160
ClaidentTutorial__Sample14__MiFish	01_unidentified_Tetraodontidae	156
ClaidentTutorial__Sample14__MiFish	17_unidentified_Gymnorhamphichthys	155
ClaidentTutorial__Sample14__MiFish	11_unidentified_Pterois	140
ClaidentTutorial__Sample14__MiFish	22_Hoplias_intermedius	138
ClaidentTutorial__Sample14__MiFish	07_Acentrogobius_pflaumii	131
ClaidentTutorial__Sample14__MiFish	31_unidentified_Rasborinae	108
ClaidentTutorial__Sample15__MiFish	51_others	3837
ClaidentTutorial__Sample15__MiFish	50_unidentified_Coilia	285
ClaidentTutorial__Sample15__MiFish	33_Eumegistus_illustris	277
ClaidentTutorial__Sample15__MiFish	45_unidentified_Cobitoidei	271
ClaidentTutorial__Sample15__MiFish	25_unidentified_Characoidei	256
ClaidentTutorial__Sample15__MiFish	43_Bothus_pantherinus	248
ClaidentTutorial__Sample15__MiFish	38_Acentrogobius_caninus	243
ClaidentTutorial__Sample15__MiFish	10_unidentified_Centromochlinae	242
ClaidentTutorial__Sample15__MiFish	17_unidentified_Gymnorhamphichthys	235
ClaidentTutorial__Sample15__MiFish	22_Hoplias_intermedius	225
ClaidentTutorial__Sample15__MiFish	14_Pristipomoides_multidens	218
ClaidentTutorial__Sample15__MiFish	08_Rhinichthys_atratulus	214
ClaidentTutorial__Sample15__MiFish	12_Denticeps_clupeoides	211
