samplename	family	nreads
ClaidentTutorial__Sample02__MiFish	41_Eleotridae	245
ClaidentTutorial__Sample02__MiFish	13_Mormyridae	244
ClaidentTutorial__Sample02__MiFish	18_Echeneidae	244
ClaidentTutorial__Sample02__MiFish	40_Osphronemidae	244
ClaidentTutorial__Sample02__MiFish	46_Poeciliidae	244
ClaidentTutorial__Sample02__MiFish	49_Characidae	244
ClaidentTutorial__Sample02__MiFish	08_Gobiidae	242
ClaidentTutorial__Sample03__MiFish	51_others	4687
ClaidentTutorial__Sample03__MiFish	38_Bothidae	494
ClaidentTutorial__Sample03__MiFish	04_Cyprinidae	485
ClaidentTutorial__Sample03__MiFish	03_unidentified_Osteoglossiformes	253
ClaidentTutorial__Sample03__MiFish	11_Nototheniidae	253
ClaidentTutorial__Sample03__MiFish	46_Poeciliidae	251
ClaidentTutorial__Sample03__MiFish	49_Characidae	250
ClaidentTutorial__Sample03__MiFish	07_Tetraodontidae	249
ClaidentTutorial__Sample03__MiFish	10_Carangidae	249
ClaidentTutorial__Sample03__MiFish	14_Muraenesocidae	249
ClaidentTutorial__Sample03__MiFish	36_Zenarchopteridae	249
ClaidentTutorial__Sample03__MiFish	40_Osphronemidae	249
ClaidentTutorial__Sample03__MiFish	24_Odacidae	248
ClaidentTutorial__Sample03__MiFish	06_Clupeidae	247
ClaidentTutorial__Sample03__MiFish	08_Gobiidae	247
ClaidentTutorial__Sample03__MiFish	20_Fundulidae	247
ClaidentTutorial__Sample03__MiFish	41_Eleotridae	247
ClaidentTutorial__Sample03__MiFish	47_Samaridae	247
ClaidentTutorial__Sample03__MiFish	19_Callionymidae	246
ClaidentTutorial__Sample03__MiFish	09_Cichlidae	245
ClaidentTutorial__Sample03__MiFish	12_Sciaenidae	245
ClaidentTutorial__Sample03__MiFish	21_Bathyclupeidae	245
ClaidentTutorial__Sample03__MiFish	32_Lepidosirenidae	245
ClaidentTutorial__Sample03__MiFish	48_unidentified_Cobitoidei	245
ClaidentTutorial__Sample03__MiFish	13_Mormyridae	244
ClaidentTutorial__Sample03__MiFish	23_Scatophagidae	244
ClaidentTutorial__Sample03__MiFish	05_Acheilognathidae	243
ClaidentTutorial__Sample03__MiFish	25_Channidae	243
ClaidentTutorial__Sample03__MiFish	37_Monacanthidae	242
ClaidentTutorial__Sample04__MiFish	51_others	4433
ClaidentTutorial__Sample04__MiFish	12_Sciaenidae	488
ClaidentTutorial__Sample04__MiFish	25_Channidae	253
ClaidentTutorial__Sample04__MiFish	09_Cichlidae	251
ClaidentTutorial__Sample04__MiFish	13_Mormyridae	250
ClaidentTutorial__Sample04__MiFish	48_unidentified_Cobitoidei	250
ClaidentTutorial__Sample04__MiFish	20_Fundulidae	249
ClaidentTutorial__Sample04__MiFish	37_Monacanthidae	249
ClaidentTutorial__Sample04__MiFish	38_Bothidae	249
ClaidentTutorial__Sample04__MiFish	08_Gobiidae	248
ClaidentTutorial__Sample04__MiFish	05_Acheilognathidae	247
ClaidentTutorial__Sample04__MiFish	06_Clupeidae	247
ClaidentTutorial__Sample04__MiFish	07_Tetraodontidae	247
ClaidentTutorial__Sample04__MiFish	14_Muraenesocidae	247
ClaidentTutorial__Sample04__MiFish	18_Echeneidae	247
ClaidentTutorial__Sample04__MiFish	21_Bathyclupeidae	247
ClaidentTutorial__Sample04__MiFish	23_Scatophagidae	247
ClaidentTutorial__Sample04__MiFish	36_Zenarchopteridae	247
ClaidentTutorial__Sample04__MiFish	47_Samaridae	247
ClaidentTutorial__Sample04__MiFish	03_unidentified_Osteoglossiformes	246
ClaidentTutorial__Sample04__MiFish	04_Cyprinidae	246
ClaidentTutorial__Sample04__MiFish	10_Carangidae	246
ClaidentTutorial__Sample04__MiFish	40_Osphronemidae	246
ClaidentTutorial__Sample04__MiFish	24_Odacidae	245
ClaidentTutorial__Sample04__MiFish	35_Melanotaeniidae	245
ClaidentTutorial__Sample04__MiFish	44_Acropomatidae	245
ClaidentTutorial__Sample04__MiFish	46_Poeciliidae	245
ClaidentTutorial__Sample04__MiFish	11_Nototheniidae	244
ClaidentTutorial__Sample04__MiFish	19_Callionymidae	244
ClaidentTutorial__Sample04__MiFish	41_Eleotridae	244
ClaidentTutorial__Sample04__MiFish	32_Lepidosirenidae	243
ClaidentTutorial__Sample05__MiFish	51_others	3948
ClaidentTutorial__Sample05__MiFish	06_Clupeidae	495
ClaidentTutorial__Sample05__MiFish	12_Sciaenidae	495
ClaidentTutorial__Sample05__MiFish	05_Acheilognathidae	491
ClaidentTutorial__Sample05__MiFish	11_Nototheniidae	251
ClaidentTutorial__Sample05__MiFish	07_Tetraodontidae	250
ClaidentTutorial__Sample05__MiFish	10_Carangidae	250
ClaidentTutorial__Sample05__MiFish	19_Callionymidae	250
ClaidentTutorial__Sample05__MiFish	25_Channidae	250
ClaidentTutorial__Sample05__MiFish	37_Monacanthidae	250
ClaidentTutorial__Sample05__MiFish	08_Gobiidae	248
ClaidentTutorial__Sample05__MiFish	09_Cichlidae	248
ClaidentTutorial__Sample05__MiFish	22_Atherinopsidae	248
ClaidentTutorial__Sample05__MiFish	24_Odacidae	248
ClaidentTutorial__Sample05__MiFish	32_Lepidosirenidae	248
ClaidentTutorial__Sample05__MiFish	04_Cyprinidae	247
ClaidentTutorial__Sample05__MiFish	14_Muraenesocidae	247
ClaidentTutorial__Sample05__MiFish	18_Echeneidae	247
ClaidentTutorial__Sample05__MiFish	23_Scatophagidae	247
ClaidentTutorial__Sample05__MiFish	35_Melanotaeniidae	247
ClaidentTutorial__Sample05__MiFish	40_Osphronemidae	247
ClaidentTutorial__Sample05__MiFish	41_Eleotridae	247
ClaidentTutorial__Sample05__MiFish	48_unidentified_Cobitoidei	246
ClaidentTutorial__Sample05__MiFish	13_Mormyridae	245
ClaidentTutorial__Sample05__MiFish	17_Macrouridae	245
ClaidentTutorial__Sample05__MiFish	21_Bathyclupeidae	245
ClaidentTutorial__Sample05__MiFish	44_Acropomatidae	245
ClaidentTutorial__Sample05__MiFish	47_Samaridae	245
ClaidentTutorial__Sample05__MiFish	03_unidentified_Osteoglossiformes	244
ClaidentTutorial__Sample05__MiFish	20_Fundulidae	244
ClaidentTutorial__Sample05__MiFish	36_Zenarchopteridae	244
ClaidentTutorial__Sample06__MiFish	51_others	3702
ClaidentTutorial__Sample06__MiFish	07_Tetraodontidae	498
ClaidentTutorial__Sample06__MiFish	12_Sciaenidae	497
ClaidentTutorial__Sample06__MiFish	05_Acheilognathidae	494
ClaidentTutorial__Sample06__MiFish	06_Clupeidae	491
ClaidentTutorial__Sample06__MiFish	02_Nothobranchiidae	255
ClaidentTutorial__Sample06__MiFish	35_Melanotaeniidae	252
ClaidentTutorial__Sample06__MiFish	03_unidentified_Osteoglossiformes	251
ClaidentTutorial__Sample06__MiFish	13_Mormyridae	251
ClaidentTutorial__Sample06__MiFish	21_Bathyclupeidae	250
ClaidentTutorial__Sample06__MiFish	47_Samaridae	249
ClaidentTutorial__Sample06__MiFish	11_Nototheniidae	248
ClaidentTutorial__Sample06__MiFish	22_Atherinopsidae	248
ClaidentTutorial__Sample06__MiFish	32_Lepidosirenidae	248
ClaidentTutorial__Sample06__MiFish	33_Gonorynchidae	248
ClaidentTutorial__Sample06__MiFish	34_Centropomidae	248
ClaidentTutorial__Sample06__MiFish	10_Carangidae	247
ClaidentTutorial__Sample06__MiFish	23_Scatophagidae	247
ClaidentTutorial__Sample06__MiFish	24_Odacidae	247
ClaidentTutorial__Sample06__MiFish	36_Zenarchopteridae	247
ClaidentTutorial__Sample06__MiFish	37_Monacanthidae	247
ClaidentTutorial__Sample06__MiFish	16_Synbranchidae	246
ClaidentTutorial__Sample06__MiFish	18_Echeneidae	246
ClaidentTutorial__Sample06__MiFish	40_Osphronemidae	246
ClaidentTutorial__Sample06__MiFish	48_unidentified_Cobitoidei	246
ClaidentTutorial__Sample06__MiFish	17_Macrouridae	245
ClaidentTutorial__Sample06__MiFish	19_Callionymidae	245
ClaidentTutorial__Sample06__MiFish	20_Fundulidae	245
ClaidentTutorial__Sample06__MiFish	14_Muraenesocidae	244
ClaidentTutorial__Sample06__MiFish	44_Acropomatidae	244
ClaidentTutorial__Sample06__MiFish	08_Gobiidae	243
ClaidentTutorial__Sample07__MiFish	51_others	3709
ClaidentTutorial__Sample07__MiFish	07_Tetraodontidae	736
ClaidentTutorial__Sample07__MiFish	02_Nothobranchiidae	500
ClaidentTutorial__Sample07__MiFish	06_Clupeidae	490
ClaidentTutorial__Sample07__MiFish	08_Gobiidae	490
ClaidentTutorial__Sample07__MiFish	23_Scatophagidae	250
ClaidentTutorial__Sample07__MiFish	18_Echeneidae	249
ClaidentTutorial__Sample07__MiFish	24_Odacidae	249
ClaidentTutorial__Sample07__MiFish	34_Centropomidae	249
ClaidentTutorial__Sample07__MiFish	20_Fundulidae	248
ClaidentTutorial__Sample07__MiFish	22_Atherinopsidae	247
ClaidentTutorial__Sample07__MiFish	40_Osphronemidae	247
ClaidentTutorial__Sample07__MiFish	45_Salmonidae	247
ClaidentTutorial__Sample07__MiFish	47_Samaridae	247
ClaidentTutorial__Sample07__MiFish	48_unidentified_Cobitoidei	247
ClaidentTutorial__Sample07__MiFish	13_Mormyridae	246
ClaidentTutorial__Sample07__MiFish	32_Lepidosirenidae	246
ClaidentTutorial__Sample07__MiFish	44_Acropomatidae	246
ClaidentTutorial__Sample07__MiFish	49_Characidae	246
ClaidentTutorial__Sample07__MiFish	10_Carangidae	245
ClaidentTutorial__Sample07__MiFish	14_Muraenesocidae	245
ClaidentTutorial__Sample07__MiFish	17_Macrouridae	245
ClaidentTutorial__Sample07__MiFish	21_Bathyclupeidae	245
ClaidentTutorial__Sample07__MiFish	33_Gonorynchidae	245
ClaidentTutorial__Sample07__MiFish	37_Monacanthidae	245
ClaidentTutorial__Sample07__MiFish	03_unidentified_Osteoglossiformes	244
ClaidentTutorial__Sample07__MiFish	19_Callionymidae	244
ClaidentTutorial__Sample07__MiFish	35_Melanotaeniidae	244
ClaidentTutorial__Sample07__MiFish	05_Acheilognathidae	243
ClaidentTutorial__Sample07__MiFish	16_Synbranchidae	243
ClaidentTutorial__Sample07__MiFish	36_Zenarchopteridae	243
ClaidentTutorial__Sample08__MiFish	51_others	2964
ClaidentTutorial__Sample08__MiFish	07_Tetraodontidae	739
ClaidentTutorial__Sample08__MiFish	02_Nothobranchiidae	499
ClaidentTutorial__Sample08__MiFish	05_Acheilognathidae	496
ClaidentTutorial__Sample08__MiFish	27_Cynoglossidae	492
ClaidentTutorial__Sample08__MiFish	01_Serranidae	490
ClaidentTutorial__Sample08__MiFish	06_Clupeidae	488
ClaidentTutorial__Sample08__MiFish	03_unidentified_Osteoglossiformes	251
ClaidentTutorial__Sample08__MiFish	13_Mormyridae	250
ClaidentTutorial__Sample08__MiFish	16_Synbranchidae	249
ClaidentTutorial__Sample08__MiFish	23_Scatophagidae	249
ClaidentTutorial__Sample08__MiFish	33_Gonorynchidae	249
ClaidentTutorial__Sample08__MiFish	04_Cyprinidae	248
ClaidentTutorial__Sample08__MiFish	08_Gobiidae	248
ClaidentTutorial__Sample08__MiFish	19_Callionymidae	248
ClaidentTutorial__Sample08__MiFish	20_Fundulidae	248
ClaidentTutorial__Sample08__MiFish	24_Odacidae	248
ClaidentTutorial__Sample08__MiFish	44_Acropomatidae	248
ClaidentTutorial__Sample08__MiFish	49_Characidae	248
ClaidentTutorial__Sample08__MiFish	10_Carangidae	247
ClaidentTutorial__Sample08__MiFish	12_Sciaenidae	247
ClaidentTutorial__Sample08__MiFish	18_Echeneidae	247
ClaidentTutorial__Sample08__MiFish	22_Atherinopsidae	247
ClaidentTutorial__Sample08__MiFish	34_Centropomidae	247
ClaidentTutorial__Sample08__MiFish	35_Melanotaeniidae	247
ClaidentTutorial__Sample08__MiFish	36_Zenarchopteridae	247
ClaidentTutorial__Sample08__MiFish	11_Nototheniidae	245
ClaidentTutorial__Sample08__MiFish	17_Macrouridae	245
ClaidentTutorial__Sample08__MiFish	45_Salmonidae	245
ClaidentTutorial__Sample08__MiFish	21_Bathyclupeidae	244
ClaidentTutorial__Sample08__MiFish	47_Samaridae	244
ClaidentTutorial__Sample08__MiFish	37_Monacanthidae	243
ClaidentTutorial__Sample09__MiFish	51_others	2468
ClaidentTutorial__Sample09__MiFish	02_Nothobranchiidae	752
ClaidentTutorial__Sample09__MiFish	27_Cynoglossidae	496
ClaidentTutorial__Sample09__MiFish	05_Acheilognathidae	494
ClaidentTutorial__Sample09__MiFish	01_Serranidae	493
ClaidentTutorial__Sample09__MiFish	07_Tetraodontidae	492
ClaidentTutorial__Sample09__MiFish	03_unidentified_Osteoglossiformes	491
ClaidentTutorial__Sample09__MiFish	33_Gonorynchidae	252
ClaidentTutorial__Sample09__MiFish	12_Sciaenidae	249
ClaidentTutorial__Sample09__MiFish	20_Fundulidae	249
ClaidentTutorial__Sample09__MiFish	23_Scatophagidae	249
ClaidentTutorial__Sample09__MiFish	24_Odacidae	249
ClaidentTutorial__Sample09__MiFish	10_Carangidae	248
ClaidentTutorial__Sample09__MiFish	16_Synbranchidae	248
ClaidentTutorial__Sample09__MiFish	19_Callionymidae	248
ClaidentTutorial__Sample09__MiFish	34_Centropomidae	248
ClaidentTutorial__Sample09__MiFish	37_Monacanthidae	248
ClaidentTutorial__Sample09__MiFish	21_Bathyclupeidae	247
ClaidentTutorial__Sample09__MiFish	50_Acanthuridae	247
ClaidentTutorial__Sample09__MiFish	35_Melanotaeniidae	246
ClaidentTutorial__Sample09__MiFish	42_Catostomidae	246
ClaidentTutorial__Sample09__MiFish	45_Salmonidae	246
ClaidentTutorial__Sample09__MiFish	08_Gobiidae	245
ClaidentTutorial__Sample09__MiFish	14_Muraenesocidae	245
ClaidentTutorial__Sample09__MiFish	17_Macrouridae	245
ClaidentTutorial__Sample09__MiFish	18_Echeneidae	245
ClaidentTutorial__Sample09__MiFish	44_Acropomatidae	245
ClaidentTutorial__Sample09__MiFish	49_Characidae	245
ClaidentTutorial__Sample09__MiFish	04_Cyprinidae	244
ClaidentTutorial__Sample09__MiFish	36_Zenarchopteridae	244
ClaidentTutorial__Sample09__MiFish	38_Bothidae	244
ClaidentTutorial__Sample09__MiFish	11_Nototheniidae	243
ClaidentTutorial__Sample09__MiFish	22_Atherinopsidae	243
ClaidentTutorial__Sample09__MiFish	06_Clupeidae	241
ClaidentTutorial__Sample10__MiFish	51_others	2207
ClaidentTutorial__Sample10__MiFish	01_Serranidae	986
ClaidentTutorial__Sample10__MiFish	02_Nothobranchiidae	734
ClaidentTutorial__Sample10__MiFish	27_Cynoglossidae	502
ClaidentTutorial__Sample10__MiFish	03_unidentified_Osteoglossiformes	498
ClaidentTutorial__Sample10__MiFish	36_Zenarchopteridae	254
ClaidentTutorial__Sample10__MiFish	44_Acropomatidae	251
ClaidentTutorial__Sample10__MiFish	11_Nototheniidae	250
ClaidentTutorial__Sample10__MiFish	19_Callionymidae	250
ClaidentTutorial__Sample10__MiFish	20_Fundulidae	250
ClaidentTutorial__Sample10__MiFish	24_Odacidae	250
ClaidentTutorial__Sample10__MiFish	42_Catostomidae	249
ClaidentTutorial__Sample10__MiFish	43_Malapteruridae	249
ClaidentTutorial__Sample10__MiFish	07_Tetraodontidae	248
ClaidentTutorial__Sample10__MiFish	26_Sebastidae	248
ClaidentTutorial__Sample10__MiFish	35_Melanotaeniidae	248
ClaidentTutorial__Sample10__MiFish	37_Monacanthidae	248
ClaidentTutorial__Sample10__MiFish	14_Muraenesocidae	247
ClaidentTutorial__Sample10__MiFish	04_Cyprinidae	246
ClaidentTutorial__Sample10__MiFish	06_Clupeidae	246
ClaidentTutorial__Sample10__MiFish	16_Synbranchidae	246
ClaidentTutorial__Sample10__MiFish	17_Macrouridae	246
ClaidentTutorial__Sample10__MiFish	23_Scatophagidae	246
ClaidentTutorial__Sample10__MiFish	33_Gonorynchidae	246
ClaidentTutorial__Sample10__MiFish	34_Centropomidae	246
ClaidentTutorial__Sample10__MiFish	08_Gobiidae	245
ClaidentTutorial__Sample10__MiFish	10_Carangidae	245
ClaidentTutorial__Sample10__MiFish	13_Mormyridae	245
ClaidentTutorial__Sample10__MiFish	18_Echeneidae	245
ClaidentTutorial__Sample10__MiFish	25_Channidae	245
ClaidentTutorial__Sample10__MiFish	21_Bathyclupeidae	244
ClaidentTutorial__Sample10__MiFish	38_Bothidae	244
ClaidentTutorial__Sample10__MiFish	50_Acanthuridae	244
ClaidentTutorial__Sample10__MiFish	05_Acheilognathidae	243
ClaidentTutorial__Sample10__MiFish	30_Callanthiidae	243
ClaidentTutorial__Sample11__MiFish	51_others	2204
ClaidentTutorial__Sample11__MiFish	02_Nothobranchiidae	998
ClaidentTutorial__Sample11__MiFish	01_Serranidae	988
ClaidentTutorial__Sample11__MiFish	03_unidentified_Osteoglossiformes	501
ClaidentTutorial__Sample11__MiFish	43_Malapteruridae	251
ClaidentTutorial__Sample11__MiFish	07_Tetraodontidae	250
ClaidentTutorial__Sample11__MiFish	20_Fundulidae	250
ClaidentTutorial__Sample11__MiFish	14_Muraenesocidae	249
ClaidentTutorial__Sample11__MiFish	23_Scatophagidae	249
ClaidentTutorial__Sample11__MiFish	26_Sebastidae	249
ClaidentTutorial__Sample11__MiFish	50_Acanthuridae	249
ClaidentTutorial__Sample11__MiFish	11_Nototheniidae	248
ClaidentTutorial__Sample11__MiFish	16_Synbranchidae	248
ClaidentTutorial__Sample11__MiFish	18_Echeneidae	248
ClaidentTutorial__Sample11__MiFish	19_Callionymidae	248
ClaidentTutorial__Sample11__MiFish	21_Bathyclupeidae	248
ClaidentTutorial__Sample11__MiFish	33_Gonorynchidae	248
ClaidentTutorial__Sample11__MiFish	44_Acropomatidae	248
ClaidentTutorial__Sample11__MiFish	17_Macrouridae	247
ClaidentTutorial__Sample11__MiFish	35_Melanotaeniidae	247
ClaidentTutorial__Sample11__MiFish	40_Osphronemidae	247
ClaidentTutorial__Sample11__MiFish	04_Cyprinidae	246
ClaidentTutorial__Sample11__MiFish	05_Acheilognathidae	246
ClaidentTutorial__Sample11__MiFish	09_Cichlidae	246
ClaidentTutorial__Sample11__MiFish	10_Carangidae	246
ClaidentTutorial__Sample11__MiFish	13_Mormyridae	246
ClaidentTutorial__Sample11__MiFish	29_unidentified_Euteleosteomorpha	246
ClaidentTutorial__Sample11__MiFish	42_Catostomidae	246
ClaidentTutorial__Sample11__MiFish	34_Centropomidae	245
ClaidentTutorial__Sample11__MiFish	08_Gobiidae	244
ClaidentTutorial__Sample11__MiFish	25_Channidae	244
ClaidentTutorial__Sample11__MiFish	27_Cynoglossidae	244
ClaidentTutorial__Sample11__MiFish	30_Callanthiidae	244
ClaidentTutorial__Sample11__MiFish	24_Odacidae	243
ClaidentTutorial__Sample11__MiFish	28_Melamphaidae	242
ClaidentTutorial__Sample12__MiFish	51_others	1732
ClaidentTutorial__Sample12__MiFish	02_Nothobranchiidae	740
ClaidentTutorial__Sample12__MiFish	01_Serranidae	739
ClaidentTutorial__Sample12__MiFish	09_Cichlidae	499
ClaidentTutorial__Sample12__MiFish	03_unidentified_Osteoglossiformes	494
ClaidentTutorial__Sample12__MiFish	07_Tetraodontidae	493
ClaidentTutorial__Sample12__MiFish	08_Gobiidae	492
ClaidentTutorial__Sample12__MiFish	27_Cynoglossidae	492
ClaidentTutorial__Sample12__MiFish	10_Carangidae	251
ClaidentTutorial__Sample12__MiFish	19_Callionymidae	251
ClaidentTutorial__Sample12__MiFish	23_Scatophagidae	250
ClaidentTutorial__Sample12__MiFish	20_Fundulidae	249
ClaidentTutorial__Sample12__MiFish	28_Melamphaidae	249
ClaidentTutorial__Sample12__MiFish	29_unidentified_Euteleosteomorpha	249
ClaidentTutorial__Sample12__MiFish	42_Catostomidae	249
ClaidentTutorial__Sample12__MiFish	26_Sebastidae	248
ClaidentTutorial__Sample12__MiFish	30_Callanthiidae	248
ClaidentTutorial__Sample12__MiFish	33_Gonorynchidae	248
ClaidentTutorial__Sample12__MiFish	39_Stomiidae	248
ClaidentTutorial__Sample12__MiFish	04_Cyprinidae	247
ClaidentTutorial__Sample12__MiFish	13_Mormyridae	247
ClaidentTutorial__Sample12__MiFish	18_Echeneidae	247
ClaidentTutorial__Sample12__MiFish	05_Acheilognathidae	246
ClaidentTutorial__Sample12__MiFish	15_Soleidae	246
ClaidentTutorial__Sample12__MiFish	21_Bathyclupeidae	246
ClaidentTutorial__Sample12__MiFish	25_Channidae	246
ClaidentTutorial__Sample12__MiFish	34_Centropomidae	246
ClaidentTutorial__Sample12__MiFish	14_Muraenesocidae	245
ClaidentTutorial__Sample12__MiFish	35_Melanotaeniidae	245
ClaidentTutorial__Sample12__MiFish	50_Acanthuridae	245
ClaidentTutorial__Sample12__MiFish	11_Nototheniidae	244
ClaidentTutorial__Sample12__MiFish	16_Synbranchidae	244
ClaidentTutorial__Sample12__MiFish	43_Malapteruridae	244
ClaidentTutorial__Sample12__MiFish	40_Osphronemidae	242
ClaidentTutorial__Sample13__MiFish	51_others	2213
ClaidentTutorial__Sample13__MiFish	02_Nothobranchiidae	740
ClaidentTutorial__Sample13__MiFish	01_Serranidae	739
ClaidentTutorial__Sample13__MiFish	09_Cichlidae	738
ClaidentTutorial__Sample13__MiFish	25_Channidae	494
ClaidentTutorial__Sample13__MiFish	03_unidentified_Osteoglossiformes	492
ClaidentTutorial__Sample13__MiFish	05_Acheilognathidae	488
ClaidentTutorial__Sample13__MiFish	14_Muraenesocidae	250
ClaidentTutorial__Sample13__MiFish	19_Callionymidae	250
ClaidentTutorial__Sample13__MiFish	10_Carangidae	249
ClaidentTutorial__Sample13__MiFish	17_Macrouridae	249
ClaidentTutorial__Sample13__MiFish	31_Xenocyprididae	249
ClaidentTutorial__Sample13__MiFish	11_Nototheniidae	248
ClaidentTutorial__Sample13__MiFish	16_Synbranchidae	248
ClaidentTutorial__Sample13__MiFish	27_Cynoglossidae	248
ClaidentTutorial__Sample13__MiFish	29_unidentified_Euteleosteomorpha	248
ClaidentTutorial__Sample13__MiFish	39_Stomiidae	248
ClaidentTutorial__Sample13__MiFish	43_Malapteruridae	248
ClaidentTutorial__Sample13__MiFish	18_Echeneidae	247
ClaidentTutorial__Sample13__MiFish	20_Fundulidae	247
ClaidentTutorial__Sample13__MiFish	23_Scatophagidae	247
ClaidentTutorial__Sample13__MiFish	26_Sebastidae	247
ClaidentTutorial__Sample13__MiFish	42_Catostomidae	247
ClaidentTutorial__Sample13__MiFish	50_Acanthuridae	247
ClaidentTutorial__Sample13__MiFish	08_Gobiidae	246
ClaidentTutorial__Sample13__MiFish	13_Mormyridae	246
ClaidentTutorial__Sample13__MiFish	04_Cyprinidae	245
ClaidentTutorial__Sample13__MiFish	15_Soleidae	245
ClaidentTutorial__Sample13__MiFish	34_Centropomidae	245
ClaidentTutorial__Sample13__MiFish	07_Tetraodontidae	244
ClaidentTutorial__Sample13__MiFish	28_Melamphaidae	244
ClaidentTutorial__Sample13__MiFish	30_Callanthiidae	244
ClaidentTutorial__Sample14__MiFish	51_others	2712
ClaidentTutorial__Sample14__MiFish	09_Cichlidae	743
ClaidentTutorial__Sample14__MiFish	02_Nothobranchiidae	741
ClaidentTutorial__Sample14__MiFish	01_Serranidae	732
ClaidentTutorial__Sample14__MiFish	29_unidentified_Euteleosteomorpha	495
ClaidentTutorial__Sample14__MiFish	05_Acheilognathidae	493
ClaidentTutorial__Sample14__MiFish	03_unidentified_Osteoglossiformes	492
ClaidentTutorial__Sample14__MiFish	19_Callionymidae	254
ClaidentTutorial__Sample14__MiFish	06_Clupeidae	250
ClaidentTutorial__Sample14__MiFish	14_Muraenesocidae	250
ClaidentTutorial__Sample14__MiFish	42_Catostomidae	249
ClaidentTutorial__Sample14__MiFish	04_Cyprinidae	248
ClaidentTutorial__Sample14__MiFish	10_Carangidae	248
ClaidentTutorial__Sample14__MiFish	17_Macrouridae	248
ClaidentTutorial__Sample14__MiFish	26_Sebastidae	248
ClaidentTutorial__Sample14__MiFish	28_Melamphaidae	248
ClaidentTutorial__Sample14__MiFish	31_Xenocyprididae	248
ClaidentTutorial__Sample14__MiFish	16_Synbranchidae	247
ClaidentTutorial__Sample14__MiFish	18_Echeneidae	247
ClaidentTutorial__Sample14__MiFish	34_Centropomidae	247
ClaidentTutorial__Sample14__MiFish	43_Malapteruridae	247
ClaidentTutorial__Sample14__MiFish	07_Tetraodontidae	246
ClaidentTutorial__Sample14__MiFish	08_Gobiidae	246
ClaidentTutorial__Sample14__MiFish	15_Soleidae	246
ClaidentTutorial__Sample14__MiFish	30_Callanthiidae	246
ClaidentTutorial__Sample14__MiFish	45_Salmonidae	246
ClaidentTutorial__Sample14__MiFish	11_Nototheniidae	244
ClaidentTutorial__Sample14__MiFish	13_Mormyridae	244
ClaidentTutorial__Sample14__MiFish	20_Fundulidae	243
ClaidentTutorial__Sample14__MiFish	25_Channidae	243
