samplename	family	nreads
ClaidentTutorial__Sample03__MiFish	023_Scatophagidae	244
ClaidentTutorial__Sample03__MiFish	042_Pristolepididae	244
ClaidentTutorial__Sample03__MiFish	053_unidentified_Pempheriformes	244
ClaidentTutorial__Sample03__MiFish	065_Bryconidae	244
ClaidentTutorial__Sample03__MiFish	103_Sparidae	244
ClaidentTutorial__Sample03__MiFish	005_Acheilognathidae	243
ClaidentTutorial__Sample03__MiFish	026_Channidae	243
ClaidentTutorial__Sample03__MiFish	037_Monacanthidae	242
ClaidentTutorial__Sample03__MiFish	056_Adrianichthyidae	242
ClaidentTutorial__Sample04__MiFish	012_Sciaenidae	488
ClaidentTutorial__Sample04__MiFish	026_Channidae	253
ClaidentTutorial__Sample04__MiFish	009_Cichlidae	251
ClaidentTutorial__Sample04__MiFish	083_Moronidae	251
ClaidentTutorial__Sample04__MiFish	013_Mormyridae	250
ClaidentTutorial__Sample04__MiFish	049_unidentified_Cobitoidei	250
ClaidentTutorial__Sample04__MiFish	020_Fundulidae	249
ClaidentTutorial__Sample04__MiFish	037_Monacanthidae	249
ClaidentTutorial__Sample04__MiFish	038_Bothidae	249
ClaidentTutorial__Sample04__MiFish	008_Gobiidae	248
ClaidentTutorial__Sample04__MiFish	042_Pristolepididae	248
ClaidentTutorial__Sample04__MiFish	076_Diplomystidae	248
ClaidentTutorial__Sample04__MiFish	080_Psilorhynchidae	248
ClaidentTutorial__Sample04__MiFish	005_Acheilognathidae	247
ClaidentTutorial__Sample04__MiFish	006_Clupeidae	247
ClaidentTutorial__Sample04__MiFish	007_Tetraodontidae	247
ClaidentTutorial__Sample04__MiFish	014_Muraenesocidae	247
ClaidentTutorial__Sample04__MiFish	018_Echeneidae	247
ClaidentTutorial__Sample04__MiFish	021_Bathyclupeidae	247
ClaidentTutorial__Sample04__MiFish	023_Scatophagidae	247
ClaidentTutorial__Sample04__MiFish	036_Zenarchopteridae	247
ClaidentTutorial__Sample04__MiFish	048_Samaridae	247
ClaidentTutorial__Sample04__MiFish	052_Pimelodidae	247
ClaidentTutorial__Sample04__MiFish	085_Labridae	247
ClaidentTutorial__Sample04__MiFish	091_Sinipercidae	247
ClaidentTutorial__Sample04__MiFish	099_Trachipteridae	247
ClaidentTutorial__Sample04__MiFish	128_Lepisosteidae	247
ClaidentTutorial__Sample04__MiFish	003_unidentified_Osteoglossiformes	246
ClaidentTutorial__Sample04__MiFish	004_Cyprinidae	246
ClaidentTutorial__Sample04__MiFish	010_Carangidae	246
ClaidentTutorial__Sample04__MiFish	040_Osphronemidae	246
ClaidentTutorial__Sample04__MiFish	070_Eurypharyngidae	246
ClaidentTutorial__Sample04__MiFish	102_Sillaginidae	246
ClaidentTutorial__Sample04__MiFish	131_Anabantidae	246
ClaidentTutorial__Sample04__MiFish	024_Odacidae	245
ClaidentTutorial__Sample04__MiFish	035_Melanotaeniidae	245
ClaidentTutorial__Sample04__MiFish	045_Acropomatidae	245
ClaidentTutorial__Sample04__MiFish	047_Poeciliidae	245
ClaidentTutorial__Sample04__MiFish	053_unidentified_Pempheriformes	245
ClaidentTutorial__Sample04__MiFish	056_Adrianichthyidae	245
ClaidentTutorial__Sample04__MiFish	063_Zeidae	245
ClaidentTutorial__Sample04__MiFish	065_Bryconidae	245
ClaidentTutorial__Sample04__MiFish	114_Kyphosidae	245
ClaidentTutorial__Sample04__MiFish	011_Nototheniidae	244
ClaidentTutorial__Sample04__MiFish	019_Callionymidae	244
ClaidentTutorial__Sample04__MiFish	041_Eleotridae	244
ClaidentTutorial__Sample04__MiFish	060_Polymixiidae	244
ClaidentTutorial__Sample04__MiFish	095_Ophichthidae	244
ClaidentTutorial__Sample04__MiFish	032_Lepidosirenidae	243
ClaidentTutorial__Sample05__MiFish	006_Clupeidae	495
ClaidentTutorial__Sample05__MiFish	012_Sciaenidae	495
ClaidentTutorial__Sample05__MiFish	005_Acheilognathidae	491
ClaidentTutorial__Sample05__MiFish	042_Pristolepididae	257
ClaidentTutorial__Sample05__MiFish	011_Nototheniidae	251
ClaidentTutorial__Sample05__MiFish	007_Tetraodontidae	250
ClaidentTutorial__Sample05__MiFish	010_Carangidae	250
ClaidentTutorial__Sample05__MiFish	019_Callionymidae	250
ClaidentTutorial__Sample05__MiFish	026_Channidae	250
ClaidentTutorial__Sample05__MiFish	037_Monacanthidae	250
ClaidentTutorial__Sample05__MiFish	063_Zeidae	250
ClaidentTutorial__Sample05__MiFish	060_Polymixiidae	249
ClaidentTutorial__Sample05__MiFish	061_Lebiasinidae	249
ClaidentTutorial__Sample05__MiFish	008_Gobiidae	248
ClaidentTutorial__Sample05__MiFish	009_Cichlidae	248
ClaidentTutorial__Sample05__MiFish	022_Atherinopsidae	248
ClaidentTutorial__Sample05__MiFish	024_Odacidae	248
ClaidentTutorial__Sample05__MiFish	032_Lepidosirenidae	248
ClaidentTutorial__Sample05__MiFish	107_unidentified_Esociformes	248
ClaidentTutorial__Sample05__MiFish	122_Balistidae	248
ClaidentTutorial__Sample05__MiFish	004_Cyprinidae	247
ClaidentTutorial__Sample05__MiFish	014_Muraenesocidae	247
ClaidentTutorial__Sample05__MiFish	018_Echeneidae	247
ClaidentTutorial__Sample05__MiFish	023_Scatophagidae	247
ClaidentTutorial__Sample05__MiFish	035_Melanotaeniidae	247
ClaidentTutorial__Sample05__MiFish	040_Osphronemidae	247
ClaidentTutorial__Sample05__MiFish	041_Eleotridae	247
ClaidentTutorial__Sample05__MiFish	052_Pimelodidae	247
ClaidentTutorial__Sample05__MiFish	053_unidentified_Pempheriformes	247
ClaidentTutorial__Sample05__MiFish	076_Diplomystidae	247
ClaidentTutorial__Sample05__MiFish	085_Labridae	247
ClaidentTutorial__Sample05__MiFish	049_unidentified_Cobitoidei	246
ClaidentTutorial__Sample05__MiFish	065_Bryconidae	246
ClaidentTutorial__Sample05__MiFish	071_Galaxiidae	246
ClaidentTutorial__Sample05__MiFish	080_Psilorhynchidae	246
ClaidentTutorial__Sample05__MiFish	104_Scombridae	246
ClaidentTutorial__Sample05__MiFish	013_Mormyridae	245
ClaidentTutorial__Sample05__MiFish	017_Macrouridae	245
ClaidentTutorial__Sample05__MiFish	021_Bathyclupeidae	245
ClaidentTutorial__Sample05__MiFish	045_Acropomatidae	245
ClaidentTutorial__Sample05__MiFish	048_Samaridae	245
ClaidentTutorial__Sample05__MiFish	056_Adrianichthyidae	245
ClaidentTutorial__Sample05__MiFish	003_unidentified_Osteoglossiformes	244
ClaidentTutorial__Sample05__MiFish	020_Fundulidae	244
ClaidentTutorial__Sample05__MiFish	036_Zenarchopteridae	244
ClaidentTutorial__Sample05__MiFish	102_Sillaginidae	244
ClaidentTutorial__Sample05__MiFish	095_Ophichthidae	243
ClaidentTutorial__Sample06__MiFish	007_Tetraodontidae	498
ClaidentTutorial__Sample06__MiFish	012_Sciaenidae	497
ClaidentTutorial__Sample06__MiFish	005_Acheilognathidae	494
ClaidentTutorial__Sample06__MiFish	006_Clupeidae	491
ClaidentTutorial__Sample06__MiFish	002_Nothobranchiidae	255
ClaidentTutorial__Sample06__MiFish	035_Melanotaeniidae	252
ClaidentTutorial__Sample06__MiFish	003_unidentified_Osteoglossiformes	251
ClaidentTutorial__Sample06__MiFish	013_Mormyridae	251
ClaidentTutorial__Sample06__MiFish	021_Bathyclupeidae	250
ClaidentTutorial__Sample06__MiFish	060_Polymixiidae	250
ClaidentTutorial__Sample06__MiFish	048_Samaridae	249
ClaidentTutorial__Sample06__MiFish	053_unidentified_Pempheriformes	249
ClaidentTutorial__Sample06__MiFish	056_Adrianichthyidae	249
ClaidentTutorial__Sample06__MiFish	011_Nototheniidae	248
ClaidentTutorial__Sample06__MiFish	022_Atherinopsidae	248
ClaidentTutorial__Sample06__MiFish	032_Lepidosirenidae	248
ClaidentTutorial__Sample06__MiFish	033_Gonorynchidae	248
ClaidentTutorial__Sample06__MiFish	034_Centropomidae	248
ClaidentTutorial__Sample06__MiFish	061_Lebiasinidae	248
ClaidentTutorial__Sample06__MiFish	062_Megalopidae	248
ClaidentTutorial__Sample06__MiFish	071_Galaxiidae	248
ClaidentTutorial__Sample06__MiFish	010_Carangidae	247
ClaidentTutorial__Sample06__MiFish	023_Scatophagidae	247
ClaidentTutorial__Sample06__MiFish	024_Odacidae	247
ClaidentTutorial__Sample06__MiFish	036_Zenarchopteridae	247
ClaidentTutorial__Sample06__MiFish	037_Monacanthidae	247
ClaidentTutorial__Sample06__MiFish	065_Bryconidae	247
ClaidentTutorial__Sample06__MiFish	077_Pomacanthidae	247
ClaidentTutorial__Sample06__MiFish	016_Synbranchidae	246
ClaidentTutorial__Sample06__MiFish	018_Echeneidae	246
ClaidentTutorial__Sample06__MiFish	040_Osphronemidae	246
ClaidentTutorial__Sample06__MiFish	042_Pristolepididae	246
ClaidentTutorial__Sample06__MiFish	049_unidentified_Cobitoidei	246
ClaidentTutorial__Sample06__MiFish	052_Pimelodidae	246
ClaidentTutorial__Sample06__MiFish	064_Belonidae	246
ClaidentTutorial__Sample06__MiFish	100_Percopsidae	246
ClaidentTutorial__Sample06__MiFish	017_Macrouridae	245
ClaidentTutorial__Sample06__MiFish	019_Callionymidae	245
ClaidentTutorial__Sample06__MiFish	020_Fundulidae	245
ClaidentTutorial__Sample06__MiFish	063_Zeidae	245
ClaidentTutorial__Sample06__MiFish	095_Ophichthidae	245
ClaidentTutorial__Sample06__MiFish	104_Scombridae	245
ClaidentTutorial__Sample06__MiFish	014_Muraenesocidae	244
ClaidentTutorial__Sample06__MiFish	045_Acropomatidae	244
ClaidentTutorial__Sample06__MiFish	008_Gobiidae	243
ClaidentTutorial__Sample06__MiFish	080_Psilorhynchidae	243
ClaidentTutorial__Sample07__MiFish	007_Tetraodontidae	736
ClaidentTutorial__Sample07__MiFish	002_Nothobranchiidae	500
ClaidentTutorial__Sample07__MiFish	006_Clupeidae	490
ClaidentTutorial__Sample07__MiFish	008_Gobiidae	490
ClaidentTutorial__Sample07__MiFish	107_unidentified_Esociformes	256
ClaidentTutorial__Sample07__MiFish	023_Scatophagidae	250
ClaidentTutorial__Sample07__MiFish	018_Echeneidae	249
ClaidentTutorial__Sample07__MiFish	024_Odacidae	249
ClaidentTutorial__Sample07__MiFish	034_Centropomidae	249
ClaidentTutorial__Sample07__MiFish	052_Pimelodidae	249
ClaidentTutorial__Sample07__MiFish	054_Berycidae	249
ClaidentTutorial__Sample07__MiFish	063_Zeidae	249
ClaidentTutorial__Sample07__MiFish	020_Fundulidae	248
ClaidentTutorial__Sample07__MiFish	061_Lebiasinidae	248
ClaidentTutorial__Sample07__MiFish	022_Atherinopsidae	247
ClaidentTutorial__Sample07__MiFish	040_Osphronemidae	247
ClaidentTutorial__Sample07__MiFish	046_Salmonidae	247
ClaidentTutorial__Sample07__MiFish	048_Samaridae	247
ClaidentTutorial__Sample07__MiFish	049_unidentified_Cobitoidei	247
ClaidentTutorial__Sample07__MiFish	071_Galaxiidae	247
ClaidentTutorial__Sample07__MiFish	095_Ophichthidae	247
ClaidentTutorial__Sample07__MiFish	013_Mormyridae	246
ClaidentTutorial__Sample07__MiFish	032_Lepidosirenidae	246
ClaidentTutorial__Sample07__MiFish	045_Acropomatidae	246
ClaidentTutorial__Sample07__MiFish	050_Characidae	246
ClaidentTutorial__Sample07__MiFish	053_unidentified_Pempheriformes	246
ClaidentTutorial__Sample07__MiFish	064_Belonidae	246
ClaidentTutorial__Sample07__MiFish	093_Synodontidae	246
ClaidentTutorial__Sample07__MiFish	100_Percopsidae	246
ClaidentTutorial__Sample07__MiFish	010_Carangidae	245
ClaidentTutorial__Sample07__MiFish	014_Muraenesocidae	245
ClaidentTutorial__Sample07__MiFish	017_Macrouridae	245
ClaidentTutorial__Sample07__MiFish	021_Bathyclupeidae	245
ClaidentTutorial__Sample07__MiFish	033_Gonorynchidae	245
ClaidentTutorial__Sample07__MiFish	037_Monacanthidae	245
ClaidentTutorial__Sample07__MiFish	077_Pomacanthidae	245
ClaidentTutorial__Sample07__MiFish	089_Myctophidae	245
ClaidentTutorial__Sample07__MiFish	104_Scombridae	245
ClaidentTutorial__Sample07__MiFish	118_Osmeridae	245
ClaidentTutorial__Sample07__MiFish	003_unidentified_Osteoglossiformes	244
ClaidentTutorial__Sample07__MiFish	019_Callionymidae	244
ClaidentTutorial__Sample07__MiFish	035_Melanotaeniidae	244
ClaidentTutorial__Sample07__MiFish	005_Acheilognathidae	243
ClaidentTutorial__Sample07__MiFish	016_Synbranchidae	243
ClaidentTutorial__Sample07__MiFish	036_Zenarchopteridae	243
ClaidentTutorial__Sample08__MiFish	007_Tetraodontidae	739
ClaidentTutorial__Sample08__MiFish	002_Nothobranchiidae	499
ClaidentTutorial__Sample08__MiFish	005_Acheilognathidae	496
ClaidentTutorial__Sample08__MiFish	028_Cynoglossidae	492
ClaidentTutorial__Sample08__MiFish	001_Serranidae	490
ClaidentTutorial__Sample08__MiFish	006_Clupeidae	488
ClaidentTutorial__Sample08__MiFish	064_Belonidae	252
ClaidentTutorial__Sample08__MiFish	003_unidentified_Osteoglossiformes	251
ClaidentTutorial__Sample08__MiFish	013_Mormyridae	250
ClaidentTutorial__Sample08__MiFish	016_Synbranchidae	249
ClaidentTutorial__Sample08__MiFish	023_Scatophagidae	249
ClaidentTutorial__Sample08__MiFish	033_Gonorynchidae	249
ClaidentTutorial__Sample08__MiFish	077_Pomacanthidae	249
ClaidentTutorial__Sample08__MiFish	004_Cyprinidae	248
ClaidentTutorial__Sample08__MiFish	008_Gobiidae	248
ClaidentTutorial__Sample08__MiFish	019_Callionymidae	248
ClaidentTutorial__Sample08__MiFish	020_Fundulidae	248
ClaidentTutorial__Sample08__MiFish	024_Odacidae	248
ClaidentTutorial__Sample08__MiFish	045_Acropomatidae	248
ClaidentTutorial__Sample08__MiFish	050_Characidae	248
ClaidentTutorial__Sample08__MiFish	054_Berycidae	248
ClaidentTutorial__Sample08__MiFish	100_Percopsidae	248
ClaidentTutorial__Sample08__MiFish	010_Carangidae	247
ClaidentTutorial__Sample08__MiFish	012_Sciaenidae	247
ClaidentTutorial__Sample08__MiFish	018_Echeneidae	247
ClaidentTutorial__Sample08__MiFish	022_Atherinopsidae	247
ClaidentTutorial__Sample08__MiFish	034_Centropomidae	247
ClaidentTutorial__Sample08__MiFish	035_Melanotaeniidae	247
ClaidentTutorial__Sample08__MiFish	036_Zenarchopteridae	247
ClaidentTutorial__Sample08__MiFish	071_Galaxiidae	247
ClaidentTutorial__Sample08__MiFish	089_Myctophidae	247
ClaidentTutorial__Sample08__MiFish	092_Callichthyidae	247
ClaidentTutorial__Sample08__MiFish	063_Zeidae	246
ClaidentTutorial__Sample08__MiFish	118_Osmeridae	246
ClaidentTutorial__Sample08__MiFish	011_Nototheniidae	245
ClaidentTutorial__Sample08__MiFish	017_Macrouridae	245
ClaidentTutorial__Sample08__MiFish	046_Salmonidae	245
ClaidentTutorial__Sample08__MiFish	052_Pimelodidae	245
ClaidentTutorial__Sample08__MiFish	061_Lebiasinidae	245
ClaidentTutorial__Sample08__MiFish	021_Bathyclupeidae	244
ClaidentTutorial__Sample08__MiFish	048_Samaridae	244
ClaidentTutorial__Sample08__MiFish	093_Synodontidae	244
ClaidentTutorial__Sample08__MiFish	037_Monacanthidae	243
ClaidentTutorial__Sample09__MiFish	002_Nothobranchiidae	752
ClaidentTutorial__Sample09__MiFish	028_Cynoglossidae	496
ClaidentTutorial__Sample09__MiFish	005_Acheilognathidae	494
ClaidentTutorial__Sample09__MiFish	001_Serranidae	493
ClaidentTutorial__Sample09__MiFish	007_Tetraodontidae	492
ClaidentTutorial__Sample09__MiFish	003_unidentified_Osteoglossiformes	491
ClaidentTutorial__Sample09__MiFish	033_Gonorynchidae	252
ClaidentTutorial__Sample09__MiFish	092_Callichthyidae	250
ClaidentTutorial__Sample09__MiFish	012_Sciaenidae	249
ClaidentTutorial__Sample09__MiFish	020_Fundulidae	249
ClaidentTutorial__Sample09__MiFish	023_Scatophagidae	249
ClaidentTutorial__Sample09__MiFish	024_Odacidae	249
ClaidentTutorial__Sample09__MiFish	070_Eurypharyngidae	249
ClaidentTutorial__Sample09__MiFish	071_Galaxiidae	249
ClaidentTutorial__Sample09__MiFish	093_Synodontidae	249
ClaidentTutorial__Sample09__MiFish	010_Carangidae	248
ClaidentTutorial__Sample09__MiFish	016_Synbranchidae	248
ClaidentTutorial__Sample09__MiFish	019_Callionymidae	248
ClaidentTutorial__Sample09__MiFish	034_Centropomidae	248
ClaidentTutorial__Sample09__MiFish	037_Monacanthidae	248
ClaidentTutorial__Sample09__MiFish	082_Cyclopsettidae	248
ClaidentTutorial__Sample09__MiFish	021_Bathyclupeidae	247
ClaidentTutorial__Sample09__MiFish	051_Acanthuridae	247
ClaidentTutorial__Sample09__MiFish	052_Pimelodidae	247
ClaidentTutorial__Sample09__MiFish	035_Melanotaeniidae	246
ClaidentTutorial__Sample09__MiFish	043_Catostomidae	246
ClaidentTutorial__Sample09__MiFish	046_Salmonidae	246
ClaidentTutorial__Sample09__MiFish	008_Gobiidae	245
ClaidentTutorial__Sample09__MiFish	014_Muraenesocidae	245
ClaidentTutorial__Sample09__MiFish	017_Macrouridae	245
ClaidentTutorial__Sample09__MiFish	018_Echeneidae	245
ClaidentTutorial__Sample09__MiFish	045_Acropomatidae	245
ClaidentTutorial__Sample09__MiFish	050_Characidae	245
ClaidentTutorial__Sample09__MiFish	077_Pomacanthidae	245
ClaidentTutorial__Sample09__MiFish	004_Cyprinidae	244
ClaidentTutorial__Sample09__MiFish	036_Zenarchopteridae	244
ClaidentTutorial__Sample09__MiFish	038_Bothidae	244
ClaidentTutorial__Sample09__MiFish	064_Belonidae	244
ClaidentTutorial__Sample09__MiFish	089_Myctophidae	244
ClaidentTutorial__Sample09__MiFish	011_Nototheniidae	243
ClaidentTutorial__Sample09__MiFish	022_Atherinopsidae	243
ClaidentTutorial__Sample09__MiFish	054_Berycidae	243
ClaidentTutorial__Sample09__MiFish	006_Clupeidae	241
ClaidentTutorial__Sample10__MiFish	001_Serranidae	986
ClaidentTutorial__Sample10__MiFish	002_Nothobranchiidae	734
ClaidentTutorial__Sample10__MiFish	028_Cynoglossidae	502
ClaidentTutorial__Sample10__MiFish	003_unidentified_Osteoglossiformes	498
ClaidentTutorial__Sample10__MiFish	036_Zenarchopteridae	254
ClaidentTutorial__Sample10__MiFish	045_Acropomatidae	251
ClaidentTutorial__Sample10__MiFish	011_Nototheniidae	250
ClaidentTutorial__Sample10__MiFish	019_Callionymidae	250
ClaidentTutorial__Sample10__MiFish	020_Fundulidae	250
ClaidentTutorial__Sample10__MiFish	024_Odacidae	250
ClaidentTutorial__Sample10__MiFish	086_Danionidae	250
ClaidentTutorial__Sample10__MiFish	043_Catostomidae	249
ClaidentTutorial__Sample10__MiFish	044_Malapteruridae	249
ClaidentTutorial__Sample10__MiFish	007_Tetraodontidae	248
ClaidentTutorial__Sample10__MiFish	027_Sebastidae	248
ClaidentTutorial__Sample10__MiFish	035_Melanotaeniidae	248
ClaidentTutorial__Sample10__MiFish	037_Monacanthidae	248
ClaidentTutorial__Sample10__MiFish	064_Belonidae	248
ClaidentTutorial__Sample10__MiFish	089_Myctophidae	248
ClaidentTutorial__Sample10__MiFish	014_Muraenesocidae	247
ClaidentTutorial__Sample10__MiFish	004_Cyprinidae	246
ClaidentTutorial__Sample10__MiFish	006_Clupeidae	246
ClaidentTutorial__Sample10__MiFish	016_Synbranchidae	246
