samplename	species	nreads
ClaidentTutorial__Sample01__MiFish	48_Ehirava_fluviatilis	0
ClaidentTutorial__Sample01__MiFish	49_Pterothrissus_gissu	0
ClaidentTutorial__Sample01__MiFish	50_Enteromius_eburneensis	0
ClaidentTutorial__Sample01__MiFish	51_others	17218
ClaidentTutorial__Sample02__MiFish	01_unidentified_Siganus	494
ClaidentTutorial__Sample02__MiFish	02_Osphronemus_goramy	493
ClaidentTutorial__Sample02__MiFish	03_Amazonsprattus_scintilla	495
ClaidentTutorial__Sample02__MiFish	04_unidentified_Cobitinae	0
ClaidentTutorial__Sample02__MiFish	05_Xiphophorus_hellerii	0
ClaidentTutorial__Sample02__MiFish	06_Papyrocranus_congoensis	491
ClaidentTutorial__Sample02__MiFish	07_Synodus_variegatus	0
ClaidentTutorial__Sample02__MiFish	08_Pseudaesopia_japonica	0
ClaidentTutorial__Sample02__MiFish	09_Coreoperca_herzi	497
ClaidentTutorial__Sample02__MiFish	10_Nemipterus_bathybius	0
ClaidentTutorial__Sample02__MiFish	11_Rasbora_argyrotaenia	0
ClaidentTutorial__Sample02__MiFish	12_Eleginops_maclovinus	0
ClaidentTutorial__Sample02__MiFish	13_Leptoderma_lubricum	0
ClaidentTutorial__Sample02__MiFish	14_Lycothrissa_crocodilus	0
ClaidentTutorial__Sample02__MiFish	15_Acheilognathus_yamatsutae	494
ClaidentTutorial__Sample02__MiFish	16_Ethmidium_maculatum	0
ClaidentTutorial__Sample02__MiFish	17_Onychostoma_rara	487
ClaidentTutorial__Sample02__MiFish	18_Clinocottus_analis	0
ClaidentTutorial__Sample02__MiFish	19_Stolephorus_commersonnii	0
ClaidentTutorial__Sample02__MiFish	20_Chauliodus_sloani	0
ClaidentTutorial__Sample02__MiFish	21_Barbatula_barbatula	495
ClaidentTutorial__Sample02__MiFish	22_Platydoras_armatulus	499
ClaidentTutorial__Sample02__MiFish	23_Jaydia_lineata	0
ClaidentTutorial__Sample02__MiFish	24_Calotomus_japonicus	0
ClaidentTutorial__Sample02__MiFish	25_Scriptaphyosemion_schmitti	497
ClaidentTutorial__Sample02__MiFish	26_Masturus_lanceolatus	493
ClaidentTutorial__Sample02__MiFish	27_Scriptaphyosemion_bertholdi	487
ClaidentTutorial__Sample02__MiFish	28_Novumbra_hubbsi	496
ClaidentTutorial__Sample02__MiFish	29_Acheilognathus_majusculus	492
ClaidentTutorial__Sample02__MiFish	30_Lepomis_punctatus	0
ClaidentTutorial__Sample02__MiFish	31_Stomias_atriventer	498
ClaidentTutorial__Sample02__MiFish	32_Zenion_japonicum	0
ClaidentTutorial__Sample02__MiFish	33_Biwia_zezera	0
ClaidentTutorial__Sample02__MiFish	34_Pseudolaubuca_engraulis	496
ClaidentTutorial__Sample02__MiFish	35_unidentified_Orestias	0
ClaidentTutorial__Sample02__MiFish	36_unidentified_Teleostei	498
ClaidentTutorial__Sample02__MiFish	37_Triplophysa_xiangxiensis	0
ClaidentTutorial__Sample02__MiFish	38_Polydactylus_plebeius	496
ClaidentTutorial__Sample02__MiFish	39_Channa_striata	0
ClaidentTutorial__Sample02__MiFish	40_Epigonus_denticulatus	493
ClaidentTutorial__Sample02__MiFish	41_unidentified_Sardinella	488
ClaidentTutorial__Sample02__MiFish	42_Omegophora_armilla	0
ClaidentTutorial__Sample02__MiFish	43_Macrochirichthys_macrochirus	493
ClaidentTutorial__Sample02__MiFish	44_unidentified_Tenualosa	0
ClaidentTutorial__Sample02__MiFish	45_Phenacogrammus_interruptus	0
ClaidentTutorial__Sample02__MiFish	46_Sargocentron_rubrum	0
ClaidentTutorial__Sample02__MiFish	47_Danio_albolineatus	0
ClaidentTutorial__Sample02__MiFish	48_Ehirava_fluviatilis	0
ClaidentTutorial__Sample02__MiFish	49_Pterothrissus_gissu	0
ClaidentTutorial__Sample02__MiFish	50_Enteromius_eburneensis	493
ClaidentTutorial__Sample02__MiFish	51_others	13797
ClaidentTutorial__Sample03__MiFish	01_unidentified_Siganus	499
ClaidentTutorial__Sample03__MiFish	02_Osphronemus_goramy	492
ClaidentTutorial__Sample03__MiFish	03_Amazonsprattus_scintilla	494
ClaidentTutorial__Sample03__MiFish	04_unidentified_Cobitinae	0
ClaidentTutorial__Sample03__MiFish	05_Xiphophorus_hellerii	0
ClaidentTutorial__Sample03__MiFish	06_Papyrocranus_congoensis	496
ClaidentTutorial__Sample03__MiFish	07_Synodus_variegatus	0
ClaidentTutorial__Sample03__MiFish	08_Pseudaesopia_japonica	493
ClaidentTutorial__Sample03__MiFish	09_Coreoperca_herzi	490
ClaidentTutorial__Sample03__MiFish	10_Nemipterus_bathybius	0
ClaidentTutorial__Sample03__MiFish	11_Rasbora_argyrotaenia	0
ClaidentTutorial__Sample03__MiFish	12_Eleginops_maclovinus	0
ClaidentTutorial__Sample03__MiFish	13_Leptoderma_lubricum	0
ClaidentTutorial__Sample03__MiFish	14_Lycothrissa_crocodilus	0
ClaidentTutorial__Sample03__MiFish	15_Acheilognathus_yamatsutae	495
ClaidentTutorial__Sample03__MiFish	16_Ethmidium_maculatum	0
ClaidentTutorial__Sample03__MiFish	17_Onychostoma_rara	496
ClaidentTutorial__Sample03__MiFish	18_Clinocottus_analis	0
ClaidentTutorial__Sample03__MiFish	19_Stolephorus_commersonnii	0
ClaidentTutorial__Sample03__MiFish	20_Chauliodus_sloani	485
ClaidentTutorial__Sample03__MiFish	21_Barbatula_barbatula	496
ClaidentTutorial__Sample03__MiFish	22_Platydoras_armatulus	491
ClaidentTutorial__Sample03__MiFish	23_Jaydia_lineata	0
ClaidentTutorial__Sample03__MiFish	24_Calotomus_japonicus	0
ClaidentTutorial__Sample03__MiFish	25_Scriptaphyosemion_schmitti	493
ClaidentTutorial__Sample03__MiFish	26_Masturus_lanceolatus	495
ClaidentTutorial__Sample03__MiFish	27_Scriptaphyosemion_bertholdi	494
ClaidentTutorial__Sample03__MiFish	28_Novumbra_hubbsi	496
ClaidentTutorial__Sample03__MiFish	29_Acheilognathus_majusculus	498
ClaidentTutorial__Sample03__MiFish	30_Lepomis_punctatus	0
ClaidentTutorial__Sample03__MiFish	31_Stomias_atriventer	489
ClaidentTutorial__Sample03__MiFish	32_Zenion_japonicum	0
ClaidentTutorial__Sample03__MiFish	33_Biwia_zezera	0
ClaidentTutorial__Sample03__MiFish	34_Pseudolaubuca_engraulis	495
ClaidentTutorial__Sample03__MiFish	35_unidentified_Orestias	0
ClaidentTutorial__Sample03__MiFish	36_unidentified_Teleostei	496
ClaidentTutorial__Sample03__MiFish	37_Triplophysa_xiangxiensis	0
ClaidentTutorial__Sample03__MiFish	38_Polydactylus_plebeius	494
ClaidentTutorial__Sample03__MiFish	39_Channa_striata	0
ClaidentTutorial__Sample03__MiFish	40_Epigonus_denticulatus	492
ClaidentTutorial__Sample03__MiFish	41_unidentified_Sardinella	491
ClaidentTutorial__Sample03__MiFish	42_Omegophora_armilla	486
ClaidentTutorial__Sample03__MiFish	43_Macrochirichthys_macrochirus	494
ClaidentTutorial__Sample03__MiFish	44_unidentified_Tenualosa	0
ClaidentTutorial__Sample03__MiFish	45_Phenacogrammus_interruptus	0
ClaidentTutorial__Sample03__MiFish	46_Sargocentron_rubrum	0
ClaidentTutorial__Sample03__MiFish	47_Danio_albolineatus	0
ClaidentTutorial__Sample03__MiFish	48_Ehirava_fluviatilis	0
ClaidentTutorial__Sample03__MiFish	49_Pterothrissus_gissu	0
ClaidentTutorial__Sample03__MiFish	50_Enteromius_eburneensis	498
ClaidentTutorial__Sample03__MiFish	51_others	12320
ClaidentTutorial__Sample04__MiFish	01_unidentified_Siganus	493
ClaidentTutorial__Sample04__MiFish	02_Osphronemus_goramy	496
ClaidentTutorial__Sample04__MiFish	03_Amazonsprattus_scintilla	498
ClaidentTutorial__Sample04__MiFish	04_unidentified_Cobitinae	0
ClaidentTutorial__Sample04__MiFish	05_Xiphophorus_hellerii	0
ClaidentTutorial__Sample04__MiFish	06_Papyrocranus_congoensis	0
ClaidentTutorial__Sample04__MiFish	07_Synodus_variegatus	495
ClaidentTutorial__Sample04__MiFish	08_Pseudaesopia_japonica	490
ClaidentTutorial__Sample04__MiFish	09_Coreoperca_herzi	495
ClaidentTutorial__Sample04__MiFish	10_Nemipterus_bathybius	0
ClaidentTutorial__Sample04__MiFish	11_Rasbora_argyrotaenia	0
ClaidentTutorial__Sample04__MiFish	12_Eleginops_maclovinus	0
ClaidentTutorial__Sample04__MiFish	13_Leptoderma_lubricum	0
ClaidentTutorial__Sample04__MiFish	14_Lycothrissa_crocodilus	0
ClaidentTutorial__Sample04__MiFish	15_Acheilognathus_yamatsutae	496
ClaidentTutorial__Sample04__MiFish	16_Ethmidium_maculatum	489
ClaidentTutorial__Sample04__MiFish	17_Onychostoma_rara	488
ClaidentTutorial__Sample04__MiFish	18_Clinocottus_analis	0
ClaidentTutorial__Sample04__MiFish	19_Stolephorus_commersonnii	0
ClaidentTutorial__Sample04__MiFish	20_Chauliodus_sloani	492
ClaidentTutorial__Sample04__MiFish	21_Barbatula_barbatula	492
ClaidentTutorial__Sample04__MiFish	22_Platydoras_armatulus	503
ClaidentTutorial__Sample04__MiFish	23_Jaydia_lineata	0
ClaidentTutorial__Sample04__MiFish	24_Calotomus_japonicus	0
ClaidentTutorial__Sample04__MiFish	25_Scriptaphyosemion_schmitti	497
ClaidentTutorial__Sample04__MiFish	26_Masturus_lanceolatus	0
ClaidentTutorial__Sample04__MiFish	27_Scriptaphyosemion_bertholdi	496
ClaidentTutorial__Sample04__MiFish	28_Novumbra_hubbsi	493
ClaidentTutorial__Sample04__MiFish	29_Acheilognathus_majusculus	498
ClaidentTutorial__Sample04__MiFish	30_Lepomis_punctatus	0
ClaidentTutorial__Sample04__MiFish	31_Stomias_atriventer	497
ClaidentTutorial__Sample04__MiFish	32_Zenion_japonicum	0
ClaidentTutorial__Sample04__MiFish	33_Biwia_zezera	0
ClaidentTutorial__Sample04__MiFish	34_Pseudolaubuca_engraulis	490
ClaidentTutorial__Sample04__MiFish	35_unidentified_Orestias	0
ClaidentTutorial__Sample04__MiFish	36_unidentified_Teleostei	493
ClaidentTutorial__Sample04__MiFish	37_Triplophysa_xiangxiensis	0
ClaidentTutorial__Sample04__MiFish	38_Polydactylus_plebeius	494
ClaidentTutorial__Sample04__MiFish	39_Channa_striata	0
ClaidentTutorial__Sample04__MiFish	40_Epigonus_denticulatus	492
ClaidentTutorial__Sample04__MiFish	41_unidentified_Sardinella	490
ClaidentTutorial__Sample04__MiFish	42_Omegophora_armilla	487
ClaidentTutorial__Sample04__MiFish	43_Macrochirichthys_macrochirus	493
ClaidentTutorial__Sample04__MiFish	44_unidentified_Tenualosa	0
ClaidentTutorial__Sample04__MiFish	45_Phenacogrammus_interruptus	0
ClaidentTutorial__Sample04__MiFish	46_Sargocentron_rubrum	0
ClaidentTutorial__Sample04__MiFish	47_Danio_albolineatus	0
ClaidentTutorial__Sample04__MiFish	48_Ehirava_fluviatilis	0
ClaidentTutorial__Sample04__MiFish	49_Pterothrissus_gissu	492
ClaidentTutorial__Sample04__MiFish	50_Enteromius_eburneensis	492
ClaidentTutorial__Sample04__MiFish	51_others	11835
ClaidentTutorial__Sample05__MiFish	01_unidentified_Siganus	498
ClaidentTutorial__Sample05__MiFish	02_Osphronemus_goramy	497
ClaidentTutorial__Sample05__MiFish	03_Amazonsprattus_scintilla	492
ClaidentTutorial__Sample05__MiFish	04_unidentified_Cobitinae	0
ClaidentTutorial__Sample05__MiFish	05_Xiphophorus_hellerii	0
ClaidentTutorial__Sample05__MiFish	06_Papyrocranus_congoensis	0
ClaidentTutorial__Sample05__MiFish	07_Synodus_variegatus	494
ClaidentTutorial__Sample05__MiFish	08_Pseudaesopia_japonica	500
ClaidentTutorial__Sample05__MiFish	09_Coreoperca_herzi	498
ClaidentTutorial__Sample05__MiFish	10_Nemipterus_bathybius	0
ClaidentTutorial__Sample05__MiFish	11_Rasbora_argyrotaenia	0
ClaidentTutorial__Sample05__MiFish	12_Eleginops_maclovinus	0
ClaidentTutorial__Sample05__MiFish	13_Leptoderma_lubricum	0
ClaidentTutorial__Sample05__MiFish	14_Lycothrissa_crocodilus	0
ClaidentTutorial__Sample05__MiFish	15_Acheilognathus_yamatsutae	497
ClaidentTutorial__Sample05__MiFish	16_Ethmidium_maculatum	495
ClaidentTutorial__Sample05__MiFish	17_Onychostoma_rara	487
ClaidentTutorial__Sample05__MiFish	18_Clinocottus_analis	0
ClaidentTutorial__Sample05__MiFish	19_Stolephorus_commersonnii	0
ClaidentTutorial__Sample05__MiFish	20_Chauliodus_sloani	496
ClaidentTutorial__Sample05__MiFish	21_Barbatula_barbatula	494
ClaidentTutorial__Sample05__MiFish	22_Platydoras_armatulus	495
ClaidentTutorial__Sample05__MiFish	23_Jaydia_lineata	0
ClaidentTutorial__Sample05__MiFish	24_Calotomus_japonicus	0
ClaidentTutorial__Sample05__MiFish	25_Scriptaphyosemion_schmitti	495
ClaidentTutorial__Sample05__MiFish	26_Masturus_lanceolatus	0
ClaidentTutorial__Sample05__MiFish	27_Scriptaphyosemion_bertholdi	496
ClaidentTutorial__Sample05__MiFish	28_Novumbra_hubbsi	496
ClaidentTutorial__Sample05__MiFish	29_Acheilognathus_majusculus	494
ClaidentTutorial__Sample05__MiFish	30_Lepomis_punctatus	0
ClaidentTutorial__Sample05__MiFish	31_Stomias_atriventer	495
ClaidentTutorial__Sample05__MiFish	32_Zenion_japonicum	0
ClaidentTutorial__Sample05__MiFish	33_Biwia_zezera	0
ClaidentTutorial__Sample05__MiFish	34_Pseudolaubuca_engraulis	494
ClaidentTutorial__Sample05__MiFish	35_unidentified_Orestias	0
ClaidentTutorial__Sample05__MiFish	36_unidentified_Teleostei	491
ClaidentTutorial__Sample05__MiFish	37_Triplophysa_xiangxiensis	493
ClaidentTutorial__Sample05__MiFish	38_Polydactylus_plebeius	486
ClaidentTutorial__Sample05__MiFish	39_Channa_striata	0
ClaidentTutorial__Sample05__MiFish	40_Epigonus_denticulatus	491
ClaidentTutorial__Sample05__MiFish	41_unidentified_Sardinella	497
ClaidentTutorial__Sample05__MiFish	42_Omegophora_armilla	492
ClaidentTutorial__Sample05__MiFish	43_Macrochirichthys_macrochirus	493
ClaidentTutorial__Sample05__MiFish	44_unidentified_Tenualosa	0
ClaidentTutorial__Sample05__MiFish	45_Phenacogrammus_interruptus	0
ClaidentTutorial__Sample05__MiFish	46_Sargocentron_rubrum	0
ClaidentTutorial__Sample05__MiFish	47_Danio_albolineatus	0
ClaidentTutorial__Sample05__MiFish	48_Ehirava_fluviatilis	0
ClaidentTutorial__Sample05__MiFish	49_Pterothrissus_gissu	491
ClaidentTutorial__Sample05__MiFish	50_Enteromius_eburneensis	494
ClaidentTutorial__Sample05__MiFish	51_others	11342
ClaidentTutorial__Sample06__MiFish	01_unidentified_Siganus	493
ClaidentTutorial__Sample06__MiFish	02_Osphronemus_goramy	493
ClaidentTutorial__Sample06__MiFish	03_Amazonsprattus_scintilla	494
ClaidentTutorial__Sample06__MiFish	04_unidentified_Cobitinae	490
ClaidentTutorial__Sample06__MiFish	05_Xiphophorus_hellerii	499
ClaidentTutorial__Sample06__MiFish	06_Papyrocranus_congoensis	0
ClaidentTutorial__Sample06__MiFish	07_Synodus_variegatus	493
ClaidentTutorial__Sample06__MiFish	08_Pseudaesopia_japonica	494
ClaidentTutorial__Sample06__MiFish	09_Coreoperca_herzi	492
ClaidentTutorial__Sample06__MiFish	10_Nemipterus_bathybius	0
ClaidentTutorial__Sample06__MiFish	11_Rasbora_argyrotaenia	0
ClaidentTutorial__Sample06__MiFish	12_Eleginops_maclovinus	0
ClaidentTutorial__Sample06__MiFish	13_Leptoderma_lubricum	0
ClaidentTutorial__Sample06__MiFish	14_Lycothrissa_crocodilus	0
ClaidentTutorial__Sample06__MiFish	15_Acheilognathus_yamatsutae	494
ClaidentTutorial__Sample06__MiFish	16_Ethmidium_maculatum	490
ClaidentTutorial__Sample06__MiFish	17_Onychostoma_rara	495
ClaidentTutorial__Sample06__MiFish	18_Clinocottus_analis	0
ClaidentTutorial__Sample06__MiFish	19_Stolephorus_commersonnii	0
ClaidentTutorial__Sample06__MiFish	20_Chauliodus_sloani	496
ClaidentTutorial__Sample06__MiFish	21_Barbatula_barbatula	495
ClaidentTutorial__Sample06__MiFish	22_Platydoras_armatulus	495
ClaidentTutorial__Sample06__MiFish	23_Jaydia_lineata	0
ClaidentTutorial__Sample06__MiFish	24_Calotomus_japonicus	0
ClaidentTutorial__Sample06__MiFish	25_Scriptaphyosemion_schmitti	487
ClaidentTutorial__Sample06__MiFish	26_Masturus_lanceolatus	0
ClaidentTutorial__Sample06__MiFish	27_Scriptaphyosemion_bertholdi	0
ClaidentTutorial__Sample06__MiFish	28_Novumbra_hubbsi	496
ClaidentTutorial__Sample06__MiFish	29_Acheilognathus_majusculus	495
ClaidentTutorial__Sample06__MiFish	30_Lepomis_punctatus	0
ClaidentTutorial__Sample06__MiFish	31_Stomias_atriventer	494
ClaidentTutorial__Sample06__MiFish	32_Zenion_japonicum	0
ClaidentTutorial__Sample06__MiFish	33_Biwia_zezera	493
ClaidentTutorial__Sample06__MiFish	34_Pseudolaubuca_engraulis	487
ClaidentTutorial__Sample06__MiFish	35_unidentified_Orestias	0
ClaidentTutorial__Sample06__MiFish	36_unidentified_Teleostei	493
ClaidentTutorial__Sample06__MiFish	37_Triplophysa_xiangxiensis	496
ClaidentTutorial__Sample06__MiFish	38_Polydactylus_plebeius	495
ClaidentTutorial__Sample06__MiFish	39_Channa_striata	0
ClaidentTutorial__Sample06__MiFish	40_Epigonus_denticulatus	497
ClaidentTutorial__Sample06__MiFish	41_unidentified_Sardinella	496
ClaidentTutorial__Sample06__MiFish	42_Omegophora_armilla	492
ClaidentTutorial__Sample06__MiFish	43_Macrochirichthys_macrochirus	497
ClaidentTutorial__Sample06__MiFish	44_unidentified_Tenualosa	0
ClaidentTutorial__Sample06__MiFish	45_Phenacogrammus_interruptus	0
ClaidentTutorial__Sample06__MiFish	46_Sargocentron_rubrum	0
ClaidentTutorial__Sample06__MiFish	47_Danio_albolineatus	0
ClaidentTutorial__Sample06__MiFish	48_Ehirava_fluviatilis	0
ClaidentTutorial__Sample06__MiFish	49_Pterothrissus_gissu	490
ClaidentTutorial__Sample06__MiFish	50_Enteromius_eburneensis	494
ClaidentTutorial__Sample06__MiFish	51_others	10305
ClaidentTutorial__Sample07__MiFish	01_unidentified_Siganus	496
ClaidentTutorial__Sample07__MiFish	02_Osphronemus_goramy	492
ClaidentTutorial__Sample07__MiFish	03_Amazonsprattus_scintilla	493
ClaidentTutorial__Sample07__MiFish	04_unidentified_Cobitinae	499
ClaidentTutorial__Sample07__MiFish	05_Xiphophorus_hellerii	495
ClaidentTutorial__Sample07__MiFish	06_Papyrocranus_congoensis	502
ClaidentTutorial__Sample07__MiFish	07_Synodus_variegatus	493
ClaidentTutorial__Sample07__MiFish	08_Pseudaesopia_japonica	492
ClaidentTutorial__Sample07__MiFish	09_Coreoperca_herzi	496
ClaidentTutorial__Sample07__MiFish	10_Nemipterus_bathybius	493
ClaidentTutorial__Sample07__MiFish	11_Rasbora_argyrotaenia	490
ClaidentTutorial__Sample07__MiFish	12_Eleginops_maclovinus	0
ClaidentTutorial__Sample07__MiFish	13_Leptoderma_lubricum	0
ClaidentTutorial__Sample07__MiFish	14_Lycothrissa_crocodilus	0
ClaidentTutorial__Sample07__MiFish	15_Acheilognathus_yamatsutae	493
ClaidentTutorial__Sample07__MiFish	16_Ethmidium_maculatum	491
ClaidentTutorial__Sample07__MiFish	17_Onychostoma_rara	493
ClaidentTutorial__Sample07__MiFish	18_Clinocottus_analis	495
ClaidentTutorial__Sample07__MiFish	19_Stolephorus_commersonnii	0
ClaidentTutorial__Sample07__MiFish	20_Chauliodus_sloani	497
ClaidentTutorial__Sample07__MiFish	21_Barbatula_barbatula	499
ClaidentTutorial__Sample07__MiFish	22_Platydoras_armatulus	496
ClaidentTutorial__Sample07__MiFish	23_Jaydia_lineata	0
ClaidentTutorial__Sample07__MiFish	24_Calotomus_japonicus	0
ClaidentTutorial__Sample07__MiFish	25_Scriptaphyosemion_schmitti	490
ClaidentTutorial__Sample07__MiFish	26_Masturus_lanceolatus	0
ClaidentTutorial__Sample07__MiFish	27_Scriptaphyosemion_bertholdi	0
ClaidentTutorial__Sample07__MiFish	28_Novumbra_hubbsi	488
ClaidentTutorial__Sample07__MiFish	29_Acheilognathus_majusculus	490
ClaidentTutorial__Sample07__MiFish	30_Lepomis_punctatus	0
ClaidentTutorial__Sample07__MiFish	31_Stomias_atriventer	487
ClaidentTutorial__Sample07__MiFish	32_Zenion_japonicum	495
ClaidentTutorial__Sample07__MiFish	33_Biwia_zezera	496
ClaidentTutorial__Sample07__MiFish	34_Pseudolaubuca_engraulis	494
ClaidentTutorial__Sample07__MiFish	35_unidentified_Orestias	0
ClaidentTutorial__Sample07__MiFish	36_unidentified_Teleostei	498
ClaidentTutorial__Sample07__MiFish	37_Triplophysa_xiangxiensis	495
ClaidentTutorial__Sample07__MiFish	38_Polydactylus_plebeius	497
ClaidentTutorial__Sample07__MiFish	39_Channa_striata	0
ClaidentTutorial__Sample07__MiFish	40_Epigonus_denticulatus	496
ClaidentTutorial__Sample07__MiFish	41_unidentified_Sardinella	489
ClaidentTutorial__Sample07__MiFish	42_Omegophora_armilla	486
ClaidentTutorial__Sample07__MiFish	43_Macrochirichthys_macrochirus	495
ClaidentTutorial__Sample07__MiFish	44_unidentified_Tenualosa	0
ClaidentTutorial__Sample07__MiFish	45_Phenacogrammus_interruptus	0
ClaidentTutorial__Sample07__MiFish	46_Sargocentron_rubrum	0
ClaidentTutorial__Sample07__MiFish	47_Danio_albolineatus	0
ClaidentTutorial__Sample07__MiFish	48_Ehirava_fluviatilis	0
ClaidentTutorial__Sample07__MiFish	49_Pterothrissus_gissu	0
ClaidentTutorial__Sample07__MiFish	50_Enteromius_eburneensis	496
ClaidentTutorial__Sample07__MiFish	51_others	8353
ClaidentTutorial__Sample08__MiFish	01_unidentified_Siganus	496
ClaidentTutorial__Sample08__MiFish	02_Osphronemus_goramy	496
ClaidentTutorial__Sample08__MiFish	03_Amazonsprattus_scintilla	498
ClaidentTutorial__Sample08__MiFish	04_unidentified_Cobitinae	496
ClaidentTutorial__Sample08__MiFish	05_Xiphophorus_hellerii	496
ClaidentTutorial__Sample08__MiFish	06_Papyrocranus_congoensis	495
ClaidentTutorial__Sample08__MiFish	07_Synodus_variegatus	494
ClaidentTutorial__Sample08__MiFish	08_Pseudaesopia_japonica	486
ClaidentTutorial__Sample08__MiFish	09_Coreoperca_herzi	497
ClaidentTutorial__Sample08__MiFish	10_Nemipterus_bathybius	492
ClaidentTutorial__Sample08__MiFish	11_Rasbora_argyrotaenia	485
ClaidentTutorial__Sample08__MiFish	12_Eleginops_maclovinus	0
ClaidentTutorial__Sample08__MiFish	13_Leptoderma_lubricum	0
ClaidentTutorial__Sample08__MiFish	14_Lycothrissa_crocodilus	0
ClaidentTutorial__Sample08__MiFish	15_Acheilognathus_yamatsutae	490
ClaidentTutorial__Sample08__MiFish	16_Ethmidium_maculatum	493
ClaidentTutorial__Sample08__MiFish	17_Onychostoma_rara	498
ClaidentTutorial__Sample08__MiFish	18_Clinocottus_analis	491
ClaidentTutorial__Sample08__MiFish	19_Stolephorus_commersonnii	0
ClaidentTutorial__Sample08__MiFish	20_Chauliodus_sloani	487
ClaidentTutorial__Sample08__MiFish	21_Barbatula_barbatula	493
ClaidentTutorial__Sample08__MiFish	22_Platydoras_armatulus	489
ClaidentTutorial__Sample08__MiFish	23_Jaydia_lineata	0
ClaidentTutorial__Sample08__MiFish	24_Calotomus_japonicus	0
ClaidentTutorial__Sample08__MiFish	25_Scriptaphyosemion_schmitti	495
ClaidentTutorial__Sample08__MiFish	26_Masturus_lanceolatus	0
ClaidentTutorial__Sample08__MiFish	27_Scriptaphyosemion_bertholdi	0
ClaidentTutorial__Sample08__MiFish	28_Novumbra_hubbsi	496
ClaidentTutorial__Sample08__MiFish	29_Acheilognathus_majusculus	494
ClaidentTutorial__Sample08__MiFish	30_Lepomis_punctatus	491
ClaidentTutorial__Sample08__MiFish	31_Stomias_atriventer	494
ClaidentTutorial__Sample08__MiFish	32_Zenion_japonicum	496
ClaidentTutorial__Sample08__MiFish	33_Biwia_zezera	491
