samplename	species	nreads
ClaidentTutorial__Sample01__MiFish	076_Rhodeus_lighti	492
ClaidentTutorial__Sample01__MiFish	077_Bagre_panamensis	0
ClaidentTutorial__Sample01__MiFish	078_Lactarius_lactarius	0
ClaidentTutorial__Sample01__MiFish	079_Neoachiropsetta_milfordi	0
ClaidentTutorial__Sample01__MiFish	080_Cololabis_saira	0
ClaidentTutorial__Sample01__MiFish	081_Henicorhynchus_siamensis	492
ClaidentTutorial__Sample01__MiFish	082_Sarcocheilichthys_parvus	0
ClaidentTutorial__Sample01__MiFish	083_Gobiobotia_brevibarba	0
ClaidentTutorial__Sample01__MiFish	084_Pethia_stoliczkana	0
ClaidentTutorial__Sample01__MiFish	085_unidentified_Ariidae	0
ClaidentTutorial__Sample01__MiFish	086_unidentified_Paramonacanthus	0
ClaidentTutorial__Sample01__MiFish	087_Vaillantella_maassi	498
ClaidentTutorial__Sample01__MiFish	088_Nemichthys_scolopaceus	0
ClaidentTutorial__Sample01__MiFish	089_Centropyge_multifasciata	0
ClaidentTutorial__Sample01__MiFish	090_Abudefduf_bengalensis	493
ClaidentTutorial__Sample01__MiFish	091_Anoplogaster_cornuta	494
ClaidentTutorial__Sample01__MiFish	092_Oxyurichthys_formosanus	495
ClaidentTutorial__Sample01__MiFish	093_Paralichthys_dentatus	495
ClaidentTutorial__Sample01__MiFish	094_Psilorhynchus_sucatio	0
ClaidentTutorial__Sample01__MiFish	095_Scomberomorus_niphonius	0
ClaidentTutorial__Sample01__MiFish	096_Pangasianodon_gigas	492
ClaidentTutorial__Sample01__MiFish	097_Homaloptera_ogilviei	0
ClaidentTutorial__Sample01__MiFish	098_Hyporhamphus_sajori	0
ClaidentTutorial__Sample01__MiFish	099_Heterotis_niloticus	0
ClaidentTutorial__Sample01__MiFish	100_Notropis_imeldae	0
ClaidentTutorial__Sample01__MiFish	101_Symphysodon_aequifasciata	0
ClaidentTutorial__Sample01__MiFish	102_Bufoceratias_thele	0
ClaidentTutorial__Sample01__MiFish	103_unidentified_Rhinogobius	0
ClaidentTutorial__Sample01__MiFish	104_Lophiosilurus_alexandri	0
ClaidentTutorial__Sample01__MiFish	105_Opsaridium_ubangiense	491
ClaidentTutorial__Sample01__MiFish	106_Brycon_orthotaenia	489
ClaidentTutorial__Sample01__MiFish	107_Cephalopholis_boenak	0
ClaidentTutorial__Sample01__MiFish	108_Pseudoplatystoma_magdaleniatum	0
ClaidentTutorial__Sample01__MiFish	109_Pristipomoides_multidens	491
ClaidentTutorial__Sample01__MiFish	110_Lepomis_gibbosus	0
ClaidentTutorial__Sample01__MiFish	111_Henicorhynchus_lineatus	0
ClaidentTutorial__Sample01__MiFish	112_Cephalopholis_sexmaculata	0
ClaidentTutorial__Sample01__MiFish	113_Ailia_coila	493
ClaidentTutorial__Sample01__MiFish	114_unidentified_Ostracion	0
ClaidentTutorial__Sample01__MiFish	115_Tampichthys_ipni	0
ClaidentTutorial__Sample01__MiFish	116_Asterorhombus_intermedius	0
ClaidentTutorial__Sample01__MiFish	117_Acestrorhynchus_sp._NM-2010	0
ClaidentTutorial__Sample01__MiFish	118_unidentified_Scomberomorus	488
ClaidentTutorial__Sample01__MiFish	119_Microdevario_nana	490
ClaidentTutorial__Sample01__MiFish	120_Pennahia_argentata	0
ClaidentTutorial__Sample01__MiFish	121_Scalicus_amiscus	0
ClaidentTutorial__Sample01__MiFish	122_Puntigrus_partipentazona	0
ClaidentTutorial__Sample01__MiFish	123_Rhyacichthys_aspro	0
ClaidentTutorial__Sample01__MiFish	124_unidentified_Ditrema	0
ClaidentTutorial__Sample01__MiFish	125_Nematalosa_erebi	0
ClaidentTutorial__Sample01__MiFish	126_unidentified_Myripristis	0
ClaidentTutorial__Sample01__MiFish	127_Pseudorasbora_elongata	0
ClaidentTutorial__Sample01__MiFish	128_Xenotoca_eiseni	0
ClaidentTutorial__Sample01__MiFish	129_unidentified_Acanthaphritis	0
ClaidentTutorial__Sample01__MiFish	130_Pundamilia_nyererei	0
ClaidentTutorial__Sample01__MiFish	131_Gymnomuraena_zebra	0
ClaidentTutorial__Sample01__MiFish	132_unidentified_Ambastaia	0
ClaidentTutorial__Sample01__MiFish	133_Eleotris_oxycephala	486
ClaidentTutorial__Sample01__MiFish	134_Parasinilabeo_assimilis	0
ClaidentTutorial__Sample01__MiFish	135_Eucyclogobius_newberryi	0
ClaidentTutorial__Sample01__MiFish	136_Triplophysa_yarkandensis	495
ClaidentTutorial__Sample01__MiFish	137_unidentified_Gastromyzontidae	0
ClaidentTutorial__Sample01__MiFish	138_Noturus_taylori	0
ClaidentTutorial__Sample01__MiFish	139_Petruichthys_brevis	0
ClaidentTutorial__Sample01__MiFish	140_unidentified_Pseudorasbora	0
ClaidentTutorial__Sample01__MiFish	141_Aphyosemion_kouamense	494
ClaidentTutorial__Sample01__MiFish	142_unidentified_Balistoidea	0
ClaidentTutorial__Sample01__MiFish	143_Squalomugil_nasutus	0
ClaidentTutorial__Sample01__MiFish	144_Andinoacara_pulcher	0
ClaidentTutorial__Sample01__MiFish	145_Gonorynchus_abbreviatus	0
ClaidentTutorial__Sample01__MiFish	146_unidentified_Carangidae	0
ClaidentTutorial__Sample01__MiFish	147_Engraulis_mordax	492
ClaidentTutorial__Sample01__MiFish	148_Triplophysa_dorsalis	0
ClaidentTutorial__Sample01__MiFish	149_Neoceratias_spinifer	0
ClaidentTutorial__Sample01__MiFish	150_Haplophryne_mollis	0
ClaidentTutorial__Sample01__MiFish	151_Dactyloptena_tiltoni	0
ClaidentTutorial__Sample01__MiFish	152_Spinachia_spinachia	0
ClaidentTutorial__Sample01__MiFish	153_Myroconger_compressus	0
ClaidentTutorial__Sample01__MiFish	154_Tridentiger_barbatus	0
ClaidentTutorial__Sample01__MiFish	155_Barilius_bendelisis	0
ClaidentTutorial__Sample01__MiFish	156_Glossanodon_semifasciatus	0
ClaidentTutorial__Sample01__MiFish	157_Scartelaos_gigas	0
ClaidentTutorial__Sample01__MiFish	158_Pangasius_pangasius	489
ClaidentTutorial__Sample01__MiFish	159_Pachypanchax_playfairii	492
ClaidentTutorial__Sample01__MiFish	160_Chalceus_macrolepidotus	496
ClaidentTutorial__Sample01__MiFish	161_Thryssa_hamiltonii	491
ClaidentTutorial__Sample01__MiFish	162_Syngnathoides_biaculeatus	485
ClaidentTutorial__Sample01__MiFish	163_Copadichromis_trimaculatus	0
ClaidentTutorial__Sample01__MiFish	164_unidentified_Acreichthys	0
ClaidentTutorial__Sample01__MiFish	165_Leiopotherapon_unicolor	0
ClaidentTutorial__Sample01__MiFish	166_Trigonostigma_espei	0
ClaidentTutorial__Sample01__MiFish	167_Aldrovandia_affinis	0
ClaidentTutorial__Sample01__MiFish	168_unidentified_Lagocephalus	0
ClaidentTutorial__Sample01__MiFish	169_Chaenogobius_gulosus	0
ClaidentTutorial__Sample01__MiFish	170_Priacanthus_tayenus	0
ClaidentTutorial__Sample01__MiFish	171_Eurypegasus_draconis	0
ClaidentTutorial__Sample01__MiFish	172_Plectropomus_areolatus	0
ClaidentTutorial__Sample01__MiFish	173_Paratrypauchen_microcephalus	0
ClaidentTutorial__Sample01__MiFish	174_Enteromius_pobeguini	0
ClaidentTutorial__Sample01__MiFish	175_Rhodeus_fangi	0
ClaidentTutorial__Sample01__MiFish	176_Acheilognathus_meridianus	496
ClaidentTutorial__Sample01__MiFish	177_Paracirrhites_arcatus	0
ClaidentTutorial__Sample01__MiFish	178_Synchiropus_splendidus	0
ClaidentTutorial__Sample01__MiFish	179_Serrivomer_beanii	0
ClaidentTutorial__Sample01__MiFish	180_Carapus_bermudensis	0
ClaidentTutorial__Sample01__MiFish	181_Tenualosa_toli	0
ClaidentTutorial__Sample01__MiFish	182_Lateolabrax_latus	494
ClaidentTutorial__Sample01__MiFish	183_Nannoperca_australis	493
ClaidentTutorial__Sample01__MiFish	184_Helostoma_temminkii	0
ClaidentTutorial__Sample01__MiFish	185_unidentified_Psettodes	0
ClaidentTutorial__Sample01__MiFish	186_Sillago_japonica	0
ClaidentTutorial__Sample01__MiFish	187_unidentified_Pampus	0
ClaidentTutorial__Sample01__MiFish	188_Lamprogrammus_niger	0
ClaidentTutorial__Sample01__MiFish	189_Gobiobotia_macrocephala	0
ClaidentTutorial__Sample01__MiFish	190_Latimeria_chalumnae	0
ClaidentTutorial__Sample01__MiFish	191_Paralaubuca_typus	491
ClaidentTutorial__Sample01__MiFish	192_unidentified_Schizopygopsinae	0
ClaidentTutorial__Sample01__MiFish	193_Apeltes_quadracus	0
ClaidentTutorial__Sample01__MiFish	194_Paracanthurus_hepatus	0
ClaidentTutorial__Sample01__MiFish	195_Paracheirodon_axelrodi	0
ClaidentTutorial__Sample01__MiFish	196_Halichoeres_trimaculatus	491
ClaidentTutorial__Sample01__MiFish	197_Scaphiodonichthys_acanthopterus	491
ClaidentTutorial__Sample01__MiFish	198_Doryichthys_boaja	0
ClaidentTutorial__Sample01__MiFish	199_Lophiodes_caulinaris	0
ClaidentTutorial__Sample01__MiFish	200_Nothobranchius_thierryi	490
ClaidentTutorial__Sample01__MiFish	201_Istigobius_campbelli	0
ClaidentTutorial__Sample01__MiFish	202_Labeo_cylindricus	0
ClaidentTutorial__Sample01__MiFish	203_Pampus_chinensis	0
ClaidentTutorial__Sample01__MiFish	204_Odontobutis_potamophila	0
ClaidentTutorial__Sample01__MiFish	205_unidentified_Triglidae	0
ClaidentTutorial__Sample01__MiFish	206_Sillago_indica	0
ClaidentTutorial__Sample01__MiFish	207_Hippocampus_mohnikei	489
ClaidentTutorial__Sample01__MiFish	208_Acrocheilus_alutaceus	0
ClaidentTutorial__Sample01__MiFish	209_Campylomormyrus_compressirostris	0
ClaidentTutorial__Sample01__MiFish	210_Pseudogobius_javanicus	0
ClaidentTutorial__Sample01__MiFish	211_Aphyosemion_cyanostictum	0
ClaidentTutorial__Sample01__MiFish	212_Fundulus_diaphanus	0
ClaidentTutorial__Sample01__MiFish	213_Paretroplus_maculatus	0
ClaidentTutorial__Sample01__MiFish	214_unidentified_Sisoridae	0
ClaidentTutorial__Sample01__MiFish	215_Hime_japonica	0
ClaidentTutorial__Sample01__MiFish	216_unidentified_Eleotris	487
ClaidentTutorial__Sample01__MiFish	217_unidentified_Mystus	0
ClaidentTutorial__Sample01__MiFish	218_Cranoglanis_bouderius	0
ClaidentTutorial__Sample01__MiFish	219_Chrosomus_erythrogaster	0
ClaidentTutorial__Sample01__MiFish	220_Pseudohomaloptera_leonardi	0
ClaidentTutorial__Sample02__MiFish	001_unidentified_Siganus	494
ClaidentTutorial__Sample02__MiFish	002_Osphronemus_goramy	493
ClaidentTutorial__Sample02__MiFish	003_Amazonsprattus_scintilla	495
ClaidentTutorial__Sample02__MiFish	004_unidentified_Cobitinae	0
ClaidentTutorial__Sample02__MiFish	005_Xiphophorus_hellerii	0
ClaidentTutorial__Sample02__MiFish	006_Papyrocranus_congoensis	491
ClaidentTutorial__Sample02__MiFish	007_Synodus_variegatus	0
ClaidentTutorial__Sample02__MiFish	008_Pseudaesopia_japonica	0
ClaidentTutorial__Sample02__MiFish	009_Coreoperca_herzi	497
ClaidentTutorial__Sample02__MiFish	010_Nemipterus_bathybius	0
ClaidentTutorial__Sample02__MiFish	011_Rasbora_argyrotaenia	0
ClaidentTutorial__Sample02__MiFish	012_Eleginops_maclovinus	0
ClaidentTutorial__Sample02__MiFish	013_Leptoderma_lubricum	0
ClaidentTutorial__Sample02__MiFish	014_Lycothrissa_crocodilus	0
ClaidentTutorial__Sample02__MiFish	015_Acheilognathus_yamatsutae	494
ClaidentTutorial__Sample02__MiFish	016_Ethmidium_maculatum	0
ClaidentTutorial__Sample02__MiFish	017_Onychostoma_rara	487
ClaidentTutorial__Sample02__MiFish	018_Clinocottus_analis	0
ClaidentTutorial__Sample02__MiFish	019_Stolephorus_commersonnii	0
ClaidentTutorial__Sample02__MiFish	020_Chauliodus_sloani	0
ClaidentTutorial__Sample02__MiFish	021_Barbatula_barbatula	495
ClaidentTutorial__Sample02__MiFish	022_Platydoras_armatulus	499
ClaidentTutorial__Sample02__MiFish	023_Jaydia_lineata	0
ClaidentTutorial__Sample02__MiFish	024_Calotomus_japonicus	0
ClaidentTutorial__Sample02__MiFish	025_Scriptaphyosemion_schmitti	497
ClaidentTutorial__Sample02__MiFish	026_Masturus_lanceolatus	493
ClaidentTutorial__Sample02__MiFish	027_Scriptaphyosemion_bertholdi	487
ClaidentTutorial__Sample02__MiFish	028_Novumbra_hubbsi	496
ClaidentTutorial__Sample02__MiFish	029_Acheilognathus_majusculus	492
ClaidentTutorial__Sample02__MiFish	030_Lepomis_punctatus	0
ClaidentTutorial__Sample02__MiFish	031_Stomias_atriventer	498
ClaidentTutorial__Sample02__MiFish	032_Zenion_japonicum	0
ClaidentTutorial__Sample02__MiFish	033_Biwia_zezera	0
ClaidentTutorial__Sample02__MiFish	034_Pseudolaubuca_engraulis	496
ClaidentTutorial__Sample02__MiFish	035_Orestias_ascotanensis	0
ClaidentTutorial__Sample02__MiFish	036_Geophagus_brasiliensis	498
ClaidentTutorial__Sample02__MiFish	037_Triplophysa_xiangxiensis	0
ClaidentTutorial__Sample02__MiFish	038_Polydactylus_plebeius	496
ClaidentTutorial__Sample02__MiFish	039_Channa_striata	0
ClaidentTutorial__Sample02__MiFish	040_Epigonus_denticulatus	493
ClaidentTutorial__Sample02__MiFish	041_unidentified_Sardinella	488
ClaidentTutorial__Sample02__MiFish	042_Omegophora_armilla	0
ClaidentTutorial__Sample02__MiFish	043_Macrochirichthys_macrochirus	493
ClaidentTutorial__Sample02__MiFish	044_unidentified_Tenualosa	0
ClaidentTutorial__Sample02__MiFish	045_Phenacogrammus_interruptus	0
ClaidentTutorial__Sample02__MiFish	046_Sargocentron_rubrum	0
ClaidentTutorial__Sample02__MiFish	047_Danio_albolineatus	0
ClaidentTutorial__Sample02__MiFish	048_Ehirava_fluviatilis	0
ClaidentTutorial__Sample02__MiFish	049_Pterothrissus_gissu	0
ClaidentTutorial__Sample02__MiFish	050_Enteromius_eburneensis	493
ClaidentTutorial__Sample02__MiFish	051_unidentified_Squalidus	0
ClaidentTutorial__Sample02__MiFish	052_Sinocyclocheilus_altishoulderus	493
ClaidentTutorial__Sample02__MiFish	053_Anoplocapros_lenticularis	0
ClaidentTutorial__Sample02__MiFish	054_Nessorhamphus_ingolfianus	0
ClaidentTutorial__Sample02__MiFish	055_Campostoma_anomalum	0
ClaidentTutorial__Sample02__MiFish	056_Petroscirtes_breviceps	0
ClaidentTutorial__Sample02__MiFish	057_Chelonodontops_patoca	495
ClaidentTutorial__Sample02__MiFish	058_Pegasus_volitans	0
ClaidentTutorial__Sample02__MiFish	059_Trichiurus_lepturus	0
ClaidentTutorial__Sample02__MiFish	060_Dallia_pectoralis	0
ClaidentTutorial__Sample02__MiFish	061_Peltorhamphus_novaezeelandiae	0
ClaidentTutorial__Sample02__MiFish	062_Pseudogobius_fulvicaudus	0
ClaidentTutorial__Sample02__MiFish	063_Oxuderces_dentatus	0
ClaidentTutorial__Sample02__MiFish	064_Gymnothorax_niphostigmus	0
ClaidentTutorial__Sample02__MiFish	065_Xiphophorus_couchianus	0
ClaidentTutorial__Sample02__MiFish	066_Holacanthus_africanus	0
ClaidentTutorial__Sample02__MiFish	067_Sillago_sinica	0
ClaidentTutorial__Sample02__MiFish	068_unidentified_Oneirodes	494
ClaidentTutorial__Sample02__MiFish	069_Etheostoma_caeruleum	495
ClaidentTutorial__Sample02__MiFish	070_Labracinus_cyclophthalmus	0
ClaidentTutorial__Sample02__MiFish	071_Osteochilus_hasseltii	0
ClaidentTutorial__Sample02__MiFish	072_Cosmochilus_harmandi	0
ClaidentTutorial__Sample02__MiFish	073_unidentified_Nocomis	0
ClaidentTutorial__Sample02__MiFish	074_Sardinella_longiceps	0
ClaidentTutorial__Sample02__MiFish	075_Plecoglossus_altivelis	0
ClaidentTutorial__Sample02__MiFish	076_Rhodeus_lighti	0
ClaidentTutorial__Sample02__MiFish	077_Bagre_panamensis	0
ClaidentTutorial__Sample02__MiFish	078_Lactarius_lactarius	0
ClaidentTutorial__Sample02__MiFish	079_Neoachiropsetta_milfordi	0
ClaidentTutorial__Sample02__MiFish	080_Cololabis_saira	0
ClaidentTutorial__Sample02__MiFish	081_Henicorhynchus_siamensis	489
ClaidentTutorial__Sample02__MiFish	082_Sarcocheilichthys_parvus	0
ClaidentTutorial__Sample02__MiFish	083_Gobiobotia_brevibarba	0
ClaidentTutorial__Sample02__MiFish	084_Pethia_stoliczkana	0
ClaidentTutorial__Sample02__MiFish	085_unidentified_Ariidae	0
ClaidentTutorial__Sample02__MiFish	086_unidentified_Paramonacanthus	496
ClaidentTutorial__Sample02__MiFish	087_Vaillantella_maassi	491
ClaidentTutorial__Sample02__MiFish	088_Nemichthys_scolopaceus	0
ClaidentTutorial__Sample02__MiFish	089_Centropyge_multifasciata	0
ClaidentTutorial__Sample02__MiFish	090_Abudefduf_bengalensis	498
ClaidentTutorial__Sample02__MiFish	091_Anoplogaster_cornuta	493
ClaidentTutorial__Sample02__MiFish	092_Oxyurichthys_formosanus	494
ClaidentTutorial__Sample02__MiFish	093_Paralichthys_dentatus	493
ClaidentTutorial__Sample02__MiFish	094_Psilorhynchus_sucatio	0
ClaidentTutorial__Sample02__MiFish	095_Scomberomorus_niphonius	0
ClaidentTutorial__Sample02__MiFish	096_Pangasianodon_gigas	493
ClaidentTutorial__Sample02__MiFish	097_Homaloptera_ogilviei	0
ClaidentTutorial__Sample02__MiFish	098_Hyporhamphus_sajori	0
ClaidentTutorial__Sample02__MiFish	099_Heterotis_niloticus	0
ClaidentTutorial__Sample02__MiFish	100_Notropis_imeldae	0
ClaidentTutorial__Sample02__MiFish	101_Symphysodon_aequifasciata	0
ClaidentTutorial__Sample02__MiFish	102_Bufoceratias_thele	0
ClaidentTutorial__Sample02__MiFish	103_unidentified_Rhinogobius	0
ClaidentTutorial__Sample02__MiFish	104_Lophiosilurus_alexandri	0
ClaidentTutorial__Sample02__MiFish	105_Opsaridium_ubangiense	486
ClaidentTutorial__Sample02__MiFish	106_Brycon_orthotaenia	492
ClaidentTutorial__Sample02__MiFish	107_Cephalopholis_boenak	0
ClaidentTutorial__Sample02__MiFish	108_Pseudoplatystoma_magdaleniatum	0
ClaidentTutorial__Sample02__MiFish	109_Pristipomoides_multidens	494
ClaidentTutorial__Sample02__MiFish	110_Lepomis_gibbosus	0
ClaidentTutorial__Sample02__MiFish	111_Henicorhynchus_lineatus	0
ClaidentTutorial__Sample02__MiFish	112_Cephalopholis_sexmaculata	0
ClaidentTutorial__Sample02__MiFish	113_Ailia_coila	490
ClaidentTutorial__Sample02__MiFish	114_unidentified_Ostracion	0
ClaidentTutorial__Sample02__MiFish	115_Tampichthys_ipni	0
ClaidentTutorial__Sample02__MiFish	116_Asterorhombus_intermedius	0
ClaidentTutorial__Sample02__MiFish	117_Acestrorhynchus_sp._NM-2010	0
ClaidentTutorial__Sample02__MiFish	118_unidentified_Scomberomorus	498
ClaidentTutorial__Sample02__MiFish	119_Microdevario_nana	492
ClaidentTutorial__Sample02__MiFish	120_Pennahia_argentata	494
ClaidentTutorial__Sample02__MiFish	121_Scalicus_amiscus	0
ClaidentTutorial__Sample02__MiFish	122_Puntigrus_partipentazona	0
ClaidentTutorial__Sample02__MiFish	123_Rhyacichthys_aspro	0
ClaidentTutorial__Sample02__MiFish	124_unidentified_Ditrema	0
ClaidentTutorial__Sample02__MiFish	125_Nematalosa_erebi	0
ClaidentTutorial__Sample02__MiFish	126_unidentified_Myripristis	0
ClaidentTutorial__Sample02__MiFish	127_Pseudorasbora_elongata	0
ClaidentTutorial__Sample02__MiFish	128_Xenotoca_eiseni	0
ClaidentTutorial__Sample02__MiFish	129_unidentified_Acanthaphritis	0
ClaidentTutorial__Sample02__MiFish	130_Pundamilia_nyererei	0
ClaidentTutorial__Sample02__MiFish	131_Gymnomuraena_zebra	0
ClaidentTutorial__Sample02__MiFish	132_unidentified_Ambastaia	0
ClaidentTutorial__Sample02__MiFish	133_Eleotris_oxycephala	490
ClaidentTutorial__Sample02__MiFish	134_Parasinilabeo_assimilis	0
ClaidentTutorial__Sample02__MiFish	135_Eucyclogobius_newberryi	0
ClaidentTutorial__Sample02__MiFish	136_Triplophysa_yarkandensis	494
ClaidentTutorial__Sample02__MiFish	137_unidentified_Gastromyzontidae	0
ClaidentTutorial__Sample02__MiFish	138_Noturus_taylori	0
ClaidentTutorial__Sample02__MiFish	139_Petruichthys_brevis	0
ClaidentTutorial__Sample02__MiFish	140_unidentified_Pseudorasbora	0
ClaidentTutorial__Sample02__MiFish	141_Aphyosemion_kouamense	494
ClaidentTutorial__Sample02__MiFish	142_unidentified_Balistoidea	0
ClaidentTutorial__Sample02__MiFish	143_Squalomugil_nasutus	0
ClaidentTutorial__Sample02__MiFish	144_Andinoacara_pulcher	0
ClaidentTutorial__Sample02__MiFish	145_Gonorynchus_abbreviatus	0
ClaidentTutorial__Sample02__MiFish	146_unidentified_Carangidae	0
ClaidentTutorial__Sample02__MiFish	147_Engraulis_mordax	494
ClaidentTutorial__Sample02__MiFish	148_Triplophysa_dorsalis	0
ClaidentTutorial__Sample02__MiFish	149_Neoceratias_spinifer	0
ClaidentTutorial__Sample02__MiFish	150_Haplophryne_mollis	0
ClaidentTutorial__Sample02__MiFish	151_Dactyloptena_tiltoni	0
ClaidentTutorial__Sample02__MiFish	152_Spinachia_spinachia	0
ClaidentTutorial__Sample02__MiFish	153_Myroconger_compressus	0
ClaidentTutorial__Sample02__MiFish	154_Tridentiger_barbatus	0
ClaidentTutorial__Sample02__MiFish	155_Barilius_bendelisis	0
ClaidentTutorial__Sample02__MiFish	156_Glossanodon_semifasciatus	0
ClaidentTutorial__Sample02__MiFish	157_Scartelaos_gigas	0
ClaidentTutorial__Sample02__MiFish	158_Pangasius_pangasius	494
ClaidentTutorial__Sample02__MiFish	159_Pachypanchax_playfairii	490
ClaidentTutorial__Sample02__MiFish	160_Chalceus_macrolepidotus	485
ClaidentTutorial__Sample02__MiFish	161_Thryssa_hamiltonii	490
ClaidentTutorial__Sample02__MiFish	162_Syngnathoides_biaculeatus	496
ClaidentTutorial__Sample02__MiFish	163_Copadichromis_trimaculatus	0
ClaidentTutorial__Sample02__MiFish	164_unidentified_Acreichthys	0
