samplename	species	nreads
ClaidentTutorial__Sample02__MiFish	063_Nothobranchius_kafuensis	4970.0455307932
ClaidentTutorial__Sample02__MiFish	024_unidentified_Oreochromini	4949.67649173257
ClaidentTutorial__Sample02__MiFish	112_Doederleinia_berycoides	4949.67649173257
ClaidentTutorial__Sample02__MiFish	139_unidentified_Sciaenidae	4949.67649173257
ClaidentTutorial__Sample02__MiFish	157_Ichthyborus_ornatus	4949.67649173257
ClaidentTutorial__Sample02__MiFish	201_Acentrogobius_caninus	4929.30745267194
ClaidentTutorial__Sample02__MiFish	080_Plectropomus_areolatus	4908.93841361131
ClaidentTutorial__Sample03__MiFish	021_unidentified_Homatula	5074.02582020609
ClaidentTutorial__Sample03__MiFish	055_unidentified_Megaleporinus	5053.89079711003
ClaidentTutorial__Sample03__MiFish	003_Sardina_pilchardus	5013.62075091792
ClaidentTutorial__Sample03__MiFish	062_unidentified_Carapus	5013.62075091792
ClaidentTutorial__Sample03__MiFish	080_Plectropomus_areolatus	5013.62075091792
ClaidentTutorial__Sample03__MiFish	088_unidentified_Tetraodontidae	5013.62075091792
ClaidentTutorial__Sample03__MiFish	109_Hoplolatilus_cuniculus	5013.62075091792
ClaidentTutorial__Sample03__MiFish	150_unidentified_Pervagor	5013.62075091792
ClaidentTutorial__Sample03__MiFish	006_unidentified_Symphysodon	4993.48572782187
ClaidentTutorial__Sample03__MiFish	011_Pagellus_bogaraveo	4993.48572782187
ClaidentTutorial__Sample03__MiFish	047_Lepidoblepharon_ophthalmolepis	4993.48572782187
ClaidentTutorial__Sample03__MiFish	075_Halichoeres_hartzfeldii	4993.48572782187
ClaidentTutorial__Sample03__MiFish	124_Cromileptes_altivelis	4993.48572782187
ClaidentTutorial__Sample03__MiFish	177_Rhinichthys_atratulus	4993.48572782187
ClaidentTutorial__Sample03__MiFish	018_unidentified_Hyporhamphus	4973.35070472581
ClaidentTutorial__Sample03__MiFish	042_Cephalopholis_argus	4973.35070472581
ClaidentTutorial__Sample03__MiFish	089_Acentrogobius_pflaumii	4973.35070472581
ClaidentTutorial__Sample03__MiFish	129_Eleginops_maclovinus	4973.35070472581
ClaidentTutorial__Sample03__MiFish	007_unidentified_Osteoglossiformes	4953.21568162975
ClaidentTutorial__Sample03__MiFish	009_Paraconger_notialis	4953.21568162975
ClaidentTutorial__Sample03__MiFish	017_Cynoglossus_abbreviatus	4953.21568162975
ClaidentTutorial__Sample03__MiFish	025_unidentified_Sphyraena	4953.21568162975
ClaidentTutorial__Sample03__MiFish	026_unidentified_Facciolella	4953.21568162975
ClaidentTutorial__Sample03__MiFish	033_unidentified_Channa	4953.21568162975
ClaidentTutorial__Sample03__MiFish	035_unidentified_Pampus	4953.21568162975
ClaidentTutorial__Sample03__MiFish	052_Pantodon_buchholzi	4953.21568162975
ClaidentTutorial__Sample03__MiFish	053_unidentified_Chaetobranchopsis	4953.21568162975
ClaidentTutorial__Sample03__MiFish	077_unidentified_Hime	4953.21568162975
ClaidentTutorial__Sample03__MiFish	096_Procetichthys_kreffti	4953.21568162975
ClaidentTutorial__Sample03__MiFish	105_Amblypharyngodon_mola	4953.21568162975
ClaidentTutorial__Sample03__MiFish	112_Doederleinia_berycoides	4953.21568162975
ClaidentTutorial__Sample03__MiFish	119_unidentified_Callionymidae	4953.21568162975
ClaidentTutorial__Sample03__MiFish	133_unidentified_Syncrossus	4953.21568162975
ClaidentTutorial__Sample03__MiFish	137_Gymnorhamphichthys_sp._NM-2010	4953.21568162975
ClaidentTutorial__Sample03__MiFish	014_unidentified_Onychostoma	4933.0806585337
ClaidentTutorial__Sample03__MiFish	029_Amblydoras_gonzalezi	4933.0806585337
ClaidentTutorial__Sample03__MiFish	068_unidentified_Aspasma	4933.0806585337
ClaidentTutorial__Sample03__MiFish	125_Triplophysa_rosa	4933.0806585337
ClaidentTutorial__Sample03__MiFish	002_Canthophrys_gongota	4912.94563543764
ClaidentTutorial__Sample03__MiFish	005_unidentified_Amblyopinae	4912.94563543764
ClaidentTutorial__Sample03__MiFish	001_unidentified_Gastromyzontidae	4892.81061234159
ClaidentTutorial__Sample03__MiFish	024_unidentified_Oreochromini	4892.81061234159
ClaidentTutorial__Sample03__MiFish	063_Nothobranchius_kafuensis	4892.81061234159
ClaidentTutorial__Sample03__MiFish	067_unidentified_Sabanejewia	4892.81061234159
ClaidentTutorial__Sample03__MiFish	093_Trachidermus_fasciatus	4892.81061234159
ClaidentTutorial__Sample03__MiFish	138_unidentified_Heterocongrinae	4892.81061234159
ClaidentTutorial__Sample03__MiFish	064_Polymixia_japonica	4872.67558924553
ClaidentTutorial__Sample03__MiFish	032_Acanthocepola_krusensternii	4852.54056614947
ClaidentTutorial__Sample03__MiFish	117_unidentified_Pseudorhombus	4832.40554305342
ClaidentTutorial__Sample03__MiFish	139_unidentified_Sciaenidae	4812.27051995736
ClaidentTutorial__Sample04__MiFish	001_unidentified_Gastromyzontidae	5049.70414201183
ClaidentTutorial__Sample04__MiFish	024_unidentified_Oreochromini	5049.70414201183
ClaidentTutorial__Sample04__MiFish	018_unidentified_Hyporhamphus	5029.58579881657
ClaidentTutorial__Sample04__MiFish	021_unidentified_Homatula	5029.58579881657
ClaidentTutorial__Sample04__MiFish	003_Sardina_pilchardus	5009.4674556213
ClaidentTutorial__Sample04__MiFish	019_unidentified_Heniochus	5009.4674556213
ClaidentTutorial__Sample04__MiFish	042_Cephalopholis_argus	5009.4674556213
ClaidentTutorial__Sample04__MiFish	047_Lepidoblepharon_ophthalmolepis	5009.4674556213
ClaidentTutorial__Sample04__MiFish	129_Eleginops_maclovinus	5009.4674556213
ClaidentTutorial__Sample04__MiFish	002_Canthophrys_gongota	4989.34911242604
ClaidentTutorial__Sample04__MiFish	004_Jaydia_lineata	4989.34911242604
ClaidentTutorial__Sample04__MiFish	025_unidentified_Sphyraena	4989.34911242604
ClaidentTutorial__Sample04__MiFish	032_Acanthocepola_krusensternii	4989.34911242604
ClaidentTutorial__Sample04__MiFish	052_Pantodon_buchholzi	4989.34911242604
ClaidentTutorial__Sample04__MiFish	079_Monopterus_albus	4989.34911242604
ClaidentTutorial__Sample04__MiFish	080_Plectropomus_areolatus	4989.34911242604
ClaidentTutorial__Sample04__MiFish	089_Acentrogobius_pflaumii	4989.34911242604
ClaidentTutorial__Sample04__MiFish	093_Trachidermus_fasciatus	4989.34911242604
ClaidentTutorial__Sample04__MiFish	009_Paraconger_notialis	4969.23076923077
ClaidentTutorial__Sample04__MiFish	064_Polymixia_japonica	4969.23076923077
ClaidentTutorial__Sample04__MiFish	068_unidentified_Aspasma	4969.23076923077
ClaidentTutorial__Sample04__MiFish	077_unidentified_Hime	4969.23076923077
ClaidentTutorial__Sample04__MiFish	096_Procetichthys_kreffti	4969.23076923077
ClaidentTutorial__Sample04__MiFish	105_Amblypharyngodon_mola	4969.23076923077
ClaidentTutorial__Sample04__MiFish	124_Cromileptes_altivelis	4969.23076923077
ClaidentTutorial__Sample04__MiFish	154_unidentified_Hiodon	4969.23076923077
ClaidentTutorial__Sample04__MiFish	193_Stephanolepis_cirrhifer	4969.23076923077
ClaidentTutorial__Sample04__MiFish	005_unidentified_Amblyopinae	4949.1124260355
ClaidentTutorial__Sample04__MiFish	006_unidentified_Symphysodon	4949.1124260355
ClaidentTutorial__Sample04__MiFish	014_unidentified_Onychostoma	4949.1124260355
ClaidentTutorial__Sample04__MiFish	026_unidentified_Facciolella	4949.1124260355
ClaidentTutorial__Sample04__MiFish	053_unidentified_Chaetobranchopsis	4949.1124260355
ClaidentTutorial__Sample04__MiFish	055_unidentified_Megaleporinus	4949.1124260355
ClaidentTutorial__Sample04__MiFish	063_Nothobranchius_kafuensis	4949.1124260355
ClaidentTutorial__Sample04__MiFish	075_Halichoeres_hartzfeldii	4949.1124260355
ClaidentTutorial__Sample04__MiFish	078_Paraluteres_prionurus	4949.1124260355
ClaidentTutorial__Sample04__MiFish	086_Arripis_trutta	4949.1124260355
ClaidentTutorial__Sample04__MiFish	103_unidentified_Glossogobius	4949.1124260355
ClaidentTutorial__Sample04__MiFish	138_unidentified_Heterocongrinae	4949.1124260355
ClaidentTutorial__Sample04__MiFish	150_unidentified_Pervagor	4949.1124260355
ClaidentTutorial__Sample04__MiFish	029_Amblydoras_gonzalezi	4928.99408284024
ClaidentTutorial__Sample04__MiFish	062_unidentified_Carapus	4928.99408284024
ClaidentTutorial__Sample04__MiFish	067_unidentified_Sabanejewia	4928.99408284024
ClaidentTutorial__Sample04__MiFish	112_Doederleinia_berycoides	4928.99408284024
ClaidentTutorial__Sample04__MiFish	035_unidentified_Pampus	4908.87573964497
ClaidentTutorial__Sample04__MiFish	074_Pteraclis_aesticola	4908.87573964497
ClaidentTutorial__Sample04__MiFish	007_unidentified_Osteoglossiformes	4888.7573964497
ClaidentTutorial__Sample04__MiFish	011_Pagellus_bogaraveo	4888.7573964497
ClaidentTutorial__Sample04__MiFish	109_Hoplolatilus_cuniculus	4888.7573964497
ClaidentTutorial__Sample04__MiFish	160_Lophiogobius_ocellicauda	4868.63905325444
ClaidentTutorial__Sample05__MiFish	007_unidentified_Osteoglossiformes	5138.02950975726
ClaidentTutorial__Sample05__MiFish	011_Pagellus_bogaraveo	5097.57258448358
ClaidentTutorial__Sample05__MiFish	003_Sardina_pilchardus	5077.34412184674
ClaidentTutorial__Sample05__MiFish	001_unidentified_Gastromyzontidae	5057.1156592099
ClaidentTutorial__Sample05__MiFish	002_Canthophrys_gongota	5057.1156592099
ClaidentTutorial__Sample05__MiFish	005_unidentified_Amblyopinae	5057.1156592099
ClaidentTutorial__Sample05__MiFish	025_unidentified_Sphyraena	5057.1156592099
ClaidentTutorial__Sample05__MiFish	055_unidentified_Megaleporinus	5057.1156592099
ClaidentTutorial__Sample05__MiFish	018_unidentified_Hyporhamphus	5036.88719657306
ClaidentTutorial__Sample05__MiFish	019_unidentified_Heniochus	5036.88719657306
ClaidentTutorial__Sample05__MiFish	029_Amblydoras_gonzalezi	5036.88719657306
ClaidentTutorial__Sample05__MiFish	009_Paraconger_notialis	5016.65873393622
ClaidentTutorial__Sample05__MiFish	010_Acanthaphritis_unoorum	5016.65873393622
ClaidentTutorial__Sample05__MiFish	024_unidentified_Oreochromini	5016.65873393622
ClaidentTutorial__Sample05__MiFish	026_unidentified_Facciolella	5016.65873393622
ClaidentTutorial__Sample05__MiFish	031_Solea_senegalensis	5016.65873393622
ClaidentTutorial__Sample05__MiFish	062_unidentified_Carapus	5016.65873393622
ClaidentTutorial__Sample05__MiFish	074_Pteraclis_aesticola	5016.65873393622
ClaidentTutorial__Sample05__MiFish	075_Halichoeres_hartzfeldii	5016.65873393622
ClaidentTutorial__Sample05__MiFish	080_Plectropomus_areolatus	5016.65873393622
ClaidentTutorial__Sample05__MiFish	103_unidentified_Glossogobius	5016.65873393622
ClaidentTutorial__Sample05__MiFish	107_Myctophum_affine	5016.65873393622
ClaidentTutorial__Sample05__MiFish	006_unidentified_Symphysodon	4996.43027129938
ClaidentTutorial__Sample05__MiFish	021_unidentified_Homatula	4996.43027129938
ClaidentTutorial__Sample05__MiFish	035_unidentified_Pampus	4996.43027129938
ClaidentTutorial__Sample05__MiFish	047_Lepidoblepharon_ophthalmolepis	4996.43027129938
ClaidentTutorial__Sample05__MiFish	052_Pantodon_buchholzi	4996.43027129938
ClaidentTutorial__Sample05__MiFish	078_Paraluteres_prionurus	4996.43027129938
ClaidentTutorial__Sample05__MiFish	079_Monopterus_albus	4996.43027129938
ClaidentTutorial__Sample05__MiFish	124_Cromileptes_altivelis	4996.43027129938
ClaidentTutorial__Sample05__MiFish	160_Lophiogobius_ocellicauda	4996.43027129938
ClaidentTutorial__Sample05__MiFish	004_Jaydia_lineata	4976.20180866254
ClaidentTutorial__Sample05__MiFish	032_Acanthocepola_krusensternii	4976.20180866254
ClaidentTutorial__Sample05__MiFish	042_Cephalopholis_argus	4976.20180866254
ClaidentTutorial__Sample05__MiFish	067_unidentified_Sabanejewia	4976.20180866254
ClaidentTutorial__Sample05__MiFish	068_unidentified_Aspasma	4976.20180866254
ClaidentTutorial__Sample05__MiFish	077_unidentified_Hime	4976.20180866254
ClaidentTutorial__Sample05__MiFish	086_Arripis_trutta	4976.20180866254
ClaidentTutorial__Sample05__MiFish	096_Procetichthys_kreffti	4976.20180866254
ClaidentTutorial__Sample05__MiFish	130_Ptychochromoides_katria	4976.20180866254
ClaidentTutorial__Sample05__MiFish	189_Macrorhamphosodes_uradoi	4976.20180866254
ClaidentTutorial__Sample05__MiFish	014_unidentified_Onychostoma	4955.9733460257
ClaidentTutorial__Sample05__MiFish	129_Eleginops_maclovinus	4955.9733460257
ClaidentTutorial__Sample05__MiFish	061_Leiopotherapon_unicolor	4935.74488338886
ClaidentTutorial__Sample05__MiFish	066_Monocentris_japonicus	4935.74488338886
ClaidentTutorial__Sample05__MiFish	046_Acestrorhynchus_sp._NM-2010	4895.28795811518
ClaidentTutorial__Sample05__MiFish	012_Diplacanthopoma_brachysoma	4875.05949547834
ClaidentTutorial__Sample05__MiFish	013_Ponticola_kessleri	4875.05949547834
ClaidentTutorial__Sample05__MiFish	053_unidentified_Chaetobranchopsis	4875.05949547834
ClaidentTutorial__Sample05__MiFish	064_Polymixia_japonica	4854.8310328415
ClaidentTutorial__Sample06__MiFish	018_unidentified_Hyporhamphus	5071.30972189208
ClaidentTutorial__Sample06__MiFish	035_unidentified_Pampus	5051.10530068933
ClaidentTutorial__Sample06__MiFish	064_Polymixia_japonica	5051.10530068933
ClaidentTutorial__Sample06__MiFish	001_unidentified_Gastromyzontidae	5030.90087948657
ClaidentTutorial__Sample06__MiFish	002_Canthophrys_gongota	5030.90087948657
ClaidentTutorial__Sample06__MiFish	004_Jaydia_lineata	5030.90087948657
ClaidentTutorial__Sample06__MiFish	005_unidentified_Amblyopinae	5030.90087948657
ClaidentTutorial__Sample06__MiFish	011_Pagellus_bogaraveo	5030.90087948657
ClaidentTutorial__Sample06__MiFish	007_unidentified_Osteoglossiformes	5010.69645828381
ClaidentTutorial__Sample06__MiFish	012_Diplacanthopoma_brachysoma	5010.69645828381
ClaidentTutorial__Sample06__MiFish	016_Megalops_atlanticus	5010.69645828381
ClaidentTutorial__Sample06__MiFish	042_Cephalopholis_argus	5010.69645828381
ClaidentTutorial__Sample06__MiFish	055_unidentified_Megaleporinus	5010.69645828381
ClaidentTutorial__Sample06__MiFish	066_Monocentris_japonicus	5010.69645828381
ClaidentTutorial__Sample06__MiFish	075_Halichoeres_hartzfeldii	5010.69645828381
ClaidentTutorial__Sample06__MiFish	078_Paraluteres_prionurus	5010.69645828381
ClaidentTutorial__Sample06__MiFish	104_Chaunax_abei	5010.69645828381
ClaidentTutorial__Sample06__MiFish	171_unidentified_Sirembo	5010.69645828381
ClaidentTutorial__Sample06__MiFish	172_unidentified_Kryptolebias	5010.69645828381
ClaidentTutorial__Sample06__MiFish	024_unidentified_Oreochromini	4990.49203708106
ClaidentTutorial__Sample06__MiFish	025_unidentified_Sphyraena	4990.49203708106
ClaidentTutorial__Sample06__MiFish	026_unidentified_Facciolella	4990.49203708106
ClaidentTutorial__Sample06__MiFish	029_Amblydoras_gonzalezi	4990.49203708106
ClaidentTutorial__Sample06__MiFish	032_Acanthocepola_krusensternii	4990.49203708106
ClaidentTutorial__Sample06__MiFish	046_Acestrorhynchus_sp._NM-2010	4990.49203708106
ClaidentTutorial__Sample06__MiFish	050_unidentified_Mastacembelidae	4990.49203708106
ClaidentTutorial__Sample06__MiFish	052_Pantodon_buchholzi	4990.49203708106
ClaidentTutorial__Sample06__MiFish	061_Leiopotherapon_unicolor	4990.49203708106
ClaidentTutorial__Sample06__MiFish	087_Triplophysa_yarkandensis	4990.49203708106
ClaidentTutorial__Sample06__MiFish	102_unidentified_Ictalurus	4990.49203708106
ClaidentTutorial__Sample06__MiFish	142_Eucyclogobius_newberryi	4990.49203708106
ClaidentTutorial__Sample06__MiFish	003_Sardina_pilchardus	4970.2876158783
ClaidentTutorial__Sample06__MiFish	006_unidentified_Symphysodon	4970.2876158783
ClaidentTutorial__Sample06__MiFish	014_unidentified_Onychostoma	4970.2876158783
ClaidentTutorial__Sample06__MiFish	068_unidentified_Aspasma	4970.2876158783
ClaidentTutorial__Sample06__MiFish	086_Arripis_trutta	4970.2876158783
ClaidentTutorial__Sample06__MiFish	106_Triphoturus_mexicanus	4970.2876158783
ClaidentTutorial__Sample06__MiFish	107_Myctophum_affine	4970.2876158783
ClaidentTutorial__Sample06__MiFish	013_Ponticola_kessleri	4950.08319467554
ClaidentTutorial__Sample06__MiFish	019_unidentified_Heniochus	4950.08319467554
ClaidentTutorial__Sample06__MiFish	031_Solea_senegalensis	4950.08319467554
ClaidentTutorial__Sample06__MiFish	047_Lepidoblepharon_ophthalmolepis	4950.08319467554
ClaidentTutorial__Sample06__MiFish	053_unidentified_Chaetobranchopsis	4950.08319467554
ClaidentTutorial__Sample06__MiFish	067_unidentified_Sabanejewia	4950.08319467554
ClaidentTutorial__Sample06__MiFish	010_Acanthaphritis_unoorum	4909.67435227003
ClaidentTutorial__Sample06__MiFish	130_Ptychochromoides_katria	4909.67435227003
ClaidentTutorial__Sample06__MiFish	135_unidentified_Zebrias	4909.67435227003
ClaidentTutorial__Sample06__MiFish	021_unidentified_Homatula	4889.46993106727
ClaidentTutorial__Sample06__MiFish	103_unidentified_Glossogobius	4869.26550986451
ClaidentTutorial__Sample06__MiFish	009_Paraconger_notialis	4828.856667459
ClaidentTutorial__Sample07__MiFish	005_unidentified_Amblyopinae	5171.25748502994
ClaidentTutorial__Sample07__MiFish	019_unidentified_Heniochus	5110.17964071856
ClaidentTutorial__Sample07__MiFish	011_Pagellus_bogaraveo	5089.82035928144
ClaidentTutorial__Sample07__MiFish	029_Amblydoras_gonzalezi	5089.82035928144
ClaidentTutorial__Sample07__MiFish	001_unidentified_Gastromyzontidae	5069.46107784431
ClaidentTutorial__Sample07__MiFish	008_Odontobutis_haifengensis	5069.46107784431
ClaidentTutorial__Sample07__MiFish	014_unidentified_Onychostoma	5069.46107784431
ClaidentTutorial__Sample07__MiFish	017_Cynoglossus_abbreviatus	5069.46107784431
ClaidentTutorial__Sample07__MiFish	053_unidentified_Chaetobranchopsis	5069.46107784431
ClaidentTutorial__Sample07__MiFish	065_Parazen_pacificus	5069.46107784431
ClaidentTutorial__Sample07__MiFish	082_Aplocheilus_panchax	5069.46107784431
ClaidentTutorial__Sample07__MiFish	009_Paraconger_notialis	5049.10179640719
ClaidentTutorial__Sample07__MiFish	013_Ponticola_kessleri	5049.10179640719
ClaidentTutorial__Sample07__MiFish	015_Eumegistus_illustris	5049.10179640719
ClaidentTutorial__Sample07__MiFish	018_unidentified_Hyporhamphus	5049.10179640719
ClaidentTutorial__Sample07__MiFish	130_Ptychochromoides_katria	5049.10179640719
ClaidentTutorial__Sample07__MiFish	142_Eucyclogobius_newberryi	5049.10179640719
ClaidentTutorial__Sample07__MiFish	003_Sardina_pilchardus	5028.74251497006
ClaidentTutorial__Sample07__MiFish	004_Jaydia_lineata	5028.74251497006
ClaidentTutorial__Sample07__MiFish	010_Acanthaphritis_unoorum	5028.74251497006
ClaidentTutorial__Sample07__MiFish	012_Diplacanthopoma_brachysoma	5028.74251497006
ClaidentTutorial__Sample07__MiFish	024_unidentified_Oreochromini	5028.74251497006
ClaidentTutorial__Sample07__MiFish	060_Aplocheilus_lineatus	5028.74251497006
ClaidentTutorial__Sample07__MiFish	103_unidentified_Glossogobius	5028.74251497006
ClaidentTutorial__Sample07__MiFish	002_Canthophrys_gongota	5008.38323353293
ClaidentTutorial__Sample07__MiFish	016_Megalops_atlanticus	5008.38323353293
ClaidentTutorial__Sample07__MiFish	021_unidentified_Homatula	5008.38323353293
ClaidentTutorial__Sample07__MiFish	025_unidentified_Sphyraena	5008.38323353293
ClaidentTutorial__Sample07__MiFish	026_unidentified_Facciolella	5008.38323353293
