samplename	otu_001	otu_002	otu_003	otu_004	otu_005	otu_006	otu_007	otu_008	otu_009	otu_010	otu_011	otu_012	otu_013	otu_014	otu_015	otu_016	otu_017	otu_018	otu_019	otu_020	otu_021	otu_022	otu_023	otu_024	otu_025	otu_026	otu_027	otu_028	otu_029	otu_030	otu_031	otu_032	otu_033	otu_034	otu_035	otu_036	otu_037	otu_038	otu_039	otu_040	otu_041	otu_042	otu_043	otu_044	otu_045	otu_046	otu_047	otu_048	otu_049	otu_050	otu_051	otu_052	otu_053	otu_054	otu_055	otu_056	otu_057	otu_058	otu_059	otu_060	otu_061	otu_062	otu_063	otu_064	otu_065	otu_066	otu_067	otu_068	otu_069	otu_070	otu_071	otu_072	otu_073	otu_074	otu_075	otu_076	otu_077	otu_078	otu_079	otu_080	otu_081	otu_082	otu_083	otu_084	otu_085	otu_086	otu_087	otu_088	otu_089	otu_090	otu_091	otu_092	otu_093	otu_094	otu_095	otu_096	otu_097	otu_098	otu_099	otu_100	otu_101	otu_102	otu_103	otu_104	otu_105	otu_106	otu_107	otu_108	otu_109	otu_110	otu_111	otu_112	otu_113	otu_114	otu_115	otu_116	otu_117	otu_118	otu_119	otu_120	otu_121	otu_122	otu_123	otu_124	otu_125	otu_126	otu_127	otu_128	otu_129	otu_130	otu_131	otu_132	otu_133	otu_134	otu_135	otu_136	otu_137	otu_138	otu_139	otu_140	otu_141	otu_142	otu_143	otu_144	otu_145	otu_146	otu_147	otu_148	otu_149	otu_150	otu_151	otu_152	otu_153	otu_154	otu_155	otu_156	otu_157	otu_158	otu_159	otu_160	otu_161	otu_162	otu_163	otu_164	otu_165	otu_166	otu_167	otu_168	otu_169	otu_170	otu_171	otu_172	otu_173	otu_174	otu_175	otu_176	otu_177	otu_178	otu_179	otu_180	otu_181	otu_182	otu_183	otu_184	otu_185	otu_186	otu_187	otu_188	otu_189	otu_190	otu_191	otu_192	otu_193	otu_194	otu_195	otu_196	otu_197	otu_198	otu_199	otu_200	otu_201	otu_202	otu_203	otu_204	otu_205	otu_206	otu_207	otu_208	otu_209
ClaidentTutorial__Sample11__MiFish	5026.71891699323	4925.78078612991	4905.59315995725	5026.71891699323	4966.15603847524	5067.09416933856	4966.15603847524	5006.53129082057	5067.09416933856	5006.53129082057	4945.96841230258	4966.15603847524	5046.9065431659	5006.53129082057	5026.71891699323	5046.9065431659	4925.78078612991	4966.15603847524	5046.9065431659	0	4986.3436646479	4986.3436646479	0	4945.96841230258	5026.71891699323	0	0	4966.15603847524	0	4966.15603847524	0	0	0	0	0	0	0	5026.71891699323	0	0	0	0	5026.71891699323	0	5006.53129082057	0	5046.9065431659	0	0	0	5006.53129082057	0	0	4945.96841230258	0	4925.78078612991	5006.53129082057	0	0	4986.3436646479	0	0	0	0	0	0	0	4905.59315995725	5046.9065431659	0	0	0	0	0	4986.3436646479	0	0	0	0	0	0	4885.40553378459	4905.59315995725	0	0	0	0	0	0	0	0	0	0	0	0	4986.3436646479	0	0	0	0	4885.40553378459	0	0	0	0	5006.53129082057	0	0	4945.96841230258	0	0	4986.3436646479	0	0	0	0	0	0	0	0	0	0	0	0	4986.3436646479	0	0	0	0	4966.15603847524	0	0	0	0	0	0	0	0	0	5006.53129082057	0	0	0	0	0	0	0	0	0	4966.15603847524	0	0	0	0	0	4945.96841230258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5006.53129082057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample12__MiFish	5021.01092568136	5082.24276623845	5041.42153920039	5061.83215271941	5123.0639932765	5061.83215271941	5061.83215271941	5021.01092568136	5000.60031216233	5123.0639932765	5061.83215271941	4959.77908512427	5000.60031216233	5041.42153920039	4959.77908512427	0	5102.65337975747	5021.01092568136	5082.24276623845	0	0	5082.24276623845	0	5082.24276623845	5082.24276623845	0	0	5041.42153920039	5041.42153920039	5041.42153920039	5061.83215271941	0	0	0	0	0	0	5041.42153920039	5082.24276623845	0	0	0	0	0	5000.60031216233	0	4980.18969864329	0	0	0	4980.18969864329	5061.83215271941	0	4980.18969864329	0	5102.65337975747	5021.01092568136	0	0	4939.36847160524	0	0	0	0	0	0	0	4898.54724456718	5021.01092568136	0	0	0	5000.60031216233	0	5021.01092568136	0	0	0	0	0	0	0	5021.01092568136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5021.01092568136	0	5021.01092568136	0	0	0	5102.65337975747	0	0	5021.01092568136	0	0	5061.83215271941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5041.42153920039	0	0	0	0	0	5021.01092568136	0	0	0	0	0	0	5082.24276623845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5021.01092568136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5041.42153920039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample13__MiFish	5052.90690762097	5032.69527999049	5052.90690762097	5032.69527999049	4871.00225894662	5012.48365236001	5012.48365236001	5052.90690762097	5052.90690762097	4972.06039709904	5012.48365236001	4951.84876946855	5032.69527999049	0	0	0	4992.27202472952	5012.48365236001	4972.06039709904	4992.27202472952	0	5093.33016288194	0	0	4951.84876946855	0	0	5012.48365236001	4992.27202472952	4951.84876946855	5032.69527999049	0	4972.06039709904	0	4972.06039709904	5052.90690762097	0	4911.42551420759	5012.48365236001	0	0	0	0	0	5032.69527999049	0	0	5052.90690762097	0	0	4931.63714183807	4972.06039709904	0	4911.42551420759	0	5052.90690762097	5012.48365236001	5073.11853525146	0	4972.06039709904	0	0	0	0	0	0	0	4951.84876946855	0	0	0	0	0	0	5012.48365236001	0	0	0	0	0	0	0	4911.42551420759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4911.42551420759	0	4951.84876946855	0	0	0	4891.2138865771	0	0	0	0	0	4790.15574842468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4931.63714183807	0	0	0	0	0	4992.27202472952	0	0	0	4931.63714183807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4992.27202472952	0	0	0	0	0	0	0	0	0	4911.42551420759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4972.06039709904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample14__MiFish	4994.60366950474	5178.07890634369	5055.76208178439	5076.14821921094	4974.21753207819	5014.98980693129	4994.60366950474	5014.98980693129	4994.60366950474	5055.76208178439	0	5035.37594435784	4994.60366950474	0	0	5055.76208178439	5076.14821921094	0	5035.37594435784	5035.37594435784	0	5076.14821921094	0	0	5035.37594435784	0	0	5014.98980693129	5116.92049406404	0	5055.76208178439	0	5076.14821921094	0	4994.60366950474	4831.51457009234	0	5035.37594435784	5055.76208178439	0	5014.98980693129	5055.76208178439	0	0	4994.60366950474	5055.76208178439	0	5055.76208178439	0	0	4994.60366950474	5055.76208178439	5035.37594435784	0	0	5055.76208178439	5096.53435663749	5055.76208178439	0	4994.60366950474	0	0	0	0	0	0	0	5076.14821921094	0	0	0	0	0	4994.60366950474	0	0	0	0	0	0	0	0	5035.37594435784	0	0	0	0	0	0	0	0	0	0	0	5055.76208178439	0	0	5035.37594435784	0	0	0	4974.21753207819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5055.76208178439	0	0	0	0	0	4953.83139465164	0	0	0	5014.98980693129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4933.44525722509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4974.21753207819	0	4974.21753207819	0	0	0	0	0
ClaidentTutorial__Sample15__MiFish	5038.08616995953	4957.15305879553	5017.85289216853	4997.61961437753	5078.55272554154	0	0	4957.15305879553	4997.61961437753	4957.15305879553	0	5078.55272554154	4916.68650321352	0	4957.15305879553	5017.85289216853	4936.91978100452	0	0	4997.61961437753	0	5058.31944775054	0	0	4957.15305879553	0	0	5017.85289216853	5017.85289216853	0	4896.45322542252	0	5017.85289216853	0	4916.68650321352	4957.15305879553	0	5017.85289216853	4997.61961437753	0	5017.85289216853	4957.15305879553	0	0	5017.85289216853	4977.38633658653	0	5017.85289216853	0	0	4957.15305879553	4876.21994763152	4977.38633658653	0	0	4957.15305879553	0	4957.15305879553	0	4977.38633658653	0	0	0	0	0	4997.61961437753	4936.91978100452	0	0	0	0	0	4997.61961437753	5098.78600333254	0	0	0	4936.91978100452	0	0	0	0	4997.61961437753	0	4977.38633658653	0	0	0	0	0	0	0	0	0	4916.68650321352	0	0	4977.38633658653	0	0	0	4997.61961437753	0	0	0	0	0	0	0	0	0	0	5017.85289216853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4936.91978100452	0	0	0	0	0	0	0	0	0	0	4977.38633658653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5017.85289216853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4977.38633658653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample16__MiFish	4997.0248720695	5037.48661192431	4997.0248720695	4936.33226228728	0	0	0	4976.79400214209	4956.56313221469	4895.87052243246	0	5017.25574199691	5057.71748185172	0	4956.56313221469	4936.33226228728	0	0	0	5017.25574199691	0	4916.10139235987	0	0	4976.79400214209	0	0	4997.0248720695	4976.79400214209	0	5017.25574199691	0	5037.48661192431	0	5057.71748185172	4956.56313221469	5017.25574199691	0	4997.0248720695	0	4976.79400214209	4997.0248720695	0	0	0	4916.10139235987	0	4936.33226228728	0	0	5077.94835177913	4936.33226228728	4997.0248720695	0	0	5017.25574199691	0	4956.56313221469	0	5077.94835177913	0	0	0	0	0	4895.87052243246	5037.48661192431	0	0	4936.33226228728	5017.25574199691	0	4997.0248720695	4976.79400214209	0	0	0	4976.79400214209	0	0	4936.33226228728	0	0	0	0	4976.79400214209	0	0	0	0	0	0	0	0	5017.25574199691	0	0	4956.56313221469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5077.94835177913	0	4976.79400214209	0	0	0	0	0	0	5037.48661192431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5057.71748185172	0	0	0	0	0	0	5017.25574199691	0	0	0	4956.56313221469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4916.10139235987	0
ClaidentTutorial__Sample17__MiFish	4963.06005719733	5044.08960915157	4942.80266920877	4983.31744518589	0	0	0	0	5044.08960915157	5064.34699714013	0	0	0	0	4983.31744518589	4983.31744518589	0	0	0	5023.83222116301	0	5003.57483317445	0	0	5044.08960915157	0	0	5003.57483317445	4963.06005719733	0	4942.80266920877	0	5044.08960915157	0	4963.06005719733	5003.57483317445	4942.80266920877	0	5064.34699714013	0	5003.57483317445	4983.31744518589	0	0	0	5064.34699714013	0	4983.31744518589	0	0	0	5084.60438512869	4902.28789323165	0	0	0	0	5003.57483317445	4963.06005719733	0	0	0	0	0	0	0	4922.54528122021	0	0	5044.08960915157	4963.06005719733	0	5044.08960915157	0	0	0	0	4983.31744518589	0	0	5003.57483317445	0	0	0	4902.28789323165	4942.80266920877	0	0	0	0	5023.83222116301	5044.08960915157	0	4983.31744518589	5003.57483317445	0	0	4983.31744518589	0	0	0	0	0	0	0	0	0	0	0	4942.80266920877	0	0	4963.06005719733	0	4983.31744518589	0	0	0	0	0	0	5023.83222116301	0	0	0	0	0	4983.31744518589	0	0	0	0	0	0	0	0	0	0	0	0	5003.57483317445	0	0	0	0	0	0	0	0	0	4983.31744518589	5003.57483317445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5023.83222116301	0	0	0	0	0	0	0	0	5003.57483317445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample18__MiFish	5046.49499284692	5046.49499284692	0	5046.49499284692	0	0	0	0	4985.69384835479	0	0	0	0	0	5046.49499284692	4904.62565569862	0	0	0	4965.42680019075	0	4985.69384835479	0	0	5026.22794468288	0	0	4985.69384835479	5046.49499284692	0	4985.69384835479	4945.15975202671	4965.42680019075	0	5026.22794468288	5066.76204101097	4985.69384835479	0	5026.22794468288	0	5005.96089651884	5046.49499284692	0	0	0	5026.22794468288	0	5066.76204101097	0	0	0	4985.69384835479	5026.22794468288	0	0	0	0	4965.42680019075	5005.96089651884	0	0	0	0	0	0	0	4965.42680019075	0	0	5046.49499284692	5066.76204101097	0	5026.22794468288	0	0	0	0	5046.49499284692	4924.89270386266	0	4924.89270386266	0	0	0	5005.96089651884	4965.42680019075	0	0	0	0	4985.69384835479	5046.49499284692	0	4965.42680019075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4965.42680019075	0	0	0	5026.22794468288	5066.76204101097	0	0	0	4965.42680019075	0	5026.22794468288	4924.89270386266	5005.96089651884	4965.42680019075	0	0	0	5005.96089651884	4985.69384835479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4985.69384835479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4965.42680019075	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample19__MiFish	5020.16129032258	4959.67741935484	0	4959.67741935484	0	0	0	0	4858.87096774194	0	0	0	0	0	4899.1935483871	4919.35483870968	0	0	0	4959.67741935484	0	5020.16129032258	0	0	0	0	0	5020.16129032258	4919.35483870968	0	5000	4939.51612903226	4959.67741935484	0	5000	4979.83870967742	4879.03225806452	0	0	0	5020.16129032258	4979.83870967742	0	0	0	4899.1935483871	0	4858.87096774194	4939.51612903226	0	0	0	4959.67741935484	0	0	0	4979.83870967742	0	4959.67741935484	0	0	0	0	0	0	0	0	0	0	5000	4939.51612903226	0	0	0	0	0	0	5000	4979.83870967742	0	4979.83870967742	0	0	0	4939.51612903226	4959.67741935484	0	0	0	0	4959.67741935484	4899.1935483871	0	4979.83870967742	0	0	0	0	0	5060.48387096774	0	0	0	4879.03225806452	0	0	0	0	0	5000	0	0	0	4919.35483870968	0	0	0	0	4979.83870967742	0	4979.83870967742	0	5040.32258064516	5000	0	0	0	4959.67741935484	4919.35483870968	0	0	0	0	0	0	4939.51612903226	0	0	0	0	0	0	0	0	0	4939.51612903226	0	0	0	0	0	0	0	0	0	0	0	4959.67741935484	0	0	4959.67741935484	0	0	5020.16129032258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4899.1935483871	0	0
ClaidentTutorial__Sample20__MiFish	4964.2431466031	4984.50536352801	0	0	0	0	0	0	5045.29201430274	0	0	0	0	0	4984.50536352801	0	0	0	0	5025.02979737783	0	5004.76758045292	0	0	0	0	0	0	4984.50536352801	0	4984.50536352801	5065.55423122765	5004.76758045292	0	4984.50536352801	5045.29201430274	5025.02979737783	0	0	0	5065.55423122765	0	0	0	0	5045.29201430274	0	0	0	0	0	0	4964.2431466031	0	0	0	4903.45649582837	0	4984.50536352801	0	0	0	4964.2431466031	5025.02979737783	0	0	0	0	0	5025.02979737783	5045.29201430274	0	0	0	0	0	0	0	5025.02979737783	0	5065.55423122765	0	0	0	4923.71871275328	4903.45649582837	0	0	0	0	5004.76758045292	4984.50536352801	0	5025.02979737783	0	0	0	0	0	4923.71871275328	0	0	0	4984.50536352801	0	0	0	0	0	4923.71871275328	0	0	0	5085.81644815256	0	0	0	0	5045.29201430274	0	4964.2431466031	0	4923.71871275328	4984.50536352801	0	0	0	0	5025.02979737783	0	0	0	0	0	0	4943.98092967819	0	0	0	0	0	0	0	0	0	5045.29201430274	0	0	0	0	0	0	0	0	0	0	0	4923.71871275328	0	0	4903.45649582837	0	0	0	0	0	0	0	5025.02979737783	0	0	0	0	0	0	0	0	0	0	5004.76758045292	4984.50536352801	0	4984.50536352801	0	4984.50536352801	0	0	0	4984.50536352801	0	4984.50536352801	0	0	0	0	0	0	0	0	0	4943.98092967819	0	0	0	0	0	0	0	0
