samplename	otu_001	otu_002	otu_003	otu_004	otu_005	otu_006	otu_007	otu_008	otu_009	otu_010	otu_011	otu_012	otu_013	otu_014	otu_015	otu_016	otu_017	otu_018	otu_019	otu_020	otu_021	otu_022	otu_023	otu_024	otu_025	otu_026	otu_027	otu_028	otu_029	otu_030	otu_031	otu_032	otu_033	otu_034	otu_035	otu_036	otu_037	otu_038	otu_039	otu_040	otu_041	otu_042	otu_043	otu_044	otu_045	otu_046	otu_047	otu_048	otu_049	otu_050	otu_051	otu_052	otu_053	otu_054	otu_055	otu_056	otu_057	otu_058	otu_059	otu_060	otu_061	otu_062	otu_063	otu_064	otu_065	otu_066	otu_067	otu_068	otu_069	otu_070	otu_071	otu_072	otu_073	otu_074	otu_075	otu_076	otu_077	otu_078	otu_079	otu_080	otu_081	otu_082	otu_083	otu_084	otu_085	otu_086	otu_087	otu_088	otu_089	otu_090	otu_091	otu_092	otu_093	otu_094	otu_095	otu_096	otu_097	otu_098	otu_099	otu_100	otu_101	otu_102	otu_103	otu_104	otu_105	otu_106	otu_107	otu_108	otu_109	otu_110	otu_111	otu_112	otu_113	otu_114	otu_115	otu_116	otu_117	otu_118	otu_119	otu_120	otu_121	otu_122	otu_123	otu_124	otu_125	otu_126	otu_127	otu_128	otu_129	otu_130	otu_131	otu_132	otu_133	otu_134	otu_135	otu_136	otu_137	otu_138	otu_139	otu_140	otu_141	otu_142	otu_143	otu_144	otu_145	otu_146	otu_147	otu_148	otu_149	otu_150	otu_151	otu_152	otu_153	otu_154	otu_155	otu_156	otu_157	otu_158	otu_159	otu_160	otu_161	otu_162	otu_163	otu_164	otu_165	otu_166	otu_167	otu_168	otu_169	otu_170	otu_171	otu_172	otu_173	otu_174	otu_175	otu_176	otu_177	otu_178	otu_179	otu_180	otu_181	otu_182	otu_183	otu_184	otu_185	otu_186	otu_187	otu_188	otu_189	otu_190	otu_191	otu_192	otu_193	otu_194	otu_195	otu_196	otu_197	otu_198	otu_199	otu_200	otu_201	otu_202	otu_203	otu_204	otu_205	otu_206	otu_207	otu_208	otu_209	otu_210	otu_211	otu_212	otu_213	otu_214	otu_215	otu_216	otu_217	otu_218	otu_219	otu_220	otu_221	otu_222	otu_223	otu_224	otu_225	otu_226	otu_227	otu_228	otu_229	otu_230	otu_231	otu_232	otu_233	otu_234	otu_235	otu_236	otu_237	otu_238	otu_239	otu_240
ClaidentTutorial__Sample11__MiFish	1.978066069279120	1.811332530872450	1.576389817663060	0.935981454237439	0.886719272435469	1.481654852659270	0.905666265436227	1.151977174446080	1.053452810842140	1.500601845660020	0.670723552226829	1.212607552048500	1.474076055458960	0	1.114083188444560	1.087557398243500	1.818911328072760	0.769247915830770	0	1.655967188266240	0	0.909455664036378	1.402077482056080	0	0	0	0.791984307431679	1.227765146449110	0.939770852837591	0	0	0	0	1.277027328251080	0	0	0	1.095136195443810	2.614685034104590	0.970086041638803	0	0	0	0	1.595336810663810	0	0	0	0	0	0	0	0	0	0	0	0.447149034817886	0	1.026927020641080	0	0	0	0	0	0.863982880834559	0	0	0	0	0	0	0	0	0	0	0.996611831839864	0	0	1.106504391244260	0	0	1.428603272257140	0.879140475235166	0	1.583968614863360	0	0.935981454237439	0.977664838839106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.197449957647900	0	1.201239356248050	0	0	0	0	1.349025901653960	0	0	0	2.103116223084120	0.985243636039410	0	0	0	0	0	0	0	0	0	1.784806740671390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.932192055637288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.981454237439258	0	0	0	0	0	0	1.477865454059110	0	0	0.522937006820917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.231554545049260	0	1.216396950648660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample12__MiFish	1.433253469553820	1.890511278875280	1.148908277202660	2.209438994620500	2.017313864653500	1.022105691424440	1.829031237285840	1.663803625514220	1.291080873378240	1.748338682699700	0.879933095248859	0.833823064056779	1.844401247683200	0	1.329505899371640	1.890511278875280	1.087428235613220	1.068215722616520	0	1.333348401970980	0	1.252655847384840	1.471678495547220	0	0	0	0.910673116043578	1.164278287600020	1.095113240811900	0	1.125853261606620	0	0	1.275710862980880	0	0	0	0.730075493874599	1.218073323990780	0	0	0	0	0	1.191175805795400	0	0	0	0	0	0	0	1.510103521540620	1.114325753808600	0	0	1.759866190497720	0	1.064373220017180	1.137380769404640	0	0	0	0	1.191175805795400	0	0	0	0	0	0	0	0	0	0	1.583111070928080	0	0	0.918358121242258	0	0	0	0	0	0	0	0	0.860720582252159	0	0	0	0	0	0	0	0	0	0	0	0.814610551060079	0	0	0	0	0	0	1.122010759007280	0	0.956783147235658	0	1.352560914967680	0	0	0	0	0	0	0	0	0.772343022467339	1.848243750282540	0	0	0	0	0	0	0	0	0	1.014420686225760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.291080873378240	0	0	0	0	0	0.537950363907599	0	0	0	1.241128339586820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.557162876904299	0	0	0	0.941413136838298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849193074454138	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample13__MiFish	1.306252580393600	0.931923482728566	1.087893940089000	1.477820083490070	0.764255241066104	1.333547410431670	1.002110188540760	1.731272076700770	1.037203541446860	1.571402357906330	1.442726730583970	0.889031606954448	1.025505757144820	0	1.259461443185470	1.668883893756590	0	0.838341208312308	0	1.247763658883440	1.228267351713380	1.271159227487500	0.787650809670168	0	0	0	1.290655534657550	1.068397632918940	1.431028946281940	0	1.446625992017980	0	0	1.602596449378410	0	0	0	1.200972521675310	1.750768383870820	0	0	0	0.565392907931557	0	1.087893940089000	0	0	0	0	0	0	0	1.836552135419060	1.957429239873390	0	0	2.323959814670400	0	1.247763658883440	1.934033671269320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.567503096472320	0	0	0	0	0	0	0	0	0	0.729161888160007	0	0	1.271159227487500	0	0	0	0	0	0	0	1.286756273223540	0	0	0	0	0	0	2.277168677462270	0	1.095692462957020	0	0	0	0	0	0	0	0	0	0	0	1.177576953071240	0	0	0	0	0	0	0	0	0	0	0	1.095692462957020	0	0	0	0	0	0	0	0	0	0	0	0	1.349144456167710	0	0	0	0	0	0	0	0	1.013807972842790	0	0	1.056699848616910	0	1.189274737373270	0	0	0	0	0	0.674572228083857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.029405018578830	0	0	0	0	0	0	0	0	0	0	0	0	1.321849626129640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.604385522271664	0	0	0	0
ClaidentTutorial__Sample14__MiFish	1.098514464425330	1.407349491790460	1.106333072713060	1.172791243158720	1.270523846755280	1.004691164972630	0	0.996872556684910	1.399530883502740	1.266614542611420	1.974198592650510	1.884284597341670	0.758405003909304	0	0.887412040656763	2.243940578577010	0	1.645817044566070	0	1.903831118060990	1.653635652853790	1.176700547302580	1.778733385457390	0	0	0	1.278342455043000	0	1.098514464425330	0	1.458170445660670	0	0	0	0	0	0	1.102423768569190	0.957779515246286	0	0.648944487881157	0	1.536356528537920	0	1.078967943706020	0	0	0	0	0	1.157154026583270	0	0.860046911649726	0.953870211102424	0	0.586395621579359	1.243158717748240	0	2.079749804534790	1.047693510555120	0	0	0	0	0	0	0	0	1.293979671618450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.114151681000780	0	0	1.434714620797500	0	0	0	0	0	0	0	0.738858483189992	0	0	0	0	0	0	1.297888975762310	0	0	0	0	0	0	0	0	0	1.184519155590300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930414386239249	1.082877247849880	0	0	0	0	0	0	0	0	0	0	1.297888975762310	1.618451915559030	0	0	0	0	0	0	0	0	1.575449569976540	0	0	1.477716966379980	0	0	0	0	0	0	0	1.176700547302580	0	0	0	0	0	0	0	0	0	0.805316653635653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.321344800625490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.075058639562160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample15__MiFish	1.578238871095020	3.503690293830940	1.704497980782620	2.619876526017730	1.546674093673120	2.391031889708950	0	3.850902845471850	1.657150814649770	2.351575917931580	4.261244951956550	2.154296059044700	3.053892215568860	0	2.359467112287050	1.680824397716200	0	0	0	0	3.172260130900990	2.572529359884880	0	0	0	0	1.807083507403800	0	2.185860836466600	0	1.909669034024970	0	0	0	0	0	0	2.746135635705330	2.162187253400180	0	2.185860836466600	0	2.375249500998000	0	2.375249500998000	3.369539989787870	0	0	2.012254560646150	0	2.990762660725060	0	2.012254560646150	2.911850717170310	0	3.188042519611940	3.061783409924340	2.170078447755650	1.530891704962170	2.359467112287050	1.309938263008870	0	2.501508610685610	0	0	0	0	0	4.340156895511300	1.017964071856290	0	3.274845657522170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.675114886506060	0	0	5.318664995590210	0	0	0	0	0	0	0	2.469943833263710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.095529870491570	0	1.617694842872390	0	0	0	0	0	0	0	0	0	0	0	0	0	3.014436243791490	2.580420554240360	0	0	0	0	0	0	0	0	0	0	3.385322378498820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.588311748595830	0	0	0	0	0	0	0	0	0	0	3.740426124495200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.380959012208140	0	0	0	0	0
ClaidentTutorial__Sample16__MiFish	1.134146856394880	1.912975552083770	1.238229953975430	0	1.672507705949420	0.929569733564160	0	1.593548114681420	1.044420048135790	0.969049529198159	1.661740488958320	1.396149136511420	1.694042139931600	0	0.954693239876705	0.821897563653254	0	0	0	0	1.180804796689610	0	0	0	0	0	0.972638601528523	0	0	0	0.681923742769075	0	0	0	0	0	0	1.604315331672510	0.696280032090529	0	0.868555503947980	0	0.875733648608707	0	1.216695519993240	1.424861715154330	0	0	1.719165646244140	0	1.672507705949420	0	0.800363129671072	0.976227673858886	0	0.796774057340709	0	1.747878224887050	0.986994890849977	1.722754718574510	1.001351180171430	0	1.198750158341430	0	0	0	1.130557784064520	0	1.744289152556690	1.033652831144700	0	0.879322720939070	0	0	0	0	0.667567453447621	0	0	0	0.979816746189250	0	0	0	0	0	0	0	1.069543554448340	0	0	0	0	0	1.353080268547060	0	0	0	0	0.692690959760166	0	0.351729088375628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.936747878224887	0	1.187982941350340	0	0	0	0	0	1.012118397162520	0.965460456867796	0	0	0	0	0	0	0	1.051598192796520	0	0	0	0	0	0	1.062365409787610	0	0	0	0	0	0	0	0	0.818308491322890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.177215724359250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample17__MiFish	0.693553185160002	1.314861246865840	1.538821129573750	0	0.957247885767711	1.065615570948960	0	2.030087969062090	1.697760401172920	0.809145382686669	0.939186604904169	1.148697462921250	0	0	0	1.376269601801880	0	0	0	0	1.762781012281670	0	0	0	0	0	0.841655688241044	0	0	0	0.780247333305002	0	0	0	0	0	0	1.137860694403130	0	0	1.491861799328550	0	1.235391611066250	0	0	1.025880753049170	0	0	1.015043984531040	0	1.571331435128130	0	1.401555395010840	0.885002762313544	0	1.629127533891460	0	0.740512515405210	0	0	1.123411669712290	0	1.517147592537500	0	0	0	0.903064043177086	0	1.152309719093960	0.809145382686669	0	1.152309719093960	0	0	1.293187709829590	0	0.848880200586461	0	0	0	0.567124219115210	0	0	0	0	0	0	0	1.018656240703750	0.556287450597085	0	0	1.347371552420210	0	0.816369895032086	0	0	0	0	0	0	1.383494114147300	0	0	1.217330330202710	0.559899706769793	0	1.155921975266670	0	0	0	0	0	0	0	0	0	0	1.889209978326460	0	0	0	0	0	1.401555395010840	1.101738132676040	0.870553737622711	0	0	0	0	0	0	0	0	0	0	0	0	0	1.235391611066250	0	1.072840083294380	0	0	0	0	0	0	1.744719731418130	0	0	0	0	0	0	0	0	0	0	1.101738132676040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.975309166631253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample18__MiFish	0.891741845940319	0.596807772380291	1.183206106870230	0	0	0.950728660652325	0	1.335877862595420	0.929909784871617	0.846634281748786	1.183206106870230	1.082581540596810	0	0	0	0	0	0	0	0	1.443442054129080	0	0	0	0	0	0	0	0	0	1.287300485773770	0	0	0	0	0	0	0.975017349063151	0	0	1.703678001387930	0	1.256072172102710	0	0	1.481609993060370	0	0	1.321998612074950	0	1.693268563497570	0	0	0	0	1.221374045801530	0	1.179736294240110	0	0	0.909090909090909	0	0.825815405968078	0	0	0	1.405274115197780	0	0	1.190145732130460	0	0.763358778625954	0	0	1.377515614156840	0	1.512838306731440	0	0	0	1.138098542678700	0	0	0	0	0	0	0	0	1.332408049965300	0	0	1.658570437196390	0	0.912560721721027	0	0	0	0	0	0	1.106870229007630	0	0	0.940319222761971	0.811936155447606	0	1.169326856349760	0	0	0	1.193615544760580	1.058292852185980	1.044413601665510	0	0	0	0.905621096460791	0	0	0	0	0	0	1.190145732130460	0.565579458709230	1.603053435114500	0	0	1.283830673143650	0	0	0	0	0	0	0	0	0	0	0.690492713393477	0	0.787647467036780	0	0	0	0	0.895211658570437	0	0	0	0	0	0	0	0	0	0	0	0	1.141568355308810	0	0.454545454545455	0	0	0	0	0	0	0	1.047883414295630	0	0	0	0	0	0	0	0.478834142956280	0	0	0	0	0	0	0	0	0	0	0	0	0	1.422623178348370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample19__MiFish	0	0	1.374507894848240	0	0	1.647970198535330	0	0.971510815730433	1.396097024086700	0	0	0.964314439317614	0	0	0	0	0	0	0	0	1.047072768065020	0	0	0	0	0	0	0	0	0	0.989501756762478	0	0	0	0	0	0	0	0	0	0.823985099267663	0	0.708843076662575	0	0	1.147822037844470	0	0	0.917537992634297	0	0	0	0	0	0	1.158616602463700	0	2.036574524827500	0	0	1.561613681581510	0	0.881556110570207	0	0	0	1.298945942513650	0	0	1.547220928755870	0	0.784405028997164	0	0	2.025779960208270	0	1.205393049147020	0	0	0	1.137027473225250	0	0	0	0	0	0	0	0	1.835075985268590	0	0	1.820683232442960	0	0.741226770520256	0	0	0	0	0	0	0.838377852093299	0	0	1.356516953816200	1.737924903695550	0	0.525335478135715	0	0	0	1.205393049147020	1.665961139567370	1.252169495830340	0	0	0	1.370909706641830	0	0	0	0	0	0	0	0.942725310079160	0.975109003936841	0	0	0.766414087965119	0	0	0	0	0	0	0	0	0	0	0	0	1.068661897303480	0	0	0	0	0.975109003936841	1.324133259958520	0	0	0	0	0.928332557253524	0	1.111840155780380	0	0	0.647673877153622	0	0	0	0.928332557253524	0	0	0	0	0.913939804427888	0	0	0.960716251111206	0	1.104643779367570	0	0	0	1.180205731702160	0	1.320535071752110	0	0	0	0	0	0.474960843245989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.032680015239390	1.025483638826570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample20__MiFish	0	0	1.202712348322630	0	0	1.124197002141330	0	1.138472519628840	1.873661670235550	0	0	1.031406138472520	0	0	0	0	0	0	0	0	0.892219842969308	0	0	0	0	0	0	0	0	0	1.002855103497500	0	0	0	0	0	0	0	0	0	2.077087794432550	0	1.134903640256960	0	0	1.277658815132050	0	0	1.548893647394720	0	0	0	0	0	0	0	0	0	0	0	1.334760885082080	0	0.688793718772306	0	0	0	1.320485367594580	0	0	0.835117773019272	0	0.649536045681656	0	0	0.860099928622413	0	1.202712348322630	0	0	0	1.420413990007140	0	0	0	0	0	0	0	0	1.181299072091360	0	0	0	0	0.842255531763026	0	0	0	0	0	0	0.724482512491078	0	0	0.835117773019272	1.231263383297640	0	1.441827266238400	0	0	0	1.641684511063530	1.281227694503930	1.702355460385440	0	0	0	1.570306923625980	0	0	0	0	0	0	0	0	0	0	0	1.359743040685220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.699500356887937	1.234832262669520	0	0	0	0	1.484653818700930	0	1.245538900785150	0	0	1.663097787294790	0	0	0	0.852962169878658	0	0	0	0	1.252676659528910	0	0	0	0	0.874375446109922	0	0	0	0.720913633119201	0	0	0	0	0	0	0	1.224125624553890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.252676659528910	0	0	1.227694503925770	0	0	1.199143468950750	0	0	0	0	0	1.156316916488220	0	1.106352605281940	0	0	0	0	0	0	0	0	0.924339757316203	0.917201998572448	0	0	0	0	0	0.667380442541042	0	0	0.513918629550321	0.446109921484654	0	0
