samplename	species	nreads
ClaidentTutorial__Sample02__MiFish	083_unidentified_Amblyopinae	1.59143467046162
ClaidentTutorial__Sample02__MiFish	085_Cynoglossus_abbreviatus	1.54607311215868
ClaidentTutorial__Sample02__MiFish	042_unidentified_Stolephorus	1.52717246286578
ClaidentTutorial__Sample02__MiFish	141_Eleginus_gracilis	1.51583207329005
ClaidentTutorial__Sample02__MiFish	097_Harengula_jaguana	1.50071155385573
ClaidentTutorial__Sample02__MiFish	110_unidentified_Rhodeus	1.48937116428
ClaidentTutorial__Sample02__MiFish	102_unidentified_Characidae	1.45913012541137
ClaidentTutorial__Sample02__MiFish	108_Pterapogon_kauderni	1.45156986569421
ClaidentTutorial__Sample02__MiFish	155_Girella_punctata	1.42888908654274
ClaidentTutorial__Sample02__MiFish	068_unidentified_Cyprinodon	1.41376856710842
ClaidentTutorial__Sample02__MiFish	029_unidentified_Luciosoma	1.36840700880548
ClaidentTutorial__Sample02__MiFish	049_unidentified_Acheilognathidae	1.35706661922974
ClaidentTutorial__Sample02__MiFish	151_unidentified_Linophrynidae	1.35328648937116
ClaidentTutorial__Sample02__MiFish	002_Uranoscopus_cognatus	1.33816596993685
ClaidentTutorial__Sample02__MiFish	124_unidentified_Nemacheilidae	1.30792493106822
ClaidentTutorial__Sample02__MiFish	013_Triphoturus_mexicanus	1.28524415191675
ClaidentTutorial__Sample02__MiFish	177_unidentified_Scomberomorus	1.28146402205817
ClaidentTutorial__Sample02__MiFish	100_unidentified_Ariosoma	1.22854220403807
ClaidentTutorial__Sample02__MiFish	104_unidentified_Microdevario	1.22098194432091
ClaidentTutorial__Sample02__MiFish	033_unidentified_Coilinae	1.20964155474518
ClaidentTutorial__Sample02__MiFish	140_Pseudogobius_javanicus	1.16427999644223
ClaidentTutorial__Sample02__MiFish	167_unidentified_Hiodon	1.15671973672507
ClaidentTutorial__Sample02__MiFish	137_unidentified_Heteromycteris	1.14915947700792
ClaidentTutorial__Sample02__MiFish	052_Parupeneus_chrysopleuron	1.11513830828071
ClaidentTutorial__Sample02__MiFish	118_unidentified_Cobitinae	1.0811171395535
ClaidentTutorial__Sample02__MiFish	047_unidentified_Cynoglossus	1.06977674997776
ClaidentTutorial__Sample02__MiFish	078_unidentified_Channa	1.0281953215334
ClaidentTutorial__Sample02__MiFish	159_unidentified_Protopterus	1.02441519167482
ClaidentTutorial__Sample02__MiFish	162_unidentified_Diceratiidae	1.02441519167482
ClaidentTutorial__Sample02__MiFish	010_unidentified_Opsaridium	1.01685493195766
ClaidentTutorial__Sample02__MiFish	003_Kaupichthys_hyoproroides	1.01307480209908
ClaidentTutorial__Sample02__MiFish	096_Seriola_quinqueradiata	0.982833763230455
ClaidentTutorial__Sample02__MiFish	094_Polydactylus_sextarius	0.975273503513297
ClaidentTutorial__Sample02__MiFish	173_unidentified_Oreochromini	0.948812594503247
ClaidentTutorial__Sample02__MiFish	138_Brachygobius_doriae	0.933692075068932
ClaidentTutorial__Sample02__MiFish	126_unidentified_Gigantactis	0.922351685493196
ClaidentTutorial__Sample02__MiFish	117_Mugil_cephalus	0.892110646624567
ClaidentTutorial__Sample02__MiFish	030_unidentified_Bovichtus	0.888330516765988
ClaidentTutorial__Sample02__MiFish	146_Lactoria_diaphana	0.888330516765988
ClaidentTutorial__Sample02__MiFish	077_unidentified_Plesiops	0.858089477897359
ClaidentTutorial__Sample02__MiFish	005_unidentified_Euteleosteomorpha	0.7976074001601
ClaidentTutorial__Sample02__MiFish	035_Spratelloides_delicatulus	0.763586231432892
ClaidentTutorial__Sample02__MiFish	174_unidentified_Onychostoma	0.612381037089745
ClaidentTutorial__Sample03__MiFish	042_unidentified_Stolephorus	2.00391506021533
ClaidentTutorial__Sample03__MiFish	108_Pterapogon_kauderni	1.90986850504277
ClaidentTutorial__Sample03__MiFish	033_unidentified_Coilinae	1.80135324907443
ClaidentTutorial__Sample03__MiFish	100_unidentified_Ariosoma	1.79411889867654
ClaidentTutorial__Sample03__MiFish	074_Parachaenichthys_charcoti	1.70007234350398
ClaidentTutorial__Sample03__MiFish	068_unidentified_Cyprinodon	1.55176816034725
ClaidentTutorial__Sample03__MiFish	047_unidentified_Cynoglossus	1.50112770756202
ClaidentTutorial__Sample03__MiFish	021_unidentified_Muraeninae	1.46857313077152
ClaidentTutorial__Sample03__MiFish	032_unidentified_Cottiusculus	1.4504872547768
ClaidentTutorial__Sample03__MiFish	052_Parupeneus_chrysopleuron	1.42878420358313
ClaidentTutorial__Sample03__MiFish	118_unidentified_Cobitinae	1.42154985318524
ClaidentTutorial__Sample03__MiFish	130_Doederleinia_berycoides	1.41431550278735
ClaidentTutorial__Sample03__MiFish	124_unidentified_Nemacheilidae	1.3455891740074
ClaidentTutorial__Sample03__MiFish	013_Triphoturus_mexicanus	1.33473764841057
ClaidentTutorial__Sample03__MiFish	030_unidentified_Bovichtus	1.32026894761479
ClaidentTutorial__Sample03__MiFish	085_Cynoglossus_abbreviatus	1.3130345972169
ClaidentTutorial__Sample03__MiFish	126_unidentified_Gigantactis	1.3130345972169
ClaidentTutorial__Sample03__MiFish	174_unidentified_Onychostoma	1.30218307162007
ClaidentTutorial__Sample03__MiFish	159_unidentified_Protopterus	1.29856589642112
ClaidentTutorial__Sample03__MiFish	061_unidentified_Tariqilabeo	1.29494872122218
ClaidentTutorial__Sample03__MiFish	097_Harengula_jaguana	1.28771437082429
ClaidentTutorial__Sample03__MiFish	198_unidentified_Acrossocheilus	1.27324567002851
ClaidentTutorial__Sample03__MiFish	003_Kaupichthys_hyoproroides	1.22260521724329
ClaidentTutorial__Sample03__MiFish	169_unidentified_Platycephalidae	1.12855866207073
ClaidentTutorial__Sample03__MiFish	125_Macropharyngodon_negrosensis	1.110472786076
ClaidentTutorial__Sample03__MiFish	010_unidentified_Opsaridium	1.08876973488234
ClaidentTutorial__Sample03__MiFish	104_unidentified_Microdevario	1.08876973488234
ClaidentTutorial__Sample03__MiFish	146_Lactoria_diaphana	1.07430103408656
ClaidentTutorial__Sample03__MiFish	007_Acentrogobius_pflaumii	1.04174645729606
ClaidentTutorial__Sample03__MiFish	040_Coreoperca_kawamebari	1.02366058130133
ClaidentTutorial__Sample03__MiFish	035_Spratelloides_delicatulus	1.01642623090344
ClaidentTutorial__Sample03__MiFish	083_unidentified_Amblyopinae	1.01642623090344
ClaidentTutorial__Sample03__MiFish	029_unidentified_Luciosoma	0.994723179709775
ClaidentTutorial__Sample03__MiFish	002_Uranoscopus_cognatus	0.980254478913996
ClaidentTutorial__Sample03__MiFish	091_unidentified_Gobiesox	0.951317077322439
ClaidentTutorial__Sample03__MiFish	140_Pseudogobius_javanicus	0.951317077322439
ClaidentTutorial__Sample03__MiFish	148_Esomus_metallicus	0.951317077322439
ClaidentTutorial__Sample03__MiFish	077_unidentified_Plesiops	0.940465551725605
ClaidentTutorial__Sample03__MiFish	006_unidentified_Pterois	0.900676624537215
ClaidentTutorial__Sample03__MiFish	102_unidentified_Characidae	0.875356398144602
ClaidentTutorial__Sample03__MiFish	117_Mugil_cephalus	0.871739222945657
ClaidentTutorial__Sample03__MiFish	137_unidentified_Heteromycteris	0.857270522149879
ClaidentTutorial__Sample03__MiFish	065_unidentified_Osteobrama	0.839184646155156
ClaidentTutorial__Sample03__MiFish	049_unidentified_Acheilognathidae	0.824715945359377
ClaidentTutorial__Sample03__MiFish	138_Brachygobius_doriae	0.821098770160432
ClaidentTutorial__Sample03__MiFish	094_Polydactylus_sextarius	0.777692667773097
ClaidentTutorial__Sample03__MiFish	110_unidentified_Rhodeus	0.60045108302481
ClaidentTutorial__Sample03__MiFish	026_Odontobutis_platycephala	0.575130856632197
ClaidentTutorial__Sample03__MiFish	096_Seriola_quinqueradiata	0.535341929443806
ClaidentTutorial__Sample03__MiFish	020_unidentified_Salminus	0.466615600663858
ClaidentTutorial__Sample04__MiFish	091_unidentified_Gobiesox	2.32319275797537
ClaidentTutorial__Sample04__MiFish	068_unidentified_Cyprinodon	2.14192453322888
ClaidentTutorial__Sample04__MiFish	003_Kaupichthys_hyoproroides	1.80898289593942
ClaidentTutorial__Sample04__MiFish	049_unidentified_Acheilognathidae	1.72019845932889
ClaidentTutorial__Sample04__MiFish	061_unidentified_Tariqilabeo	1.63881272576925
ClaidentTutorial__Sample04__MiFish	118_unidentified_Cobitinae	1.56852504678592
ClaidentTutorial__Sample04__MiFish	020_unidentified_Salminus	1.55002828915872
ClaidentTutorial__Sample04__MiFish	126_unidentified_Gigantactis	1.51673412542978
ClaidentTutorial__Sample04__MiFish	030_unidentified_Bovichtus	1.41685163424294
ClaidentTutorial__Sample04__MiFish	032_unidentified_Cottiusculus	1.41685163424294
ClaidentTutorial__Sample04__MiFish	094_Polydactylus_sextarius	1.41685163424294
ClaidentTutorial__Sample04__MiFish	130_Doederleinia_berycoides	1.41685163424294
ClaidentTutorial__Sample04__MiFish	047_unidentified_Cynoglossus	1.40205422814118
ClaidentTutorial__Sample04__MiFish	057_Pagothenia_borchgrevinki	1.35396265831048
ClaidentTutorial__Sample04__MiFish	002_Uranoscopus_cognatus	1.32806719763242
ClaidentTutorial__Sample04__MiFish	010_unidentified_Opsaridium	1.32436784610698
ClaidentTutorial__Sample04__MiFish	077_unidentified_Plesiops	1.28737433085259
ClaidentTutorial__Sample04__MiFish	036_Coelorinchus_kishinouyei	1.28367497932715
ClaidentTutorial__Sample04__MiFish	083_unidentified_Amblyopinae	1.27257692475084
ClaidentTutorial__Sample04__MiFish	052_Parupeneus_chrysopleuron	1.20228924576751
ClaidentTutorial__Sample04__MiFish	102_unidentified_Characidae	1.19858989424207
ClaidentTutorial__Sample04__MiFish	042_unidentified_Stolephorus	1.19119119119119
ClaidentTutorial__Sample04__MiFish	021_unidentified_Muraeninae	1.16159637898768
ClaidentTutorial__Sample04__MiFish	131_Gymnomuraena_zebra	1.14679897288593
ClaidentTutorial__Sample04__MiFish	208_unidentified_Mugilidae	1.14679897288593
ClaidentTutorial__Sample04__MiFish	006_unidentified_Pterois	1.13200156678418
ClaidentTutorial__Sample04__MiFish	088_Aulorhynchus_flavidus	1.1246028637333
ClaidentTutorial__Sample04__MiFish	033_unidentified_Coilinae	1.10240675458067
ClaidentTutorial__Sample04__MiFish	035_Spratelloides_delicatulus	1.09870740305523
ClaidentTutorial__Sample04__MiFish	007_Acentrogobius_pflaumii	1.06911259085172
ClaidentTutorial__Sample04__MiFish	029_unidentified_Luciosoma	1.06541323932628
ClaidentTutorial__Sample04__MiFish	096_Seriola_quinqueradiata	1.06541323932628
ClaidentTutorial__Sample04__MiFish	097_Harengula_jaguana	1.05061583322453
ClaidentTutorial__Sample04__MiFish	140_Pseudogobius_javanicus	1.0284197240719
ClaidentTutorial__Sample04__MiFish	084_unidentified_Helicolenus	1.02102102102102
ClaidentTutorial__Sample04__MiFish	031_unidentified_Campylomormyrus	1.00622361491927
ClaidentTutorial__Sample04__MiFish	065_unidentified_Osteobrama	1.00622361491927
ClaidentTutorial__Sample04__MiFish	085_Cynoglossus_abbreviatus	0.995125560342952
ClaidentTutorial__Sample04__MiFish	040_Coreoperca_kawamebari	0.947033990512252
ClaidentTutorial__Sample04__MiFish	169_unidentified_Platycephalidae	0.943334638986813
ClaidentTutorial__Sample04__MiFish	004_Squalogadus_modificatus	0.917439178308744
ClaidentTutorial__Sample04__MiFish	110_unidentified_Rhodeus	0.906341123732428
ClaidentTutorial__Sample04__MiFish	074_Parachaenichthys_charcoti	0.887844366105236
ClaidentTutorial__Sample04__MiFish	117_Mugil_cephalus	0.854550202376289
ClaidentTutorial__Sample04__MiFish	026_Odontobutis_platycephala	0.728772250511381
ClaidentTutorial__Sample04__MiFish	104_unidentified_Microdevario	0.713974844409627
ClaidentTutorial__Sample04__MiFish	013_Triphoturus_mexicanus	0.70657614135875
ClaidentTutorial__Sample04__MiFish	060_unidentified_Anguilliformes	0.628889759324542
ClaidentTutorial__Sample04__MiFish	148_Esomus_metallicus	0.577098837968403
ClaidentTutorial__Sample04__MiFish	086_Chascanopsetta_lugubris	0.469817643730687
ClaidentTutorial__Sample05__MiFish	060_unidentified_Anguilliformes	2.54186602870813
ClaidentTutorial__Sample05__MiFish	001_unidentified_Tetraodontidae	2.48576967497113
ClaidentTutorial__Sample05__MiFish	096_Seriola_quinqueradiata	1.93883022603531
ClaidentTutorial__Sample05__MiFish	013_Triphoturus_mexicanus	1.71093878897872
ClaidentTutorial__Sample05__MiFish	007_Acentrogobius_pflaumii	1.67938459000165
ClaidentTutorial__Sample05__MiFish	086_Chascanopsetta_lugubris	1.63030028048177
ClaidentTutorial__Sample05__MiFish	131_Gymnomuraena_zebra	1.56719188252764
ClaidentTutorial__Sample05__MiFish	065_unidentified_Osteobrama	1.52862563933344
ClaidentTutorial__Sample05__MiFish	110_unidentified_Rhodeus	1.51109552879063
ClaidentTutorial__Sample05__MiFish	010_unidentified_Opsaridium	1.4094208876423
ClaidentTutorial__Sample05__MiFish	077_unidentified_Plesiops	1.40240884342518
ClaidentTutorial__Sample05__MiFish	036_Coelorinchus_kishinouyei	1.36033657812242
ClaidentTutorial__Sample05__MiFish	068_unidentified_Cyprinodon	1.33930044547104
ClaidentTutorial__Sample05__MiFish	006_unidentified_Pterois	1.32177033492823
ClaidentTutorial__Sample05__MiFish	004_Squalogadus_modificatus	1.30774624649398
ClaidentTutorial__Sample05__MiFish	179_unidentified_Electrona	1.18854149480284
ClaidentTutorial__Sample05__MiFish	148_Esomus_metallicus	1.18152945058571
ClaidentTutorial__Sample05__MiFish	035_Spratelloides_delicatulus	1.17451740636859
ClaidentTutorial__Sample05__MiFish	088_Aulorhynchus_flavidus	1.17451740636859
ClaidentTutorial__Sample05__MiFish	206_unidentified_Labeo	1.16750536215146
ClaidentTutorial__Sample05__MiFish	049_unidentified_Acheilognathidae	1.14296320739152
ClaidentTutorial__Sample05__MiFish	094_Polydactylus_sextarius	1.13244514106583
ClaidentTutorial__Sample05__MiFish	164_Amblychaeturichthys_hexanema	1.12893911895727
ClaidentTutorial__Sample05__MiFish	040_Coreoperca_kawamebari	1.08686685365451
ClaidentTutorial__Sample05__MiFish	057_Pagothenia_borchgrevinki	1.0693367431117
ClaidentTutorial__Sample05__MiFish	026_Odontobutis_platycephala	1.06583072100314
ClaidentTutorial__Sample05__MiFish	047_unidentified_Cynoglossus	1.06232469889457
ClaidentTutorial__Sample05__MiFish	084_unidentified_Helicolenus	1.04830061046032
ClaidentTutorial__Sample05__MiFish	052_Parupeneus_chrysopleuron	1.04128856624319
ClaidentTutorial__Sample05__MiFish	003_Kaupichthys_hyoproroides	1.01324038937469
ClaidentTutorial__Sample05__MiFish	031_unidentified_Campylomormyrus	1.01324038937469
ClaidentTutorial__Sample05__MiFish	002_Uranoscopus_cognatus	0.98869823461475
ClaidentTutorial__Sample05__MiFish	032_unidentified_Cottiusculus	0.981686190397624
ClaidentTutorial__Sample05__MiFish	061_unidentified_Tariqilabeo	0.974674146180498
ClaidentTutorial__Sample05__MiFish	042_unidentified_Stolephorus	0.950131991420558
ClaidentTutorial__Sample05__MiFish	091_unidentified_Gobiesox	0.915071770334928
ClaidentTutorial__Sample05__MiFish	030_unidentified_Bovichtus	0.890529615574988
ClaidentTutorial__Sample05__MiFish	033_unidentified_Coilinae	0.876505527140736
ClaidentTutorial__Sample05__MiFish	021_unidentified_Muraeninae	0.86949348292361
ClaidentTutorial__Sample05__MiFish	104_unidentified_Microdevario	0.848457350272232
ClaidentTutorial__Sample05__MiFish	139_Embiotoca_jacksoni	0.802879062860914
ClaidentTutorial__Sample05__MiFish	027_unidentified_Gobionellinae	0.799373040752351
ClaidentTutorial__Sample05__MiFish	020_unidentified_Salminus	0.739770664906781
ClaidentTutorial__Sample05__MiFish	130_Doederleinia_berycoides	0.697698399604026
ClaidentTutorial__Sample05__MiFish	055_unidentified_Engraulinae	0.613553868998515
ClaidentTutorial__Sample05__MiFish	029_unidentified_Luciosoma	0.574987625804323
ClaidentTutorial__Sample05__MiFish	143_unidentified_Chalceus	0.525903316284442
ClaidentTutorial__Sample05__MiFish	085_Cynoglossus_abbreviatus	0.455782874113183
ClaidentTutorial__Sample06__MiFish	001_unidentified_Tetraodontidae	2.37795444778685
ClaidentTutorial__Sample06__MiFish	033_unidentified_Coilinae	2.19531585732703
ClaidentTutorial__Sample06__MiFish	006_unidentified_Pterois	1.85926085088096
ClaidentTutorial__Sample06__MiFish	031_unidentified_Campylomormyrus	1.77889987107864
ClaidentTutorial__Sample06__MiFish	060_unidentified_Anguilliformes	1.75698324022346
ClaidentTutorial__Sample06__MiFish	003_Kaupichthys_hyoproroides	1.75333046841427
ClaidentTutorial__Sample06__MiFish	065_unidentified_Osteobrama	1.72776106574989
ClaidentTutorial__Sample06__MiFish	013_Triphoturus_mexicanus	1.7204555221315
ClaidentTutorial__Sample06__MiFish	055_unidentified_Engraulinae	1.70584443489471
ClaidentTutorial__Sample06__MiFish	035_Spratelloides_delicatulus	1.54512247529007
ClaidentTutorial__Sample06__MiFish	036_Coelorinchus_kishinouyei	1.48667812634293
ClaidentTutorial__Sample06__MiFish	030_unidentified_Bovichtus	1.46476149548775
ClaidentTutorial__Sample06__MiFish	040_Coreoperca_kawamebari	1.43188654920499
ClaidentTutorial__Sample06__MiFish	026_Odontobutis_platycephala	1.4172754619682
ClaidentTutorial__Sample06__MiFish	115_Pempheris_schwenkii	1.40996991834981
ClaidentTutorial__Sample06__MiFish	061_unidentified_Tariqilabeo	1.39170605930382
ClaidentTutorial__Sample06__MiFish	091_unidentified_Gobiesox	1.32960893854749
ClaidentTutorial__Sample06__MiFish	088_Aulorhynchus_flavidus	1.23098409969918
ClaidentTutorial__Sample06__MiFish	021_unidentified_Muraeninae	1.20176192522561
ClaidentTutorial__Sample06__MiFish	203_unidentified_Chrysichthys	1.20176192522561
ClaidentTutorial__Sample06__MiFish	089_unidentified_Ecsenius	1.19810915341642
ClaidentTutorial__Sample06__MiFish	008_Rhinichthys_atratulus	1.17619252256124
ClaidentTutorial__Sample06__MiFish	052_Parupeneus_chrysopleuron	1.15427589170606
ClaidentTutorial__Sample06__MiFish	086_Chascanopsetta_lugubris	1.15062311989686
ClaidentTutorial__Sample06__MiFish	209_unidentified_Kneria	1.1177481736141
ClaidentTutorial__Sample06__MiFish	017_unidentified_Rhaphiodontinae	1.1140954018049
ClaidentTutorial__Sample06__MiFish	084_unidentified_Helicolenus	1.09948431456811
ClaidentTutorial__Sample06__MiFish	047_unidentified_Cynoglossus	1.08852599914052
ClaidentTutorial__Sample06__MiFish	164_Amblychaeturichthys_hexanema	1.08487322733133
ClaidentTutorial__Sample06__MiFish	143_unidentified_Chalceus	1.05199828104856
ClaidentTutorial__Sample06__MiFish	077_unidentified_Plesiops	1.03373442200258
ClaidentTutorial__Sample06__MiFish	007_Acentrogobius_pflaumii	1.02277610657499
ClaidentTutorial__Sample06__MiFish	139_Embiotoca_jacksoni	0.989901160292222
ClaidentTutorial__Sample06__MiFish	037_unidentified_Glyptosterninae	0.986248388483025
ClaidentTutorial__Sample06__MiFish	029_unidentified_Luciosoma	0.964331757627847
ClaidentTutorial__Sample06__MiFish	020_unidentified_Salminus	0.953373442200258
ClaidentTutorial__Sample06__MiFish	010_unidentified_Opsaridium	0.946067898581865
ClaidentTutorial__Sample06__MiFish	002_Uranoscopus_cognatus	0.924151267726687
ClaidentTutorial__Sample06__MiFish	049_unidentified_Acheilognathidae	0.924151267726687
ClaidentTutorial__Sample06__MiFish	004_Squalogadus_modificatus	0.898581865062312
ClaidentTutorial__Sample06__MiFish	027_unidentified_Gobionellinae	0.862054146970348
ClaidentTutorial__Sample06__MiFish	057_Pagothenia_borchgrevinki	0.803609798023206
ClaidentTutorial__Sample06__MiFish	131_Gymnomuraena_zebra	0.774387623549635
ClaidentTutorial__Sample06__MiFish	042_unidentified_Stolephorus	0.719596046411689
ClaidentTutorial__Sample06__MiFish	221_unidentified_Bunocephalus	0.715943274602493
ClaidentTutorial__Sample06__MiFish	032_unidentified_Cottiusculus	0.701332187365707
ClaidentTutorial__Sample06__MiFish	179_unidentified_Electrona	0.540610227761066
ClaidentTutorial__Sample06__MiFish	136_unidentified_Acantopsis	0.449290932531156
ClaidentTutorial__Sample07__MiFish	001_unidentified_Tetraodontidae	6.51481159287578
ClaidentTutorial__Sample07__MiFish	026_Odontobutis_platycephala	4.60006409962914
ClaidentTutorial__Sample07__MiFish	007_Acentrogobius_pflaumii	4.54557941486196
ClaidentTutorial__Sample07__MiFish	013_Triphoturus_mexicanus	3.94624788242297
ClaidentTutorial__Sample07__MiFish	029_unidentified_Luciosoma	3.84506203928392
ClaidentTutorial__Sample07__MiFish	036_Coelorinchus_kishinouyei	3.75165972254018
ClaidentTutorial__Sample07__MiFish	055_unidentified_Engraulinae	3.60377272102926
ClaidentTutorial__Sample07__MiFish	032_unidentified_Cottiusculus	3.54928803626208
ClaidentTutorial__Sample07__MiFish	089_unidentified_Ecsenius	3.37026692916991
ClaidentTutorial__Sample07__MiFish	047_unidentified_Cynoglossus	3.1601117164965
ClaidentTutorial__Sample07__MiFish	017_unidentified_Rhaphiodontinae	3.06670939975276
ClaidentTutorial__Sample07__MiFish	030_unidentified_Bovichtus	2.87990476626528
ClaidentTutorial__Sample07__MiFish	010_unidentified_Opsaridium	2.81763655510279
ClaidentTutorial__Sample07__MiFish	136_unidentified_Acantopsis	2.81763655510279
ClaidentTutorial__Sample07__MiFish	057_Pagothenia_borchgrevinki	2.78650244952154
ClaidentTutorial__Sample07__MiFish	059_unidentified_Canthigaster	2.73201776475436
ClaidentTutorial__Sample07__MiFish	147_unidentified_Acanthurinae	2.73201776475436
ClaidentTutorial__Sample07__MiFish	084_unidentified_Helicolenus	2.67753307998718
ClaidentTutorial__Sample07__MiFish	035_Spratelloides_delicatulus	2.66974955359187
ClaidentTutorial__Sample07__MiFish	004_Squalogadus_modificatus	2.66196602719656
ClaidentTutorial__Sample07__MiFish	006_unidentified_Pterois	2.59969781603407
ClaidentTutorial__Sample07__MiFish	027_unidentified_Gobionellinae	2.59969781603407
ClaidentTutorial__Sample07__MiFish	009_unidentified_Eleotris	2.52964607847626
ClaidentTutorial__Sample07__MiFish	040_Coreoperca_kawamebari	2.51407902568564
ClaidentTutorial__Sample07__MiFish	086_Chascanopsetta_lugubris	2.47516139370908
ClaidentTutorial__Sample07__MiFish	071_unidentified_Pictichromis	2.45959434091846
ClaidentTutorial__Sample07__MiFish	033_unidentified_Coilinae	2.43624376173252
ClaidentTutorial__Sample07__MiFish	016_Benthodesmus_tenuis	2.34284144498878
ClaidentTutorial__Sample07__MiFish	008_Rhinichthys_atratulus	2.31949086580285
ClaidentTutorial__Sample07__MiFish	024_Amia_calva	2.31949086580285
ClaidentTutorial__Sample07__MiFish	002_Uranoscopus_cognatus	2.21052149626849
ClaidentTutorial__Sample07__MiFish	021_unidentified_Muraeninae	2.16382033789662
ClaidentTutorial__Sample07__MiFish	070_Trichonotus_elegans	2.15603681150131
ClaidentTutorial__Sample07__MiFish	088_Aulorhynchus_flavidus	2.07820154754819
