samplename	species	nreads
ClaidentTutorial__Sample03__MiFish	17_unidentified_Aspasma	1.48073022312373
ClaidentTutorial__Sample03__MiFish	02_unidentified_Gobiopterus	1.40466531440162
ClaidentTutorial__Sample03__MiFish	35_Trichonotus_elegans	1.2525354969574
ClaidentTutorial__Sample03__MiFish	15_unidentified_Rhodeus	1.23225152129817
ClaidentTutorial__Sample03__MiFish	14_unidentified_Synaphobranchus	1.21703853955375
ClaidentTutorial__Sample03__MiFish	10_unidentified_Danioninae	1.20182555780933
ClaidentTutorial__Sample03__MiFish	33_Salarias_fasciatus	1.11561866125761
ClaidentTutorial__Sample03__MiFish	34_unidentified_Osteoglossiformes	0.983772819472617
ClaidentTutorial__Sample03__MiFish	38_Monopterus_albus	0.938133874239351
ClaidentTutorial__Sample03__MiFish	26_Arnoglossus_tenuis	0.836713995943205
ClaidentTutorial__Sample04__MiFish	51_others	40.1463444255526
ClaidentTutorial__Sample04__MiFish	05_unidentified_Electrona	3.07626912800583
ClaidentTutorial__Sample04__MiFish	04_Arripis_trutta	2.86464658732087
ClaidentTutorial__Sample04__MiFish	11_unidentified_Elops	2.71496235122662
ClaidentTutorial__Sample04__MiFish	25_unidentified_Pterois	2.57043964051494
ClaidentTutorial__Sample04__MiFish	41_Latimeria_chalumnae	2.36397862521253
ClaidentTutorial__Sample04__MiFish	37_Pantodon_buchholzi	2.22461743988341
ClaidentTutorial__Sample04__MiFish	36_unidentified_Conger	2.03364100072869
ClaidentTutorial__Sample04__MiFish	39_Spratelloides_delicatulus	1.95105659460772
ClaidentTutorial__Sample04__MiFish	42_Sigmops_gracilis	1.94589506922516
ClaidentTutorial__Sample04__MiFish	15_unidentified_Rhodeus	1.9407335438426
ClaidentTutorial__Sample04__MiFish	38_Monopterus_albus	1.90460286616468
ClaidentTutorial__Sample04__MiFish	07_unidentified_Xiphophorus	1.87879523925188
ClaidentTutorial__Sample04__MiFish	12_Cirrhitichthys_aprinus	1.87363371386932
ClaidentTutorial__Sample04__MiFish	26_Arnoglossus_tenuis	1.67233422394948
ClaidentTutorial__Sample04__MiFish	24_Henicorhynchus_siamensis	1.64652659703668
ClaidentTutorial__Sample04__MiFish	14_unidentified_Synaphobranchus	1.53297303862036
ClaidentTutorial__Sample04__MiFish	10_unidentified_Danioninae	1.48651931017731
ClaidentTutorial__Sample04__MiFish	18_Pseudorhombus_dupliciocellatus	1.44006558173427
ClaidentTutorial__Sample04__MiFish	17_unidentified_Aspasma	1.41941948020403
ClaidentTutorial__Sample04__MiFish	33_Salarias_fasciatus	1.18715083798883
ClaidentTutorial__Sample04__MiFish	23_unidentified_Engraulinae	1.14069710954579
ClaidentTutorial__Sample04__MiFish	16_Jenkinsia_lamprotaenia	1.06843575418994
ClaidentTutorial__Sample04__MiFish	01_unidentified_Euteleosteomorpha	1.05811270342482
ClaidentTutorial__Sample04__MiFish	34_unidentified_Osteoglossiformes	1.05295117804226
ClaidentTutorial__Sample04__MiFish	43_unidentified_Harpadontinae	0.985851348068982
ClaidentTutorial__Sample04__MiFish	35_Trichonotus_elegans	0.954882195773622
ClaidentTutorial__Sample04__MiFish	19_unidentified_Characoidei	0.603898469759534
ClaidentTutorial__Sample05__MiFish	51_others	29.6674861321231
ClaidentTutorial__Sample05__MiFish	13_Scolopsis_ciliata	3.44522188603127
ClaidentTutorial__Sample05__MiFish	03_Polypterus_retropinnis	2.96299798285426
ClaidentTutorial__Sample05__MiFish	12_Cirrhitichthys_aprinus	2.83976298537569
ClaidentTutorial__Sample05__MiFish	29_Symphurus_orientalis	2.83440494200706
ClaidentTutorial__Sample05__MiFish	24_Henicorhynchus_siamensis	2.45934190620272
ClaidentTutorial__Sample05__MiFish	25_unidentified_Pterois	2.40576147251639
ClaidentTutorial__Sample05__MiFish	42_Sigmops_gracilis	2.38968734241049
ClaidentTutorial__Sample05__MiFish	44_unidentified_Callionymidae	2.35753908219869
ClaidentTutorial__Sample05__MiFish	38_Monopterus_albus	2.31467473524962
ClaidentTutorial__Sample05__MiFish	21_unidentified_Linophrynidae	2.20751386787695
ClaidentTutorial__Sample05__MiFish	17_unidentified_Aspasma	2.19679778113969
ClaidentTutorial__Sample05__MiFish	07_unidentified_Xiphophorus	2.13250126071609
ClaidentTutorial__Sample05__MiFish	31_unidentified_Johnius	2.12714321734745
ClaidentTutorial__Sample05__MiFish	05_unidentified_Electrona	2.05748865355522
ClaidentTutorial__Sample05__MiFish	26_Arnoglossus_tenuis	1.95568582955119
ClaidentTutorial__Sample05__MiFish	23_unidentified_Engraulinae	1.95032778618255
ClaidentTutorial__Sample05__MiFish	43_unidentified_Harpadontinae	1.92353756933939
ClaidentTutorial__Sample05__MiFish	39_Spratelloides_delicatulus	1.76815431164902
ClaidentTutorial__Sample05__MiFish	22_Amia_calva	1.76279626828038
ClaidentTutorial__Sample05__MiFish	16_Jenkinsia_lamprotaenia	1.75208018154312
ClaidentTutorial__Sample05__MiFish	36_unidentified_Conger	1.66635148764498
ClaidentTutorial__Sample05__MiFish	18_Pseudorhombus_dupliciocellatus	1.56454866364095
ClaidentTutorial__Sample05__MiFish	10_unidentified_Danioninae	1.46810388300555
ClaidentTutorial__Sample05__MiFish	35_Trichonotus_elegans	1.41452344931921
ClaidentTutorial__Sample05__MiFish	15_unidentified_Rhodeus	1.36630105900151
ClaidentTutorial__Sample05__MiFish	04_Arripis_trutta	1.32879475542108
ClaidentTutorial__Sample05__MiFish	34_unidentified_Osteoglossiformes	1.25914019162885
ClaidentTutorial__Sample05__MiFish	14_unidentified_Synaphobranchus	1.21627584467978
ClaidentTutorial__Sample05__MiFish	37_Pantodon_buchholzi	1.06625063035804
ClaidentTutorial__Sample05__MiFish	11_unidentified_Elops	1.00195410993444
ClaidentTutorial__Sample05__MiFish	33_Salarias_fasciatus	0.771558245083207
ClaidentTutorial__Sample05__MiFish	08_unidentified_Chrysichthys	0.760842158345941
ClaidentTutorial__Sample05__MiFish	19_unidentified_Characoidei	0.584026727181039
ClaidentTutorial__Sample06__MiFish	51_others	25.7727089453372
ClaidentTutorial__Sample06__MiFish	32_unidentified_Priacanthus	2.82501008006451
ClaidentTutorial__Sample06__MiFish	06_unidentified_Teleostei	2.76136167271471
ClaidentTutorial__Sample06__MiFish	50_Agonostomus_monticola	2.62916882668049
ClaidentTutorial__Sample06__MiFish	14_unidentified_Synaphobranchus	2.55083232532688
ClaidentTutorial__Sample06__MiFish	03_Polypterus_retropinnis	2.54593629399228
ClaidentTutorial__Sample06__MiFish	33_Salarias_fasciatus	2.39415932261966
ClaidentTutorial__Sample06__MiFish	08_unidentified_Chrysichthys	2.24727838258165
ClaidentTutorial__Sample06__MiFish	09_Morone_americana	2.04654109786303
ClaidentTutorial__Sample06__MiFish	12_Cirrhitichthys_aprinus	1.99758078451702
ClaidentTutorial__Sample06__MiFish	30_Cynoponticus_ferox	1.95841253384022
ClaidentTutorial__Sample06__MiFish	26_Arnoglossus_tenuis	1.8213236564714
ClaidentTutorial__Sample06__MiFish	35_Trichonotus_elegans	1.8213236564714
ClaidentTutorial__Sample06__MiFish	31_unidentified_Johnius	1.8066355624676
ClaidentTutorial__Sample06__MiFish	05_unidentified_Electrona	1.7821554057946
ClaidentTutorial__Sample06__MiFish	43_unidentified_Harpadontinae	1.77725937446
ClaidentTutorial__Sample06__MiFish	39_Spratelloides_delicatulus	1.75767524912159
ClaidentTutorial__Sample06__MiFish	21_unidentified_Linophrynidae	1.74788318645239
ClaidentTutorial__Sample06__MiFish	11_unidentified_Elops	1.71850699844479
ClaidentTutorial__Sample06__MiFish	19_unidentified_Characoidei	1.53735383906457
ClaidentTutorial__Sample06__MiFish	38_Monopterus_albus	1.45901733771096
ClaidentTutorial__Sample06__MiFish	42_Sigmops_gracilis	1.43453718103796
ClaidentTutorial__Sample06__MiFish	04_Arripis_trutta	1.42964114970336
ClaidentTutorial__Sample06__MiFish	29_Symphurus_orientalis	1.37088877368815
ClaidentTutorial__Sample06__MiFish	18_Pseudorhombus_dupliciocellatus	1.30724036633834
ClaidentTutorial__Sample06__MiFish	36_unidentified_Conger	1.28765624099994
ClaidentTutorial__Sample06__MiFish	10_unidentified_Danioninae	1.19952767697713
ClaidentTutorial__Sample06__MiFish	37_Pantodon_buchholzi	1.14077530096193
ClaidentTutorial__Sample06__MiFish	15_unidentified_Rhodeus	1.08691895628132
ClaidentTutorial__Sample06__MiFish	13_Scolopsis_ciliata	1.06733483094292
ClaidentTutorial__Sample06__MiFish	44_unidentified_Callionymidae	0.964518172916307
ClaidentTutorial__Sample06__MiFish	22_Amia_calva	0.944934047577904
ClaidentTutorial__Sample06__MiFish	17_unidentified_Aspasma	0.925349922239502
ClaidentTutorial__Sample06__MiFish	07_unidentified_Xiphophorus	0.768676919532285
ClaidentTutorial__Sample06__MiFish	16_Jenkinsia_lamprotaenia	0.700132480847877
ClaidentTutorial__Sample07__MiFish	51_others	42.0328516734593
ClaidentTutorial__Sample07__MiFish	23_unidentified_Engraulinae	7.94677040879338
ClaidentTutorial__Sample07__MiFish	25_unidentified_Pterois	5.98369766580215
ClaidentTutorial__Sample07__MiFish	02_unidentified_Gobiopterus	5.95220452019266
ClaidentTutorial__Sample07__MiFish	43_unidentified_Harpadontinae	5.68976164011362
ClaidentTutorial__Sample07__MiFish	46_Hemigrammus_bleheri	5.57428677287884
ClaidentTutorial__Sample07__MiFish	16_Jenkinsia_lamprotaenia	5.3118438927998
ClaidentTutorial__Sample07__MiFish	28_unidentified_Aphyosemion	5.21736445597135
ClaidentTutorial__Sample07__MiFish	19_unidentified_Characoidei	5.01790786711128
ClaidentTutorial__Sample07__MiFish	35_Trichonotus_elegans	4.98641472150179
ClaidentTutorial__Sample07__MiFish	04_Arripis_trutta	4.38804495492158
ClaidentTutorial__Sample07__MiFish	03_Polypterus_retropinnis	4.23057922687415
ClaidentTutorial__Sample07__MiFish	15_unidentified_Rhodeus	3.86315919476349
ClaidentTutorial__Sample07__MiFish	06_unidentified_Teleostei	3.83166604915401
ClaidentTutorial__Sample07__MiFish	38_Monopterus_albus	3.75818204273188
ClaidentTutorial__Sample07__MiFish	26_Arnoglossus_tenuis	3.69519575151291
ClaidentTutorial__Sample07__MiFish	36_unidentified_Conger	3.61121402988761
ClaidentTutorial__Sample07__MiFish	09_Morone_americana	3.5587254538718
ClaidentTutorial__Sample07__MiFish	50_Agonostomus_monticola	3.41175744102754
ClaidentTutorial__Sample07__MiFish	31_unidentified_Johnius	3.32777571940225
ClaidentTutorial__Sample07__MiFish	32_unidentified_Priacanthus	3.24379399777695
ClaidentTutorial__Sample07__MiFish	49_unidentified_Gobionellinae	3.11782141533901
ClaidentTutorial__Sample07__MiFish	44_unidentified_Callionymidae	3.09682598493269
ClaidentTutorial__Sample07__MiFish	13_Scolopsis_ciliata	2.99184883290107
ClaidentTutorial__Sample07__MiFish	12_Cirrhitichthys_aprinus	2.96035568729159
ClaidentTutorial__Sample07__MiFish	11_unidentified_Elops	2.90786711127578
ClaidentTutorial__Sample07__MiFish	08_unidentified_Chrysichthys	2.88687168086946
ClaidentTutorial__Sample07__MiFish	21_unidentified_Linophrynidae	2.8763739656663
ClaidentTutorial__Sample07__MiFish	42_Sigmops_gracilis	2.61393108558726
ClaidentTutorial__Sample07__MiFish	05_unidentified_Electrona	2.60343337038409
ClaidentTutorial__Sample07__MiFish	18_Pseudorhombus_dupliciocellatus	2.56144250957145
ClaidentTutorial__Sample07__MiFish	33_Salarias_fasciatus	2.41447449672718
ClaidentTutorial__Sample07__MiFish	29_Symphurus_orientalis	2.39347906632086
ClaidentTutorial__Sample07__MiFish	39_Spratelloides_delicatulus	2.37248363591454
ClaidentTutorial__Sample07__MiFish	14_unidentified_Synaphobranchus	2.30949734469557
ClaidentTutorial__Sample07__MiFish	10_unidentified_Danioninae	2.26750648388292
ClaidentTutorial__Sample07__MiFish	17_unidentified_Aspasma	2.03655674941336
ClaidentTutorial__Sample07__MiFish	30_Cynoponticus_ferox	2.0260590342102
ClaidentTutorial__Sample08__MiFish	51_others	17.8197510788667
ClaidentTutorial__Sample08__MiFish	47_Lepidosiren_paradoxa	3.0408405778973
ClaidentTutorial__Sample08__MiFish	01_unidentified_Euteleosteomorpha	2.79098129964351
ClaidentTutorial__Sample08__MiFish	45_Parazen_pacificus	2.79098129964351
ClaidentTutorial__Sample08__MiFish	03_Polypterus_retropinnis	2.65807742823191
ClaidentTutorial__Sample08__MiFish	25_unidentified_Pterois	2.65276127337545
ClaidentTutorial__Sample08__MiFish	30_Cynoponticus_ferox	2.61023203452373
ClaidentTutorial__Sample08__MiFish	12_Cirrhitichthys_aprinus	2.5570704859591
ClaidentTutorial__Sample08__MiFish	02_unidentified_Gobiopterus	2.51454124710739
ClaidentTutorial__Sample08__MiFish	39_Spratelloides_delicatulus	2.51454124710739
ClaidentTutorial__Sample08__MiFish	15_unidentified_Rhodeus	2.24341734942773
ClaidentTutorial__Sample08__MiFish	50_Agonostomus_monticola	2.14241040715492
ClaidentTutorial__Sample08__MiFish	27_Psenopsis_anomala	2.08924885859028
ClaidentTutorial__Sample08__MiFish	14_unidentified_Synaphobranchus	2.08393270373382
ClaidentTutorial__Sample08__MiFish	13_Scolopsis_ciliata	2.07861654887735
ClaidentTutorial__Sample08__MiFish	42_Sigmops_gracilis	2.02013884545625
ClaidentTutorial__Sample08__MiFish	17_unidentified_Aspasma	2.00419038088686
ClaidentTutorial__Sample08__MiFish	19_unidentified_Characoidei	1.9988742260304
ClaidentTutorial__Sample08__MiFish	29_Symphurus_orientalis	1.9244480580399
ClaidentTutorial__Sample08__MiFish	05_unidentified_Electrona	1.87660266433173
ClaidentTutorial__Sample08__MiFish	28_unidentified_Aphyosemion	1.83407342548002
ClaidentTutorial__Sample08__MiFish	49_unidentified_Gobionellinae	1.7330664832072
ClaidentTutorial__Sample08__MiFish	06_unidentified_Teleostei	1.69053724435549
ClaidentTutorial__Sample08__MiFish	11_unidentified_Elops	1.68522108949903
ClaidentTutorial__Sample08__MiFish	46_Hemigrammus_bleheri	1.6745887797861
ClaidentTutorial__Sample08__MiFish	20_Samariscus_latus	1.65332416036025
ClaidentTutorial__Sample08__MiFish	32_unidentified_Priacanthus	1.64800800550378
ClaidentTutorial__Sample08__MiFish	09_Morone_americana	1.64269185064732
ClaidentTutorial__Sample08__MiFish	16_Jenkinsia_lamprotaenia	1.5576333729439
ClaidentTutorial__Sample08__MiFish	36_unidentified_Conger	1.49383951466633
ClaidentTutorial__Sample08__MiFish	38_Monopterus_albus	1.45662643067109
ClaidentTutorial__Sample08__MiFish	26_Arnoglossus_tenuis	1.40878103696291
ClaidentTutorial__Sample08__MiFish	18_Pseudorhombus_dupliciocellatus	1.38751641753706
ClaidentTutorial__Sample08__MiFish	21_unidentified_Linophrynidae	1.34498717868535
ClaidentTutorial__Sample08__MiFish	31_unidentified_Johnius	1.20676715241729
ClaidentTutorial__Sample08__MiFish	08_unidentified_Chrysichthys	1.16955406842204
ClaidentTutorial__Sample08__MiFish	10_unidentified_Danioninae	1.03133404215398
ClaidentTutorial__Sample08__MiFish	33_Salarias_fasciatus	0.887797861029458
ClaidentTutorial__Sample08__MiFish	04_Arripis_trutta	0.87716555131653
ClaidentTutorial__Sample08__MiFish	23_unidentified_Engraulinae	0.611357808493339
ClaidentTutorial__Sample09__MiFish	51_others	37.3233337421056
ClaidentTutorial__Sample09__MiFish	14_unidentified_Synaphobranchus	3.62874793059047
ClaidentTutorial__Sample09__MiFish	30_Cynoponticus_ferox	3.19225580967564
ClaidentTutorial__Sample09__MiFish	08_unidentified_Chrysichthys	2.9837819608805
ClaidentTutorial__Sample09__MiFish	10_unidentified_Danioninae	2.87303022870808
ClaidentTutorial__Sample09__MiFish	07_unidentified_Xiphophorus	2.86000061315838
ClaidentTutorial__Sample09__MiFish	06_unidentified_Teleostei	2.76227849653566
ClaidentTutorial__Sample09__MiFish	32_unidentified_Priacanthus	2.74924888098596
ClaidentTutorial__Sample09__MiFish	25_unidentified_Pterois	2.56683426329021
ClaidentTutorial__Sample09__MiFish	09_Morone_americana	2.55380464774051
ClaidentTutorial__Sample09__MiFish	19_unidentified_Characoidei	2.403964068919
ClaidentTutorial__Sample09__MiFish	42_Sigmops_gracilis	2.32578637562082
ClaidentTutorial__Sample09__MiFish	15_unidentified_Rhodeus	2.2410938745478
ClaidentTutorial__Sample09__MiFish	44_unidentified_Callionymidae	2.2410938745478
ClaidentTutorial__Sample09__MiFish	03_Polypterus_retropinnis	2.2280642589981
ClaidentTutorial__Sample09__MiFish	04_Arripis_trutta	2.19549022012386
ClaidentTutorial__Sample09__MiFish	38_Monopterus_albus	2.14988656569992
ClaidentTutorial__Sample09__MiFish	27_Psenopsis_anomala	2.09125329572629
ClaidentTutorial__Sample09__MiFish	23_unidentified_Engraulinae	2.05867925685205
ClaidentTutorial__Sample09__MiFish	02_unidentified_Gobiopterus	2.01959041020296
ClaidentTutorial__Sample09__MiFish	01_unidentified_Euteleosteomorpha	1.95444233245447
ClaidentTutorial__Sample09__MiFish	21_unidentified_Linophrynidae	1.94141271690478
ClaidentTutorial__Sample09__MiFish	46_Hemigrammus_bleheri	1.91535348580538
ClaidentTutorial__Sample09__MiFish	12_Cirrhitichthys_aprinus	1.88277944693114
ClaidentTutorial__Sample09__MiFish	16_Jenkinsia_lamprotaenia	1.79157213808327
ClaidentTutorial__Sample09__MiFish	05_unidentified_Electrona	1.76551290698387
ClaidentTutorial__Sample09__MiFish	47_Lepidosiren_paradoxa	1.75248329143418
ClaidentTutorial__Sample09__MiFish	31_unidentified_Johnius	1.66779079036115
ClaidentTutorial__Sample09__MiFish	18_Pseudorhombus_dupliciocellatus	1.64173155926176
ClaidentTutorial__Sample09__MiFish	49_unidentified_Gobionellinae	1.55703905818873
ClaidentTutorial__Sample09__MiFish	26_Arnoglossus_tenuis	1.53749463486419
ClaidentTutorial__Sample09__MiFish	28_unidentified_Aphyosemion	1.44628732601631
ClaidentTutorial__Sample09__MiFish	29_Symphurus_orientalis	1.37462444049298
ClaidentTutorial__Sample09__MiFish	20_Samariscus_latus	1.25084309277086
ClaidentTutorial__Sample09__MiFish	50_Agonostomus_monticola	1.07494328284996
ClaidentTutorial__Sample09__MiFish	40_Synanceia_verrucosa	0.501640198663315
ClaidentTutorial__Sample10__MiFish	51_others	21.1614149092693
ClaidentTutorial__Sample10__MiFish	01_unidentified_Euteleosteomorpha	5.7736635605689
ClaidentTutorial__Sample10__MiFish	41_Latimeria_chalumnae	2.83993379107406
ClaidentTutorial__Sample10__MiFish	48_unidentified_Chlorophthalmus	2.82430112800392
ClaidentTutorial__Sample10__MiFish	39_Spratelloides_delicatulus	2.64713094654242
ClaidentTutorial__Sample10__MiFish	16_Jenkinsia_lamprotaenia	2.56375674350172
ClaidentTutorial__Sample10__MiFish	38_Monopterus_albus	2.5377023050515
ClaidentTutorial__Sample10__MiFish	40_Synanceia_verrucosa	2.46474987739088
ClaidentTutorial__Sample10__MiFish	45_Parazen_pacificus	2.45953898970083
ClaidentTutorial__Sample10__MiFish	25_unidentified_Pterois	2.29800147130947
ClaidentTutorial__Sample10__MiFish	07_unidentified_Xiphophorus	2.12604217753801
ClaidentTutorial__Sample10__MiFish	20_Samariscus_latus	2.07914418832761
ClaidentTutorial__Sample10__MiFish	08_unidentified_Chrysichthys	2.02703531142717
ClaidentTutorial__Sample10__MiFish	19_unidentified_Characoidei	1.99055909759686
ClaidentTutorial__Sample10__MiFish	02_unidentified_Gobiopterus	1.97492643452673
ClaidentTutorial__Sample10__MiFish	21_unidentified_Linophrynidae	1.96450465914664
ClaidentTutorial__Sample10__MiFish	50_Agonostomus_monticola	1.9592937714566
ClaidentTutorial__Sample10__MiFish	27_Psenopsis_anomala	1.92281755762629
ClaidentTutorial__Sample10__MiFish	12_Cirrhitichthys_aprinus	1.62058607160373
ClaidentTutorial__Sample10__MiFish	28_unidentified_Aphyosemion	1.56847719470329
ClaidentTutorial__Sample10__MiFish	30_Cynoponticus_ferox	1.54763364394311
ClaidentTutorial__Sample10__MiFish	06_unidentified_Teleostei	1.52157920549289
ClaidentTutorial__Sample10__MiFish	32_unidentified_Priacanthus	1.43820500245218
ClaidentTutorial__Sample10__MiFish	03_Polypterus_retropinnis	1.41736145169201
ClaidentTutorial__Sample10__MiFish	44_unidentified_Callionymidae	1.37567435017165
ClaidentTutorial__Sample10__MiFish	10_unidentified_Danioninae	1.25582393330064
ClaidentTutorial__Sample10__MiFish	18_Pseudorhombus_dupliciocellatus	1.18287150564002
ClaidentTutorial__Sample10__MiFish	23_unidentified_Engraulinae	1.09428641490927
ClaidentTutorial__Sample10__MiFish	09_Morone_americana	1.07865375183914
ClaidentTutorial__Sample10__MiFish	46_Hemigrammus_bleheri	1.04738842569887
ClaidentTutorial__Sample10__MiFish	04_Arripis_trutta	0.979646885728298
ClaidentTutorial__Sample10__MiFish	49_unidentified_Gobionellinae	0.974435998038254
ClaidentTutorial__Sample10__MiFish	15_unidentified_Rhodeus	0.922327121137813
ClaidentTutorial__Sample10__MiFish	05_unidentified_Electrona	0.870218244237371
ClaidentTutorial__Sample10__MiFish	26_Arnoglossus_tenuis	0.828531142717018
ClaidentTutorial__Sample10__MiFish	47_Lepidosiren_paradoxa	0.828531142717018
ClaidentTutorial__Sample11__MiFish	51_others	37.3100636435959
ClaidentTutorial__Sample11__MiFish	01_unidentified_Euteleosteomorpha	3.40360647043224
ClaidentTutorial__Sample11__MiFish	41_Latimeria_chalumnae	3.12185096791302
ClaidentTutorial__Sample11__MiFish	25_unidentified_Pterois	2.91898700609918
ClaidentTutorial__Sample11__MiFish	04_Arripis_trutta	2.81755502519226
ClaidentTutorial__Sample11__MiFish	45_Parazen_pacificus	2.74429859453726
ClaidentTutorial__Sample11__MiFish	34_unidentified_Osteoglossiformes	2.67667727393264
