samplename	species	nreads
ClaidentTutorial__Sample02__MiFish	080_unidentified_Eleotris	245
ClaidentTutorial__Sample02__MiFish	091_unidentified_Poecilia	245
ClaidentTutorial__Sample02__MiFish	150_Etheostoma_spectabile	245
ClaidentTutorial__Sample02__MiFish	188_unidentified_Nothobranchius	245
ClaidentTutorial__Sample02__MiFish	009_unidentified_Echeneis	244
ClaidentTutorial__Sample02__MiFish	018_unidentified_Petrocephalus	244
ClaidentTutorial__Sample02__MiFish	064_unidentified_Macropodus	244
ClaidentTutorial__Sample02__MiFish	098_Coreoperca_kawamebari	244
ClaidentTutorial__Sample02__MiFish	112_unidentified_Characidae	244
ClaidentTutorial__Sample02__MiFish	127_Perccottus_glenii	244
ClaidentTutorial__Sample02__MiFish	152_unidentified_Labracinus	244
ClaidentTutorial__Sample02__MiFish	160_unidentified_Xenocypridinae	244
ClaidentTutorial__Sample02__MiFish	010_unidentified_Glossogobius	242
ClaidentTutorial__Sample03__MiFish	002_unidentified_Euteleosteomorpha	490
ClaidentTutorial__Sample03__MiFish	001_unidentified_Osteoglossiformes	253
ClaidentTutorial__Sample03__MiFish	013_Fundulus_diaphanus	251
ClaidentTutorial__Sample03__MiFish	091_unidentified_Poecilia	251
ClaidentTutorial__Sample03__MiFish	028_Dermogenys_pusilla	250
ClaidentTutorial__Sample03__MiFish	051_Kaupichthys_hyoproroides	250
ClaidentTutorial__Sample03__MiFish	089_Pseudolabrus_eoethinus	250
ClaidentTutorial__Sample03__MiFish	112_unidentified_Characidae	250
ClaidentTutorial__Sample03__MiFish	127_Perccottus_glenii	250
ClaidentTutorial__Sample03__MiFish	005_Cynoponticus_ferox	249
ClaidentTutorial__Sample03__MiFish	007_unidentified_Tetraodontidae	249
ClaidentTutorial__Sample03__MiFish	064_unidentified_Macropodus	249
ClaidentTutorial__Sample03__MiFish	096_Selar_crumenophthalmus	249
ClaidentTutorial__Sample03__MiFish	019_unidentified_Odacidae	248
ClaidentTutorial__Sample03__MiFish	057_unidentified_Lebiasina	248
ClaidentTutorial__Sample03__MiFish	060_Zeus_faber	248
ClaidentTutorial__Sample03__MiFish	071_unidentified_Anguilliformes	248
ClaidentTutorial__Sample03__MiFish	075_unidentified_Diplomystes	248
ClaidentTutorial__Sample03__MiFish	114_unidentified_Chascanopsetta	248
ClaidentTutorial__Sample03__MiFish	010_unidentified_Glossogobius	247
ClaidentTutorial__Sample03__MiFish	011_unidentified_Callionymidae	247
ClaidentTutorial__Sample03__MiFish	033_unidentified_Clupeidae	247
ClaidentTutorial__Sample03__MiFish	045_unidentified_Samaris	247
ClaidentTutorial__Sample03__MiFish	080_unidentified_Eleotris	247
ClaidentTutorial__Sample03__MiFish	098_Coreoperca_kawamebari	247
ClaidentTutorial__Sample03__MiFish	110_unidentified_Hypoptopoma	247
ClaidentTutorial__Sample03__MiFish	126_unidentified_Sillago	247
ClaidentTutorial__Sample03__MiFish	176_unidentified_Danioninae	247
ClaidentTutorial__Sample03__MiFish	003_Pagothenia_borchgrevinki	246
ClaidentTutorial__Sample03__MiFish	014_unidentified_Bathyclupea	246
ClaidentTutorial__Sample03__MiFish	048_Pimelodus_pictus	246
ClaidentTutorial__Sample03__MiFish	076_unidentified_Osteobrama	246
ClaidentTutorial__Sample03__MiFish	087_Dicentrarchus_labrax	246
ClaidentTutorial__Sample03__MiFish	113_Zu_cristatus	246
ClaidentTutorial__Sample03__MiFish	004_unidentified_Johnius	245
ClaidentTutorial__Sample03__MiFish	012_Pseudetroplus_maculatus	245
ClaidentTutorial__Sample03__MiFish	017_Scatophagus_argus	245
ClaidentTutorial__Sample03__MiFish	031_Lepidosiren_paradoxa	245
ClaidentTutorial__Sample03__MiFish	047_unidentified_Nemacheilidae	245
ClaidentTutorial__Sample03__MiFish	083_unidentified_Cyprinoidei	245
ClaidentTutorial__Sample03__MiFish	018_unidentified_Petrocephalus	244
ClaidentTutorial__Sample03__MiFish	038_unidentified_Pristolepis	244
ClaidentTutorial__Sample03__MiFish	066_unidentified_Salminus	244
ClaidentTutorial__Sample03__MiFish	124_Pagellus_bogaraveo	244
ClaidentTutorial__Sample03__MiFish	020_unidentified_Channa	243
ClaidentTutorial__Sample03__MiFish	054_Tanakia_tanago	243
ClaidentTutorial__Sample03__MiFish	032_Pseudalutarius_nasicornis	242
ClaidentTutorial__Sample03__MiFish	065_unidentified_Oryzias	242
ClaidentTutorial__Sample03__MiFish	119_unidentified_Puntigrus	239
ClaidentTutorial__Sample04__MiFish	002_unidentified_Euteleosteomorpha	495
ClaidentTutorial__Sample04__MiFish	004_unidentified_Johnius	488
ClaidentTutorial__Sample04__MiFish	012_Pseudetroplus_maculatus	257
ClaidentTutorial__Sample04__MiFish	020_unidentified_Channa	253
ClaidentTutorial__Sample04__MiFish	018_unidentified_Petrocephalus	250
ClaidentTutorial__Sample04__MiFish	047_unidentified_Nemacheilidae	250
ClaidentTutorial__Sample04__MiFish	013_Fundulus_diaphanus	249
ClaidentTutorial__Sample04__MiFish	032_Pseudalutarius_nasicornis	249
ClaidentTutorial__Sample04__MiFish	010_unidentified_Glossogobius	248
ClaidentTutorial__Sample04__MiFish	028_Dermogenys_pusilla	248
ClaidentTutorial__Sample04__MiFish	038_unidentified_Pristolepis	248
ClaidentTutorial__Sample04__MiFish	075_unidentified_Diplomystes	248
ClaidentTutorial__Sample04__MiFish	083_unidentified_Cyprinoidei	248
ClaidentTutorial__Sample04__MiFish	087_Dicentrarchus_labrax	248
ClaidentTutorial__Sample04__MiFish	005_Cynoponticus_ferox	247
ClaidentTutorial__Sample04__MiFish	007_unidentified_Tetraodontidae	247
ClaidentTutorial__Sample04__MiFish	009_unidentified_Echeneis	247
ClaidentTutorial__Sample04__MiFish	014_unidentified_Bathyclupea	247
ClaidentTutorial__Sample04__MiFish	017_Scatophagus_argus	247
ClaidentTutorial__Sample04__MiFish	033_unidentified_Clupeidae	247
ClaidentTutorial__Sample04__MiFish	045_unidentified_Samaris	247
ClaidentTutorial__Sample04__MiFish	048_Pimelodus_pictus	247
ClaidentTutorial__Sample04__MiFish	054_Tanakia_tanago	247
ClaidentTutorial__Sample04__MiFish	089_Pseudolabrus_eoethinus	247
ClaidentTutorial__Sample04__MiFish	098_Coreoperca_kawamebari	247
ClaidentTutorial__Sample04__MiFish	113_Zu_cristatus	247
ClaidentTutorial__Sample04__MiFish	170_Atractosteus_spatula	247
ClaidentTutorial__Sample04__MiFish	001_unidentified_Osteoglossiformes	246
ClaidentTutorial__Sample04__MiFish	064_unidentified_Macropodus	246
ClaidentTutorial__Sample04__MiFish	065_unidentified_Oryzias	246
ClaidentTutorial__Sample04__MiFish	066_unidentified_Salminus	246
ClaidentTutorial__Sample04__MiFish	071_unidentified_Anguilliformes	246
ClaidentTutorial__Sample04__MiFish	076_unidentified_Osteobrama	246
ClaidentTutorial__Sample04__MiFish	096_Selar_crumenophthalmus	246
ClaidentTutorial__Sample04__MiFish	126_unidentified_Sillago	246
ClaidentTutorial__Sample04__MiFish	177_Anabas_testudineus	246
ClaidentTutorial__Sample04__MiFish	003_Pagothenia_borchgrevinki	245
ClaidentTutorial__Sample04__MiFish	019_unidentified_Odacidae	245
ClaidentTutorial__Sample04__MiFish	029_unidentified_Melanotaeniidae	245
ClaidentTutorial__Sample04__MiFish	040_unidentified_Acropomatidae	245
ClaidentTutorial__Sample04__MiFish	060_Zeus_faber	245
ClaidentTutorial__Sample04__MiFish	091_unidentified_Poecilia	245
ClaidentTutorial__Sample04__MiFish	011_unidentified_Callionymidae	244
ClaidentTutorial__Sample04__MiFish	056_Polymixia_japonica	244
ClaidentTutorial__Sample04__MiFish	080_unidentified_Eleotris	244
ClaidentTutorial__Sample04__MiFish	105_Ophisurus_macrorhynchos	244
ClaidentTutorial__Sample04__MiFish	193_unidentified_Kyphosus	244
ClaidentTutorial__Sample04__MiFish	031_Lepidosiren_paradoxa	243
ClaidentTutorial__Sample05__MiFish	004_unidentified_Johnius	495
ClaidentTutorial__Sample05__MiFish	011_unidentified_Callionymidae	254
ClaidentTutorial__Sample05__MiFish	003_Pagothenia_borchgrevinki	251
ClaidentTutorial__Sample05__MiFish	007_unidentified_Tetraodontidae	250
ClaidentTutorial__Sample05__MiFish	020_unidentified_Channa	250
ClaidentTutorial__Sample05__MiFish	032_Pseudalutarius_nasicornis	250
ClaidentTutorial__Sample05__MiFish	038_unidentified_Pristolepis	250
ClaidentTutorial__Sample05__MiFish	060_Zeus_faber	250
ClaidentTutorial__Sample05__MiFish	008_Elagatis_bipinnulata	249
ClaidentTutorial__Sample05__MiFish	056_Polymixia_japonica	249
ClaidentTutorial__Sample05__MiFish	057_unidentified_Lebiasina	249
ClaidentTutorial__Sample05__MiFish	010_unidentified_Glossogobius	248
ClaidentTutorial__Sample05__MiFish	012_Pseudetroplus_maculatus	248
ClaidentTutorial__Sample05__MiFish	019_unidentified_Odacidae	248
ClaidentTutorial__Sample05__MiFish	025_unidentified_Atherinopsinae	248
ClaidentTutorial__Sample05__MiFish	031_Lepidosiren_paradoxa	248
ClaidentTutorial__Sample05__MiFish	033_unidentified_Clupeidae	248
ClaidentTutorial__Sample05__MiFish	137_unidentified_Esociformes	248
ClaidentTutorial__Sample05__MiFish	166_Sufflamen_fraenatum	248
ClaidentTutorial__Sample05__MiFish	002_unidentified_Euteleosteomorpha	247
ClaidentTutorial__Sample05__MiFish	005_Cynoponticus_ferox	247
ClaidentTutorial__Sample05__MiFish	009_unidentified_Echeneis	247
ClaidentTutorial__Sample05__MiFish	017_Scatophagus_argus	247
ClaidentTutorial__Sample05__MiFish	029_unidentified_Melanotaeniidae	247
ClaidentTutorial__Sample05__MiFish	048_Pimelodus_pictus	247
ClaidentTutorial__Sample05__MiFish	064_unidentified_Macropodus	247
ClaidentTutorial__Sample05__MiFish	069_unidentified_Galaxias	247
ClaidentTutorial__Sample05__MiFish	075_unidentified_Diplomystes	247
ClaidentTutorial__Sample05__MiFish	076_unidentified_Osteobrama	247
ClaidentTutorial__Sample05__MiFish	080_unidentified_Eleotris	247
ClaidentTutorial__Sample05__MiFish	089_Pseudolabrus_eoethinus	247
ClaidentTutorial__Sample05__MiFish	103_unidentified_Pellonulinae	247
ClaidentTutorial__Sample05__MiFish	018_unidentified_Petrocephalus	246
ClaidentTutorial__Sample05__MiFish	047_unidentified_Nemacheilidae	246
ClaidentTutorial__Sample05__MiFish	054_Tanakia_tanago	246
ClaidentTutorial__Sample05__MiFish	065_unidentified_Oryzias	246
ClaidentTutorial__Sample05__MiFish	066_unidentified_Salminus	246
ClaidentTutorial__Sample05__MiFish	083_unidentified_Cyprinoidei	246
ClaidentTutorial__Sample05__MiFish	128_Rastrelliger_brachysoma	246
ClaidentTutorial__Sample05__MiFish	014_unidentified_Bathyclupea	245
ClaidentTutorial__Sample05__MiFish	015_unidentified_Macrourinae	245
ClaidentTutorial__Sample05__MiFish	040_unidentified_Acropomatidae	245
ClaidentTutorial__Sample05__MiFish	045_unidentified_Samaris	245
ClaidentTutorial__Sample05__MiFish	099_Rhodeus_uyekii	245
ClaidentTutorial__Sample05__MiFish	001_unidentified_Osteoglossiformes	244
ClaidentTutorial__Sample05__MiFish	013_Fundulus_diaphanus	244
ClaidentTutorial__Sample05__MiFish	028_Dermogenys_pusilla	244
ClaidentTutorial__Sample05__MiFish	126_unidentified_Sillago	244
ClaidentTutorial__Sample05__MiFish	105_Ophisurus_macrorhynchos	243
ClaidentTutorial__Sample06__MiFish	004_unidentified_Johnius	497
ClaidentTutorial__Sample06__MiFish	007_unidentified_Tetraodontidae	259
ClaidentTutorial__Sample06__MiFish	001_unidentified_Osteoglossiformes	252
ClaidentTutorial__Sample06__MiFish	029_unidentified_Melanotaeniidae	252
ClaidentTutorial__Sample06__MiFish	018_unidentified_Petrocephalus	251
ClaidentTutorial__Sample06__MiFish	056_Polymixia_japonica	251
ClaidentTutorial__Sample06__MiFish	002_unidentified_Euteleosteomorpha	250
ClaidentTutorial__Sample06__MiFish	014_unidentified_Bathyclupea	250
ClaidentTutorial__Sample06__MiFish	045_unidentified_Samaris	249
ClaidentTutorial__Sample06__MiFish	065_unidentified_Oryzias	249
ClaidentTutorial__Sample06__MiFish	003_Pagothenia_borchgrevinki	248
ClaidentTutorial__Sample06__MiFish	008_Elagatis_bipinnulata	248
ClaidentTutorial__Sample06__MiFish	025_unidentified_Atherinopsinae	248
ClaidentTutorial__Sample06__MiFish	026_Lates_calcarifer	248
ClaidentTutorial__Sample06__MiFish	027_unidentified_Gonorynchus	248
ClaidentTutorial__Sample06__MiFish	031_Lepidosiren_paradoxa	248
ClaidentTutorial__Sample06__MiFish	032_Pseudalutarius_nasicornis	248
ClaidentTutorial__Sample06__MiFish	057_unidentified_Lebiasina	248
ClaidentTutorial__Sample06__MiFish	058_unidentified_Megalops	248
ClaidentTutorial__Sample06__MiFish	066_unidentified_Salminus	248
ClaidentTutorial__Sample06__MiFish	069_unidentified_Galaxias	248
ClaidentTutorial__Sample06__MiFish	017_Scatophagus_argus	247
ClaidentTutorial__Sample06__MiFish	019_unidentified_Odacidae	247
ClaidentTutorial__Sample06__MiFish	028_Dermogenys_pusilla	247
ClaidentTutorial__Sample06__MiFish	054_Tanakia_tanago	247
ClaidentTutorial__Sample06__MiFish	078_unidentified_Genicanthus	247
ClaidentTutorial__Sample06__MiFish	099_Rhodeus_uyekii	247
ClaidentTutorial__Sample06__MiFish	006_Monopterus_albus	246
ClaidentTutorial__Sample06__MiFish	009_unidentified_Echeneis	246
ClaidentTutorial__Sample06__MiFish	030_unidentified_Aphyosemion	246
ClaidentTutorial__Sample06__MiFish	033_unidentified_Clupeidae	246
ClaidentTutorial__Sample06__MiFish	038_unidentified_Pristolepis	246
ClaidentTutorial__Sample06__MiFish	047_unidentified_Nemacheilidae	246
ClaidentTutorial__Sample06__MiFish	048_Pimelodus_pictus	246
ClaidentTutorial__Sample06__MiFish	062_unidentified_Belonidae	246
ClaidentTutorial__Sample06__MiFish	064_unidentified_Macropodus	246
ClaidentTutorial__Sample06__MiFish	116_Percopsis_transmontana	246
ClaidentTutorial__Sample06__MiFish	123_unidentified_Canthigaster	246
ClaidentTutorial__Sample06__MiFish	011_unidentified_Callionymidae	245
ClaidentTutorial__Sample06__MiFish	013_Fundulus_diaphanus	245
ClaidentTutorial__Sample06__MiFish	015_unidentified_Macrourinae	245
ClaidentTutorial__Sample06__MiFish	060_Zeus_faber	245
ClaidentTutorial__Sample06__MiFish	103_unidentified_Pellonulinae	245
ClaidentTutorial__Sample06__MiFish	105_Ophisurus_macrorhynchos	245
ClaidentTutorial__Sample06__MiFish	128_Rastrelliger_brachysoma	245
ClaidentTutorial__Sample06__MiFish	005_Cynoponticus_ferox	244
ClaidentTutorial__Sample06__MiFish	040_unidentified_Acropomatidae	244
ClaidentTutorial__Sample06__MiFish	083_unidentified_Cyprinoidei	243
ClaidentTutorial__Sample06__MiFish	158_Mugilogobius_chulae	243
ClaidentTutorial__Sample07__MiFish	035_unidentified_Fundulopanchax	251
ClaidentTutorial__Sample07__MiFish	017_Scatophagus_argus	250
ClaidentTutorial__Sample07__MiFish	009_unidentified_Echeneis	249
ClaidentTutorial__Sample07__MiFish	011_unidentified_Callionymidae	249
ClaidentTutorial__Sample07__MiFish	019_unidentified_Odacidae	249
ClaidentTutorial__Sample07__MiFish	026_Lates_calcarifer	249
ClaidentTutorial__Sample07__MiFish	030_unidentified_Aphyosemion	249
ClaidentTutorial__Sample07__MiFish	048_Pimelodus_pictus	249
ClaidentTutorial__Sample07__MiFish	052_Beryx_decadactylus	249
ClaidentTutorial__Sample07__MiFish	060_Zeus_faber	249
ClaidentTutorial__Sample07__MiFish	013_Fundulus_diaphanus	248
ClaidentTutorial__Sample07__MiFish	045_unidentified_Samaris	248
ClaidentTutorial__Sample07__MiFish	057_unidentified_Lebiasina	248
ClaidentTutorial__Sample07__MiFish	137_unidentified_Esociformes	248
ClaidentTutorial__Sample07__MiFish	005_Cynoponticus_ferox	247
ClaidentTutorial__Sample07__MiFish	018_unidentified_Petrocephalus	247
ClaidentTutorial__Sample07__MiFish	025_unidentified_Atherinopsinae	247
ClaidentTutorial__Sample07__MiFish	031_Lepidosiren_paradoxa	247
ClaidentTutorial__Sample07__MiFish	041_unidentified_Brachymystax	247
ClaidentTutorial__Sample07__MiFish	047_unidentified_Nemacheilidae	247
ClaidentTutorial__Sample07__MiFish	064_unidentified_Macropodus	247
ClaidentTutorial__Sample07__MiFish	069_unidentified_Galaxias	247
ClaidentTutorial__Sample07__MiFish	105_Ophisurus_macrorhynchos	247
ClaidentTutorial__Sample07__MiFish	010_unidentified_Glossogobius	246
ClaidentTutorial__Sample07__MiFish	040_unidentified_Acropomatidae	246
ClaidentTutorial__Sample07__MiFish	062_unidentified_Belonidae	246
ClaidentTutorial__Sample07__MiFish	097_unidentified_Myctophidae	246
ClaidentTutorial__Sample07__MiFish	101_unidentified_Synodus	246
ClaidentTutorial__Sample07__MiFish	116_Percopsis_transmontana	246
ClaidentTutorial__Sample07__MiFish	117_unidentified_Colomesus	246
ClaidentTutorial__Sample07__MiFish	120_unidentified_Teleostei	246
ClaidentTutorial__Sample07__MiFish	123_unidentified_Canthigaster	246
ClaidentTutorial__Sample07__MiFish	007_unidentified_Tetraodontidae	245
ClaidentTutorial__Sample07__MiFish	008_Elagatis_bipinnulata	245
ClaidentTutorial__Sample07__MiFish	014_unidentified_Bathyclupea	245
ClaidentTutorial__Sample07__MiFish	015_unidentified_Macrourinae	245
ClaidentTutorial__Sample07__MiFish	027_unidentified_Gonorynchus	245
ClaidentTutorial__Sample07__MiFish	029_unidentified_Melanotaeniidae	245
ClaidentTutorial__Sample07__MiFish	032_Pseudalutarius_nasicornis	245
ClaidentTutorial__Sample07__MiFish	033_unidentified_Clupeidae	245
ClaidentTutorial__Sample07__MiFish	078_unidentified_Genicanthus	245
ClaidentTutorial__Sample07__MiFish	103_unidentified_Pellonulinae	245
ClaidentTutorial__Sample07__MiFish	128_Rastrelliger_brachysoma	245
ClaidentTutorial__Sample07__MiFish	155_unidentified_Hypomesus	245
ClaidentTutorial__Sample07__MiFish	158_Mugilogobius_chulae	245
ClaidentTutorial__Sample07__MiFish	001_unidentified_Osteoglossiformes	244
ClaidentTutorial__Sample07__MiFish	002_unidentified_Euteleosteomorpha	244
ClaidentTutorial__Sample07__MiFish	006_Monopterus_albus	243
ClaidentTutorial__Sample07__MiFish	028_Dermogenys_pusilla	243
ClaidentTutorial__Sample07__MiFish	054_Tanakia_tanago	243
ClaidentTutorial__Sample08__MiFish	040_unidentified_Acropomatidae	252
ClaidentTutorial__Sample08__MiFish	001_unidentified_Osteoglossiformes	251
ClaidentTutorial__Sample08__MiFish	035_unidentified_Fundulopanchax	251
ClaidentTutorial__Sample08__MiFish	016_unidentified_Rhodeus	250
ClaidentTutorial__Sample08__MiFish	018_unidentified_Petrocephalus	250
ClaidentTutorial__Sample08__MiFish	006_Monopterus_albus	249
ClaidentTutorial__Sample08__MiFish	017_Scatophagus_argus	249
ClaidentTutorial__Sample08__MiFish	027_unidentified_Gonorynchus	249
ClaidentTutorial__Sample08__MiFish	030_unidentified_Aphyosemion	249
ClaidentTutorial__Sample08__MiFish	078_unidentified_Genicanthus	249
ClaidentTutorial__Sample08__MiFish	009_unidentified_Echeneis	248
ClaidentTutorial__Sample08__MiFish	010_unidentified_Glossogobius	248
ClaidentTutorial__Sample08__MiFish	011_unidentified_Callionymidae	248
ClaidentTutorial__Sample08__MiFish	013_Fundulus_diaphanus	248
ClaidentTutorial__Sample08__MiFish	019_unidentified_Odacidae	248
ClaidentTutorial__Sample08__MiFish	026_Lates_calcarifer	248
ClaidentTutorial__Sample08__MiFish	052_Beryx_decadactylus	248
ClaidentTutorial__Sample08__MiFish	062_unidentified_Belonidae	248
ClaidentTutorial__Sample08__MiFish	108_Cynoglossus_puncticeps	248
ClaidentTutorial__Sample08__MiFish	116_Percopsis_transmontana	248
ClaidentTutorial__Sample08__MiFish	117_unidentified_Colomesus	248
ClaidentTutorial__Sample08__MiFish	120_unidentified_Teleostei	248
ClaidentTutorial__Sample08__MiFish	121_Oreichthys_crenuchoides	248
ClaidentTutorial__Sample08__MiFish	008_Elagatis_bipinnulata	247
ClaidentTutorial__Sample08__MiFish	025_unidentified_Atherinopsinae	247
ClaidentTutorial__Sample08__MiFish	028_Dermogenys_pusilla	247
ClaidentTutorial__Sample08__MiFish	029_unidentified_Melanotaeniidae	247
ClaidentTutorial__Sample08__MiFish	054_Tanakia_tanago	247
ClaidentTutorial__Sample08__MiFish	069_unidentified_Galaxias	247
ClaidentTutorial__Sample08__MiFish	097_unidentified_Myctophidae	247
ClaidentTutorial__Sample08__MiFish	100_unidentified_Callichthyidae	247
ClaidentTutorial__Sample08__MiFish	134_Otolithes_ruber	247
ClaidentTutorial__Sample08__MiFish	003_Pagothenia_borchgrevinki	246
ClaidentTutorial__Sample08__MiFish	041_unidentified_Brachymystax	246
ClaidentTutorial__Sample08__MiFish	060_Zeus_faber	246
ClaidentTutorial__Sample08__MiFish	103_unidentified_Pellonulinae	246
ClaidentTutorial__Sample08__MiFish	123_unidentified_Canthigaster	246
ClaidentTutorial__Sample08__MiFish	155_unidentified_Hypomesus	246
ClaidentTutorial__Sample08__MiFish	007_unidentified_Tetraodontidae	245
ClaidentTutorial__Sample08__MiFish	015_unidentified_Macrourinae	245
ClaidentTutorial__Sample08__MiFish	022_Anyperodon_leucogrammicus	245
ClaidentTutorial__Sample08__MiFish	048_Pimelodus_pictus	245
