samplename	family	nreads
ClaidentTutorial__Sample01__MiFish	48_Callionymidae	138
ClaidentTutorial__Sample01__MiFish	17_Bothidae	127
ClaidentTutorial__Sample01__MiFish	32_Muraenesocidae	123
ClaidentTutorial__Sample02__MiFish	03_unidentified_Euteleosteomorpha	536
ClaidentTutorial__Sample02__MiFish	04_Danionidae	517
ClaidentTutorial__Sample02__MiFish	02_Clupeidae	445
ClaidentTutorial__Sample02__MiFish	30_Muraenidae	338
ClaidentTutorial__Sample02__MiFish	17_Bothidae	322
ClaidentTutorial__Sample02__MiFish	01_Gobiidae	319
ClaidentTutorial__Sample02__MiFish	46_Characidae	316
ClaidentTutorial__Sample02__MiFish	23_Linophrynidae	312
ClaidentTutorial__Sample02__MiFish	20_Cyprinidae	299
ClaidentTutorial__Sample02__MiFish	10_Acheilognathidae	274
ClaidentTutorial__Sample02__MiFish	64_Eleotridae	271
ClaidentTutorial__Sample02__MiFish	81_unidentified_Esociformes	239
ClaidentTutorial__Sample02__MiFish	67_Zeidae	233
ClaidentTutorial__Sample02__MiFish	14_Elopidae	231
ClaidentTutorial__Sample02__MiFish	09_Poeciliidae	229
ClaidentTutorial__Sample02__MiFish	53_Adrianichthyidae	229
ClaidentTutorial__Sample02__MiFish	24_Gobiesocidae	219
ClaidentTutorial__Sample02__MiFish	32_Muraenesocidae	211
ClaidentTutorial__Sample02__MiFish	39_Champsodontidae	209
ClaidentTutorial__Sample02__MiFish	44_Synanceiidae	205
ClaidentTutorial__Sample02__MiFish	57_Aulostomidae	200
ClaidentTutorial__Sample02__MiFish	25_Blenniidae	199
ClaidentTutorial__Sample02__MiFish	52_Chlorophthalmidae	199
ClaidentTutorial__Sample02__MiFish	34_Engraulidae	197
ClaidentTutorial__Sample02__MiFish	73_Albulidae	197
ClaidentTutorial__Sample02__MiFish	51_Trichonotidae	192
ClaidentTutorial__Sample02__MiFish	68_Tetraodontidae	192
ClaidentTutorial__Sample02__MiFish	71_Cyematidae	192
ClaidentTutorial__Sample02__MiFish	77_Protopteridae	189
ClaidentTutorial__Sample02__MiFish	47_Triacanthidae	177
ClaidentTutorial__Sample02__MiFish	62_Macrouridae	173
ClaidentTutorial__Sample02__MiFish	19_Synaphobranchidae	171
ClaidentTutorial__Sample02__MiFish	37_Liparidae	171
ClaidentTutorial__Sample02__MiFish	54_Synbranchidae	167
ClaidentTutorial__Sample02__MiFish	06_Nothobranchiidae	166
ClaidentTutorial__Sample02__MiFish	26_unidentified_Osteoglossiformes	162
ClaidentTutorial__Sample02__MiFish	08_Cirrhitidae	161
ClaidentTutorial__Sample02__MiFish	70_Xenocyprididae	158
ClaidentTutorial__Sample02__MiFish	69_Monacanthidae	155
ClaidentTutorial__Sample02__MiFish	16_Claroteidae	146
ClaidentTutorial__Sample02__MiFish	13_Samaridae	141
ClaidentTutorial__Sample02__MiFish	40_Congridae	127
ClaidentTutorial__Sample02__MiFish	48_Callionymidae	115
ClaidentTutorial__Sample03__MiFish	04_Danionidae	832
ClaidentTutorial__Sample03__MiFish	02_Clupeidae	536
ClaidentTutorial__Sample03__MiFish	01_Gobiidae	469
ClaidentTutorial__Sample03__MiFish	30_Muraenidae	369
ClaidentTutorial__Sample03__MiFish	26_unidentified_Osteoglossiformes	345
ClaidentTutorial__Sample03__MiFish	03_unidentified_Euteleosteomorpha	342
ClaidentTutorial__Sample03__MiFish	40_Congridae	300
ClaidentTutorial__Sample03__MiFish	14_Elopidae	295
ClaidentTutorial__Sample03__MiFish	07_Synodontidae	287
ClaidentTutorial__Sample03__MiFish	25_Blenniidae	285
ClaidentTutorial__Sample03__MiFish	19_Synaphobranchidae	281
ClaidentTutorial__Sample03__MiFish	37_Liparidae	241
ClaidentTutorial__Sample03__MiFish	69_Monacanthidae	238
ClaidentTutorial__Sample03__MiFish	48_Callionymidae	237
ClaidentTutorial__Sample03__MiFish	11_Paralichthyidae	233
ClaidentTutorial__Sample03__MiFish	81_unidentified_Esociformes	228
ClaidentTutorial__Sample03__MiFish	68_Tetraodontidae	221
ClaidentTutorial__Sample03__MiFish	13_Samaridae	216
ClaidentTutorial__Sample03__MiFish	31_Aphredoderidae	206
ClaidentTutorial__Sample03__MiFish	55_Coelacanthidae	206
ClaidentTutorial__Sample03__MiFish	67_Zeidae	206
ClaidentTutorial__Sample03__MiFish	17_Bothidae	193
ClaidentTutorial__Sample03__MiFish	10_Acheilognathidae	192
ClaidentTutorial__Sample03__MiFish	24_Gobiesocidae	191
ClaidentTutorial__Sample03__MiFish	54_Synbranchidae	190
ClaidentTutorial__Sample03__MiFish	71_Cyematidae	187
ClaidentTutorial__Sample03__MiFish	57_Aulostomidae	182
ClaidentTutorial__Sample03__MiFish	62_Macrouridae	181
ClaidentTutorial__Sample03__MiFish	20_Cyprinidae	175
ClaidentTutorial__Sample03__MiFish	73_Albulidae	173
ClaidentTutorial__Sample03__MiFish	09_Poeciliidae	170
ClaidentTutorial__Sample03__MiFish	51_Trichonotidae	168
ClaidentTutorial__Sample03__MiFish	76_Dactylopteridae	161
ClaidentTutorial__Sample03__MiFish	75_Retropinnidae	151
ClaidentTutorial__Sample03__MiFish	38_Lophiidae	149
ClaidentTutorial__Sample03__MiFish	39_Champsodontidae	145
ClaidentTutorial__Sample03__MiFish	53_Adrianichthyidae	141
ClaidentTutorial__Sample03__MiFish	77_Protopteridae	128
ClaidentTutorial__Sample03__MiFish	34_Engraulidae	117
ClaidentTutorial__Sample03__MiFish	52_Chlorophthalmidae	112
ClaidentTutorial__Sample03__MiFish	70_Xenocyprididae	99
ClaidentTutorial__Sample03__MiFish	08_Cirrhitidae	88
ClaidentTutorial__Sample04__MiFish	02_Clupeidae	658
ClaidentTutorial__Sample04__MiFish	04_Danionidae	599
ClaidentTutorial__Sample04__MiFish	30_Muraenidae	479
ClaidentTutorial__Sample04__MiFish	08_Cirrhitidae	390
ClaidentTutorial__Sample04__MiFish	07_Synodontidae	375
ClaidentTutorial__Sample04__MiFish	12_Myctophidae	316
ClaidentTutorial__Sample04__MiFish	31_Aphredoderidae	297
ClaidentTutorial__Sample04__MiFish	57_Aulostomidae	294
ClaidentTutorial__Sample04__MiFish	40_Congridae	277
ClaidentTutorial__Sample04__MiFish	37_Liparidae	270
ClaidentTutorial__Sample04__MiFish	76_Dactylopteridae	270
ClaidentTutorial__Sample04__MiFish	09_Poeciliidae	256
ClaidentTutorial__Sample04__MiFish	62_Macrouridae	215
ClaidentTutorial__Sample04__MiFish	51_Trichonotidae	210
ClaidentTutorial__Sample04__MiFish	19_Synaphobranchidae	208
ClaidentTutorial__Sample04__MiFish	29_unidentified_Characoidei	206
ClaidentTutorial__Sample04__MiFish	34_Engraulidae	205
ClaidentTutorial__Sample04__MiFish	55_Coelacanthidae	204
ClaidentTutorial__Sample04__MiFish	60_Gonostomatidae	204
ClaidentTutorial__Sample04__MiFish	38_Lophiidae	203
ClaidentTutorial__Sample04__MiFish	11_Paralichthyidae	199
ClaidentTutorial__Sample04__MiFish	36_Pantodontidae	199
ClaidentTutorial__Sample04__MiFish	20_Cyprinidae	196
ClaidentTutorial__Sample04__MiFish	75_Retropinnidae	190
ClaidentTutorial__Sample04__MiFish	17_Bothidae	189
ClaidentTutorial__Sample04__MiFish	14_Elopidae	188
ClaidentTutorial__Sample04__MiFish	26_unidentified_Osteoglossiformes	183
ClaidentTutorial__Sample04__MiFish	71_Cyematidae	183
ClaidentTutorial__Sample04__MiFish	03_unidentified_Euteleosteomorpha	178
ClaidentTutorial__Sample04__MiFish	15_Arripidae	174
ClaidentTutorial__Sample04__MiFish	64_Eleotridae	169
ClaidentTutorial__Sample04__MiFish	81_unidentified_Esociformes	167
ClaidentTutorial__Sample04__MiFish	73_Albulidae	161
ClaidentTutorial__Sample04__MiFish	74_Bregmacerotidae	161
ClaidentTutorial__Sample04__MiFish	53_Adrianichthyidae	158
ClaidentTutorial__Sample04__MiFish	70_Xenocyprididae	157
ClaidentTutorial__Sample04__MiFish	54_Synbranchidae	153
ClaidentTutorial__Sample04__MiFish	24_Gobiesocidae	142
ClaidentTutorial__Sample04__MiFish	41_Scorpaenidae	141
ClaidentTutorial__Sample04__MiFish	10_Acheilognathidae	129
ClaidentTutorial__Sample04__MiFish	77_Protopteridae	124
ClaidentTutorial__Sample04__MiFish	25_Blenniidae	111
ClaidentTutorial__Sample04__MiFish	39_Champsodontidae	99
ClaidentTutorial__Sample05__MiFish	04_Danionidae	633
ClaidentTutorial__Sample05__MiFish	02_Clupeidae	523
ClaidentTutorial__Sample05__MiFish	17_Bothidae	371
ClaidentTutorial__Sample05__MiFish	25_Blenniidae	309
ClaidentTutorial__Sample05__MiFish	57_Aulostomidae	289
ClaidentTutorial__Sample05__MiFish	05_Cynoglossidae	279
ClaidentTutorial__Sample05__MiFish	54_Synbranchidae	274
ClaidentTutorial__Sample05__MiFish	62_Macrouridae	272
ClaidentTutorial__Sample05__MiFish	21_Nemipteridae	270
ClaidentTutorial__Sample05__MiFish	70_Xenocyprididae	262
ClaidentTutorial__Sample05__MiFish	41_Scorpaenidae	258
ClaidentTutorial__Sample05__MiFish	19_Synaphobranchidae	251
ClaidentTutorial__Sample05__MiFish	38_Lophiidae	242
ClaidentTutorial__Sample05__MiFish	30_Muraenidae	223
ClaidentTutorial__Sample05__MiFish	74_Bregmacerotidae	214
ClaidentTutorial__Sample05__MiFish	35_Sciaenidae	209
ClaidentTutorial__Sample05__MiFish	23_Linophrynidae	207
ClaidentTutorial__Sample05__MiFish	75_Retropinnidae	207
ClaidentTutorial__Sample05__MiFish	76_Dactylopteridae	207
ClaidentTutorial__Sample05__MiFish	12_Myctophidae	205
ClaidentTutorial__Sample05__MiFish	27_Amiidae	205
ClaidentTutorial__Sample05__MiFish	07_Synodontidae	197
ClaidentTutorial__Sample05__MiFish	15_Arripidae	194
ClaidentTutorial__Sample05__MiFish	11_Paralichthyidae	192
ClaidentTutorial__Sample05__MiFish	29_unidentified_Characoidei	192
ClaidentTutorial__Sample05__MiFish	68_Tetraodontidae	189
ClaidentTutorial__Sample05__MiFish	26_unidentified_Osteoglossiformes	186
ClaidentTutorial__Sample05__MiFish	16_Claroteidae	185
ClaidentTutorial__Sample05__MiFish	60_Gonostomatidae	183
ClaidentTutorial__Sample05__MiFish	36_Pantodontidae	181
ClaidentTutorial__Sample05__MiFish	64_Eleotridae	179
ClaidentTutorial__Sample05__MiFish	10_Acheilognathidae	171
ClaidentTutorial__Sample05__MiFish	18_Polypteridae	171
ClaidentTutorial__Sample05__MiFish	77_Protopteridae	169
ClaidentTutorial__Sample05__MiFish	34_Engraulidae	166
ClaidentTutorial__Sample05__MiFish	31_Aphredoderidae	164
ClaidentTutorial__Sample05__MiFish	09_Poeciliidae	162
ClaidentTutorial__Sample05__MiFish	08_Cirrhitidae	154
ClaidentTutorial__Sample05__MiFish	48_Callionymidae	152
ClaidentTutorial__Sample05__MiFish	51_Trichonotidae	152
ClaidentTutorial__Sample05__MiFish	20_Cyprinidae	148
ClaidentTutorial__Sample05__MiFish	40_Congridae	130
ClaidentTutorial__Sample05__MiFish	24_Gobiesocidae	127
ClaidentTutorial__Sample05__MiFish	14_Elopidae	120
ClaidentTutorial__Sample05__MiFish	53_Adrianichthyidae	103
ClaidentTutorial__Sample05__MiFish	82_Solenostomidae	3
ClaidentTutorial__Sample05__MiFish	86_Serranidae	2
ClaidentTutorial__Sample06__MiFish	04_Danionidae	411
ClaidentTutorial__Sample06__MiFish	02_Clupeidae	352
ClaidentTutorial__Sample06__MiFish	27_Amiidae	314
ClaidentTutorial__Sample06__MiFish	38_Lophiidae	285
ClaidentTutorial__Sample06__MiFish	07_Synodontidae	278
ClaidentTutorial__Sample06__MiFish	25_Blenniidae	254
ClaidentTutorial__Sample06__MiFish	29_unidentified_Characoidei	246
ClaidentTutorial__Sample06__MiFish	53_Adrianichthyidae	246
ClaidentTutorial__Sample06__MiFish	05_Cynoglossidae	242
ClaidentTutorial__Sample06__MiFish	45_Priacanthidae	235
ClaidentTutorial__Sample06__MiFish	57_Aulostomidae	228
ClaidentTutorial__Sample06__MiFish	21_Nemipteridae	226
ClaidentTutorial__Sample06__MiFish	12_Myctophidae	221
ClaidentTutorial__Sample06__MiFish	17_Bothidae	221
ClaidentTutorial__Sample06__MiFish	15_Arripidae	220
ClaidentTutorial__Sample06__MiFish	23_Linophrynidae	216
ClaidentTutorial__Sample06__MiFish	14_Elopidae	212
ClaidentTutorial__Sample06__MiFish	47_Triacanthidae	210
ClaidentTutorial__Sample06__MiFish	09_Poeciliidae	209
ClaidentTutorial__Sample06__MiFish	11_Paralichthyidae	209
ClaidentTutorial__Sample06__MiFish	50_Mugilidae	206
ClaidentTutorial__Sample06__MiFish	32_Muraenesocidae	204
ClaidentTutorial__Sample06__MiFish	59_unidentified_Teleostei	203
ClaidentTutorial__Sample06__MiFish	36_Pantodontidae	197
ClaidentTutorial__Sample06__MiFish	48_Callionymidae	194
ClaidentTutorial__Sample06__MiFish	19_Synaphobranchidae	193
ClaidentTutorial__Sample06__MiFish	51_Trichonotidae	192
ClaidentTutorial__Sample06__MiFish	69_Monacanthidae	190
ClaidentTutorial__Sample06__MiFish	71_Cyematidae	189
ClaidentTutorial__Sample06__MiFish	08_Cirrhitidae	186
ClaidentTutorial__Sample06__MiFish	77_Protopteridae	183
ClaidentTutorial__Sample06__MiFish	31_Aphredoderidae	181
ClaidentTutorial__Sample06__MiFish	24_Gobiesocidae	180
ClaidentTutorial__Sample06__MiFish	54_Synbranchidae	178
ClaidentTutorial__Sample06__MiFish	16_Claroteidae	174
ClaidentTutorial__Sample06__MiFish	70_Xenocyprididae	172
ClaidentTutorial__Sample06__MiFish	22_Moronidae	169
ClaidentTutorial__Sample06__MiFish	35_Sciaenidae	167
ClaidentTutorial__Sample06__MiFish	10_Acheilognathidae	166
ClaidentTutorial__Sample06__MiFish	60_Gonostomatidae	165
ClaidentTutorial__Sample06__MiFish	64_Eleotridae	165
ClaidentTutorial__Sample06__MiFish	18_Polypteridae	163
ClaidentTutorial__Sample06__MiFish	30_Muraenidae	155
ClaidentTutorial__Sample06__MiFish	68_Tetraodontidae	146
ClaidentTutorial__Sample06__MiFish	87_unidentified_Anguilliformes	141
ClaidentTutorial__Sample06__MiFish	40_Congridae	139
ClaidentTutorial__Sample06__MiFish	66_Apogonidae	126
ClaidentTutorial__Sample06__MiFish	74_Bregmacerotidae	125
ClaidentTutorial__Sample07__MiFish	01_Gobiidae	415
ClaidentTutorial__Sample07__MiFish	02_Clupeidae	394
ClaidentTutorial__Sample07__MiFish	57_Aulostomidae	336
ClaidentTutorial__Sample07__MiFish	11_Paralichthyidae	297
ClaidentTutorial__Sample07__MiFish	10_Acheilognathidae	275
ClaidentTutorial__Sample07__MiFish	24_Gobiesocidae	275
ClaidentTutorial__Sample07__MiFish	41_Scorpaenidae	270
ClaidentTutorial__Sample07__MiFish	21_Nemipteridae	265
ClaidentTutorial__Sample07__MiFish	15_Arripidae	260
ClaidentTutorial__Sample07__MiFish	25_Blenniidae	256
ClaidentTutorial__Sample07__MiFish	34_Engraulidae	239
ClaidentTutorial__Sample07__MiFish	35_Sciaenidae	227
ClaidentTutorial__Sample07__MiFish	66_Apogonidae	223
ClaidentTutorial__Sample07__MiFish	87_unidentified_Anguilliformes	218
ClaidentTutorial__Sample07__MiFish	18_Polypteridae	217
ClaidentTutorial__Sample07__MiFish	47_Triacanthidae	216
ClaidentTutorial__Sample07__MiFish	23_Linophrynidae	214
ClaidentTutorial__Sample07__MiFish	32_Muraenesocidae	212
ClaidentTutorial__Sample07__MiFish	54_Synbranchidae	211
ClaidentTutorial__Sample07__MiFish	16_Claroteidae	194
ClaidentTutorial__Sample07__MiFish	39_Champsodontidae	193
ClaidentTutorial__Sample07__MiFish	05_Cynoglossidae	191
ClaidentTutorial__Sample07__MiFish	06_Nothobranchiidae	189
ClaidentTutorial__Sample07__MiFish	51_Trichonotidae	188
ClaidentTutorial__Sample07__MiFish	83_Melanocetidae	187
ClaidentTutorial__Sample07__MiFish	19_Synaphobranchidae	186
ClaidentTutorial__Sample07__MiFish	31_Aphredoderidae	186
ClaidentTutorial__Sample07__MiFish	07_Synodontidae	184
ClaidentTutorial__Sample07__MiFish	45_Priacanthidae	184
ClaidentTutorial__Sample07__MiFish	14_Elopidae	180
ClaidentTutorial__Sample07__MiFish	50_Mugilidae	178
ClaidentTutorial__Sample07__MiFish	04_Danionidae	177
ClaidentTutorial__Sample07__MiFish	64_Eleotridae	171
ClaidentTutorial__Sample07__MiFish	59_unidentified_Teleostei	169
ClaidentTutorial__Sample07__MiFish	08_Cirrhitidae	164
ClaidentTutorial__Sample07__MiFish	29_unidentified_Characoidei	163
ClaidentTutorial__Sample07__MiFish	17_Bothidae	162
ClaidentTutorial__Sample07__MiFish	12_Myctophidae	161
ClaidentTutorial__Sample07__MiFish	48_Callionymidae	161
ClaidentTutorial__Sample07__MiFish	74_Bregmacerotidae	161
ClaidentTutorial__Sample07__MiFish	22_Moronidae	158
ClaidentTutorial__Sample07__MiFish	53_Adrianichthyidae	155
ClaidentTutorial__Sample07__MiFish	60_Gonostomatidae	146
ClaidentTutorial__Sample07__MiFish	46_Characidae	142
ClaidentTutorial__Sample07__MiFish	40_Congridae	141
ClaidentTutorial__Sample07__MiFish	56_Carapidae	138
ClaidentTutorial__Sample07__MiFish	38_Lophiidae	124
ClaidentTutorial__Sample07__MiFish	80_Kraemeriidae	117
ClaidentTutorial__Sample07__MiFish	85_Gonorynchidae	2
ClaidentTutorial__Sample08__MiFish	01_Gobiidae	432
ClaidentTutorial__Sample08__MiFish	08_Cirrhitidae	348
ClaidentTutorial__Sample08__MiFish	02_Clupeidae	308
ClaidentTutorial__Sample08__MiFish	74_Bregmacerotidae	300
ClaidentTutorial__Sample08__MiFish	25_Blenniidae	273
ClaidentTutorial__Sample08__MiFish	16_Claroteidae	265
ClaidentTutorial__Sample08__MiFish	33_Lepidosirenidae	254
ClaidentTutorial__Sample08__MiFish	45_Priacanthidae	253
ClaidentTutorial__Sample08__MiFish	24_Gobiesocidae	246
ClaidentTutorial__Sample08__MiFish	32_Muraenesocidae	244
ClaidentTutorial__Sample08__MiFish	40_Congridae	239
ClaidentTutorial__Sample08__MiFish	04_Danionidae	238
ClaidentTutorial__Sample08__MiFish	15_Arripidae	237
ClaidentTutorial__Sample08__MiFish	46_Characidae	236
ClaidentTutorial__Sample08__MiFish	12_Myctophidae	229
ClaidentTutorial__Sample08__MiFish	07_Synodontidae	213
ClaidentTutorial__Sample08__MiFish	19_Synaphobranchidae	213
ClaidentTutorial__Sample08__MiFish	49_Acipenseridae	213
ClaidentTutorial__Sample08__MiFish	50_Mugilidae	211
ClaidentTutorial__Sample08__MiFish	34_Engraulidae	210
ClaidentTutorial__Sample08__MiFish	43_Parazenidae	208
ClaidentTutorial__Sample08__MiFish	35_Sciaenidae	201
ClaidentTutorial__Sample08__MiFish	56_Carapidae	200
ClaidentTutorial__Sample08__MiFish	28_Centrolophidae	196
ClaidentTutorial__Sample08__MiFish	22_Moronidae	190
ClaidentTutorial__Sample08__MiFish	13_Samaridae	185
ClaidentTutorial__Sample08__MiFish	21_Nemipteridae	185
ClaidentTutorial__Sample08__MiFish	60_Gonostomatidae	185
ClaidentTutorial__Sample08__MiFish	03_unidentified_Euteleosteomorpha	184
ClaidentTutorial__Sample08__MiFish	14_Elopidae	183
ClaidentTutorial__Sample08__MiFish	29_unidentified_Characoidei	183
ClaidentTutorial__Sample08__MiFish	80_Kraemeriidae	182
ClaidentTutorial__Sample08__MiFish	17_Bothidae	180
ClaidentTutorial__Sample08__MiFish	85_Gonorynchidae	177
ClaidentTutorial__Sample08__MiFish	10_Acheilognathidae	174
ClaidentTutorial__Sample08__MiFish	38_Lophiidae	174
ClaidentTutorial__Sample08__MiFish	31_Aphredoderidae	167
ClaidentTutorial__Sample08__MiFish	05_Cynoglossidae	166
ClaidentTutorial__Sample08__MiFish	63_Lobotidae	156
ClaidentTutorial__Sample08__MiFish	11_Paralichthyidae	153
ClaidentTutorial__Sample08__MiFish	06_Nothobranchiidae	149
ClaidentTutorial__Sample08__MiFish	53_Adrianichthyidae	146
ClaidentTutorial__Sample08__MiFish	18_Polypteridae	144
ClaidentTutorial__Sample08__MiFish	42_Labridae	140
ClaidentTutorial__Sample08__MiFish	54_Synbranchidae	131
ClaidentTutorial__Sample08__MiFish	41_Scorpaenidae	130
ClaidentTutorial__Sample08__MiFish	23_Linophrynidae	126
ClaidentTutorial__Sample08__MiFish	59_unidentified_Teleostei	126
ClaidentTutorial__Sample09__MiFish	01_Gobiidae	576
ClaidentTutorial__Sample09__MiFish	02_Clupeidae	452
ClaidentTutorial__Sample09__MiFish	17_Bothidae	304
ClaidentTutorial__Sample09__MiFish	53_Adrianichthyidae	297
ClaidentTutorial__Sample09__MiFish	32_Muraenesocidae	295
ClaidentTutorial__Sample09__MiFish	05_Cynoglossidae	285
ClaidentTutorial__Sample09__MiFish	42_Labridae	285
ClaidentTutorial__Sample09__MiFish	33_Lepidosirenidae	280
ClaidentTutorial__Sample09__MiFish	46_Characidae	277
ClaidentTutorial__Sample09__MiFish	19_Synaphobranchidae	259
ClaidentTutorial__Sample09__MiFish	23_Linophrynidae	253
ClaidentTutorial__Sample09__MiFish	60_Gonostomatidae	233
ClaidentTutorial__Sample09__MiFish	29_unidentified_Characoidei	225
ClaidentTutorial__Sample09__MiFish	85_Gonorynchidae	222
ClaidentTutorial__Sample09__MiFish	59_unidentified_Teleostei	221
ClaidentTutorial__Sample09__MiFish	22_Moronidae	220
ClaidentTutorial__Sample09__MiFish	04_Danionidae	219
ClaidentTutorial__Sample09__MiFish	49_Acipenseridae	215
ClaidentTutorial__Sample09__MiFish	13_Samaridae	210
ClaidentTutorial__Sample09__MiFish	35_Sciaenidae	210
ClaidentTutorial__Sample09__MiFish	37_Liparidae	201
ClaidentTutorial__Sample09__MiFish	41_Scorpaenidae	200
ClaidentTutorial__Sample09__MiFish	48_Callionymidae	199
ClaidentTutorial__Sample09__MiFish	47_Triacanthidae	198
ClaidentTutorial__Sample09__MiFish	44_Synanceiidae	194
ClaidentTutorial__Sample09__MiFish	56_Carapidae	193
ClaidentTutorial__Sample09__MiFish	34_Engraulidae	189
ClaidentTutorial__Sample09__MiFish	03_unidentified_Euteleosteomorpha	186
ClaidentTutorial__Sample09__MiFish	08_Cirrhitidae	184
ClaidentTutorial__Sample09__MiFish	50_Mugilidae	183
ClaidentTutorial__Sample09__MiFish	38_Lophiidae	181
ClaidentTutorial__Sample09__MiFish	31_Aphredoderidae	179
ClaidentTutorial__Sample09__MiFish	09_Poeciliidae	173
ClaidentTutorial__Sample09__MiFish	18_Polypteridae	166
ClaidentTutorial__Sample09__MiFish	28_Centrolophidae	161
ClaidentTutorial__Sample09__MiFish	12_Myctophidae	160
ClaidentTutorial__Sample09__MiFish	16_Claroteidae	159
ClaidentTutorial__Sample09__MiFish	45_Priacanthidae	158
ClaidentTutorial__Sample09__MiFish	72_Melamphaidae	158
ClaidentTutorial__Sample09__MiFish	15_Arripidae	149
ClaidentTutorial__Sample09__MiFish	66_Apogonidae	144
ClaidentTutorial__Sample09__MiFish	06_Nothobranchiidae	141
ClaidentTutorial__Sample09__MiFish	54_Synbranchidae	138
ClaidentTutorial__Sample09__MiFish	80_Kraemeriidae	126
ClaidentTutorial__Sample09__MiFish	11_Paralichthyidae	122
ClaidentTutorial__Sample09__MiFish	10_Acheilognathidae	114
ClaidentTutorial__Sample09__MiFish	81_unidentified_Esociformes	2
ClaidentTutorial__Sample10__MiFish	01_Gobiidae	939
ClaidentTutorial__Sample10__MiFish	02_Clupeidae	617
ClaidentTutorial__Sample10__MiFish	03_unidentified_Euteleosteomorpha	366
ClaidentTutorial__Sample10__MiFish	08_Cirrhitidae	337
ClaidentTutorial__Sample10__MiFish	41_Scorpaenidae	327
ClaidentTutorial__Sample10__MiFish	10_Acheilognathidae	302
ClaidentTutorial__Sample10__MiFish	32_Muraenesocidae	292
ClaidentTutorial__Sample10__MiFish	47_Triacanthidae	260
ClaidentTutorial__Sample10__MiFish	09_Poeciliidae	258
ClaidentTutorial__Sample10__MiFish	38_Lophiidae	256
ClaidentTutorial__Sample10__MiFish	16_Claroteidae	252
ClaidentTutorial__Sample10__MiFish	29_unidentified_Characoidei	249
ClaidentTutorial__Sample10__MiFish	04_Danionidae	235
ClaidentTutorial__Sample10__MiFish	23_Linophrynidae	224
ClaidentTutorial__Sample10__MiFish	48_Callionymidae	224
ClaidentTutorial__Sample10__MiFish	31_Aphredoderidae	223
ClaidentTutorial__Sample10__MiFish	45_Priacanthidae	212
ClaidentTutorial__Sample10__MiFish	34_Engraulidae	211
ClaidentTutorial__Sample10__MiFish	55_Coelacanthidae	210
ClaidentTutorial__Sample10__MiFish	05_Cynoglossidae	206
ClaidentTutorial__Sample10__MiFish	12_Myctophidae	205
ClaidentTutorial__Sample10__MiFish	33_Lepidosirenidae	201
ClaidentTutorial__Sample10__MiFish	18_Polypteridae	197
ClaidentTutorial__Sample10__MiFish	11_Paralichthyidae	193
ClaidentTutorial__Sample10__MiFish	07_Synodontidae	189
ClaidentTutorial__Sample10__MiFish	44_Synanceiidae	183
ClaidentTutorial__Sample10__MiFish	37_Liparidae	180
