samplename	otu_001	otu_002	otu_003	otu_004	otu_005	otu_006	otu_007	otu_008	otu_009	otu_010	otu_011	otu_012	otu_013	otu_014	otu_015	otu_016	otu_017	otu_018	otu_019	otu_020	otu_021	otu_022	otu_023	otu_024	otu_025	otu_026	otu_027	otu_028	otu_029	otu_030	otu_031	otu_032	otu_033	otu_034	otu_035	otu_036	otu_037	otu_038	otu_039	otu_040	otu_041	otu_042	otu_043	otu_044	otu_045	otu_046	otu_047	otu_048	otu_049	otu_050	otu_051	otu_052	otu_053	otu_054	otu_055	otu_056	otu_057	otu_058	otu_059	otu_060	otu_061	otu_062	otu_063	otu_064	otu_065	otu_066	otu_067	otu_068	otu_069	otu_070	otu_071	otu_072	otu_073	otu_074	otu_075	otu_076	otu_077	otu_078	otu_079	otu_080	otu_081	otu_082	otu_083	otu_084	otu_085	otu_086	otu_087	otu_088	otu_089	otu_090	otu_091	otu_092	otu_093	otu_094	otu_095	otu_096	otu_097	otu_098	otu_099	otu_100	otu_101	otu_102	otu_103	otu_104	otu_105	otu_106	otu_107	otu_108	otu_109	otu_110	otu_111	otu_112	otu_113	otu_114	otu_115	otu_116	otu_117	otu_118	otu_119	otu_120	otu_121	otu_122	otu_123	otu_124	otu_125	otu_126	otu_127	otu_128	otu_129	otu_130	otu_131	otu_132	otu_133	otu_134	otu_135	otu_136	otu_137	otu_138	otu_139	otu_140	otu_141	otu_142	otu_143	otu_144	otu_145	otu_146	otu_147	otu_148	otu_149	otu_150	otu_151	otu_152	otu_153	otu_154	otu_155	otu_156	otu_157	otu_158	otu_159	otu_160	otu_161	otu_162	otu_163	otu_164	otu_165	otu_166	otu_167	otu_168	otu_169	otu_170	otu_171	otu_172	otu_173	otu_174	otu_175	otu_176	otu_177	otu_178	otu_179	otu_180	otu_181	otu_182	otu_183	otu_184	otu_185	otu_186	otu_187	otu_188	otu_189	otu_190	otu_191	otu_192	otu_193	otu_194	otu_195	otu_196	otu_197	otu_198	otu_199	otu_200	otu_201	otu_202	otu_203	otu_204	otu_205	otu_206	otu_207	otu_208	otu_209	otu_210	otu_211	otu_212	otu_213	otu_214	otu_215	otu_216	otu_217	otu_218	otu_219	otu_220	otu_221	otu_222	otu_223	otu_224	otu_225	otu_226	otu_227	otu_228	otu_229	otu_230	otu_231	otu_232	otu_233	otu_234	otu_235	otu_236	otu_237	otu_238	otu_239	otu_240
ClaidentTutorial__Sample11__MiFish	91	95	70	100	117	81	104	73	114	80	66	59	35	95	108	126	0	135	0	112	105	0	0	0	155	0	117	109	72	83	0	0	0	0	0	59	0	0	0	66	163	0	0	99	0	88	0	0	0	1	0	0	142	0	0	0	0	0	0	126	0	0	90	89	0	0	0	123	0	0	71	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	118	0	0	76	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	73	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	83	0	127	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample12__MiFish	119	185	109	175	116	106	198	157	142	167	94	117	208	137	165	217	0	0	0	126	128	0	0	0	140	0	98	151	133	195	0	0	0	1	0	132	266	0	0	95	134	0	0	122	0	84	296	0	0	0	0	0	125	0	0	0	0	1	0	116	0	0	0	179	182	2	0	151	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	178	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	201	161	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	153	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample13__MiFish	16	20	21	15	20	14	16	11	19	14	19	15	18	14	6	19	0	0	0	0	14	16	0	0	10	7	11	13	14	12	0	8	0	0	0	14	28	0	0	12	9	0	0	17	0	14	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	23	17	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	13	0	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	18	14	0	0	0	0	36	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample14__MiFish	38	31	25	19	43	0	36	22	43	42	27	40	35	29	31	29	0	0	0	0	0	19	0	0	24	33	41	37	26	14	0	24	0	0	0	0	44	0	37	31	29	0	0	29	0	38	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	33	0	0	0	0	0	0	0	0	35	38	0	0	0	44	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	22	0	0	1	0	0	46	0	0	0	30	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	50	0	0	0	0	40	0	0	0	0	0	24	42	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	13	0	0
ClaidentTutorial__Sample15__MiFish	10	16	10	12	18	0	22	7	10	19	9	12	9	0	10	19	0	0	0	0	0	15	0	0	9	17	0	0	12	4	0	22	0	0	0	0	18	0	16	17	16	0	22	7	0	7	9	0	22	0	0	19	0	0	0	0	0	0	16	0	14	0	0	0	11	0	0	0	8	0	0	0	9	0	0	0	0	8	14	0	0	0	8	0	0	0	10	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	17	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	18	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	5	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample16__MiFish	15	15	11	11	15	0	16	0	12	12	16	11	16	0	17	0	0	0	0	0	0	9	0	0	15	7	0	0	7	9	0	18	0	0	0	0	14	0	10	0	12	0	11	14	0	9	8	0	13	0	28	18	0	0	0	0	0	0	4	0	18	0	0	0	8	0	10	0	15	0	0	0	19	0	0	0	0	13	6	14	0	14	7	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	12	0	22	0	0	0	0	0	0	6	14	0	0	0	0	0	0	0	0	0	6	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
ClaidentTutorial__Sample17__MiFish	12	24	10	16	21	0	15	0	26	27	18	9	18	0	1	0	0	0	0	0	0	22	0	0	18	9	0	0	0	10	0	20	0	0	0	0	19	0	17	0	0	0	14	0	0	0	15	0	12	0	23	15	0	0	0	0	0	0	19	0	8	0	0	0	0	0	25	0	17	0	0	0	9	0	0	0	0	6	0	15	0	3	11	0	0	0	0	0	0	11	0	28	20	0	0	9	0	0	0	0	31	0	0	0	0	15	0	11	0	12	0	0	0	0	23	0	9	0	0	0	12	0	0	0	0	0	0	0	0	0	9	13	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	5	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample18__MiFish	18	10	11	0	4	0	18	0	8	0	12	12	23	0	0	0	0	0	0	0	0	8	0	0	6	19	0	0	0	0	0	10	0	0	0	0	0	0	11	0	0	0	14	0	0	0	0	0	19	0	14	8	0	0	0	0	0	0	13	0	5	0	0	0	0	0	26	0	0	0	0	0	11	0	0	0	0	11	0	14	0	10	10	0	0	0	0	0	0	4	0	9	16	0	0	18	0	0	0	0	8	0	0	0	17	19	0	0	0	11	13	0	0	22	12	0	9	0	15	0	12	0	0	0	12	0	0	0	0	0	18	10	13	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	6	25	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample19__MiFish	0	0	84	0	87	0	0	0	72	0	0	79	103	0	0	0	0	0	0	0	0	111	0	0	0	69	0	0	0	0	0	80	0	0	0	0	0	0	94	0	0	0	73	0	0	0	0	0	76	0	79	63	0	0	0	0	0	0	68	0	83	0	0	0	0	0	44	0	0	0	0	0	68	0	0	0	0	53	0	97	0	97	0	0	0	0	0	0	0	96	0	93	141	0	0	90	0	0	0	0	50	0	0	0	97	0	0	0	0	92	103	2	0	71	45	0	57	0	92	0	47	0	0	0	99	0	0	0	0	0	78	0	74	170	0	0	0	0	0	0	0	0	0	0	0	0	0	158	1	0	66	54	0	0	0	91	0	0	0	0	0	0	0	97	0	96	0	0	53	176	0	0	0	0	97	0	85	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
ClaidentTutorial__Sample20__MiFish	0	0	9	0	16	0	0	0	10	0	0	10	4	0	0	0	0	0	0	0	0	16	0	0	0	13	0	0	0	0	0	12	0	0	0	0	0	0	13	0	0	0	7	0	0	0	0	0	11	0	4	8	0	0	0	0	0	0	10	0	15	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0	6	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	13	0	0	0	18	0	0	0	0	0	10	0	0	11	8	0	13	0	17	0	10	0	0	0	8	0	0	0	0	0	0	0	20	12	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	8	0	0	0	0	11	0	0	0	0	0	0	0	11	0	15	0	0	13	0	0	0	0	0	6	0	0	0	0	0	12	0	0	0	12	23	0	0	0	0	0	12	0	0	0	0	0	21	11	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	4	0	0	3	0	0	3	0
