samplename	species	nreads
ClaidentTutorial__Sample01__MiFish	45_Lepidoblepharon_ophthalmolepis	226
ClaidentTutorial__Sample01__MiFish	46_Coilia_reynaldi	0
ClaidentTutorial__Sample01__MiFish	47_Elassoma_evergladei	0
ClaidentTutorial__Sample01__MiFish	48_Bolbometopon_muricatum	0
ClaidentTutorial__Sample01__MiFish	49_Chaetobranchopsis_bitaeniatus	229
ClaidentTutorial__Sample01__MiFish	50_Leiodon_cutcutia	0
ClaidentTutorial__Sample01__MiFish	51_others	7271
ClaidentTutorial__Sample02__MiFish	01_unidentified_Gastromyzontidae	218
ClaidentTutorial__Sample02__MiFish	02_Canthophrys_gongota	0
ClaidentTutorial__Sample02__MiFish	03_Sardina_pilchardus	226
ClaidentTutorial__Sample02__MiFish	04_Jaydia_lineata	0
ClaidentTutorial__Sample02__MiFish	05_unidentified_Amblyopinae	233
ClaidentTutorial__Sample02__MiFish	06_Paraconger_notialis	0
ClaidentTutorial__Sample02__MiFish	07_Odontobutis_haifengensis	0
ClaidentTutorial__Sample02__MiFish	08_Symphysodon_aequifasciata	224
ClaidentTutorial__Sample02__MiFish	09_unidentified_Osteoglossiformes	231
ClaidentTutorial__Sample02__MiFish	10_Acanthaphritis_unoorum	0
ClaidentTutorial__Sample02__MiFish	11_Pagellus_bogaraveo	232
ClaidentTutorial__Sample02__MiFish	12_Onychostoma_meridionale	233
ClaidentTutorial__Sample02__MiFish	13_Eumegistus_illustris	0
ClaidentTutorial__Sample02__MiFish	14_Cynoglossus_abbreviatus	233
ClaidentTutorial__Sample02__MiFish	15_Diplacanthopoma_brachysoma	0
ClaidentTutorial__Sample02__MiFish	16_Ponticola_kessleri	0
ClaidentTutorial__Sample02__MiFish	17_Megalops_atlanticus	0
ClaidentTutorial__Sample02__MiFish	18_Hyporhamphus_limbatus	227
ClaidentTutorial__Sample02__MiFish	19_unidentified_Heniochus	0
ClaidentTutorial__Sample02__MiFish	20_unidentified_Homatula	235
ClaidentTutorial__Sample02__MiFish	21_Scolopsis_ciliata	220
ClaidentTutorial__Sample02__MiFish	22_Polyacanthonotus_rissoanus	0
ClaidentTutorial__Sample02__MiFish	23_unidentified_Sphyraena	0
ClaidentTutorial__Sample02__MiFish	24_unidentified_Oreochromini	230
ClaidentTutorial__Sample02__MiFish	25_Pristipomoides_multidens	0
ClaidentTutorial__Sample02__MiFish	26_Micropterus_dolomieu	0
ClaidentTutorial__Sample02__MiFish	27_Facciolella_oxyrhyncha	230
ClaidentTutorial__Sample02__MiFish	28_Acanthocepola_krusensternii	224
ClaidentTutorial__Sample02__MiFish	29_Amblydoras_gonzalezi	228
ClaidentTutorial__Sample02__MiFish	30_Rastrelliger_brachysoma	0
ClaidentTutorial__Sample02__MiFish	31_Dallia_pectoralis	0
ClaidentTutorial__Sample02__MiFish	32_Solea_senegalensis	0
ClaidentTutorial__Sample02__MiFish	33_Squalomugil_nasutus	0
ClaidentTutorial__Sample02__MiFish	34_Rasbora_sumatrana	0
ClaidentTutorial__Sample02__MiFish	35_Etheostoma_trisella	0
ClaidentTutorial__Sample02__MiFish	36_unidentified_Pampus	224
ClaidentTutorial__Sample02__MiFish	37_Luciogobius_elongatus	0
ClaidentTutorial__Sample02__MiFish	38_Eleutheronema_tetradactylum	0
ClaidentTutorial__Sample02__MiFish	39_Eigenmannia_sp._CBM-ZF-10620	0
ClaidentTutorial__Sample02__MiFish	40_Acestrorhynchus_sp._NM-2010	0
ClaidentTutorial__Sample02__MiFish	41_Cephalopholis_argus	235
ClaidentTutorial__Sample02__MiFish	42_Pantodon_buchholzi	229
ClaidentTutorial__Sample02__MiFish	43_unidentified_Channa	229
ClaidentTutorial__Sample02__MiFish	44_Latimeria_chalumnae	0
ClaidentTutorial__Sample02__MiFish	45_Lepidoblepharon_ophthalmolepis	214
ClaidentTutorial__Sample02__MiFish	46_Coilia_reynaldi	0
ClaidentTutorial__Sample02__MiFish	47_Elassoma_evergladei	0
ClaidentTutorial__Sample02__MiFish	48_Bolbometopon_muricatum	0
ClaidentTutorial__Sample02__MiFish	49_Chaetobranchopsis_bitaeniatus	231
ClaidentTutorial__Sample02__MiFish	50_Leiodon_cutcutia	0
ClaidentTutorial__Sample02__MiFish	51_others	6511
ClaidentTutorial__Sample03__MiFish	01_unidentified_Gastromyzontidae	230
ClaidentTutorial__Sample03__MiFish	02_Canthophrys_gongota	223
ClaidentTutorial__Sample03__MiFish	03_Sardina_pilchardus	226
ClaidentTutorial__Sample03__MiFish	04_Jaydia_lineata	0
ClaidentTutorial__Sample03__MiFish	05_unidentified_Amblyopinae	227
ClaidentTutorial__Sample03__MiFish	06_Paraconger_notialis	225
ClaidentTutorial__Sample03__MiFish	07_Odontobutis_haifengensis	0
ClaidentTutorial__Sample03__MiFish	08_Symphysodon_aequifasciata	229
ClaidentTutorial__Sample03__MiFish	09_unidentified_Osteoglossiformes	231
ClaidentTutorial__Sample03__MiFish	10_Acanthaphritis_unoorum	0
ClaidentTutorial__Sample03__MiFish	11_Pagellus_bogaraveo	230
ClaidentTutorial__Sample03__MiFish	12_Onychostoma_meridionale	232
ClaidentTutorial__Sample03__MiFish	13_Eumegistus_illustris	0
ClaidentTutorial__Sample03__MiFish	14_Cynoglossus_abbreviatus	235
ClaidentTutorial__Sample03__MiFish	15_Diplacanthopoma_brachysoma	0
ClaidentTutorial__Sample03__MiFish	16_Ponticola_kessleri	0
ClaidentTutorial__Sample03__MiFish	17_Megalops_atlanticus	0
ClaidentTutorial__Sample03__MiFish	18_Hyporhamphus_limbatus	226
ClaidentTutorial__Sample03__MiFish	19_unidentified_Heniochus	0
ClaidentTutorial__Sample03__MiFish	20_unidentified_Homatula	224
ClaidentTutorial__Sample03__MiFish	21_Scolopsis_ciliata	0
ClaidentTutorial__Sample03__MiFish	22_Polyacanthonotus_rissoanus	0
ClaidentTutorial__Sample03__MiFish	23_unidentified_Sphyraena	226
ClaidentTutorial__Sample03__MiFish	24_unidentified_Oreochromini	231
ClaidentTutorial__Sample03__MiFish	25_Pristipomoides_multidens	0
ClaidentTutorial__Sample03__MiFish	26_Micropterus_dolomieu	0
ClaidentTutorial__Sample03__MiFish	27_Facciolella_oxyrhyncha	225
ClaidentTutorial__Sample03__MiFish	28_Acanthocepola_krusensternii	228
ClaidentTutorial__Sample03__MiFish	29_Amblydoras_gonzalezi	235
ClaidentTutorial__Sample03__MiFish	30_Rastrelliger_brachysoma	0
ClaidentTutorial__Sample03__MiFish	31_Dallia_pectoralis	0
ClaidentTutorial__Sample03__MiFish	32_Solea_senegalensis	0
ClaidentTutorial__Sample03__MiFish	33_Squalomugil_nasutus	0
ClaidentTutorial__Sample03__MiFish	34_Rasbora_sumatrana	0
ClaidentTutorial__Sample03__MiFish	35_Etheostoma_trisella	0
ClaidentTutorial__Sample03__MiFish	36_unidentified_Pampus	231
ClaidentTutorial__Sample03__MiFish	37_Luciogobius_elongatus	0
ClaidentTutorial__Sample03__MiFish	38_Eleutheronema_tetradactylum	0
ClaidentTutorial__Sample03__MiFish	39_Eigenmannia_sp._CBM-ZF-10620	0
ClaidentTutorial__Sample03__MiFish	40_Acestrorhynchus_sp._NM-2010	0
ClaidentTutorial__Sample03__MiFish	41_Cephalopholis_argus	221
ClaidentTutorial__Sample03__MiFish	42_Pantodon_buchholzi	226
ClaidentTutorial__Sample03__MiFish	43_unidentified_Channa	0
ClaidentTutorial__Sample03__MiFish	44_Latimeria_chalumnae	0
ClaidentTutorial__Sample03__MiFish	45_Lepidoblepharon_ophthalmolepis	230
ClaidentTutorial__Sample03__MiFish	46_Coilia_reynaldi	0
ClaidentTutorial__Sample03__MiFish	47_Elassoma_evergladei	0
ClaidentTutorial__Sample03__MiFish	48_Bolbometopon_muricatum	0
ClaidentTutorial__Sample03__MiFish	49_Chaetobranchopsis_bitaeniatus	232
ClaidentTutorial__Sample03__MiFish	50_Leiodon_cutcutia	0
ClaidentTutorial__Sample03__MiFish	51_others	6360
ClaidentTutorial__Sample04__MiFish	01_unidentified_Gastromyzontidae	225
ClaidentTutorial__Sample04__MiFish	02_Canthophrys_gongota	228
ClaidentTutorial__Sample04__MiFish	03_Sardina_pilchardus	218
ClaidentTutorial__Sample04__MiFish	04_Jaydia_lineata	235
ClaidentTutorial__Sample04__MiFish	05_unidentified_Amblyopinae	226
ClaidentTutorial__Sample04__MiFish	06_Paraconger_notialis	225
ClaidentTutorial__Sample04__MiFish	07_Odontobutis_haifengensis	0
ClaidentTutorial__Sample04__MiFish	08_Symphysodon_aequifasciata	234
ClaidentTutorial__Sample04__MiFish	09_unidentified_Osteoglossiformes	233
ClaidentTutorial__Sample04__MiFish	10_Acanthaphritis_unoorum	0
ClaidentTutorial__Sample04__MiFish	11_Pagellus_bogaraveo	234
ClaidentTutorial__Sample04__MiFish	12_Onychostoma_meridionale	224
ClaidentTutorial__Sample04__MiFish	13_Eumegistus_illustris	0
ClaidentTutorial__Sample04__MiFish	14_Cynoglossus_abbreviatus	0
ClaidentTutorial__Sample04__MiFish	15_Diplacanthopoma_brachysoma	0
ClaidentTutorial__Sample04__MiFish	16_Ponticola_kessleri	0
ClaidentTutorial__Sample04__MiFish	17_Megalops_atlanticus	0
ClaidentTutorial__Sample04__MiFish	18_Hyporhamphus_limbatus	231
ClaidentTutorial__Sample04__MiFish	19_unidentified_Heniochus	230
ClaidentTutorial__Sample04__MiFish	20_unidentified_Homatula	228
ClaidentTutorial__Sample04__MiFish	21_Scolopsis_ciliata	0
ClaidentTutorial__Sample04__MiFish	22_Polyacanthonotus_rissoanus	0
ClaidentTutorial__Sample04__MiFish	23_unidentified_Sphyraena	226
ClaidentTutorial__Sample04__MiFish	24_unidentified_Oreochromini	228
ClaidentTutorial__Sample04__MiFish	25_Pristipomoides_multidens	0
ClaidentTutorial__Sample04__MiFish	26_Micropterus_dolomieu	0
ClaidentTutorial__Sample04__MiFish	27_Facciolella_oxyrhyncha	224
ClaidentTutorial__Sample04__MiFish	28_Acanthocepola_krusensternii	235
ClaidentTutorial__Sample04__MiFish	29_Amblydoras_gonzalezi	229
ClaidentTutorial__Sample04__MiFish	30_Rastrelliger_brachysoma	0
ClaidentTutorial__Sample04__MiFish	31_Dallia_pectoralis	0
ClaidentTutorial__Sample04__MiFish	32_Solea_senegalensis	0
ClaidentTutorial__Sample04__MiFish	33_Squalomugil_nasutus	0
ClaidentTutorial__Sample04__MiFish	34_Rasbora_sumatrana	0
ClaidentTutorial__Sample04__MiFish	35_Etheostoma_trisella	0
ClaidentTutorial__Sample04__MiFish	36_unidentified_Pampus	228
ClaidentTutorial__Sample04__MiFish	37_Luciogobius_elongatus	0
ClaidentTutorial__Sample04__MiFish	38_Eleutheronema_tetradactylum	0
ClaidentTutorial__Sample04__MiFish	39_Eigenmannia_sp._CBM-ZF-10620	0
ClaidentTutorial__Sample04__MiFish	40_Acestrorhynchus_sp._NM-2010	0
ClaidentTutorial__Sample04__MiFish	41_Cephalopholis_argus	218
ClaidentTutorial__Sample04__MiFish	42_Pantodon_buchholzi	233
ClaidentTutorial__Sample04__MiFish	43_unidentified_Channa	0
ClaidentTutorial__Sample04__MiFish	44_Latimeria_chalumnae	0
ClaidentTutorial__Sample04__MiFish	45_Lepidoblepharon_ophthalmolepis	238
ClaidentTutorial__Sample04__MiFish	46_Coilia_reynaldi	0
ClaidentTutorial__Sample04__MiFish	47_Elassoma_evergladei	0
ClaidentTutorial__Sample04__MiFish	48_Bolbometopon_muricatum	0
ClaidentTutorial__Sample04__MiFish	49_Chaetobranchopsis_bitaeniatus	222
ClaidentTutorial__Sample04__MiFish	50_Leiodon_cutcutia	0
ClaidentTutorial__Sample04__MiFish	51_others	6111
ClaidentTutorial__Sample05__MiFish	01_unidentified_Gastromyzontidae	226
ClaidentTutorial__Sample05__MiFish	02_Canthophrys_gongota	233
ClaidentTutorial__Sample05__MiFish	03_Sardina_pilchardus	223
ClaidentTutorial__Sample05__MiFish	04_Jaydia_lineata	232
ClaidentTutorial__Sample05__MiFish	05_unidentified_Amblyopinae	232
ClaidentTutorial__Sample05__MiFish	06_Paraconger_notialis	238
ClaidentTutorial__Sample05__MiFish	07_Odontobutis_haifengensis	0
ClaidentTutorial__Sample05__MiFish	08_Symphysodon_aequifasciata	224
ClaidentTutorial__Sample05__MiFish	09_unidentified_Osteoglossiformes	220
ClaidentTutorial__Sample05__MiFish	10_Acanthaphritis_unoorum	222
ClaidentTutorial__Sample05__MiFish	11_Pagellus_bogaraveo	221
ClaidentTutorial__Sample05__MiFish	12_Onychostoma_meridionale	227
ClaidentTutorial__Sample05__MiFish	13_Eumegistus_illustris	0
ClaidentTutorial__Sample05__MiFish	14_Cynoglossus_abbreviatus	0
ClaidentTutorial__Sample05__MiFish	15_Diplacanthopoma_brachysoma	223
ClaidentTutorial__Sample05__MiFish	16_Ponticola_kessleri	223
ClaidentTutorial__Sample05__MiFish	17_Megalops_atlanticus	0
ClaidentTutorial__Sample05__MiFish	18_Hyporhamphus_limbatus	232
ClaidentTutorial__Sample05__MiFish	19_unidentified_Heniochus	230
ClaidentTutorial__Sample05__MiFish	20_unidentified_Homatula	233
ClaidentTutorial__Sample05__MiFish	21_Scolopsis_ciliata	0
ClaidentTutorial__Sample05__MiFish	22_Polyacanthonotus_rissoanus	0
ClaidentTutorial__Sample05__MiFish	23_unidentified_Sphyraena	231
ClaidentTutorial__Sample05__MiFish	24_unidentified_Oreochromini	223
ClaidentTutorial__Sample05__MiFish	25_Pristipomoides_multidens	0
ClaidentTutorial__Sample05__MiFish	26_Micropterus_dolomieu	0
ClaidentTutorial__Sample05__MiFish	27_Facciolella_oxyrhyncha	226
ClaidentTutorial__Sample05__MiFish	28_Acanthocepola_krusensternii	223
ClaidentTutorial__Sample05__MiFish	29_Amblydoras_gonzalezi	227
ClaidentTutorial__Sample05__MiFish	30_Rastrelliger_brachysoma	0
ClaidentTutorial__Sample05__MiFish	31_Dallia_pectoralis	0
ClaidentTutorial__Sample05__MiFish	32_Solea_senegalensis	233
ClaidentTutorial__Sample05__MiFish	33_Squalomugil_nasutus	0
ClaidentTutorial__Sample05__MiFish	34_Rasbora_sumatrana	0
ClaidentTutorial__Sample05__MiFish	35_Etheostoma_trisella	0
ClaidentTutorial__Sample05__MiFish	36_unidentified_Pampus	222
ClaidentTutorial__Sample05__MiFish	37_Luciogobius_elongatus	0
ClaidentTutorial__Sample05__MiFish	38_Eleutheronema_tetradactylum	0
ClaidentTutorial__Sample05__MiFish	39_Eigenmannia_sp._CBM-ZF-10620	0
ClaidentTutorial__Sample05__MiFish	40_Acestrorhynchus_sp._NM-2010	225
ClaidentTutorial__Sample05__MiFish	41_Cephalopholis_argus	229
ClaidentTutorial__Sample05__MiFish	42_Pantodon_buchholzi	228
ClaidentTutorial__Sample05__MiFish	43_unidentified_Channa	0
ClaidentTutorial__Sample05__MiFish	44_Latimeria_chalumnae	0
ClaidentTutorial__Sample05__MiFish	45_Lepidoblepharon_ophthalmolepis	229
ClaidentTutorial__Sample05__MiFish	46_Coilia_reynaldi	0
ClaidentTutorial__Sample05__MiFish	47_Elassoma_evergladei	0
ClaidentTutorial__Sample05__MiFish	48_Bolbometopon_muricatum	0
ClaidentTutorial__Sample05__MiFish	49_Chaetobranchopsis_bitaeniatus	221
ClaidentTutorial__Sample05__MiFish	50_Leiodon_cutcutia	0
ClaidentTutorial__Sample05__MiFish	51_others	5030
ClaidentTutorial__Sample06__MiFish	01_unidentified_Gastromyzontidae	229
ClaidentTutorial__Sample06__MiFish	02_Canthophrys_gongota	226
ClaidentTutorial__Sample06__MiFish	03_Sardina_pilchardus	232
ClaidentTutorial__Sample06__MiFish	04_Jaydia_lineata	225
ClaidentTutorial__Sample06__MiFish	05_unidentified_Amblyopinae	235
ClaidentTutorial__Sample06__MiFish	06_Paraconger_notialis	230
ClaidentTutorial__Sample06__MiFish	07_Odontobutis_haifengensis	0
ClaidentTutorial__Sample06__MiFish	08_Symphysodon_aequifasciata	233
ClaidentTutorial__Sample06__MiFish	09_unidentified_Osteoglossiformes	224
ClaidentTutorial__Sample06__MiFish	10_Acanthaphritis_unoorum	227
ClaidentTutorial__Sample06__MiFish	11_Pagellus_bogaraveo	235
ClaidentTutorial__Sample06__MiFish	12_Onychostoma_meridionale	219
ClaidentTutorial__Sample06__MiFish	13_Eumegistus_illustris	0
ClaidentTutorial__Sample06__MiFish	14_Cynoglossus_abbreviatus	0
ClaidentTutorial__Sample06__MiFish	15_Diplacanthopoma_brachysoma	226
ClaidentTutorial__Sample06__MiFish	16_Ponticola_kessleri	222
ClaidentTutorial__Sample06__MiFish	17_Megalops_atlanticus	218
ClaidentTutorial__Sample06__MiFish	18_Hyporhamphus_limbatus	226
ClaidentTutorial__Sample06__MiFish	19_unidentified_Heniochus	227
ClaidentTutorial__Sample06__MiFish	20_unidentified_Homatula	229
ClaidentTutorial__Sample06__MiFish	21_Scolopsis_ciliata	0
ClaidentTutorial__Sample06__MiFish	22_Polyacanthonotus_rissoanus	0
ClaidentTutorial__Sample06__MiFish	23_unidentified_Sphyraena	228
ClaidentTutorial__Sample06__MiFish	24_unidentified_Oreochromini	227
ClaidentTutorial__Sample06__MiFish	25_Pristipomoides_multidens	0
ClaidentTutorial__Sample06__MiFish	26_Micropterus_dolomieu	0
ClaidentTutorial__Sample06__MiFish	27_Facciolella_oxyrhyncha	235
ClaidentTutorial__Sample06__MiFish	28_Acanthocepola_krusensternii	224
ClaidentTutorial__Sample06__MiFish	29_Amblydoras_gonzalezi	225
ClaidentTutorial__Sample06__MiFish	30_Rastrelliger_brachysoma	0
ClaidentTutorial__Sample06__MiFish	31_Dallia_pectoralis	0
ClaidentTutorial__Sample06__MiFish	32_Solea_senegalensis	229
ClaidentTutorial__Sample06__MiFish	33_Squalomugil_nasutus	0
ClaidentTutorial__Sample06__MiFish	34_Rasbora_sumatrana	0
ClaidentTutorial__Sample06__MiFish	35_Etheostoma_trisella	0
ClaidentTutorial__Sample06__MiFish	36_unidentified_Pampus	224
ClaidentTutorial__Sample06__MiFish	37_Luciogobius_elongatus	0
ClaidentTutorial__Sample06__MiFish	38_Eleutheronema_tetradactylum	0
ClaidentTutorial__Sample06__MiFish	39_Eigenmannia_sp._CBM-ZF-10620	0
ClaidentTutorial__Sample06__MiFish	40_Acestrorhynchus_sp._NM-2010	229
ClaidentTutorial__Sample06__MiFish	41_Cephalopholis_argus	235
ClaidentTutorial__Sample06__MiFish	42_Pantodon_buchholzi	225
ClaidentTutorial__Sample06__MiFish	43_unidentified_Channa	0
ClaidentTutorial__Sample06__MiFish	44_Latimeria_chalumnae	0
ClaidentTutorial__Sample06__MiFish	45_Lepidoblepharon_ophthalmolepis	227
ClaidentTutorial__Sample06__MiFish	46_Coilia_reynaldi	0
ClaidentTutorial__Sample06__MiFish	47_Elassoma_evergladei	0
ClaidentTutorial__Sample06__MiFish	48_Bolbometopon_muricatum	0
ClaidentTutorial__Sample06__MiFish	49_Chaetobranchopsis_bitaeniatus	222
ClaidentTutorial__Sample06__MiFish	50_Leiodon_cutcutia	0
ClaidentTutorial__Sample06__MiFish	51_others	4743
ClaidentTutorial__Sample07__MiFish	01_unidentified_Gastromyzontidae	225
ClaidentTutorial__Sample07__MiFish	02_Canthophrys_gongota	225
ClaidentTutorial__Sample07__MiFish	03_Sardina_pilchardus	223
ClaidentTutorial__Sample07__MiFish	04_Jaydia_lineata	231
ClaidentTutorial__Sample07__MiFish	05_unidentified_Amblyopinae	234
ClaidentTutorial__Sample07__MiFish	06_Paraconger_notialis	231
ClaidentTutorial__Sample07__MiFish	07_Odontobutis_haifengensis	231
ClaidentTutorial__Sample07__MiFish	08_Symphysodon_aequifasciata	236
ClaidentTutorial__Sample07__MiFish	09_unidentified_Osteoglossiformes	228
ClaidentTutorial__Sample07__MiFish	10_Acanthaphritis_unoorum	225
ClaidentTutorial__Sample07__MiFish	11_Pagellus_bogaraveo	235
ClaidentTutorial__Sample07__MiFish	12_Onychostoma_meridionale	228
ClaidentTutorial__Sample07__MiFish	13_Eumegistus_illustris	233
ClaidentTutorial__Sample07__MiFish	14_Cynoglossus_abbreviatus	229
ClaidentTutorial__Sample07__MiFish	15_Diplacanthopoma_brachysoma	223
ClaidentTutorial__Sample07__MiFish	16_Ponticola_kessleri	226
ClaidentTutorial__Sample07__MiFish	17_Megalops_atlanticus	226
ClaidentTutorial__Sample07__MiFish	18_Hyporhamphus_limbatus	223
ClaidentTutorial__Sample07__MiFish	19_unidentified_Heniochus	236
ClaidentTutorial__Sample07__MiFish	20_unidentified_Homatula	223
ClaidentTutorial__Sample07__MiFish	21_Scolopsis_ciliata	0
ClaidentTutorial__Sample07__MiFish	22_Polyacanthonotus_rissoanus	0
ClaidentTutorial__Sample07__MiFish	23_unidentified_Sphyraena	238
ClaidentTutorial__Sample07__MiFish	24_unidentified_Oreochromini	229
ClaidentTutorial__Sample07__MiFish	25_Pristipomoides_multidens	0
ClaidentTutorial__Sample07__MiFish	26_Micropterus_dolomieu	0
ClaidentTutorial__Sample07__MiFish	27_Facciolella_oxyrhyncha	235
ClaidentTutorial__Sample07__MiFish	28_Acanthocepola_krusensternii	0
ClaidentTutorial__Sample07__MiFish	29_Amblydoras_gonzalezi	224
ClaidentTutorial__Sample07__MiFish	30_Rastrelliger_brachysoma	0
ClaidentTutorial__Sample07__MiFish	31_Dallia_pectoralis	0
ClaidentTutorial__Sample07__MiFish	32_Solea_senegalensis	229
ClaidentTutorial__Sample07__MiFish	33_Squalomugil_nasutus	0
ClaidentTutorial__Sample07__MiFish	34_Rasbora_sumatrana	0
ClaidentTutorial__Sample07__MiFish	35_Etheostoma_trisella	0
ClaidentTutorial__Sample07__MiFish	36_unidentified_Pampus	218
ClaidentTutorial__Sample07__MiFish	37_Luciogobius_elongatus	0
ClaidentTutorial__Sample07__MiFish	38_Eleutheronema_tetradactylum	0
ClaidentTutorial__Sample07__MiFish	39_Eigenmannia_sp._CBM-ZF-10620	0
ClaidentTutorial__Sample07__MiFish	40_Acestrorhynchus_sp._NM-2010	229
ClaidentTutorial__Sample07__MiFish	41_Cephalopholis_argus	227
ClaidentTutorial__Sample07__MiFish	42_Pantodon_buchholzi	224
ClaidentTutorial__Sample07__MiFish	43_unidentified_Channa	0
ClaidentTutorial__Sample07__MiFish	44_Latimeria_chalumnae	0
ClaidentTutorial__Sample07__MiFish	45_Lepidoblepharon_ophthalmolepis	226
ClaidentTutorial__Sample07__MiFish	46_Coilia_reynaldi	0
ClaidentTutorial__Sample07__MiFish	47_Elassoma_evergladei	0
ClaidentTutorial__Sample07__MiFish	48_Bolbometopon_muricatum	0
ClaidentTutorial__Sample07__MiFish	49_Chaetobranchopsis_bitaeniatus	224
ClaidentTutorial__Sample07__MiFish	50_Leiodon_cutcutia	0
ClaidentTutorial__Sample07__MiFish	51_others	4316
ClaidentTutorial__Sample08__MiFish	01_unidentified_Gastromyzontidae	230
ClaidentTutorial__Sample08__MiFish	02_Canthophrys_gongota	225
ClaidentTutorial__Sample08__MiFish	03_Sardina_pilchardus	233
ClaidentTutorial__Sample08__MiFish	04_Jaydia_lineata	231
ClaidentTutorial__Sample08__MiFish	05_unidentified_Amblyopinae	225
ClaidentTutorial__Sample08__MiFish	06_Paraconger_notialis	222
ClaidentTutorial__Sample08__MiFish	07_Odontobutis_haifengensis	229
ClaidentTutorial__Sample08__MiFish	08_Symphysodon_aequifasciata	224
ClaidentTutorial__Sample08__MiFish	09_unidentified_Osteoglossiformes	230
ClaidentTutorial__Sample08__MiFish	10_Acanthaphritis_unoorum	223
ClaidentTutorial__Sample08__MiFish	11_Pagellus_bogaraveo	231
ClaidentTutorial__Sample08__MiFish	12_Onychostoma_meridionale	227
ClaidentTutorial__Sample08__MiFish	13_Eumegistus_illustris	229
ClaidentTutorial__Sample08__MiFish	14_Cynoglossus_abbreviatus	229
ClaidentTutorial__Sample08__MiFish	15_Diplacanthopoma_brachysoma	224
ClaidentTutorial__Sample08__MiFish	16_Ponticola_kessleri	231
ClaidentTutorial__Sample08__MiFish	17_Megalops_atlanticus	227
ClaidentTutorial__Sample08__MiFish	18_Hyporhamphus_limbatus	0
ClaidentTutorial__Sample08__MiFish	19_unidentified_Heniochus	228
ClaidentTutorial__Sample08__MiFish	20_unidentified_Homatula	236
ClaidentTutorial__Sample08__MiFish	21_Scolopsis_ciliata	0
ClaidentTutorial__Sample08__MiFish	22_Polyacanthonotus_rissoanus	0
ClaidentTutorial__Sample08__MiFish	23_unidentified_Sphyraena	226
