samplename	otu_001	otu_002	otu_003	otu_004	otu_005	otu_006	otu_007	otu_008	otu_009	otu_010	otu_011	otu_012	otu_013	otu_014	otu_015	otu_016	otu_017	otu_018	otu_019	otu_020	otu_021	otu_022	otu_023	otu_024	otu_025	otu_026	otu_027	otu_028	otu_029	otu_030	otu_031	otu_032	otu_033	otu_034	otu_035	otu_036	otu_037	otu_038	otu_039	otu_040	otu_041	otu_042	otu_043	otu_044	otu_045	otu_046	otu_047	otu_048	otu_049	otu_050	otu_051	otu_052	otu_053	otu_054	otu_055	otu_056	otu_057	otu_058	otu_059	otu_060	otu_061	otu_062	otu_063	otu_064	otu_065	otu_066	otu_067	otu_068	otu_069	otu_070	otu_071	otu_072	otu_073	otu_074	otu_075	otu_076	otu_077	otu_078	otu_079	otu_080	otu_081	otu_082	otu_083	otu_084	otu_085	otu_086	otu_087	otu_088	otu_089	otu_090	otu_091	otu_092	otu_093	otu_094	otu_095	otu_096	otu_097	otu_098	otu_099	otu_100	otu_101	otu_102	otu_103	otu_104	otu_105	otu_106	otu_107	otu_108	otu_109	otu_110	otu_111	otu_112	otu_113	otu_114	otu_115	otu_116	otu_117	otu_118	otu_119	otu_120	otu_121	otu_122	otu_123	otu_124	otu_125	otu_126	otu_127	otu_128	otu_129	otu_130	otu_131	otu_132	otu_133	otu_134	otu_135	otu_136	otu_137	otu_138	otu_139	otu_140	otu_141	otu_142	otu_143	otu_144	otu_145	otu_146	otu_147	otu_148	otu_149	otu_150	otu_151	otu_152	otu_153	otu_154	otu_155	otu_156	otu_157	otu_158	otu_159	otu_160	otu_161	otu_162	otu_163	otu_164	otu_165	otu_166	otu_167	otu_168	otu_169	otu_170	otu_171	otu_172	otu_173	otu_174	otu_175	otu_176	otu_177	otu_178	otu_179	otu_180	otu_181	otu_182	otu_183	otu_184	otu_185	otu_186	otu_187	otu_188	otu_189	otu_190	otu_191	otu_192	otu_193	otu_194	otu_195	otu_196	otu_197	otu_198	otu_199	otu_200	otu_201	otu_202	otu_203	otu_204	otu_205	otu_206	otu_207	otu_208	otu_209
ClaidentTutorial__Sample11__MiFish	6126.12612612613	1531.53153153153	0	6126.12612612613	0	4594.59459459459	1531.53153153153	7657.65765765766	9189.18918918919	3063.06306306306	4594.59459459459	1531.53153153153	1531.53153153153	1531.53153153153	3063.06306306306	3063.06306306306	3063.06306306306	3063.06306306306	4594.59459459459	0	6126.12612612613	0	0	10720.7207207207	4594.59459459459	0	0	10720.7207207207	0	6126.12612612613	0	0	0	0	0	0	0	3063.06306306306	0	0	0	0	4594.59459459459	0	6126.12612612613	0	7657.65765765766	0	0	0	3063.06306306306	0	0	6126.12612612613	0	6126.12612612613	3063.06306306306	0	0	1531.53153153153	0	0	0	0	0	0	0	6126.12612612613	1531.53153153153	0	0	0	0	0	7657.65765765766	0	0	0	0	0	0	4594.59459459459	9189.18918918919	0	0	0	0	0	0	0	0	0	0	0	0	4594.59459459459	0	0	0	0	4594.59459459459	0	0	0	0	4594.59459459459	0	0	1531.53153153153	0	0	7657.65765765766	0	0	0	0	0	0	0	0	0	0	0	0	3063.06306306306	0	0	0	0	3063.06306306306	0	0	0	0	0	0	0	0	0	6126.12612612613	0	0	0	0	0	0	0	0	0	4594.59459459459	0	0	0	0	0	3063.06306306306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7657.65765765766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample12__MiFish	3148.14814814815	4722.22222222222	4722.22222222222	9444.44444444445	6296.2962962963	6296.2962962963	1574.07407407407	1574.07407407407	3148.14814814815	1574.07407407407	9444.44444444445	4722.22222222222	4722.22222222222	3148.14814814815	1574.07407407407	0	6296.2962962963	3148.14814814815	4722.22222222222	0	0	4722.22222222222	0	4722.22222222222	6296.2962962963	0	0	3148.14814814815	9444.44444444445	0	3148.14814814815	0	0	0	0	0	0	1574.07407407407	0	0	0	0	0	0	7870.37037037037	0	1574.07407407407	0	0	0	3148.14814814815	7870.37037037037	0	1574.07407407407	0	3148.14814814815	1574.07407407407	0	0	0	0	0	0	0	0	0	0	3148.14814814815	6296.2962962963	0	0	0	3148.14814814815	0	7870.37037037037	0	0	0	0	0	0	0	6296.2962962963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4722.22222222222	0	7870.37037037037	0	0	0	4722.22222222222	0	0	7870.37037037037	0	0	7870.37037037037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7870.37037037037	0	0	0	0	0	11018.5185185185	0	0	0	0	0	0	4722.22222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6296.2962962963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4722.22222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample13__MiFish	3177.57009345794	4766.35514018692	1588.78504672897	7943.92523364486	3177.57009345794	4766.35514018692	4766.35514018692	4766.35514018692	7943.92523364486	0	1588.78504672897	3177.57009345794	1588.78504672897	0	0	0	4766.35514018692	1588.78504672897	9532.71028037383	1588.78504672897	0	6355.14018691589	0	0	3177.57009345794	0	0	3177.57009345794	4766.35514018692	15887.8504672897	0	0	7943.92523364486	0	9532.71028037383	1588.78504672897	0	1588.78504672897	7943.92523364486	0	0	0	0	0	7943.92523364486	0	0	0	0	0	4766.35514018692	4766.35514018692	0	7943.92523364486	0	4766.35514018692	3177.57009345794	1588.78504672897	0	9532.71028037383	0	0	0	0	0	0	0	3177.57009345794	0	0	0	0	0	0	4766.35514018692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3177.57009345794	0	3177.57009345794	0	0	0	0	0	0	0	0	0	4766.35514018692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3177.57009345794	0	0	0	12710.2803738318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4766.35514018692	0	0	0	0	0	0	0	0	0	11121.4953271028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7943.92523364486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample14__MiFish	1180.55555555556	1180.55555555556	5902.77777777778	3541.66666666667	1180.55555555556	5902.77777777778	3541.66666666667	4722.22222222222	2361.11111111111	1180.55555555556	0	3541.66666666667	2361.11111111111	0	0	3541.66666666667	1180.55555555556	0	3541.66666666667	4722.22222222222	0	3541.66666666667	0	0	7083.33333333333	0	0	3541.66666666667	5902.77777777778	0	1180.55555555556	0	3541.66666666667	0	2361.11111111111	2361.11111111111	0	5902.77777777778	2361.11111111111	0	3541.66666666667	5902.77777777778	0	0	3541.66666666667	3541.66666666667	0	4722.22222222222	0	0	4722.22222222222	3541.66666666667	3541.66666666667	0	0	1180.55555555556	2361.11111111111	3541.66666666667	0	2361.11111111111	0	0	0	0	0	0	0	2361.11111111111	0	0	0	0	0	3541.66666666667	0	0	0	0	0	0	0	0	3541.66666666667	0	0	0	0	0	0	0	0	0	0	0	3541.66666666667	0	0	4722.22222222222	0	0	0	1180.55555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2361.11111111111	0	0	0	0	0	4722.22222222222	0	0	0	4722.22222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1180.55555555556	0	3541.66666666667	0	0	0	0	0
ClaidentTutorial__Sample15__MiFish	10119.0476190476	2023.80952380952	12142.8571428571	2023.80952380952	6071.42857142857	0	0	4047.61904761905	8095.2380952381	4047.61904761905	0	8095.2380952381	12142.8571428571	0	14166.6666666667	12142.8571428571	6071.42857142857	0	0	4047.61904761905	0	2023.80952380952	0	0	10119.0476190476	0	0	0	4047.61904761905	0	6071.42857142857	0	12142.8571428571	0	22261.9047619048	2023.80952380952	0	6071.42857142857	8095.2380952381	0	2023.80952380952	4047.61904761905	0	0	14166.6666666667	2023.80952380952	0	2023.80952380952	0	0	2023.80952380952	10119.0476190476	6071.42857142857	0	0	8095.2380952381	0	6071.42857142857	0	4047.61904761905	0	0	0	0	0	8095.2380952381	4047.61904761905	0	0	0	0	0	2023.80952380952	6071.42857142857	0	0	0	6071.42857142857	0	0	0	0	4047.61904761905	0	6071.42857142857	0	0	0	0	0	0	0	0	0	4047.61904761905	0	0	4047.61904761905	0	0	0	8095.2380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6071.42857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6071.42857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample16__MiFish	1910.11235955056	11460.6741573034	0	5730.33707865169	0	0	0	3820.22471910112	7640.44943820225	1910.11235955056	0	5730.33707865169	13370.7865168539	0	9550.56179775281	3820.22471910112	0	0	0	7640.44943820225	0	5730.33707865169	0	0	9550.56179775281	0	0	1910.11235955056	3820.22471910112	0	7640.44943820225	0	5730.33707865169	0	7640.44943820225	3820.22471910112	5730.33707865169	0	7640.44943820225	0	1910.11235955056	11460.6741573034	0	0	0	3820.22471910112	0	3820.22471910112	0	0	3820.22471910112	1910.11235955056	3820.22471910112	0	0	7640.44943820225	0	13370.7865168539	0	5730.33707865169	0	0	0	0	0	9550.56179775281	1910.11235955056	0	0	1910.11235955056	5730.33707865169	0	7640.44943820225	7640.44943820225	0	0	0	13370.7865168539	0	0	9550.56179775281	0	0	0	0	3820.22471910112	0	0	0	0	0	0	0	0	7640.44943820225	0	0	3820.22471910112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3820.22471910112	0	1910.11235955056	0	0	0	0	0	0	1910.11235955056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3820.22471910112	0	0	0	0	0	0	5730.33707865169	0	0	0	1910.11235955056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3820.22471910112	0
ClaidentTutorial__Sample17__MiFish	3777.77777777778	5666.66666666667	7555.55555555556	7555.55555555556	0	0	0	0	5666.66666666667	3777.77777777778	0	0	0	0	5666.66666666667	3777.77777777778	0	0	0	9444.44444444444	0	3777.77777777778	0	0	5666.66666666667	0	0	0	5666.66666666667	0	3777.77777777778	0	5666.66666666667	0	7555.55555555556	1888.88888888889	5666.66666666667	0	7555.55555555556	0	1888.88888888889	3777.77777777778	0	0	0	9444.44444444444	0	9444.44444444444	0	0	0	9444.44444444444	9444.44444444444	0	0	0	0	0	3777.77777777778	0	0	0	0	0	0	0	3777.77777777778	0	0	5666.66666666667	3777.77777777778	0	5666.66666666667	0	0	0	0	5666.66666666667	0	0	3777.77777777778	0	0	0	0	3777.77777777778	0	0	0	0	5666.66666666667	9444.44444444444	0	5666.66666666667	7555.55555555556	0	0	3777.77777777778	0	0	0	0	0	0	0	0	0	0	0	9444.44444444444	0	0	7555.55555555556	0	7555.55555555556	0	0	0	0	0	0	9444.44444444444	0	0	0	0	0	7555.55555555556	0	0	0	0	0	0	0	0	0	0	0	0	7555.55555555556	0	0	0	0	0	0	0	0	0	9444.44444444444	9444.44444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3777.77777777778	0	0	0	0	0	0	0	0	3777.77777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample18__MiFish	3090.90909090909	3090.90909090909	0	7727.27272727273	0	0	0	0	4636.36363636364	0	0	0	0	0	3090.90909090909	1545.45454545455	0	0	0	3090.90909090909	0	7727.27272727273	0	0	3090.90909090909	0	0	7727.27272727273	7727.27272727273	0	6181.81818181818	4636.36363636364	3090.90909090909	0	0	3090.90909090909	4636.36363636364	0	1545.45454545455	0	12363.6363636364	3090.90909090909	0	0	0	7727.27272727273	0	4636.36363636364	0	0	0	6181.81818181818	3090.90909090909	0	0	0	0	1545.45454545455	4636.36363636364	0	0	0	0	0	0	0	6181.81818181818	0	0	3090.90909090909	6181.81818181818	0	7727.27272727273	0	0	0	0	4636.36363636364	1545.45454545455	0	0	0	0	0	3090.90909090909	3090.90909090909	0	0	0	0	4636.36363636364	3090.90909090909	0	4636.36363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4636.36363636364	0	0	0	6181.81818181818	4636.36363636364	0	0	0	3090.90909090909	0	1545.45454545455	6181.81818181818	7727.27272727273	7727.27272727273	0	0	0	6181.81818181818	4636.36363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4636.36363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1545.45454545455	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample19__MiFish	1683.16831683168	3366.33663366337	0	8415.84158415842	0	0	0	0	6732.67326732673	0	0	0	0	0	10099.0099009901	3366.33663366337	0	0	0	1683.16831683168	0	8415.84158415842	0	0	0	0	0	11782.1782178218	5049.50495049505	0	1683.16831683168	3366.33663366337	3366.33663366337	0	8415.84158415842	6732.67326732673	6732.67326732673	0	0	0	6732.67326732673	5049.50495049505	0	0	0	8415.84158415842	0	6732.67326732673	5049.50495049505	0	0	0	1683.16831683168	0	0	0	6732.67326732673	0	6732.67326732673	0	0	0	0	0	0	0	0	0	0	6732.67326732673	0	0	0	0	0	0	0	1683.16831683168	3366.33663366337	0	6732.67326732673	0	0	0	5049.50495049505	3366.33663366337	0	0	0	0	5049.50495049505	3366.33663366337	0	1683.16831683168	0	0	0	0	0	3366.33663366337	0	0	0	13465.3465346535	0	0	0	0	0	6732.67326732673	0	0	0	6732.67326732673	0	0	0	0	0	0	6732.67326732673	0	6732.67326732673	3366.33663366337	0	0	0	1683.16831683168	6732.67326732673	0	0	0	0	0	0	6732.67326732673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1683.16831683168	0	0	5049.50495049505	0	0	3366.33663366337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1683.16831683168	0	0
ClaidentTutorial__Sample20__MiFish	4951.45631067961	1650.4854368932	0	0	0	0	0	0	1650.4854368932	0	0	0	0	0	4951.45631067961	0	0	0	0	4951.45631067961	0	6601.94174757282	0	0	0	0	0	0	3300.97087378641	0	6601.94174757282	3300.97087378641	1650.4854368932	0	4951.45631067961	8252.42718446602	6601.94174757282	0	0	0	1650.4854368932	0	0	0	0	11553.3980582524	0	0	0	0	0	0	11553.3980582524	0	0	0	3300.97087378641	0	3300.97087378641	0	0	0	0	4951.45631067961	0	0	0	0	0	4951.45631067961	3300.97087378641	0	0	0	0	0	0	0	6601.94174757282	0	4951.45631067961	0	0	0	4951.45631067961	1650.4854368932	0	0	0	0	6601.94174757282	0	0	3300.97087378641	0	0	0	0	0	4951.45631067961	0	0	0	4951.45631067961	0	0	0	0	0	4951.45631067961	0	0	0	6601.94174757282	0	0	0	0	3300.97087378641	0	1650.4854368932	0	4951.45631067961	6601.94174757282	0	0	0	0	0	0	0	0	0	0	0	4951.45631067961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4951.45631067961	0	0	14854.3689320388	0	0	0	0	0	0	0	4951.45631067961	0	0	0	0	0	0	0	0	0	0	6601.94174757282	4951.45631067961	0	8252.42718446602	0	1650.4854368932	0	0	0	9902.91262135922	0	4951.45631067961	0	0	0	0	0	0	0	0	0	3300.97087378641	0	0	0	0	0	0	0	0
