samplename	otu_001	otu_002	otu_003	otu_004	otu_005	otu_006	otu_007	otu_008	otu_009	otu_010	otu_011	otu_012	otu_013	otu_014	otu_015	otu_016	otu_017	otu_018	otu_019	otu_020	otu_021	otu_022	otu_023	otu_024	otu_025	otu_026	otu_027	otu_028	otu_029	otu_030	otu_031	otu_032	otu_033	otu_034	otu_035	otu_036	otu_037	otu_038	otu_039	otu_040	otu_041	otu_042	otu_043	otu_044	otu_045	otu_046	otu_047	otu_048	otu_049	otu_050	otu_051	otu_052	otu_053	otu_054	otu_055	otu_056	otu_057	otu_058	otu_059	otu_060	otu_061	otu_062	otu_063	otu_064	otu_065	otu_066	otu_067	otu_068	otu_069	otu_070	otu_071	otu_072	otu_073	otu_074	otu_075	otu_076	otu_077	otu_078	otu_079	otu_080	otu_081	otu_082	otu_083	otu_084	otu_085	otu_086	otu_087	otu_088	otu_089	otu_090	otu_091	otu_092	otu_093	otu_094	otu_095	otu_096	otu_097	otu_098	otu_099	otu_100	otu_101	otu_102	otu_103	otu_104	otu_105	otu_106	otu_107	otu_108	otu_109	otu_110	otu_111	otu_112	otu_113	otu_114	otu_115	otu_116	otu_117	otu_118	otu_119	otu_120	otu_121	otu_122	otu_123	otu_124	otu_125	otu_126	otu_127	otu_128	otu_129	otu_130	otu_131	otu_132	otu_133	otu_134	otu_135	otu_136	otu_137	otu_138	otu_139	otu_140	otu_141	otu_142	otu_143	otu_144	otu_145	otu_146	otu_147	otu_148	otu_149	otu_150	otu_151	otu_152	otu_153	otu_154	otu_155	otu_156	otu_157	otu_158	otu_159	otu_160	otu_161	otu_162	otu_163	otu_164	otu_165	otu_166	otu_167	otu_168	otu_169	otu_170	otu_171	otu_172	otu_173	otu_174	otu_175	otu_176	otu_177	otu_178	otu_179	otu_180	otu_181	otu_182	otu_183	otu_184	otu_185	otu_186	otu_187	otu_188	otu_189	otu_190	otu_191	otu_192	otu_193	otu_194	otu_195	otu_196	otu_197	otu_198	otu_199	otu_200	otu_201	otu_202	otu_203	otu_204	otu_205	otu_206	otu_207	otu_208	otu_209	otu_210	otu_211	otu_212	otu_213	otu_214	otu_215	otu_216	otu_217	otu_218	otu_219	otu_220
ClaidentTutorial__Sample11__MiFish	494	498	493	486	495	491	496	488	490	494	495	494	494	491	495	496	487	492	493	493	0	0	497	489	0	0	494	490	0	494	0	0	497	0	486	0	493	0	0	0	0	0	0	0	0	0	493	0	0	0	0	0	495	499	0	0	492	499	0	492	492	0	493	497	0	0	0	0	0	0	0	0	495	490	0	491	0	0	0	0	495	0	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	0	0	0	497	0	0	0	491	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483
ClaidentTutorial__Sample12__MiFish	498	497	489	497	491	489	493	494	502	492	499	494	493	494	0	498	500	493	486	490	0	0	500	488	0	0	491	0	0	498	0	0	499	0	493	0	495	0	0	0	0	0	0	0	0	0	488	0	0	0	493	0	494	489	0	0	493	0	0	496	496	0	490	492	0	0	0	0	0	495	0	492	0	493	0	494	0	0	0	0	0	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492	494	0	0	0	0	0	0	0	0	489	0	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	0	0	0	0	0	0	0	0	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample13__MiFish	494	496	488	493	494	494	496	496	497	499	497	496	504	493	0	494	0	493	494	490	0	0	501	496	0	0	492	0	0	495	0	0	494	0	493	0	0	0	499	0	0	0	0	0	0	0	496	0	0	0	499	0	0	0	0	496	495	0	0	0	482	0	492	491	0	0	0	0	0	498	0	494	0	495	0	493	0	0	0	0	0	496	0	493	493	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	491	497	0	0	0	0	0	0	491	0	0	0	0	491	0	0	0	0	0	0	0	0	0	0	0	0	492	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497	0	0	0	0	0	0	0	0	0	0	493	0	0	0	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample14__MiFish	492	491	490	495	491	495	488	495	490	490	491	496	494	494	0	490	0	493	495	0	0	0	486	500	0	495	499	0	0	494	0	0	491	0	496	0	0	0	492	0	0	0	0	492	495	499	493	496	0	0	490	0	0	0	0	491	489	0	0	0	0	0	0	486	0	0	0	0	0	494	0	491	0	488	0	490	0	0	0	0	0	492	0	0	494	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	493	0	496	0	0	0	0	0	0	0	0	0	492	0	0	497	0	488	0	0	0	0	0	0	0	0	0	0	0	0	496	0	0	0	0	0	0	0	0	0	0	0	491	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample15__MiFish	492	496	489	493	500	497	487	0	0	490	492	489	494	493	0	0	0	492	493	0	0	0	496	501	0	498	491	0	0	491	0	0	0	0	494	0	0	0	493	0	0	0	0	494	493	488	490	491	495	0	496	0	0	0	0	497	0	0	491	0	0	0	0	494	0	0	491	0	0	0	0	489	0	496	0	493	0	492	0	0	0	486	0	0	495	0	0	0	0	0	0	0	0	0	0	0	494	495	0	0	0	0	0	0	0	0	496	0	0	0	0	496	0	495	0	0	0	0	0	0	0	0	0	491	0	0	494	0	0	0	0	0	0	0	495	0	0	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494	0	0	0	0	0	0	0	0	0	0	0	0	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample16__MiFish	493	495	492	492	493	491	490	0	0	494	497	493	492	491	0	0	0	492	491	0	0	0	487	486	0	490	0	0	0	501	0	490	0	0	487	0	0	0	490	0	0	0	0	492	493	490	0	493	490	0	491	0	0	0	0	494	0	0	496	0	0	0	0	0	0	0	493	0	0	0	493	497	0	0	0	0	495	488	491	495	0	491	0	0	497	0	0	0	0	0	0	0	0	0	0	0	492	493	0	0	0	0	0	493	0	0	495	0	0	0	0	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	0	0	0	0	0	0	0	496	0	0	0	493	0	0	0	0	0	0	0	0	0	0	491	0	0	0	0	0	495	0	0	0	0	0	0	0	0	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ClaidentTutorial__Sample17__MiFish	494	496	0	491	486	493	494	0	0	494	491	491	485	493	0	0	0	496	494	0	0	0	494	501	0	497	0	0	0	0	0	491	0	0	492	0	0	0	496	0	0	0	0	497	494	494	0	491	492	0	497	0	0	0	0	490	0	0	495	0	0	0	494	0	0	0	493	0	0	490	495	0	0	0	493	0	491	495	489	490	0	491	495	0	0	0	0	0	494	0	0	0	0	0	0	0	0	487	0	492	497	0	0	488	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	0	0	489	0	0	0	0	0	0	0	0	490	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486	0	0
ClaidentTutorial__Sample18__MiFish	502	494	0	489	497	0	0	491	0	497	491	496	491	492	0	0	0	0	491	0	0	0	492	492	0	495	0	0	0	0	0	493	0	0	490	0	0	0	492	0	0	490	0	496	496	496	0	492	491	0	0	493	0	0	0	491	0	0	491	0	0	0	492	0	0	0	488	0	0	490	496	0	0	0	493	0	487	491	492	488	0	0	500	0	0	0	0	0	498	0	0	0	0	0	0	0	0	495	0	493	490	0	0	485	0	0	0	0	0	490	491	0	0	0	497	0	0	0	0	0	0	492	0	0	0	0	0	0	0	489	0	0	0	493	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484	0
ClaidentTutorial__Sample19__MiFish	497	498	0	494	494	0	0	492	0	0	493	493	491	488	0	0	0	0	494	0	0	0	0	496	0	492	0	0	0	0	0	489	0	0	498	0	0	0	493	0	0	492	0	491	488	495	0	491	0	0	0	500	0	0	0	0	0	0	491	0	0	0	0	0	0	0	491	0	0	0	494	0	0	0	492	0	491	493	491	494	0	0	493	0	0	0	0	0	496	0	0	0	0	0	0	0	0	0	0	491	491	0	0	496	0	0	0	0	0	496	494	0	0	0	494	0	0	0	0	0	0	491	0	0	0	494	0	0	0	490	0	0	0	0	0	492	0	0	0	495	491	0	0	0	0	0	493	0	0	0	0	495	0	0	493	0	493	0	0	0	0	0	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	0	0	0	0	0	0
ClaidentTutorial__Sample20__MiFish	489	0	0	488	0	0	0	0	0	492	0	496	494	491	0	0	0	0	494	0	0	0	0	494	0	493	0	0	0	0	0	496	0	0	0	0	0	0	495	0	0	492	0	495	498	491	0	490	0	0	0	491	0	0	0	0	0	0	494	0	0	0	0	0	0	0	493	0	0	0	488	0	0	0	491	0	496	0	496	491	0	0	494	0	0	0	0	0	488	0	0	0	0	0	0	0	0	0	499	494	491	0	0	0	0	0	0	0	0	495	495	0	0	0	488	0	0	0	0	0	0	493	0	0	0	491	0	0	0	491	0	0	0	0	0	497	0	0	0	0	497	0	0	0	0	0	493	0	0	0	0	490	0	0	492	0	491	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	497	0	0	0	0	495	0	494	0	0	0	0	0	0	0	0	0	0	0	491	491	0	0	0	0	491	0	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	486	0	0	0
